START-OF-LOG: 3.0
CATEGORY: Single operator, mixed, QRP
CONTEST: WAG
CALLSIGN: SP2HMY
LOCATION: DX
CLUB:
CLAIMED-SCORE:
OPERATORS: SP2HMY
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO:  7000 CW 2021-10-16 1552 SP2HMY        599         001 DL5CL           599          NM
QSO:  7000 CW 2021-10-16 1554 SP2HMY        599         002 DL4ME           599         X30
QSO: 14000 CW 2021-10-17 1150 SP2HMY        599         003 DD5M            599         C01
QSO: 14000 CW 2021-10-17 1151 SP2HMY        599         004 DM3MM           599         A10
QSO: 14000 CW 2021-10-17 1152 SP2HMY        599         005 DP7D            599         N16
QSO: 14000 CW 2021-10-17 1153 SP2HMY        599         006 DR0W            599         T13
QSO: 14000 CW 2021-10-17 1158 SP2HMY        599         007 DL7DZ           599          NM
QSO: 14000 CW 2021-10-17 1159 SP2HMY        599         008 DM5M            599         X08
QSO: 14000 CW 2021-10-17 1200 SP2HMY        599         009 DF0BV           599         C25
QSO: 21000 CW 2021-10-17 1205 SP2HMY        599         010 DD1A            599         A25
QSO: 21000 CW 2021-10-17 1215 SP2HMY        599         011 DF3VM           599         Q05
QSO: 14000 CW 2021-10-17 1218 SP2HMY        599         012 DF4UM           599         P07
QSO: 14000 CW 2021-10-17 1219 SP2HMY        599         013 DL5YAS          599         N34
QSO: 14000 CW 2021-10-17 1414 SP2HMY        599         014 DD1A            599         A25
QSO: 14000 CW 2021-10-17 1417 SP2HMY        599         015 DK5KK           599         L05
QSO: 14000 CW 2021-10-17 1418 SP2HMY        599         016 DF0SX           599         P51
QSO: 14000 CW 2021-10-17 1421 SP2HMY        599         017 DF2KK           599         G11
QSO: 14000 CW 2021-10-17 1423 SP2HMY        599         018 DF1DT           599         O04
QSO: 14000 CW 2021-10-17 1424 SP2HMY        599         019 DK7A            599         Q05
QSO: 14000 CW 2021-10-17 1430 SP2HMY        599         020 DK4YJ           599         C12
QSO: 14000 CW 2021-10-17 1433 SP2HMY        599         021 DK9PY           599         K04
QSO:  7000 CW 2021-10-17 1440 SP2HMY        599         022 DL8MKG          599         W13
QSO:  7000 CW 2021-10-17 1441 SP2HMY        599         023 DM3ZF           599         Y28
END-OF-LOG:
