START-OF-LOG: 3.0
CATEGORY: Single operator, SSB, low power
CONTEST: WAG
SPECIFIC: I21
CALLSIGN: DD7BW
LOCATION: DX
CLAIMED-SCORE: 1640
CREATED-BY: HAM OFFICE 5  REL. 9.7E HTTP://WWW.HAMOFFICE.DE, modified by DXHF upload.
CLUB: DARC
OPERATORS: DD7BW
QSO: 7000  PH  2021-10-16 1532 DD7BW 59  I21               DL9UP    59  Q05
QSO: 7000  PH  2021-10-16 1537 DD7BW 59  I21               LY4L     59  069
QSO: 7000  PH  2021-10-16 1541 DD7BW 59  I21               SP6YG    59  061
QSO: 7000  PH  2021-10-16 1544 DD7BW 59  I21               SN7R     59  071
QSO: 7000  PH  2021-10-16 1549 DD7BW 59  I21               OH2PQ    59  088
QSO: 7000  PH  2021-10-16 1552 DD7BW 59  I21               LY9A     59  064
QSO: 3500  PH  2021-10-16 1556 DD7BW 59  I21               DK5OY    59  H05
QSO: 3500  PH  2021-10-16 1557 DD7BW 59  I21               DO3ST    59  H05
QSO: 3500  PH  2021-10-16 1603 DD7BW 59  I21               DL6MIG   59  W10
QSO: 3500  PH  2021-10-16 1604 DD7BW 59  I21               DO5DGH   59  NM
QSO: 3500  PH  2021-10-16 1607 DD7BW 59  I21               DL2LBK   59  M06
QSO: 7000  PH  2021-10-16 1620 DD7BW 59  I21               RA9V     59  051
QSO: 7000  PH  2021-10-16 1621 DD7BW 59  I21               DK0IW    59  C07
QSO: 7000  PH  2021-10-16 1626 DD7BW 59  I21               F5OHM    59  093
QSO: 7000  PH  2021-10-16 1628 DD7BW 59  I21               G3R      59  017
QSO: 7000  PH  2021-10-16 1815 DD7BW 59  I21               YL1ZX    59  115
QSO: 7000  PH  2021-10-17 0732 DD7BW 59  I21               DJ7GS    59  A01
QSO: 7000  PH  2021-10-17 0734 DD7BW 59  I21               IW1FRU   59  685
QSO: 7000  PH  2021-10-17 0737 DD7BW 59  I21               DL1MHJ   59  C12
QSO: 7000  PH  2021-10-17 0741 DD7BW 59  I21               LY2CX    59  131
QSO: 7000  PH  2021-10-17 0743 DD7BW 59  I21               IK3UNA   59  194
QSO: 7000  PH  2021-10-17 0749 DD7BW 59  I21               S57DX    59  316
QSO: 7000  PH  2021-10-17 0753 DD7BW 59  I21               DL3IF    59  P50
QSO: 14000 PH  2021-10-17 0758 DD7BW 59  I21               YT4W     59  986
QSO: 14000 PH  2021-10-17 0800 DD7BW 59  I21               IK7RVY   59  099
QSO: 14000 PH  2021-10-17 0803 DD7BW 59  I21               IT9FIQ   59  210
QSO: 14000 PH  2021-10-17 0805 DD7BW 59  I21               HA3NU    59  361
QSO: 14000 PH  2021-10-17 0806 DD7BW 59  I21               OH6BQH   59  069
QSO: 21000 PH  2021-10-17 0812 DD7BW 59  I21               CR3DX    59  1375
QSO: 21000 PH  2021-10-17 0815 DD7BW 59  I21               YU3AWA   59  510
QSO: 21000 PH  2021-10-17 0817 DD7BW 59  I21               RA9V     59  530
QSO: 21000 PH  2021-10-17 0820 DD7BW 59  I21               RT2C     59  1058
END-OF-LOG:
