START-OF-LOG: 3.0
CATEGORY: Single operator, CW, low power
CONTEST: WAG
SPECIFIC: X36
CALLSIGN: DL2RTJ
CLAIMED-SCORE: 1072890
CREATED-BY: UcxLog 8.16, modified by DXHF upload.
CLUB: CENTRAL GERMAN DX CLUB
GRID-LOCATOR: JO50BU
QSO: 28000 CW 2021-10-16 1500 DL2RTJ        599 X36    PP5KR         599 0
QSO: 21000 CW 2021-10-16 1534 DL2RTJ        599 X36    KQ4R          599 6
QSO: 21000 CW 2021-10-16 1534 DL2RTJ        599 X36    VE2FK         599 6
QSO: 21000 CW 2021-10-16 1535 DL2RTJ        599 X36    EA1X          599 068
QSO: 21000 CW 2021-10-16 1536 DL2RTJ        599 X36    KO7SS         599 50
QSO: 21000 CW 2021-10-16 1536 DL2RTJ        599 X36    SN7Q          599 044
QSO: 21000 CW 2021-10-16 1539 DL2RTJ        599 X36    L33M          599 011
QSO: 21000 CW 2021-10-16 1540 DL2RTJ        599 X36    PJ4NA         599 30
QSO: 21000 CW 2021-10-16 1541 DL2RTJ        599 X36    E7CW          599 30
QSO: 21000 CW 2021-10-16 1545 DL2RTJ        599 X36    LZ1BP         599 43
QSO: 21000 CW 2021-10-16 1546 DL2RTJ        599 X36    N5XE          599 18
QSO: 21000 CW 2021-10-16 1547 DL2RTJ        599 X36    DL3ARK        599 X36
QSO: 21000 CW 2021-10-16 1549 DL2RTJ        599 X36    N4RV          599 62
QSO: 21000 CW 2021-10-16 1550 DL2RTJ        599 X36    W8FJ          599 34
QSO: 21000 CW 2021-10-16 1550 DL2RTJ        599 X36    AA3B          599 112
QSO: 21000 CW 2021-10-16 1554 DL2RTJ        599 X36    K2SD          599 024
QSO: 21000 CW 2021-10-16 1555 DL2RTJ        599 X36    K3WW          599 88
QSO: 21000 CW 2021-10-16 1555 DL2RTJ        599 X36    N7AT          599 73
QSO: 21000 CW 2021-10-16 1555 DL2RTJ        599 X36    VA1RST        599 50
QSO: 21000 CW 2021-10-16 1556 DL2RTJ        599 X36    K3UL          599 3
QSO: 21000 CW 2021-10-16 1557 DL2RTJ        599 X36    N5RZ          599 4
QSO: 21000 CW 2021-10-16 1559 DL2RTJ        599 X36    VE9AA         599 87
QSO: 21000 CW 2021-10-16 1559 DL2RTJ        599 X36    K8GL          599 89
QSO: 21000 CW 2021-10-16 1600 DL2RTJ        599 X36    NN7CW         599 106
QSO: 21000 CW 2021-10-16 1600 DL2RTJ        599 X36    N2GM          599 43
QSO: 21000 CW 2021-10-16 1602 DL2RTJ        599 X36    PY5AMF        599 026
QSO: 21000 CW 2021-10-16 1603 DL2RTJ        599 X36    PY2NY         599 054
QSO: 21000 CW 2021-10-16 1605 DL2RTJ        599 X36    KM5G          599 51
QSO: 21000 CW 2021-10-16 1606 DL2RTJ        599 X36    KG5VK         599 049
QSO: 21000 CW 2021-10-16 1607 DL2RTJ        599 X36    K2ZW          599 114
QSO: 21000 CW 2021-10-16 1608 DL2RTJ        599 X36    PP5NY         599 18
QSO: 21000 CW 2021-10-16 1609 DL2RTJ        599 X36    AE2W          599 060
QSO: 21000 CW 2021-10-16 1609 DL2RTJ        599 X36    NM5M          599 94
QSO: 21000 CW 2021-10-16 1611 DL2RTJ        599 X36    WO4O          599 90
QSO: 21000 CW 2021-10-16 1611 DL2RTJ        599 X36    W1FJ          599 76
QSO: 21000 CW 2021-10-16 1614 DL2RTJ        599 X36    K0EA          599 48
QSO: 21000 CW 2021-10-16 1615 DL2RTJ        599 X36    N7DR          599 088
QSO: 21000 CW 2021-10-16 1615 DL2RTJ        599 X36    VE3EY         599 37
QSO: 21000 CW 2021-10-16 1616 DL2RTJ        599 X36    ZD7BG         599 009
QSO: 21000 CW 2021-10-16 1619 DL2RTJ        599 X36    HK1X          599 12
QSO: 21000 CW 2021-10-16 1620 DL2RTJ        599 X36    CR3DX         599 249
QSO: 21000 CW 2021-10-16 1621 DL2RTJ        599 X36    NF4A          599 20
QSO: 21000 CW 2021-10-16 1621 DL2RTJ        599 X36    VE3NNT        599 067
QSO: 21000 CW 2021-10-16 1622 DL2RTJ        599 X36    NN3W          599 209
QSO: 14000 CW 2021-10-16 1625 DL2RTJ        599 X36    N4BP          599 129
QSO: 14000 CW 2021-10-16 1626 DL2RTJ        599 X36    AA3B          599 195
QSO: 14000 CW 2021-10-16 1627 DL2RTJ        599 X36    HG4I          599 091
QSO: 14000 CW 2021-10-16 1627 DL2RTJ        599 X36    W2CDO         599 72
QSO: 14000 CW 2021-10-16 1629 DL2RTJ        599 X36    OY1CT         599 142
QSO: 21000 CW 2021-10-16 1630 DL2RTJ        599 X36    W2XYZ         599 22
QSO: 14000 CW 2021-10-16 1633 DL2RTJ        599 X36    IK1JJM        599 057
QSO: 14000 CW 2021-10-16 1633 DL2RTJ        599 X36    DL6JZ         599 S07
QSO: 14000 CW 2021-10-16 1634 DL2RTJ        599 X36    N1SNB         599 36
QSO: 14000 CW 2021-10-16 1634 DL2RTJ        599 X36    SM2M          599 116
QSO: 14000 CW 2021-10-16 1635 DL2RTJ        599 X36    SN1T          599 083
QSO: 14000 CW 2021-10-16 1635 DL2RTJ        599 X36    IZ3GNG        599 33
QSO: 14000 CW 2021-10-16 1635 DL2RTJ        599 X36    LZ1UQ         599 090
QSO: 14000 CW 2021-10-16 1636 DL2RTJ        599 X36    DM7M          599 S48
QSO: 14000 CW 2021-10-16 1636 DL2RTJ        599 X36    SN7Q          599 107
QSO: 14000 CW 2021-10-16 1637 DL2RTJ        599 X36    AC7JW         599 31
QSO: 14000 CW 2021-10-16 1637 DL2RTJ        599 X36    K8PK          599 7
QSO: 14000 CW 2021-10-16 1637 DL2RTJ        599 X36    K1ZZ          599 159
QSO: 14000 CW 2021-10-16 1638 DL2RTJ        599 X36    TM6M          599 052
QSO: 14000 CW 2021-10-16 1638 DL2RTJ        599 X36    VE9VIC        599 50
QSO: 14000 CW 2021-10-16 1638 DL2RTJ        599 X36    K4WW          599 033
QSO: 14000 CW 2021-10-16 1639 DL2RTJ        599 X36    WA7CPA        599 003
QSO: 14000 CW 2021-10-16 1640 DL2RTJ        599 X36    N4IJ          599 4
QSO: 14000 CW 2021-10-16 1641 DL2RTJ        599 X36    AA0AI         599 28
QSO: 14000 CW 2021-10-16 1641 DL2RTJ        599 X36    N7AT          599 122
QSO: 14000 CW 2021-10-16 1642 DL2RTJ        599 X36    9A3VM         599 134
QSO: 14000 CW 2021-10-16 1643 DL2RTJ        599 X36    N4JVP         599 016
QSO: 14000 CW 2021-10-16 1646 DL2RTJ        599 X36    P3AA          599 188
QSO: 14000 CW 2021-10-16 1646 DL2RTJ        599 X36    SV9RNG        599 043
QSO: 14000 CW 2021-10-16 1647 DL2RTJ        599 X36    SV1JG         599 057
QSO: 14000 CW 2021-10-16 1648 DL2RTJ        599 X36    IK2QIK        599 029
QSO: 14000 CW 2021-10-16 1650 DL2RTJ        599 X36    9G5FI         599 208
QSO: 14000 CW 2021-10-16 1651 DL2RTJ        599 X36    IT9RZU        599 102
QSO: 14000 CW 2021-10-16 1652 DL2RTJ        599 X36    EA1IQ         599 102
QSO: 14000 CW 2021-10-16 1652 DL2RTJ        599 X36    EA6NB         599 005
QSO: 14000 CW 2021-10-16 1653 DL2RTJ        599 X36    CT1DRB        599 083
QSO: 14000 CW 2021-10-16 1654 DL2RTJ        599 X36    IZ2FME        599 65
QSO: 14000 CW 2021-10-16 1656 DL2RTJ        599 X36    VE2FK         599 67
QSO: 14000 CW 2021-10-16 1657 DL2RTJ        599 X36    S5030R        599 029
QSO: 14000 CW 2021-10-16 1657 DL2RTJ        599 X36    RK4K          599 018
QSO: 14000 CW 2021-10-16 1659 DL2RTJ        599 X36    PY2NY         599 098
QSO: 14000 CW 2021-10-16 1700 DL2RTJ        599 X36    UT4U          599 030
QSO: 14000 CW 2021-10-16 1701 DL2RTJ        599 X36    K3QP          599 49
QSO: 14000 CW 2021-10-16 1701 DL2RTJ        599 X36    EA7/VE3NZ     599 035
QSO: 14000 CW 2021-10-16 1702 DL2RTJ        599 X36    NP2X          599 184
QSO: 14000 CW 2021-10-16 1702 DL2RTJ        599 X36    DL3ARK        599 X36
QSO: 14000 CW 2021-10-16 1703 DL2RTJ        599 X36    YU1YV         599 53
QSO: 14000 CW 2021-10-16 1704 DL2RTJ        599 X36    E7CW          599 130
QSO: 14000 CW 2021-10-16 1705 DL2RTJ        599 X36    S53V          599 054
QSO: 14000 CW 2021-10-16 1710 DL2RTJ        599 X36    CT1ELZ        599 016
QSO: 14000 CW 2021-10-16 1710 DL2RTJ        599 X36    NN7CW         599 236
QSO: 14000 CW 2021-10-16 1713 DL2RTJ        599 X36    OK2TJ         599 026
QSO: 14000 CW 2021-10-16 1714 DL2RTJ        599 X36    N1RR          599 190
QSO: 14000 CW 2021-10-16 1715 DL2RTJ        599 X36    NF4A          599 64
QSO: 14000 CW 2021-10-16 1716 DL2RTJ        599 X36    VE3VN         599 133
QSO: 14000 CW 2021-10-16 1716 DL2RTJ        599 X36    DD7NT         599 S06
QSO: 14000 CW 2021-10-16 1717 DL2RTJ        599 X36    DK3WW         599 Y09
QSO: 14000 CW 2021-10-16 1719 DL2RTJ        599 X36    K3UL          599 77
QSO: 14000 CW 2021-10-16 1720 DL2RTJ        599 X36    LZ5R          599 270
QSO: 14000 CW 2021-10-16 1721 DL2RTJ        599 X36    VE9ML         599 102
QSO: 14000 CW 2021-10-16 1722 DL2RTJ        599 X36    W4RN          599 003
QSO: 14000 CW 2021-10-16 1723 DL2RTJ        599 X36    VE5SF         599 32
QSO: 14000 CW 2021-10-16 1724 DL2RTJ        599 X36    VE3NNT        599 167
QSO: 14000 CW 2021-10-16 1725 DL2RTJ        599 X36    S57NL         599 040
QSO: 14000 CW 2021-10-16 1725 DL2RTJ        599 X36    KI6RRN        599 12
QSO: 14000 CW 2021-10-16 1726 DL2RTJ        599 X36    K3WW          599 160
QSO: 14000 CW 2021-10-16 1726 DL2RTJ        599 X36    LZ2PS         599 050
QSO: 14000 CW 2021-10-16 1728 DL2RTJ        599 X36    ND4K          599 0
QSO: 14000 CW 2021-10-16 1728 DL2RTJ        599 X36    VE9OA         599 84
QSO: 14000 CW 2021-10-16 1729 DL2RTJ        599 X36    N5RZ          599 96
QSO: 14000 CW 2021-10-16 1729 DL2RTJ        599 X36    DL2FCA        599 F32
QSO: 14000 CW 2021-10-16 1729 DL2RTJ        599 X36    N8UM          599 153
QSO: 14000 CW 2021-10-16 1730 DL2RTJ        599 X36    K7GK          599 47
QSO: 14000 CW 2021-10-16 1730 DL2RTJ        599 X36    W5GN          599 147
QSO: 14000 CW 2021-10-16 1730 DL2RTJ        599 X36    VE3TM         599 068
QSO: 14000 CW 2021-10-16 1731 DL2RTJ        599 X36    NM5M          599 131
QSO: 14000 CW 2021-10-16 1731 DL2RTJ        599 X36    N9SZ          599 03
QSO: 14000 CW 2021-10-16 1735 DL2RTJ        599 X36    9M2U          599 038
QSO: 14000 CW 2021-10-16 1737 DL2RTJ        599 X36    LA8HGA        599 043
QSO: 14000 CW 2021-10-16 1739 DL2RTJ        599 X36    AE2W          599 180
QSO: 14000 CW 2021-10-16 1740 DL2RTJ        599 X36    ZS5XT         599 008
QSO: 14000 CW 2021-10-16 1741 DL2RTJ        599 X36    CR3DX         599 481
QSO: 14000 CW 2021-10-16 1743 DL2RTJ        599 X36    Z35F          599 159
QSO: 14000 CW 2021-10-16 1746 DL2RTJ        599 X36    W1FJ          599 162
QSO: 14000 CW 2021-10-16 1747 DL2RTJ        599 X36    WA2BCK        599 0
QSO: 14000 CW 2021-10-16 1747 DL2RTJ        599 X36    K1LZ          599 373
QSO: 14000 CW 2021-10-16 1748 DL2RTJ        599 X36    K2ZW          599 255
QSO: 14000 CW 2021-10-16 1749 DL2RTJ        599 X36    NS2N          599 0
QSO: 14000 CW 2021-10-16 1750 DL2RTJ        599 X36    ZD7BG         599 062
QSO: 14000 CW 2021-10-16 1751 DL2RTJ        599 X36    K2QB          599 0
QSO: 14000 CW 2021-10-16 1753 DL2RTJ        599 X36    N3XF          599 66
QSO: 14000 CW 2021-10-16 1753 DL2RTJ        599 X36    NN3W          599 396
QSO: 14000 CW 2021-10-16 1754 DL2RTJ        599 X36    K0EA          599 109
QSO: 14000 CW 2021-10-16 1758 DL2RTJ        599 X36    K3ZO          599 268
QSO: 14000 CW 2021-10-16 1800 DL2RTJ        599 X36    4X6FR         599 69
QSO:  7000 CW 2021-10-16 1801 DL2RTJ        599 X36    YT4T          599 158
QSO:  7000 CW 2021-10-16 1802 DL2RTJ        599 X36    YL7X          599 219
QSO:  7000 CW 2021-10-16 1802 DL2RTJ        599 X36    OM3CPF        599 097
QSO:  7000 CW 2021-10-16 1802 DL2RTJ        599 X36    M0BEW         599 205
QSO:  7000 CW 2021-10-16 1803 DL2RTJ        599 X36    IK8UND        599 144
QSO:  7000 CW 2021-10-16 1803 DL2RTJ        599 X36    SN1T          599 173
QSO:  7000 CW 2021-10-16 1803 DL2RTJ        599 X36    YO2GL         599 011
QSO:  7000 CW 2021-10-16 1803 DL2RTJ        599 X36    HG4I          599 211
QSO:  7000 CW 2021-10-16 1805 DL2RTJ        599 X36    OE1206KC      599 021
QSO:  7000 CW 2021-10-16 1806 DL2RTJ        599 X36    UA6CC         599 157
QSO:  7000 CW 2021-10-16 1806 DL2RTJ        599 X36    UR4PWC        599 075
QSO:  7000 CW 2021-10-16 1807 DL2RTJ        599 X36    RX9AF         599 038
QSO:  7000 CW 2021-10-16 1807 DL2RTJ        599 X36    HG8A          599 194
QSO:  7000 CW 2021-10-16 1807 DL2RTJ        599 X36    UP5B          599 103
QSO:  7000 CW 2021-10-16 1808 DL2RTJ        599 X36    UT4U          599 123
QSO:  7000 CW 2021-10-16 1808 DL2RTJ        599 X36    YP5A          599 102
QSO:  7000 CW 2021-10-16 1809 DL2RTJ        599 X36    EU6RO         599 099
QSO:  7000 CW 2021-10-16 1809 DL2RTJ        599 X36    OF5ZA         599 060
QSO:  7000 CW 2021-10-16 1810 DL2RTJ        599 X36    IZ3SQW        599 22
QSO:  7000 CW 2021-10-16 1814 DL2RTJ        599 X36    ZA1EM         599 028
QSO:  7000 CW 2021-10-16 1817 DL2RTJ        599 X36    LZ2PL         599 182
QSO:  7000 CW 2021-10-16 1818 DL2RTJ        599 X36    P3AA          599 270
QSO:  7000 CW 2021-10-16 1819 DL2RTJ        599 X36    4O4T          599 260
QSO:  7000 CW 2021-10-16 1820 DL2RTJ        599 X36    YO4NF         599 204
QSO:  7000 CW 2021-10-16 1821 DL2RTJ        599 X36    CR3DX         599 573
QSO:  7000 CW 2021-10-16 1822 DL2RTJ        599 X36    SF400B        599 075
QSO:  7000 CW 2021-10-16 1823 DL2RTJ        599 X36    SV1JG         599 078
QSO:  7000 CW 2021-10-16 1823 DL2RTJ        599 X36    EA3X          599 133
QSO:  7000 CW 2021-10-16 1824 DL2RTJ        599 X36    LY7W          599 102
QSO:  7000 CW 2021-10-16 1825 DL2RTJ        599 X36    UX1AA         599 327
QSO:  7000 CW 2021-10-16 1825 DL2RTJ        599 X36    OF7KC         599 053
QSO:  7000 CW 2021-10-16 1826 DL2RTJ        599 X36    UN7LDR        599 038
QSO:  7000 CW 2021-10-16 1826 DL2RTJ        599 X36    LY7M          599 151
QSO:  7000 CW 2021-10-16 1826 DL2RTJ        599 X36    SP7OGP        599 013
QSO:  7000 CW 2021-10-16 1827 DL2RTJ        599 X36    9A3VM         599 262
QSO:  7000 CW 2021-10-16 1827 DL2RTJ        599 X36    UW6E          599 151
QSO:  7000 CW 2021-10-16 1828 DL2RTJ        599 X36    DL3ARK        599 X36
QSO:  7000 CW 2021-10-16 1828 DL2RTJ        599 X36    RA4CL         599 025
QSO:  7000 CW 2021-10-16 1829 DL2RTJ        599 X36    LA8HGA        599 071
QSO:  7000 CW 2021-10-16 1829 DL2RTJ        599 X36    EW8DX         599 179
QSO:  7000 CW 2021-10-16 1829 DL2RTJ        599 X36    LZ5R          599 408
QSO:  7000 CW 2021-10-16 1830 DL2RTJ        599 X36    RU9TN         599 048
QSO:  7000 CW 2021-10-16 1830 DL2RTJ        599 X36    OE8TED        599 020
QSO:  7000 CW 2021-10-16 1830 DL2RTJ        599 X36    SN7Q          599 216
QSO:  7000 CW 2021-10-16 1831 DL2RTJ        599 X36    LY2MM         599 107
QSO:  7000 CW 2021-10-16 1831 DL2RTJ        599 X36    LZ1ND         599 185
QSO:  7000 CW 2021-10-16 1832 DL2RTJ        599 X36    HA8TP         599 096
QSO:  7000 CW 2021-10-16 1833 DL2RTJ        599 X36    OM8VL         599 54
QSO:  7000 CW 2021-10-16 1833 DL2RTJ        599 X36    OM3CQ         599 074
QSO:  7000 CW 2021-10-16 1834 DL2RTJ        599 X36    ES4RD         599 184
QSO:  7000 CW 2021-10-16 1834 DL2RTJ        599 X36    UA6AA         599 155
QSO:  7000 CW 2021-10-16 1835 DL2RTJ        599 X36    SP1NY         599 174
QSO:  7000 CW 2021-10-16 1836 DL2RTJ        599 X36    R7KX          599 085
QSO:  7000 CW 2021-10-16 1837 DL2RTJ        599 X36    YO4AR         599 102
QSO:  7000 CW 2021-10-16 1837 DL2RTJ        599 X36    SM2M          599 250
QSO:  7000 CW 2021-10-16 1838 DL2RTJ        599 X36    S57X          599 054
QSO:  7000 CW 2021-10-16 1839 DL2RTJ        599 X36    YO8DOH        599 093
QSO:  7000 CW 2021-10-16 1839 DL2RTJ        599 X36    UA4FCO        599 44
QSO:  7000 CW 2021-10-16 1840 DL2RTJ        599 X36    SF6W          599 092
QSO:  7000 CW 2021-10-16 1840 DL2RTJ        599 X36    SN4D          599 060
QSO:  7000 CW 2021-10-16 1841 DL2RTJ        599 X36    HA2EOU        599 020
QSO:  7000 CW 2021-10-16 1841 DL2RTJ        599 X36    IK2IKW        599 025
QSO:  7000 CW 2021-10-16 1842 DL2RTJ        599 X36    F6HJO         599 106
QSO:  7000 CW 2021-10-16 1842 DL2RTJ        599 X36    R7MM          599 189
QSO:  7000 CW 2021-10-16 1842 DL2RTJ        599 X36    DJ1OJ         599 C25
QSO:  7000 CW 2021-10-16 1843 DL2RTJ        599 X36    R3LC          599 049
QSO:  7000 CW 2021-10-16 1843 DL2RTJ        599 X36    HA9TA         599 044
QSO:  7000 CW 2021-10-16 1843 DL2RTJ        599 X36    LY6A          599 034
QSO:  7000 CW 2021-10-16 1844 DL2RTJ        599 X36    UA6Y          599 157
QSO:  7000 CW 2021-10-16 1844 DL2RTJ        599 X36    EV1R          599 188
QSO:  7000 CW 2021-10-16 1845 DL2RTJ        599 X36    DL9NEI        599 C26
QSO:  7000 CW 2021-10-16 1846 DL2RTJ        599 X36    MM2T          599 58
QSO:  7000 CW 2021-10-16 1848 DL2RTJ        599 X36    LX/PA3GRM     599 010
QSO:  7000 CW 2021-10-16 1848 DL2RTJ        599 X36    CR6K          599 77
QSO:  7000 CW 2021-10-16 1849 DL2RTJ        599 X36    HB9DHG        599 268
QSO:  7000 CW 2021-10-16 1849 DL2RTJ        599 X36    DD1A          599 A25
QSO:  7000 CW 2021-10-16 1850 DL2RTJ        599 X36    OK2TJ         599 041
QSO:  7000 CW 2021-10-16 1851 DL2RTJ        599 X36    OU2W          599 42
QSO: 14000 CW 2021-10-16 1852 DL2RTJ        599 X36    VA1RST        599 188
QSO: 14000 CW 2021-10-16 1853 DL2RTJ        599 X36    AJ1AJ         599 059
QSO: 14000 CW 2021-10-16 1854 DL2RTJ        599 X36    WK2G          599 53
QSO: 14000 CW 2021-10-16 1855 DL2RTJ        599 X36    N3QE          599 72
QSO: 14000 CW 2021-10-16 1856 DL2RTJ        599 X36    N4ZR          599 32
QSO: 14000 CW 2021-10-16 1856 DL2RTJ        599 X36    W3YQ          599 40
QSO: 14000 CW 2021-10-16 1857 DL2RTJ        599 X36    W7VJ          599 107
QSO: 14000 CW 2021-10-16 1857 DL2RTJ        599 X36    N7WY          599 35
QSO: 14000 CW 2021-10-16 1858 DL2RTJ        599 X36    PY2KC         599 97
QSO: 14000 CW 2021-10-16 1900 DL2RTJ        599 X36    K2SD          599 059
QSO: 14000 CW 2021-10-16 1902 DL2RTJ        599 X36    PY5AMF        599 124
QSO: 14000 CW 2021-10-16 1903 DL2RTJ        599 X36    N2ZX          599 0
QSO: 14000 CW 2021-10-16 1904 DL2RTJ        599 X36    WO4O          599 171
QSO: 14000 CW 2021-10-16 1905 DL2RTJ        599 X36    NO8C          599 8
QSO: 14000 CW 2021-10-16 1906 DL2RTJ        599 X36    CR3W          599 673
QSO: 14000 CW 2021-10-16 1910 DL2RTJ        599 X36    CU8/NU6F      589 0
QSO: 14000 CW 2021-10-16 1912 DL2RTJ        599 X36    K5ZD          599 002
QSO:  3500 CW 2021-10-16 1919 DL2RTJ        599 X36    DO4DXA        599 C30
QSO:  3500 CW 2021-10-16 1919 DL2RTJ        599 X36    HG8A          599 274
QSO:  3500 CW 2021-10-16 1920 DL2RTJ        599 X36    DK8CB         599 N29
QSO:  3500 CW 2021-10-16 1920 DL2RTJ        599 X36    HG4I          599 278
QSO:  3500 CW 2021-10-16 1922 DL2RTJ        599 X36    SN5J          599 108
QSO:  3500 CW 2021-10-16 1923 DL2RTJ        599 X36    SP2R          599 189
QSO:  3500 CW 2021-10-16 1923 DL2RTJ        599 X36    YQ6A          599 157
QSO:  3500 CW 2021-10-16 1924 DL2RTJ        599 X36    OL8M          599 160
QSO:  3500 CW 2021-10-16 1924 DL2RTJ        599 X36    UA6CC         599 229
QSO:  3500 CW 2021-10-16 1924 DL2RTJ        599 X36    IZ3SQW        599 85
QSO:  3500 CW 2021-10-16 1925 DL2RTJ        599 X36    RV3ZN         599 132
QSO:  3500 CW 2021-10-16 1925 DL2RTJ        599 X36    LZ1UQ         599 153
QSO:  3500 CW 2021-10-16 1926 DL2RTJ        599 X36    OE8SPW        599 28
QSO:  3500 CW 2021-10-16 1926 DL2RTJ        599 X36    SN6A          599 129
QSO:  3500 CW 2021-10-16 1926 DL2RTJ        599 X36    DL3ARK        599 X36
QSO:  3500 CW 2021-10-16 1927 DL2RTJ        599 X36    F6HJO         599 147
QSO:  3500 CW 2021-10-16 1927 DL2RTJ        599 X36    UA4FCO        599 054
QSO:  3500 CW 2021-10-16 1928 DL2RTJ        599 X36    OM4AZF        599 062
QSO:  3500 CW 2021-10-16 1928 DL2RTJ        599 X36    SP9XCN        599 202
QSO:  3500 CW 2021-10-16 1929 DL2RTJ        599 X36    LA7SI         599 048
QSO:  3500 CW 2021-10-16 1929 DL2RTJ        599 X36    OK5OK         599 003
QSO:  3500 CW 2021-10-16 1930 DL2RTJ        599 X36    DL1YCF        599 K16
QSO:  3500 CW 2021-10-16 1930 DL2RTJ        599 X36    UA4S          599 171
QSO:  3500 CW 2021-10-16 1931 DL2RTJ        599 X36    OL4W          599 181
QSO:  3500 CW 2021-10-16 1932 DL2RTJ        599 X36    DL3SYA        599 V14
QSO:  3500 CW 2021-10-16 1933 DL2RTJ        599 X36    SN5N          599 138
QSO:  3500 CW 2021-10-16 1933 DL2RTJ        599 X36    SO3O          599 111
QSO:  3500 CW 2021-10-16 1934 DL2RTJ        599 X36    SP/DL1EKO     599 109
QSO:  3500 CW 2021-10-16 1935 DL2RTJ        599 X36    HB9CGL        599 033
QSO:  3500 CW 2021-10-16 1938 DL2RTJ        599 X36    DL2AXM        599 X41
QSO:  3500 CW 2021-10-16 1939 DL2RTJ        599 X36    SP1NY         599 247
QSO:  3500 CW 2021-10-16 1941 DL2RTJ        599 X36    OK2CLL        599 031
QSO:  3500 CW 2021-10-16 1941 DL2RTJ        599 X36    PE6Q          599 067
QSO:  3500 CW 2021-10-16 1941 DL2RTJ        599 X36    LA0CX         599 015
QSO:  3500 CW 2021-10-16 1942 DL2RTJ        599 X36    R1QE          599 094
QSO:  3500 CW 2021-10-16 1943 DL2RTJ        599 X36    SN1T          599 251
QSO:  3500 CW 2021-10-16 1943 DL2RTJ        599 X36    SP2MKI        599 041
QSO:  3500 CW 2021-10-16 1943 DL2RTJ        599 X36    DL7VFM        599 D20
QSO:  3500 CW 2021-10-16 1944 DL2RTJ        599 X36    9A3VM         599 372
QSO:  3500 CW 2021-10-16 1945 DL2RTJ        599 X36    SP2MKT        599 081
QSO:  3500 CW 2021-10-16 1945 DL2RTJ        599 X36    RL4A          599 309
QSO:  3500 CW 2021-10-16 1946 DL2RTJ        599 X36    LY4L          599 507
QSO:  3500 CW 2021-10-16 1946 DL2RTJ        599 X36    RC1W          599 156
QSO:  3500 CW 2021-10-16 1947 DL2RTJ        599 X36    Z35F          599 235
QSO:  3500 CW 2021-10-16 1947 DL2RTJ        599 X36    SP7CF         599 156
QSO:  3500 CW 2021-10-16 1948 DL2RTJ        599 X36    YT1A          599 265
QSO:  3500 CW 2021-10-16 1949 DL2RTJ        599 X36    EV1R          599 257
QSO:  3500 CW 2021-10-16 1949 DL2RTJ        599 X36    SP8BXL        599 47
QSO:  3500 CW 2021-10-16 1950 DL2RTJ        599 X36    LZ7Y          599 189
QSO:  3500 CW 2021-10-16 1951 DL2RTJ        599 X36    YL7X          599 385
QSO:  3500 CW 2021-10-16 1952 DL2RTJ        599 X36    DL1AKP        599 X19
QSO:  3500 CW 2021-10-16 1952 DL2RTJ        599 X36    OZ0B          599 167
QSO:  3500 CW 2021-10-16 1953 DL2RTJ        599 X36    DL7UGN        599 Y22
QSO:  3500 CW 2021-10-16 1953 DL2RTJ        599 X36    PA3GDD        599 025
QSO:  3500 CW 2021-10-16 1954 DL2RTJ        599 X36    4O4T          599 358
QSO:  3500 CW 2021-10-16 1955 DL2RTJ        599 X36    SC3A          599 046
