START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2020
CALLSIGN: G4YCA
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: G4YCA
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2020 OK_OM_DX_Contest/2020/SSB.
QSO: 14177 PH 2020-04-11 1426 G4YCA         59 001 YP0C          59 250
QSO:  7121 PH 2020-04-11 1948 G4YCA         59 002 F5NBX         59 105
QSO:  7118 PH 2020-04-11 1951 G4YCA         59 003 EA7LL         59 271
QSO:  7124 PH 2020-04-11 1953 G4YCA         59 004 EA5GI         59 303
QSO:  7000 PH 2020-04-11 1959 G4YCA         59 005 F6GPT         59 068
QSO:  7144 PH 2020-04-11 2006 G4YCA         59 6 HB9NE         59 355
QSO:  7000 PH 2020-04-11 2009 G4YCA         59 007 IZ2FOS        59 0272
QSO:  7000 PH 2020-04-11 2011 G4YCA         59 8 S51CK         59 297
QSO:  7000 PH 2020-04-11 2019 G4YCA         59 011 OK2HBR        59 HOL
QSO:  7174 PH 2020-04-11 2021 G4YCA         59 012 IK6QON        59 0223
QSO:  7185 PH 2020-04-11 2023 G4YCA         59 13 EC5K          59 292
QSO:  7191 PH 2020-04-11 2027 G4YCA         59 014 OK4K          59 APF
QSO:  3500 PH 2020-04-11 2041 G4YCA         59 015 OK3D          59 HOS
QSO:  3500 PH 2020-04-11 2045 G4YCA         59 016 M0MCV         59 020
QSO:  3710 PH 2020-04-11 2048 G4YCA         59 017 OL5M          59 FUO
QSO:  3775 PH 2020-04-11 2050 G4YCA         59 018 OL7P          59 DDO
QSO:  3500 PH 2020-04-11 2058 G4YCA         59 019 SP8KP         59 160
QSO:  3500 PH 2020-04-11 2101 G4YCA         59 020 OK1GTH        59 DPM
END-OF-LOG:
