START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2020
CALLSIGN: OK1FFA
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OK1FFA
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2020 OK_OM_DX_Contest/2020/SSB.
QSO:  3500 PH 2020-04-11 2011 OK1FFA        59 BMB OK1YM         59 BKH
QSO:  3784 PH 2020-04-11 2013 OK1FFA        59 BMB OK7R          59 BPV
QSO:  3769 PH 2020-04-11 2018 OK1FFA        59 BMB OK1AY         59 DDO
QSO:  3755 PH 2020-04-11 2019 OK1FFA        59 BMB OK7W          59 FRK
QSO:  3748 PH 2020-04-11 2022 OK1FFA        59 BMB OM0AS         59 SNI
QSO:  3746 PH 2020-04-11 2025 OK1FFA        59 BMB OK6Y          59 GVY
QSO:  3500 PH 2020-04-11 2027 OK1FFA        59 BMB OK1GTH        59 DPM
QSO:  3737 PH 2020-04-11 2039 OK1FFA        59 BMB OL8R          59 BPZ
QSO:  3500 PH 2020-04-11 2043 OK1FFA        59 BMB OM5TZ         59 KOM
QSO:  7150 PH 2020-04-12 0923 OK1FFA        59 BMB IZ1GLT        59 0096
QSO:  7000 PH 2020-04-12 0927 OK1FFA        59 BMB IZ2FOS        59 0368
QSO:  7144 PH 2020-04-12 0932 OK1FFA        59 BMB HB9NE         59 663
QSO:  7118 PH 2020-04-12 0937 OK1FFA        59 BMB HB9OCR        59 223
QSO:  7158 PH 2020-04-12 0943 OK1FFA        59 BMB PF1MO         59 157
QSO:  7134 PH 2020-04-12 0950 OK1FFA        59 BMB IK2SYI        59 0308
QSO:  7129 PH 2020-04-12 1001 OK1FFA        59 BMB LY7M          59 023
QSO:  7131 PH 2020-04-12 1010 OK1FFA        59 BMB SN5A          59 354
QSO:  7193 PH 2020-04-12 1041 OK1FFA        59 BMB IK7YTT        59 400
END-OF-LOG:
