START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2020
CALLSIGN: DK9BM
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: DK9BM
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2020 OK_OM_DX_Contest/2020/SSB.
QSO:  3771 PH 2020-04-11 1751 DK9BM         59 002 OK7WW         59 GHO
QSO:  3769 PH 2020-04-11 1752 DK9BM         59 003 OK1AY         59 DDO
QSO:  3755 PH 2020-04-11 1753 DK9BM         59 4 OK7W          59 FRK
QSO:  3751 PH 2020-04-11 1754 DK9BM         59 005 DK7AM         59 045
QSO:  3743 PH 2020-04-11 1758 DK9BM         59 006 OL725PLZ      59 DPM
QSO:  3500 PH 2020-04-11 1801 DK9BM         59 007 IV3KKW        59 0112
QSO:  3500 PH 2020-04-11 1802 DK9BM         59 008 OK1P          59 FRK
QSO:  3500 PH 2020-04-11 1804 DK9BM         59 009 DL7VEE        59 076
QSO:  3500 PH 2020-04-11 1848 DK9BM         59 010 OM5TZ         59 KOM
QSO:  3500 PH 2020-04-11 1850 DK9BM         59 12 OK5D          59 API
QSO:  3730 PH 2020-04-11 1850 DK9BM         59 011 OK1AGE        59 BPZ
QSO:  3500 PH 2020-04-11 1852 DK9BM         59 013 OK1GTH        59 DPM
QSO:  3500 PH 2020-04-11 1853 DK9BM         59 14 OK1DOL        59 DPS
QSO:  3600 PH 2020-04-11 1854 DK9BM         59 015 OM5AVM        59 NZA
QSO:  3500 PH 2020-04-11 1855 DK9BM         59 016 OK3D          59 HOS
QSO:  3500 PH 2020-04-11 1856 DK9BM         59 017 OK1KKI        59 CJH
QSO:  3791 PH 2020-04-11 1859 DK9BM         59 018 OM5CD         59 BAB
QSO:  3500 PH 2020-04-11 1905 DK9BM         59 019 DO1JHB        59 024
END-OF-LOG:
