START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2020
CALLSIGN: OE1HHB
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OE1HHB
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2020 OK_OM_DX_Contest/2020/SSB.
QSO: 14000 PH 2020-04-11 1243 OE1HHB        59 001 TA4Q          59 037
QSO:  7000 PH 2020-04-11 1331 OE1HHB        59 003 IZ5CMI        59 020
QSO:  7134 PH 2020-04-11 1333 OE1HHB        59 004 IW2MXY        59 0045
QSO:  7000 PH 2020-04-11 1540 OE1HHB        59 005 OL9Z          59 HKA
QSO:  3700 PH 2020-04-11 1548 OE1HHB        59 6 OM3KFY        59 BAB
QSO:  3724 PH 2020-04-11 1552 OE1HHB        59 007 DK2WH         59 038
QSO:  3600 PH 2020-04-11 1557 OE1HHB        59 008 SP6YG         59 072
QSO:  3500 PH 2020-04-11 1601 OE1HHB        59 009 OK1P          59 FRK
QSO:  7190 PH 2020-04-11 1605 OE1HHB        59 010 IU1MRG        59 040
QSO:  3760 PH 2020-04-11 1618 OE1HHB        59 011 OM0AS         59 SNI
QSO:  3742 PH 2020-04-11 1621 OE1HHB        59 012 OK1AGE        59 BPZ
QSO:  7157 PH 2020-04-11 1644 OE1HHB        59 013 IZ7FLP        59 0156
QSO:  3746 PH 2020-04-11 1648 OE1HHB        59 14 OM3ZU         59 PRE
QSO:  3500 PH 2020-04-11 1650 OE1HHB        59 15 OK2CSU        59 GPR
QSO:  3731 PH 2020-04-11 1651 OE1HHB        59 016 SQ7OFL        59 116
QSO:  3726 PH 2020-04-11 1652 OE1HHB        59 017 OK1WWJ        59 BPB
QSO: 14269 PH 2020-04-11 1654 OE1HHB        59 018 SV3SFK        59 076
QSO:  7160 PH 2020-04-11 1702 OE1HHB        59 019 9M2SAF        59 088
QSO:  3715 PH 2020-04-11 1942 OE1HHB        59 020 OK2BFN        59 GZL
QSO:  3500 PH 2020-04-11 1943 OE1HHB        59 21 OM5TZ         59 KOM
QSO:  3500 PH 2020-04-11 1949 OE1HHB        59 022 OK1YM         59 BKH
QSO:  3780 PH 2020-04-11 1951 OE1HHB        59 023 OM3PA         59 PAR
QSO:  3784 PH 2020-04-11 1952 OE1HHB        59 024 OK7R          59 BPV
QSO:  3500 PH 2020-04-11 1953 OE1HHB        59 025 UT1AN         59 266
QSO:  7094 PH 2020-04-11 1957 OE1HHB        59 027 OK2ZA         59 GTR
QSO:  1800 PH 2020-04-11 2034 OE1HHB        59 028 OK1DOL        59 DPS
QSO:  1868 PH 2020-04-11 2036 OE1HHB        59 039 OL725PLZ      59 DPM
QSO:  1800 PH 2020-04-11 2043 OE1HHB        59 030 SQ9PUW        59 036
QSO:  1873 PH 2020-04-11 2045 OE1HHB        59 031 SQ5STS        59 030
QSO:  1800 PH 2020-04-11 2047 OE1HHB        59 032 OK2MBP        59 HNJ
QSO:  1866 PH 2020-04-11 2051 OE1HHB        59 033 IK2SYI        59 0190
QSO:  3790 PH 2020-04-11 2053 OE1HHB        59 034 EC1KR         59 752
QSO:  7000 PH 2020-04-11 2103 OE1HHB        59 035 MW0YVK        59 301
QSO:  7165 PH 2020-04-11 2127 OE1HHB        59 036 F4FHV         59 155
QSO:  1840 PH 2020-04-11 2137 OE1HHB        59 037 OL7P          59 DDO
QSO:  1873 PH 2020-04-11 2139 OE1HHB        59 038 OM4MM         59 PAR
QSO:  1800 PH 2020-04-11 2143 OE1HHB        59 039 SQ8MFM        59 060
QSO:  3700 PH 2020-04-11 2149 OE1HHB        59 041 OK2BMI        59 HOL
QSO:  3700 PH 2020-04-11 2149 OE1HHB        59 041 OK2UNC        59 HOL
QSO:  3750 PH 2020-04-11 2152 OE1HHB        59 043 OK7WW         59 GHO
QSO:  3700 PH 2020-04-11 2157 OE1HHB        59 045 OK1JD         59 FRK
QSO:  1855 PH 2020-04-11 2210 OE1HHB        59 046 OM5CD         59 BAB
QSO:  3668 PH 2020-04-11 2216 OE1HHB        59 047 OK2ZA         59 GTR
QSO:  3707 PH 2020-04-11 2220 OE1HHB        59 049 OK1PI         59 FCR
QSO:  3733 PH 2020-04-11 2222 OE1HHB        59 050 SV2AEL        59 182
QSO:  3500 PH 2020-04-11 2228 OE1HHB        59 52 OM0AD         59 BAR
QSO:  7161 PH 2020-04-11 2245 OE1HHB        59 053 OM4MM         59 PAR
QSO:  7120 PH 2020-04-11 2247 OE1HHB        59 054 EA1G          59 053
QSO:  7103 PH 2020-04-11 2249 OE1HHB        59 055 EA5GI         59 388
QSO:  1840 PH 2020-04-11 2258 OE1HHB        59 056 YO5IA         59 040
QSO:  1800 PH 2020-04-11 2301 OE1HHB        59 57 OK5D          59 API
QSO:  1800 PH 2020-04-11 2323 OE1HHB        59 58 OK1DTP        59 API
QSO:  3777 PH 2020-04-11 2330 OE1HHB        59 59 HB9OCR        59 193
QSO:  3736 PH 2020-04-11 2333 OE1HHB        59 60 SP5EWX        59 095
QSO:  3728 PH 2020-04-11 2336 OE1HHB        59 061 GM4JYB        59 059
QSO:  3600 PH 2020-04-11 2338 OE1HHB        59 062 OK2ZLD        59 HOL
QSO:  3705 PH 2020-04-11 2340 OE1HHB        59 063 S57ZT         59 193
QSO:  3702 PH 2020-04-11 2342 OE1HHB        59 064 9A2WB         59 240
QSO: 14000 PH 2020-04-12 0952 OE1HHB        59 065 IZ8CCW        59 0481
QSO: 14287 PH 2020-04-12 0955 OE1HHB        59 66 EC5K          59 512
QSO: 14000 PH 2020-04-12 1104 OE1HHB        59 67 GW0JWC        59 175
QSO: 21000 PH 2020-04-12 1106 OE1HHB        59 68 EC1KR         59 1125
QSO: 21000 PH 2020-04-12 1107 OE1HHB        59 069 UT1AN         59 498
QSO: 21225 PH 2020-04-12 1141 OE1HHB        59 070 TA3NEB        59 073
QSO: 28465 PH 2020-04-12 1146 OE1HHB        59 071 OK2ZA         59 GTR
QSO: 28495 PH 2020-04-12 1147 OE1HHB        59 072 EC1KR         59 1157
END-OF-LOG:
