START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2020
CALLSIGN: OK1TD
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OK1TD
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2020 OK_OM_DX_Contest/2020/SSB.
QSO: 14207 PH 2020-04-11 1516 OK1TD         59 ECL GI5NI         59 140
QSO: 14000 PH 2020-04-11 1520 OK1TD         59 ECL FR4QT         59 153
QSO: 14202 PH 2020-04-11 1520 OK1TD         59 ECL EA7LL         59 041
QSO: 14000 PH 2020-04-11 1525 OK1TD         59 ECL TA4Q          59 115
QSO: 14000 PH 2020-04-11 1528 OK1TD         59 ECL A61FK         59 175
QSO: 14248 PH 2020-04-11 1528 OK1TD         59 ECL OK7T          59 ECL
QSO: 14287 PH 2020-04-11 1535 OK1TD         59 ECL SV3RPQ        59 195
QSO: 14250 PH 2020-04-11 1537 OK1TD         59 ECL EC1KR         59 350
QSO: 14000 PH 2020-04-11 1540 OK1TD         59 ECL A41NN         59 150
QSO: 14000 PH 2020-04-11 1715 OK1TD         59 ECL IZ8GNR        59 0068
QSO: 14246 PH 2020-04-11 1717 OK1TD         59 ECL SV9FBG        59 363
QSO: 14303 PH 2020-04-11 1718 OK1TD         59 ECL EC5K          59 192
QSO: 14184 PH 2020-04-11 1721 OK1TD         59 ECL RQ7M          59 257
QSO: 14000 PH 2020-04-11 1723 OK1TD         59 ECL IZ8CCW        59 0276
QSO:  3600 PH 2020-04-11 1726 OK1TD         59 ECL SP6YG         59 108
QSO:  3500 PH 2020-04-11 1737 OK1TD         59 ECL IV3KKW        59 0096
QSO:  3741 PH 2020-04-11 1737 OK1TD         59 ECL OK1AGE        59 BPZ
QSO:  3702 PH 2020-04-11 1741 OK1TD         59 ECL SV2AEL        59 023
QSO:  3700 PH 2020-04-11 1742 OK1TD         59 ECL OK2BMI        59 HOL
QSO:  3700 PH 2020-04-11 1742 OK1TD         59 ECL OK2UNC        59 HOL
QSO:  3500 PH 2020-04-11 1744 OK1TD         59 ECL DL7VEE        59 053
QSO:  3732 PH 2020-04-11 1745 OK1TD         59 ECL DK2WH         59 097
END-OF-LOG:
