START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2023
CALLSIGN: OH2OA
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OH2OA
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2023 OK_OM_DX_Contest/2023/SSB.
QSO:  3500 PH 2023-04-08 2125 OH2OA         59 002 OM3CDN        59 BAC
QSO:  3781 PH 2023-04-08 2125 OH2OA         59 03 SN8Z          59 147
QSO:  3500 PH 2023-04-08 2126 OH2OA         59 004 HA5DDX        59 033
QSO:  3600 PH 2023-04-08 2127 OH2OA         59 5 OM6TX         59 CAD
QSO:  3600 PH 2023-04-08 2128 OH2OA         59 007 OM6MM         59 CAD
QSO:  3781 PH 2023-04-08 2128 OH2OA         59 006 LY5L          59 0110
QSO:  3781 PH 2023-04-08 2129 OH2OA         59 9 OL5Y          59 BKO
QSO:  3500 PH 2023-04-08 2130 OH2OA         59 011 HA6ZQ         59 0186
QSO:  3781 PH 2023-04-08 2130 OH2OA         59 010 OK1KKI        59 CJH
QSO:  3650 PH 2023-04-08 2131 OH2OA         59 012 UR4UWY        59 308
QSO:  3781 PH 2023-04-08 2131 OH2OA         59 013 DL1MHJ        59 088
QSO:  3781 PH 2023-04-08 2131 OH2OA         59 014 SN3N          59 040
QSO:  3780 PH 2023-04-08 2133 OH2OA         59 016 9A5BVT        59 082
QSO:  3781 PH 2023-04-08 2133 OH2OA         59 15 OK1PMA        59 FNA
QSO:  3500 PH 2023-04-08 2136 OH2OA         59 017 SP9KJU        59 070
QSO:  3780 PH 2023-04-08 2137 OH2OA         59 018 PE1EWR        59 081
END-OF-LOG:
