START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2023
CALLSIGN: SP6OH
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: SP6OH
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2023 OK_OM_DX_Contest/2023/SSB.
QSO:  7161 PH 2023-04-08 1740 SP6OH         59 001 OM5M          59 BAD
QSO:  7146 PH 2023-04-08 1744 SP6OH         59 03 OK6RP         59 DKV
QSO:  7130 PH 2023-04-08 1748 SP6OH         59 004 SP3LM         59 068
QSO:  7131 PH 2023-04-08 1807 SP6OH         59 005 SP6DVP        59 154
QSO:  7000 PH 2023-04-08 1808 SP6OH         59 006 HA5MIG        59 003
QSO:  7000 PH 2023-04-08 1810 SP6OH         59 007 DL/UT1AN      59 096
QSO:  7000 PH 2023-04-08 1811 SP6OH         59 009 OK2ZLD        59 HOL
QSO:  7000 PH 2023-04-08 1811 SP6OH         59 008 SQ9DXT        59 064
QSO:  7000 PH 2023-04-08 1813 SP6OH         59 010 TM9C          59 256
QSO:  7168 PH 2023-04-08 1814 SP6OH         59 011 OK3SN         59 FSE
QSO:  7170 PH 2023-04-08 1815 SP6OH         59 012 PD5ISW        59 068
QSO:  7175 PH 2023-04-08 1817 SP6OH         59 013 HA3DX         59 198
QSO:  7100 PH 2023-04-08 1823 SP6OH         59 015 UR4UWY        59 258
QSO:  7132 PH 2023-04-08 1828 SP6OH         59 018 OM1BCO        59 BAD
QSO: 14250 PH 2023-04-08 1836 SP6OH         59 19 9M2TDX        59 087
QSO: 21338 PH 2023-04-08 1848 SP6OH         59 020 OM4MW         59 PAR
QSO:  3754 PH 2023-04-08 1855 SP6OH         59 021 OL1Z          59 GZN
QSO:  3500 PH 2023-04-08 1856 SP6OH         59 22 9A0BR         59 150
QSO:  3500 PH 2023-04-08 2059 SP6OH         59 023 OM4KK         59 NMV
QSO:  3500 PH 2023-04-08 2102 SP6OH         59 024 OM3RBS        59 BST
QSO:  7156 PH 2023-04-08 2113 SP6OH         59 25 TA0S          59 095
QSO:  7000 PH 2023-04-08 2124 SP6OH         59 026 IT9FRX        59 0176
QSO:  7174 PH 2023-04-08 2131 SP6OH         59 027 ER3CT         59 187
QSO:  7171 PH 2023-04-08 2152 SP6OH         59 028 IU1MRG        59 055
END-OF-LOG:
