START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2023
CALLSIGN: LB5JJ
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: LB5JJ
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2023 OK_OM_DX_Contest/2023/SSB.
QSO: 14227 PH 2023-04-08 1325 LB5JJ         59 001 UT3EV         59 110
QSO: 14000 PH 2023-04-08 1326 LB5JJ         59 002 YO5OHB        59 029
QSO: 14000 PH 2023-04-08 1331 LB5JJ         59 003 IV3KKW        59 0101
QSO: 14269 PH 2023-04-08 1334 LB5JJ         59 4 HA5JI         59 033
QSO: 14000 PH 2023-04-08 1335 LB5JJ         59 005 G4POF         59 050
QSO: 14000 PH 2023-04-08 1336 LB5JJ         59 006 F6DRP         59 062
QSO: 14265 PH 2023-04-08 1337 LB5JJ         59 007 OL1Z          59 GZN
QSO: 14285 PH 2023-04-08 1339 LB5JJ         59 008 IK4RVY        59 0076
QSO: 14000 PH 2023-04-08 1340 LB5JJ         59 009 OK2MBP        59 HNJ
QSO: 14303 PH 2023-04-08 1343 LB5JJ         59 011 F4JIK         59 041
QSO: 14183 PH 2023-04-08 1544 LB5JJ         59 012 IK8UND        59 0026
QSO: 14000 PH 2023-04-08 1547 LB5JJ         59 013 YO8RZJ        59 107
QSO: 14210 PH 2023-04-08 1551 LB5JJ         59 15 YO4NF         59 091
QSO: 14200 PH 2023-04-08 1554 LB5JJ         59 015 LZ1DM         59 080
QSO: 14254 PH 2023-04-08 1559 LB5JJ         59 016 IU0OVB        59 0073
QSO: 14315 PH 2023-04-08 1609 LB5JJ         57 019 OK6T          59 FNA
QSO: 14222 PH 2023-04-08 1611 LB5JJ         59 120 OK1ULL        59 FPA
END-OF-LOG:
