START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2023
CALLSIGN: EI3GZ
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: EI3GZ
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2023 OK_OM_DX_Contest/2023/SSB.
QSO: 14216 PH 2023-04-08 1419 EI3GZ         59 001 OM4MW         59 PAR
QSO: 14266 PH 2023-04-08 1426 EI3GZ         59 2 OK2BXU        59 HPR
QSO: 14000 PH 2023-04-08 1427 EI3GZ         59 003 OK2ZLD        59 HOL
QSO: 14242 PH 2023-04-08 1429 EI3GZ         59 010 OK4T          59 DKV
QSO: 14000 PH 2023-04-08 1436 EI3GZ         59 5 9A0BR         59 053
QSO: 14243 PH 2023-04-08 1437 EI3GZ         59 006 OK1KKI        59 CJH
QSO: 14000 PH 2023-04-08 1521 EI3GZ         59 10 OK2BRX        59 HOL
QSO: 14247 PH 2023-04-08 1524 EI3GZ         59 011 LB6VI         59 069
QSO: 14251 PH 2023-04-08 1528 EI3GZ         59 12 OK2KRT        59 HVS
QSO: 14254 PH 2023-04-08 1533 EI3GZ         59 014 IU0OVB        59 0024
QSO: 14315 PH 2023-04-08 1536 EI3GZ         59 015 OK6T          59 FNA
QSO: 14168 PH 2023-04-08 1552 EI3GZ         59 17 TK4TH         59 170
QSO: 14200 PH 2023-04-08 1625 EI3GZ         59 018 LZ1DM         59 105
QSO: 14000 PH 2023-04-08 1635 EI3GZ         59 019 TM9C          59 224
QSO: 14203 PH 2023-04-08 1637 EI3GZ         59 020 IZ0PAU        59 0153
QSO: 14184 PH 2023-04-08 1703 EI3GZ         59 022 HG4I          59 100
QSO: 14170 PH 2023-04-08 1705 EI3GZ         59 123 EA2AOO/P      59 051
QSO: 14000 PH 2023-04-08 1708 EI3GZ         59 024 OK1DEZ        59 FUO
QSO: 14237 PH 2023-04-08 1711 EI3GZ         59 065 UT3EV         59 298
QSO: 14216 PH 2023-04-08 1717 EI3GZ         59 066 S55X          59 074
QSO: 14000 PH 2023-04-08 1724 EI3GZ         59 027 OK2MBP        59 HNJ
QSO: 14000 PH 2023-04-08 1733 EI3GZ         59 028 IV3KKW        59 0223
QSO: 14281 PH 2023-04-08 1754 EI3GZ         59 29 CR3DX         59 462
QSO: 14252 PH 2023-04-08 1803 EI3GZ         59 030 HG3TAD        59 041
QSO:  7150 PH 2023-04-08 1846 EI3GZ         59 032 IV3JAK        59 0155
QSO:  7137 PH 2023-04-08 1848 EI3GZ         59 034 S51CK         59 0174
QSO:  7130 PH 2023-04-08 1849 EI3GZ         59 035 HA3DX         59 216
QSO:  7157 PH 2023-04-08 1857 EI3GZ         59 037 9A5Y          59 126
QSO:  7000 PH 2023-04-08 1901 EI3GZ         59 039 IZ2BVC        59 0220
QSO:  7000 PH 2023-04-08 1905 EI3GZ         59 040 DL/UT1AN      59 112
QSO:  7126 PH 2023-04-08 1933 EI3GZ         59 041 OM4MW         59 PAR
QSO:  7000 PH 2023-04-08 1937 EI3GZ         59 042 F5MMF         59 0024
QSO:  7000 PH 2023-04-08 1940 EI3GZ         59 044 DM1PL         59 171
QSO:  7000 PH 2023-04-08 2043 EI3GZ         59 047 OK2BMI        59 HOL
QSO:  7163 PH 2023-04-08 2044 EI3GZ         59 048 UT3EV         59 450
QSO:  7173 PH 2023-04-08 2047 EI3GZ         59 49 SA6NIA        59 228
QSO:  7168 PH 2023-04-08 2050 EI3GZ         59 51 EA2AOO/P      59 103
QSO:  7146 PH 2023-04-08 2054 EI3GZ         59 052 SP3LM         59 121
QSO:  7000 PH 2023-04-08 2059 EI3GZ         59 053 F4FVA/QRP     59 153
QSO:  7152 PH 2023-04-08 2105 EI3GZ         59 054 OK2ZA         59 GTR
QSO:  7000 PH 2023-04-08 2108 EI3GZ         59 055 SP6YG         59 248
QSO:  7130 PH 2023-04-08 2132 EI3GZ         59 057 SO5MAX        59 129
QSO:  7146 PH 2023-04-08 2202 EI3GZ         59 058 SM6MVE        59 083
QSO:  1868 PH 2023-04-08 2212 EI3GZ         59 059 PA4VHF        59 325
QSO:  1865 PH 2023-04-08 2214 EI3GZ         59 060 OL1Z          59 GZN
QSO:  1844 PH 2023-04-08 2306 EI3GZ         59 059 OK2ZA         59 GTR
QSO:  1800 PH 2023-04-08 2335 EI3GZ         59 061 OK1LRD        59 ELO
END-OF-LOG:
