START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2023
CALLSIGN: PH1V
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: PH1V
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2023 OK_OM_DX_Contest/2023/SSB.
QSO: 14219 PH 2023-04-08 1201 PH1V          59 002 OM4MW         59 PAR
QSO: 14227 PH 2023-04-08 1201 PH1V          59 001 UT3EV         59 001
QSO: 14000 PH 2023-04-08 1202 PH1V          59 003 IZ0CKJ        59 0002
QSO: 14185 PH 2023-04-08 1205 PH1V          59 005 IV3JAK        59 0001
QSO: 14000 PH 2023-04-08 1207 PH1V          59 006 E73RB         59 005
QSO: 14000 PH 2023-04-08 1209 PH1V          59 008 OM4KK         59 NMV
QSO: 14237 PH 2023-04-08 1209 PH1V          59 009 OK2QA         59 HPR
QSO: 14269 PH 2023-04-08 1211 PH1V          59 013 IK4RVY        59 0010
QSO: 14196 PH 2023-04-08 1218 PH1V          59 012 OK6T          59 FNA
QSO: 14000 PH 2023-04-08 1222 PH1V          59 014 OK2MBP        59 HNJ
QSO: 14000 PH 2023-04-08 1222 PH1V          59 015 YO8RZJ        59 18
QSO: 14204 PH 2023-04-08 1223 PH1V          59 012 OK1KKI        59 CJH
QSO: 14263 PH 2023-04-08 1225 PH1V          59 018 8S8S          59 016
QSO: 14000 PH 2023-04-08 1227 PH1V          59 019 OK2O          59 FUO
QSO: 14000 PH 2023-04-08 1237 PH1V          59 022 IZ7FLP        59 0011
QSO: 28486 PH 2023-04-08 1239 PH1V          59 23 CR3DX         59 086
QSO: 14000 PH 2023-04-09 0807 PH1V          59 024 IV3KKW        59 0260
QSO: 21217 PH 2023-04-09 0810 PH1V          59 25 SV3RPQ        59 234
QSO: 14210 PH 2023-04-09 0852 PH1V          59 027 IZ0PAU        59 0235
END-OF-LOG:
