START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2023
CALLSIGN: YU1KN
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: YU1KN
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2023 OK_OM_DX_Contest/2023/SSB.
QSO: 14242 PH 2023-04-08 1428 YU1KN         59 001 OK4T          59 DKV
QSO: 14150 PH 2023-04-08 1430 YU1KN         59 002 UR4UWY        59 118
QSO: 14205 PH 2023-04-08 1430 YU1KN         59 003 IZ0PAU        59 0091
QSO: 14183 PH 2023-04-08 1432 YU1KN         59 005 OK1OA         59 ELI
QSO: 14000 PH 2023-04-08 1436 YU1KN         59 006 DL/UT1AN      59 033
QSO: 14245 PH 2023-04-08 1437 YU1KN         59 7 SA6NIA        59 112
QSO: 14000 PH 2023-04-08 1438 YU1KN         59 009 TM9C          59 167
QSO: 14225 PH 2023-04-08 1438 YU1KN         59 008 UT3EV         59 177
QSO: 14000 PH 2023-04-08 1449 YU1KN         59 010 IV3KKW        59 0150
QSO: 14237 PH 2023-04-08 1450 YU1KN         59 011 OL4W          59 ELI
QSO:  7131 PH 2023-04-08 1455 YU1KN         59 013 S51CK         59 0064
QSO:  7185 PH 2023-04-08 1456 YU1KN         59 015 9A5Y          59 104
QSO:  7175 PH 2023-04-08 1458 YU1KN         59 016 HA3DX         59 067
QSO: 14000 PH 2023-04-08 1500 YU1KN         59 017 IZ2BVC        59 0068
QSO: 14000 PH 2023-04-08 1502 YU1KN         59 018 IW0HLZ        59 0003
QSO: 14187 PH 2023-04-08 1505 YU1KN         59 019 IZ1SAI        59 0076
QSO:  7000 PH 2023-04-08 1702 YU1KN         59 022 SP6YG         59 150
QSO:  7179 PH 2023-04-08 1705 YU1KN         59 023 OK1KDO        59 DDO
QSO:  7000 PH 2023-04-08 1711 YU1KN         59 025 HA6ZQ         59 0141
QSO:  7000 PH 2023-04-08 1714 YU1KN         59 003 OK2BMI        59 HOL
QSO:  7000 PH 2023-04-08 1955 YU1KN         59 028 E77EA         59 049
QSO:  3500 PH 2023-04-08 1957 YU1KN         59 029 OK3D          59 HOS
QSO:  3754 PH 2023-04-08 1958 YU1KN         59 031 OL1Z          59 GZN
QSO:  3773 PH 2023-04-08 1958 YU1KN         59 030 OK1KKI        59 CJH
QSO:  3750 PH 2023-04-08 1959 YU1KN         59 32 E70A          59 109
QSO:  3746 PH 2023-04-08 2000 YU1KN         59 33 SN8Z          59 108
QSO:  3740 PH 2023-04-08 2001 YU1KN         59 034 OK1KDO        59 DDO
QSO:  3731 PH 2023-04-08 2004 YU1KN         59 036 OK1OA         59 ELI
QSO:  3500 PH 2023-04-08 2006 YU1KN         59 037 OK2MBP        59 HNJ
QSO:  3500 PH 2023-04-08 2013 YU1KN         59 038 IZ2BVC        59 0279
QSO:  7155 PH 2023-04-08 2016 YU1KN         59 039 IV3JAK        59 0192
QSO:  3713 PH 2023-04-08 2020 YU1KN         59 040 OK1AY         59 DPJ
QSO:  3740 PH 2023-04-08 2023 YU1KN         59 041 ER3CT         59 167
QSO:  3725 PH 2023-04-08 2024 YU1KN         59 042 9A5BVT        59 058
QSO:  3500 PH 2023-04-08 2027 YU1KN         59 043 SP9KJU        59 024
QSO:  3756 PH 2023-04-08 2028 YU1KN         59 44 SQ9V          59 272
END-OF-LOG:
