START-OF-LOG: 3.0
CATEGORY: Multi-OP
CONTEST: WAE CW
CREATED-BY: TR4W v.4.58.0, modified by DXHF upload.
CALLSIGN: RF9C
CLAIMED-SCORE: 73066
OPERATORS: UA9CDC UA9CIR
CLUB: URAL CONTEST GROUP
ADDRESS-CITY: Ekaterinburg
ADDRESS-POSTALCODE: 620002
ADDRESS-COUNTRY: Russia
QSO: 14008 CW 2019-08-10 1353 RF9C          599 0001 EW6W          599 0626
QSO: 14040 CW 2019-08-10 1421 RF9C          599 0021 OM3RM         599 0167
QSO: 14040 CW 2019-08-10 1421 RF9C          599 0022 DL1DQW        599 0117
QSO: 14040 CW 2019-08-10 1422 RF9C          599 0023 SP2LNW        599 0282
QSO: 14040 CW 2019-08-10 1422 RF9C          599 0024 RA1TU         599 0037
QSO: 14040 CW 2019-08-10 1422 RF9C          599 0025 RL3A          599 0451
QSO: 14040 CW 2019-08-10 1423 RF9C          599 0026 YO8TTT        599 0306
QSO: 14040 CW 2019-08-10 1423 RF9C          599 0027 DK9PY         599 0502
QSO: 14040 CW 2019-08-10 1424 RF9C          599 0028 HA5GG         599 0028
QSO: 14040 CW 2019-08-10 1424 RF9C          599 0029 US7IY         599 0099
QSO: 14040 CW 2019-08-10 1424 RF9C          599 0030 YL1ZF         599 0169
QSO: 14040 CW 2019-08-10 1425 RF9C          599 0031 SP9EMI        599 0015
QSO: 14040 CW 2019-08-10 1425 RF9C          599 0032 DJ2IA         599 0057
QSO: 14040 CW 2019-08-10 1426 RF9C          599 0033 SP1JQJ        599 0059
QSO: 14040 CW 2019-08-10 1426 RF9C          599 0034 DL8DWW        599 0229
QSO: 14040 CW 2019-08-10 1426 RF9C          599 0035 ON3ND         599 0038
QSO: 14040 CW 2019-08-10 1427 RF9C          599 0036 R4BZ          599 0058
QSO: 14040 CW 2019-08-10 1427 RF9C          599 0037 DP6A          599 0483
QSO: 14040 CW 2019-08-10 1427 RF9C          599 0038 DL5BAW/P      599 0007
QSO: 14040 CW 2019-08-10 1427 RF9C          599 0039 DL8TG         599 0032
QSO: 14056 CW 2019-08-10 1435 RF9C          599 0040 PA2A          599 0127
QSO: 14040 CW 2019-08-10 1436 RF9C          599 0041 OK5SA         599 0006
QSO: 14040 CW 2019-08-10 1436 RF9C          599 0042 EF2A          599 0458
QSO: 14040 CW 2019-08-10 1436 RF9C          599 0043 R4WT          599 0034
QSO: 14040 CW 2019-08-10 1437 RF9C          599 0044 DL5MAE        599 0067
QSO: 14040 CW 2019-08-10 1437 RF9C          599 0045 G0ORH         599 0011
QSO: 14040 CW 2019-08-10 1437 RF9C          599 0046 DJ1OJ         599 0063
QSO: 14040 CW 2019-08-10 1437 RF9C          599 0047 UA2K          599 0189
QSO: 14040 CW 2019-08-10 1438 RF9C          599 0048 UT3UCP        599 0101
QSO: 14040 CW 2019-08-10 1438 RF9C          599 0049 OM3RM         599 0177
QSO: 14040 CW 2019-08-10 1439 RF9C          599 0050 SP1AEN        599 0031
QSO: 14040 CW 2019-08-10 1439 RF9C          599 0051 UX1CL         599 0058
QSO: 14040 CW 2019-08-10 1439 RF9C          599 0052 SN7O          599 0304
QSO: 14040 CW 2019-08-10 1439 RF9C          599 0053 OE2LCM        599 0059
QSO: 14040 CW 2019-08-10 1440 RF9C          599 0054 DJ5MW         599 0417
QSO: 14040 CW 2019-08-10 1440 RF9C          599 0055 EV6Z          599 0094
QSO: 14040 CW 2019-08-10 1440 RF9C          599 0056 DD2EG         599 0036
QSO: 14040 CW 2019-08-10 1441 RF9C          599 0057 IY3A          599 0405
QSO: 14040 CW 2019-08-10 1441 RF9C          599 0058 OH2BN         599 0040
QSO: 14040 CW 2019-08-10 1442 RF9C          599 0059 UY5VA         599 0245
QSO: 14040 CW 2019-08-10 1442 RF9C          599 0060 ON6NL         599 0267
QSO: 14040 CW 2019-08-10 1443 RF9C          599 0061 DL3DRN        599 0034
QSO: 14040 CW 2019-08-10 1443 RF9C          599 0062 UT5C          599 0138
QSO: 14040 CW 2019-08-10 1443 RF9C          599 0063 UT3UV         599 0010
QSO: 14040 CW 2019-08-10 1444 RF9C          599 0064 PD5JFK        599 0004
QSO: 14040 CW 2019-08-10 1444 RF9C          599 0065 SN7Q          599 0552
QSO: 14040 CW 2019-08-10 1444 RF9C          599 0066 DL7VRG        599 0043
QSO: 14040 CW 2019-08-10 1445 RF9C          599 0067 DL7DZ         599 0077
QSO: 14040 CW 2019-08-10 1446 RF9C          599 0068 R5PW          599 0054
QSO: 14040 CW 2019-08-10 1446 RF9C          599 0069 9A5Y          599 0373
QSO: 14040 CW 2019-08-10 1447 RF9C          599 0070 SD6O          599 0116
QSO: 14040 CW 2019-08-10 1447 RF9C          599 0071 F8DGY         599 0215
QSO: 14040 CW 2019-08-10 1448 RF9C          599 0072 OH1KAG        599 0031
QSO: 14040 CW 2019-08-10 1448 RF9C          599 0073 S53M          599 0455
QSO: 14040 CW 2019-08-10 1449 RF9C          599 0074 LY5W          599 0283
QSO: 14040 CW 2019-08-10 1449 RF9C          599 0075 IR1G          599 0451
QSO: 14040 CW 2019-08-10 1449 RF9C          599 0076 DL4ME         599 0070
QSO: 14040 CW 2019-08-10 1449 RF9C          599 0077 G3SVK         599 0022
QSO: 14040 CW 2019-08-10 1450 RF9C          599 0078 EW2A          599 0205
QSO: 14040 CW 2019-08-10 1450 RF9C          599 0079 DJ2BC         599 0246
QSO: 14040 CW 2019-08-10 1451 RF9C          599 0080 YO4SI         599 0013
QSO: 14040 CW 2019-08-10 1451 RF9C          599 0081 RA3AN         599 0083
QSO: 14040 CW 2019-08-10 1451 RF9C          599 0082 RL4F          599 0125
QSO: 14040 CW 2019-08-10 1452 RF9C          599 0083 OK2FD         599 0113
QSO: 14040 CW 2019-08-10 1452 RF9C          599 0084 DH0JAE        599 0031
QSO: 14040 CW 2019-08-10 1452 RF9C          599 0085 DL9LM         599 0013
QSO: 14040 CW 2019-08-10 1453 RF9C          599 0086 R3VL          599 0078
QSO: 14040 CW 2019-08-10 1453 RF9C          599 0087 UA4C          599 0098
QSO: 14040 CW 2019-08-10 1453 RF9C          599 0088 RA3DJA        599 0037
QSO: 14040 CW 2019-08-10 1454 RF9C          599 0089 DK5DQ         599 0154
QSO: 14040 CW 2019-08-10 1454 RF9C          599 0090 PA2PCH        599 0053
QSO: 14040 CW 2019-08-10 1455 RF9C          599 0091 DA3T          599 0037
QSO: 14040 CW 2019-08-10 1456 RF9C          599 0092 UA9CTT/6      599 0031
QSO:  7035 CW 2019-08-10 1501 RF9C          599 0093 UA9CTT/6      599 0032
QSO: 14032 CW 2019-08-10 1512 RF9C          599 0094 IT9SSI        599 0034
QSO: 14043 CW 2019-08-10 1525 RF9C          599 0095 ES5RR         599 0494
QSO: 14043 CW 2019-08-10 1525 RF9C          599 0096 UZ3A          599 0337
QSO: 14043 CW 2019-08-10 1526 RF9C          599 0097 DL4RCE        599 0045
QSO: 14043 CW 2019-08-10 1526 RF9C          599 0098 RK2M          599 0071
QSO: 14043 CW 2019-08-10 1526 RF9C          599 0099 UR4LIN        599 0005
QSO: 14043 CW 2019-08-10 1527 RF9C          599 0100 LZ0M          599 0183
QSO: 14043 CW 2019-08-10 1527 RF9C          599 0101 YL7X          599 0332
QSO: 14043 CW 2019-08-10 1527 RF9C          599 0102 UA1AJ         599 0038
QSO: 14043 CW 2019-08-10 1528 RF9C          599 0103 OM5NL         599 0138
QSO: 14043 CW 2019-08-10 1528 RF9C          599 0104 RA3XCZ        599 0061
QSO: 14043 CW 2019-08-10 1529 RF9C          599 0105 DL1KWK        599 0114
QSO: 14043 CW 2019-08-10 1529 RF9C          599 0106 TA1NAI        599 0034
QSO: 14043 CW 2019-08-10 1531 RF9C          599 0107 DK5QN         599 0262
QSO: 14043 CW 2019-08-10 1532 RF9C          599 0108 UA3KW         599 0164
QSO: 14043 CW 2019-08-10 1532 RF9C          599 0109 OE6AKD        599 0084
QSO: 14043 CW 2019-08-10 1618 RF9C          599 0110 DL5JQ         599 0205
QSO: 14043 CW 2019-08-10 1618 RF9C          599 0111 OK4RQ         599 0083
QSO: 14043 CW 2019-08-10 1618 RF9C          599 0112 SN6A          599 0231
QSO: 14043 CW 2019-08-10 1619 RF9C          599 0113 EA4FL         599 0024
QSO: 14043 CW 2019-08-10 1619 RF9C          599 0114 DL1RTL        599 0127
QSO: 14043 CW 2019-08-10 1620 RF9C          599 0115 DL6RAI        599 0137
QSO: 14043 CW 2019-08-10 1620 RF9C          599 0116 UZ1WW         599 0024
QSO: 14043 CW 2019-08-10 1620 RF9C          599 0117 DL1YCF        599 0014
QSO: 14043 CW 2019-08-10 1621 RF9C          599 0118 RK3TD         599 0024
QSO: 14043 CW 2019-08-10 1621 RF9C          599 0119 RD3FT         599 0025
QSO: 14043 CW 2019-08-10 1621 RF9C          599 0120 EI7M          599 0496
QSO: 14044 CW 2019-08-10 1625 RF9C          599 0121 DL4CF         599 0364
QSO: 14044 CW 2019-08-10 1625 RF9C          599 0122 RK1F          599 0004
QSO: 14044 CW 2019-08-10 1626 RF9C          599 0123 CR6K          599 0529
QSO: 14044 CW 2019-08-10 1627 RF9C          599 0124 G4PVM         599 0168
QSO: 14044 CW 2019-08-10 1627 RF9C          599 0125 M0B           599 0173
QSO: 14044 CW 2019-08-10 1627 RF9C          599 0126 RW3AI         599 0056
QSO: 14044 CW 2019-08-10 1628 RF9C          599 0127 DL5FU         599 0084
QSO: 14044 CW 2019-08-10 1628 RF9C          599 0128 UA3LID        599 0016
QSO: 14044 CW 2019-08-10 1628 RF9C          599 0129 UW5Y          599 0404
QSO: 14044 CW 2019-08-10 1629 RF9C          599 0130 DL3DW         599 0183
QSO: 14044 CW 2019-08-10 1629 RF9C          599 0131 HA3HK         599 0053
QSO: 14044 CW 2019-08-10 1629 RF9C          599 0132 DL6AWJ        599 0104
QSO: 14044 CW 2019-08-10 1630 RF9C          599 0133 OG6N          599 0116
QSO: 14044 CW 2019-08-10 1630 RF9C          599 0134 9A9CW         599 0013
QSO: 14044 CW 2019-08-10 1630 RF9C          599 0135 DL4FN         599 0190
QSO: 14044 CW 2019-08-10 1631 RF9C          599 0136 PD0WR         599 0022
QSO: 14044 CW 2019-08-10 1631 RF9C          599 0137 EA5ITT        599 0046
QSO: 14044 CW 2019-08-10 1631 RF9C          599 0138 LZ2PS         599 0032
QSO: 14044 CW 2019-08-10 1632 RF9C          599 0139 EU6DX         599 0033
QSO: 14044 CW 2019-08-10 1632 RF9C          599 0140 9A1KDE        599 0142
QSO: 14044 CW 2019-08-10 1632 RF9C          599 0141 DF6PB         599 0090
QSO: 14044 CW 2019-08-10 1633 RF9C          599 0142 DL9JSO        599 0005
QSO: 14044 CW 2019-08-10 1633 RF9C          599 0143 IR4M          599 0508
QSO: 14044 CW 2019-08-10 1633 RF9C          599 0144 OM3R          599 0114
QSO: 14044 CW 2019-08-10 1634 RF9C          599 0145 ES2DJ         599 0157
QSO: 14044 CW 2019-08-10 1635 RF9C          599 0146 LZ2OQ/1       599 0001
QSO: 14044 CW 2019-08-10 1635 RF9C          599 0147 UC5D          599 0089
QSO: 14044 CW 2019-08-10 1635 RF9C          599 0148 DF5RF         599 0110
QSO: 14044 CW 2019-08-10 1636 RF9C          599 0149 RM1F          599 0004
QSO: 14044 CW 2019-08-10 1636 RF9C          599 0150 DK7HA         599 0071
QSO:  7025 CW 2019-08-10 1637 RF9C          599 0151 S59ABC        599 0441
QSO:  7005 CW 2019-08-10 1638 RF9C          599 0152 LZ5R          599 0435
QSO: 14042 CW 2019-08-11 0556 RF9C          599 0153 SM6CUK        599 0172
QSO: 14042 CW 2019-08-11 0556 RF9C          599 0154 SN2B          599 0694
QTC: 14000 CW 2019-08-11 0558 OM8A          1/10       RF9C          1353 EW6W          626
QTC: 14000 CW 2019-08-11 0558 OM8A          1/10       RF9C          1354 SN2N          120
QTC: 14000 CW 2019-08-11 0558 OM8A          1/10       RF9C          1357 9A3XV         393
QTC: 14000 CW 2019-08-11 0558 OM8A          1/10       RF9C          1358 RW2F          273
QTC: 14000 CW 2019-08-11 0558 OM8A          1/10       RF9C          1359 IK1JJM        45
QTC: 14000 CW 2019-08-11 0558 OM8A          1/10       RF9C          1359 HG7T          80
QTC: 14000 CW 2019-08-11 0558 OM8A          1/10       RF9C          1400 DL5AXX        426
QTC: 14000 CW 2019-08-11 0558 OM8A          1/10       RF9C          1400 LX7I          396
QTC: 14000 CW 2019-08-11 0558 OM8A          1/10       RF9C          1402 OH1VR         201
QTC: 14000 CW 2019-08-11 0558 OM8A          1/10       RF9C          1403 LZ5R          369
QTC: 14000 CW 2019-08-11 0600 UA7K          2/10       RF9C          1400 OM8A          619
QTC: 14000 CW 2019-08-11 0600 UA7K          2/10       RF9C          1404 S51A          364
QTC: 14000 CW 2019-08-11 0600 UA7K          2/10       RF9C          1411 EC2DX         293
QTC: 14000 CW 2019-08-11 0600 UA7K          2/10       RF9C          1412 LA8HGA        99
QTC: 14000 CW 2019-08-11 0600 UA7K          2/10       RF9C          1412 UR7GO         369
QTC: 14000 CW 2019-08-11 0600 UA7K          2/10       RF9C          1413 TM6M          611
QTC: 14000 CW 2019-08-11 0600 UA7K          2/10       RF9C          1418 J42L          289
QTC: 14000 CW 2019-08-11 0600 UA7K          2/10       RF9C          1419 E7DX          421
QTC: 14000 CW 2019-08-11 0600 UA7K          2/10       RF9C          1420 F6IRA         142
QTC: 14000 CW 2019-08-11 0600 UA7K          2/10       RF9C          1421 OM3RM         167
QSO: 14042 CW 2019-08-11 0601 RF9C          599 0155 RL5D          599 0327
QSO: 14042 CW 2019-08-11 0601 RF9C          599 0156 UA6AA         599 0094
QTC: 14000 CW 2019-08-11 0603 RM2D          3/10       RF9C          1421 UA7K          578
QTC: 14000 CW 2019-08-11 0603 RM2D          3/10       RF9C          1421 DL1DQW        117
QTC: 14000 CW 2019-08-11 0603 RM2D          3/10       RF9C          1422 SP2LNW        282
QTC: 14000 CW 2019-08-11 0603 RM2D          3/10       RF9C          1422 RA1TU         37
QTC: 14000 CW 2019-08-11 0603 RM2D          3/10       RF9C          1422 RL3A          451
QTC: 14000 CW 2019-08-11 0603 RM2D          3/10       RF9C          1423 YO8TTT        306
QTC: 14000 CW 2019-08-11 0603 RM2D          3/10       RF9C          1423 DK9PY         502
QTC: 14000 CW 2019-08-11 0603 RM2D          3/10       RF9C          1424 HA5GG         28
QTC: 14000 CW 2019-08-11 0603 RM2D          3/10       RF9C          1424 US7IY         99
QTC: 14000 CW 2019-08-11 0603 RM2D          3/10       RF9C          1424 YL1ZF         169
QSO: 14042 CW 2019-08-11 0603 RF9C          599 0157 RM2D          599 0251
QSO: 14042 CW 2019-08-11 0603 RF9C          599 0158 LA7SI         599 0089
QSO: 14042 CW 2019-08-11 0604 RF9C          599 0159 DK0MM         599 0884
QSO: 14042 CW 2019-08-11 0604 RF9C          599 0160 US1VM         599 0152
QSO: 14042 CW 2019-08-11 0605 RF9C          599 0161 SP5FKW        599 0010
QSO: 14042 CW 2019-08-11 0605 RF9C          599 0162 EV1R          599 0271
QSO: 14042 CW 2019-08-11 0605 RF9C          599 0163 YO8RXP        599 0157
QSO: 14042 CW 2019-08-11 0606 RF9C          599 0164 OK1PFM        599 0021
QSO: 14042 CW 2019-08-11 0606 RF9C          599 0165 UT5EOX        599 0064
QSO: 14042 CW 2019-08-11 0606 RF9C          599 0166 DD1FLO        599 0043
QSO: 14042 CW 2019-08-11 0607 RF9C          599 0167 S57AY         599 0011
QSO: 14042 CW 2019-08-11 0607 RF9C          599 0168 UW2M          599 0798
QTC: 14000 CW 2019-08-11 0609 UW2M          4/10       RF9C          1425 SP9EMI        15
QTC: 14000 CW 2019-08-11 0609 UW2M          4/10       RF9C          1425 DJ2IA         57
QTC: 14000 CW 2019-08-11 0609 UW2M          4/10       RF9C          1426 SP1JQJ        59
QTC: 14000 CW 2019-08-11 0609 UW2M          4/10       RF9C          1426 DL8DWW        229
QTC: 14000 CW 2019-08-11 0609 UW2M          4/10       RF9C          1426 ON3ND         38
QTC: 14000 CW 2019-08-11 0609 UW2M          4/10       RF9C          1427 R4BZ          58
QTC: 14000 CW 2019-08-11 0609 UW2M          4/10       RF9C          1427 DP6A          483
QTC: 14000 CW 2019-08-11 0609 UW2M          4/10       RF9C          1427 DL5BAW/P      7
QTC: 14000 CW 2019-08-11 0609 UW2M          4/10       RF9C          1427 DL8TG         32
QTC: 14000 CW 2019-08-11 0609 UW2M          4/10       RF9C          1435 PA2A          127
QSO: 14042 CW 2019-08-11 0609 RF9C          599 0169 SD1A          599 0097
QSO: 14042 CW 2019-08-11 0610 RF9C          599 0170 DK2WU         599 0026
QTC: 14000 CW 2019-08-11 0611 ES5RR         5/10       RF9C          1436 OK5SA         6
QTC: 14000 CW 2019-08-11 0611 ES5RR         5/10       RF9C          1436 EF2A          458
QTC: 14000 CW 2019-08-11 0611 ES5RR         5/10       RF9C          1436 R4WT          34
QTC: 14000 CW 2019-08-11 0611 ES5RR         5/10       RF9C          1437 DL5MAE        67
QTC: 14000 CW 2019-08-11 0611 ES5RR         5/10       RF9C          1437 G0ORH         11
QTC: 14000 CW 2019-08-11 0611 ES5RR         5/10       RF9C          1437 DJ1OJ         63
QTC: 14000 CW 2019-08-11 0611 ES5RR         5/10       RF9C          1437 UA2K          189
QTC: 14000 CW 2019-08-11 0611 ES5RR         5/10       RF9C          1438 UT3UCP        101
QTC: 14000 CW 2019-08-11 0611 ES5RR         5/10       RF9C          1439 SP1AEN        31
QTC: 14000 CW 2019-08-11 0611 ES5RR         5/10       RF9C          1439 UX1CL         58
QSO: 14042 CW 2019-08-11 0612 RF9C          599 0171 LZ1DQ         599 0071
QSO: 14042 CW 2019-08-11 0613 RF9C          599 0172 DL5KUD        599 0172
QSO: 14042 CW 2019-08-11 0613 RF9C          599 0173 OE5GA         599 0009
QSO: 14042 CW 2019-08-11 0614 RF9C          599 0174 DL1RNN        599 0020
QSO: 14042 CW 2019-08-11 0614 RF9C          599 0175 HG4I          599 0313
QSO: 14042 CW 2019-08-11 0614 RF9C          599 0176 R3AQ          599 0068
QSO: 14042 CW 2019-08-11 0615 RF9C          599 0177 9A2TN         599 0178
QSO: 14042 CW 2019-08-11 0615 RF9C          599 0178 R1ZM          599 0041
QSO: 14042 CW 2019-08-11 0616 RF9C          599 0179 DL5GAC        599 0085
QSO: 14042 CW 2019-08-11 0617 RF9C          599 0180 DK9IP         599 0770
QTC: 14000 CW 2019-08-11 0618 DK9IP         6/10       RF9C          1439 SN7O          304
QTC: 14000 CW 2019-08-11 0618 DK9IP         6/10       RF9C          1439 OE2LCM        59
QTC: 14000 CW 2019-08-11 0618 DK9IP         6/10       RF9C          1440 DJ5MW         417
QTC: 14000 CW 2019-08-11 0618 DK9IP         6/10       RF9C          1440 EV6Z          94
QTC: 14000 CW 2019-08-11 0618 DK9IP         6/10       RF9C          1440 DD2EG         36
QTC: 14000 CW 2019-08-11 0618 DK9IP         6/10       RF9C          1441 IY3A          405
QTC: 14000 CW 2019-08-11 0618 DK9IP         6/10       RF9C          1441 OH2BN         40
QTC: 14000 CW 2019-08-11 0618 DK9IP         6/10       RF9C          1442 UY5VA         245
QTC: 14000 CW 2019-08-11 0618 DK9IP         6/10       RF9C          1442 ON6NL         267
QTC: 14000 CW 2019-08-11 0618 DK9IP         6/10       RF9C          1443 DL3DRN        34
QTC: 14000 CW 2019-08-11 0620 YO8TTT        7/10       RF9C          1443 UT5C          138
QTC: 14000 CW 2019-08-11 0620 YO8TTT        7/10       RF9C          1443 UT3UV         10
QTC: 14000 CW 2019-08-11 0620 YO8TTT        7/10       RF9C          1444 PD5JFK        4
QTC: 14000 CW 2019-08-11 0620 YO8TTT        7/10       RF9C          1444 SN7Q          552
QTC: 14000 CW 2019-08-11 0620 YO8TTT        7/10       RF9C          1444 DL7VRG        43
QTC: 14000 CW 2019-08-11 0620 YO8TTT        7/10       RF9C          1445 DL7DZ         77
QTC: 14000 CW 2019-08-11 0620 YO8TTT        7/10       RF9C          1446 R5PW          54
QTC: 14000 CW 2019-08-11 0620 YO8TTT        7/10       RF9C          1446 9A5Y          373
QTC: 14000 CW 2019-08-11 0620 YO8TTT        7/10       RF9C          1447 SD6O          116
QTC: 14000 CW 2019-08-11 0620 YO8TTT        7/10       RF9C          1447 F8DGY         215
QSO: 14042 CW 2019-08-11 0620 RF9C          599 0181 DL1DSW        599 0272
QSO: 14042 CW 2019-08-11 0620 RF9C          599 0182 DR7T          599 0143
QSO: 14042 CW 2019-08-11 0621 RF9C          599 0183 YP5A          599 0251
QSO: 14042 CW 2019-08-11 0621 RF9C          599 0184 R7LV          599 0262
QTC: 14000 CW 2019-08-11 0623 R7LV          8/10       RF9C          1448 OH1KAG        31
QTC: 14000 CW 2019-08-11 0623 R7LV          8/10       RF9C          1448 S53M          455
QTC: 14000 CW 2019-08-11 0623 R7LV          8/10       RF9C          1449 LY5W          283
QTC: 14000 CW 2019-08-11 0623 R7LV          8/10       RF9C          1449 IR1G          451
QTC: 14000 CW 2019-08-11 0623 R7LV          8/10       RF9C          1449 DL4ME         70
QTC: 14000 CW 2019-08-11 0623 R7LV          8/10       RF9C          1449 G3SVK         22
QTC: 14000 CW 2019-08-11 0623 R7LV          8/10       RF9C          1450 EW2A          205
QTC: 14000 CW 2019-08-11 0623 R7LV          8/10       RF9C          1450 DJ2BC         246
QTC: 14000 CW 2019-08-11 0623 R7LV          8/10       RF9C          1451 YO4SI         13
QTC: 14000 CW 2019-08-11 0623 R7LV          8/10       RF9C          1451 RA3AN         83
QSO: 14042 CW 2019-08-11 0623 RF9C          599 0185 DM3A          599 0264
QSO: 14042 CW 2019-08-11 0623 RF9C          599 0186 RA7R          599 0066
QSO: 14042 CW 2019-08-11 0624 RF9C          599 0187 YO4CAI        599 0050
QSO: 14042 CW 2019-08-11 0625 RF9C          599 0188 OK2AP         599 0025
QSO: 14042 CW 2019-08-11 0626 RF9C          599 0189 DL8UIL        599 0176
QSO: 14042 CW 2019-08-11 0626 RF9C          599 0190 YO2CEQ        599 0018
QSO: 14042 CW 2019-08-11 0627 RF9C          599 0191 G4BSW         599 0045
QSO: 14042 CW 2019-08-11 0628 RF9C          599 0192 UA3QAM        599 0123
QTC: 14000 CW 2019-08-11 0629 UA3QAM        9/10       RF9C          1451 RL4F          125
QTC: 14000 CW 2019-08-11 0629 UA3QAM        9/10       RF9C          1452 OK2FD         113
QTC: 14000 CW 2019-08-11 0629 UA3QAM        9/10       RF9C          1452 DH0JAE        31
QTC: 14000 CW 2019-08-11 0629 UA3QAM        9/10       RF9C          1452 DL9LM         13
QTC: 14000 CW 2019-08-11 0629 UA3QAM        9/10       RF9C          1453 R3VL          78
QTC: 14000 CW 2019-08-11 0629 UA3QAM        9/10       RF9C          1453 UA4C          98
QTC: 14000 CW 2019-08-11 0629 UA3QAM        9/10       RF9C          1453 RA3DJA        37
QTC: 14000 CW 2019-08-11 0629 UA3QAM        9/10       RF9C          1454 DK5DQ         154
QTC: 14000 CW 2019-08-11 0629 UA3QAM        9/10       RF9C          1454 PA2PCH        53
QTC: 14000 CW 2019-08-11 0629 UA3QAM        9/10       RF9C          1455 DA3T          37
QSO: 14042 CW 2019-08-11 0630 RF9C          599 0193 EW8G          599 0052
QSO: 14042 CW 2019-08-11 0630 RF9C          599 0194 SE4E          599 0162
QTC: 14000 CW 2019-08-11 0632 SE4E          10/10      RF9C          1456 UA9CTT/6      31
QTC: 14000 CW 2019-08-11 0632 SE4E          10/10      RF9C          1501 UA9CTT/6      32
QTC: 14000 CW 2019-08-11 0632 SE4E          10/10      RF9C          1512 IT9SSI        34
QTC: 14000 CW 2019-08-11 0632 SE4E          10/10      RF9C          1525 ES5RR         494
QTC: 14000 CW 2019-08-11 0632 SE4E          10/10      RF9C          1525 UZ3A          337
QTC: 14000 CW 2019-08-11 0632 SE4E          10/10      RF9C          1526 DL4RCE        45
QTC: 14000 CW 2019-08-11 0632 SE4E          10/10      RF9C          1526 RK2M          71
QTC: 14000 CW 2019-08-11 0632 SE4E          10/10      RF9C          1526 UR4LIN        5
QTC: 14000 CW 2019-08-11 0632 SE4E          10/10      RF9C          1527 LZ0M          183
QTC: 14000 CW 2019-08-11 0632 SE4E          10/10      RF9C          1527 YL7X          332
QSO: 14042 CW 2019-08-11 0633 RF9C          599 0195 PC3T          599 0328
QSO: 14042 CW 2019-08-11 0633 RF9C          599 0196 DM3HZN        599 0041
QSO: 14042 CW 2019-08-11 0633 RF9C          599 0197 DL3UB         599 0408
QTC: 14000 CW 2019-08-11 0635 DL3UB         11/10      RF9C          1527 UA1AJ         38
QTC: 14000 CW 2019-08-11 0635 DL3UB         11/10      RF9C          1528 OM5NL         138
QTC: 14000 CW 2019-08-11 0635 DL3UB         11/10      RF9C          1528 RA3XCZ        61
QTC: 14000 CW 2019-08-11 0635 DL3UB         11/10      RF9C          1529 DL1KWK        114
QTC: 14000 CW 2019-08-11 0635 DL3UB         11/10      RF9C          1529 TA1NAI        34
QTC: 14000 CW 2019-08-11 0635 DL3UB         11/10      RF9C          1531 DK5QN         262
QTC: 14000 CW 2019-08-11 0635 DL3UB         11/10      RF9C          1532 UA3KW         164
QTC: 14000 CW 2019-08-11 0635 DL3UB         11/10      RF9C          1532 OE6AKD        84
QTC: 14000 CW 2019-08-11 0635 DL3UB         11/10      RF9C          1618 DL5JQ         205
QTC: 14000 CW 2019-08-11 0635 DL3UB         11/10      RF9C          1618 OK4RQ         83
QSO: 14042 CW 2019-08-11 0636 RF9C          599 0198 CT1ELZ        599 0052
QSO: 14042 CW 2019-08-11 0636 RF9C          599 0199 S53MM         599 0877
QTC: 14000 CW 2019-08-11 0638 S53MM         12/10      RF9C          1618 SN6A          231
