START-OF-LOG: 3.0
CALLSIGN: DG8VE
CLUB: World Wide Young Contesters
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 64493
OPERATORS: DG8VE
SOAPBOX: Yaesu FT-450, 100W; Ant: 2*6m inverted V under the roof
QSO: 14047 CW 2007-11-24 1852 DG8VE         599 14     YT5G          599 15
QSO: 14048 CW 2007-11-24 1852 DG8VE         599 14     IS0IGV        599 15
QSO: 14061 CW 2007-11-24 1854 DG8VE         599 14     HG6N          599 15
QSO: 14068 CW 2007-11-24 1854 DG8VE         599 14     VE2IM         599 02
QSO: 14078 CW 2007-11-24 1856 DG8VE         599 14     OM7CW         599 15
QSO: 14092 CW 2007-11-24 1905 DG8VE         599 14     W7WA          599 03
QSO: 14009 CW 2007-11-24 1906 DG8VE         599 14     K7RL          599 03
QSO: 14023 CW 2007-11-24 1909 DG8VE         599 14     K3CR          599 05
QSO: 14025 CW 2007-11-24 1923 DG8VE         599 14     G3TXF         599 14
QSO: 14035 CW 2007-11-24 1928 DG8VE         599 14     YU1OL         599 15
QSO: 14050 CW 2007-11-24 1931 DG8VE         599 14     S50G          599 15
QSO: 14056 CW 2007-11-24 1936 DG8VE         599 14     IR4M          599 15
QSO: 14000 CW 2007-11-25 0828 DG8VE         599 14     SV9CVY        599 20
QSO: 14035 CW 2007-11-25 0832 DG8VE         599 14     P3F           599 20
QSO: 14090 CW 2007-11-25 0837 DG8VE         599 14     UA9TT         599 16
QSO: 14012 CW 2007-11-25 0850 DG8VE         599 14     RS3A          599 16
QSO:  7002 CW 2007-11-25 0852 DG8VE         599 14     IH9R          599 33
QSO:  7004 CW 2007-11-25 0852 DG8VE         599 14     YT0A          599 15
QSO:  7009 CW 2007-11-25 0853 DG8VE         599 14     S58M          599 15
QSO:  7018 CW 2007-11-25 0855 DG8VE         599 14     E7/9A8A       599 15
QSO:  7021 CW 2007-11-25 0856 DG8VE         599 14     OF3OJ         599 15
QSO:  7028 CW 2007-11-25 0857 DG8VE         599 14     LZ9W          599 20
QSO:  7029 CW 2007-11-25 0858 DG8VE         599 14     IS0N          599 15
QSO:  7032 CW 2007-11-25 0859 DG8VE         599 14     GM7V          599 14
QSO:  7037 CW 2007-11-25 0900 DG8VE         599 14     9A5Y          599 15
QSO:  7038 CW 2007-11-25 0900 DG8VE         599 14     HG1S          599 15
QSO:  7056 CW 2007-11-25 0902 DG8VE         599 14     5P3WW         599 14
QSO: 14019 CW 2007-11-25 0905 DG8VE         599 14     CN2AW         599 33
QSO: 14032 CW 2007-11-25 0908 DG8VE         599 14     JA6SHL        599 25
QSO: 14041 CW 2007-11-25 0910 DG8VE         599 14     SL0W          599 14
QSO: 21020 CW 2007-11-25 1026 DG8VE         599 14     YR1C          599 20
QSO: 21046 CW 2007-11-25 1030 DG8VE         599 14     VK9AA         599 29
QSO: 21056 CW 2007-11-25 1034 DG8VE         599 14     IZ8GGF        599 15
QSO: 21075 CW 2007-11-25 1035 DG8VE         599 14     LZ9R          599 20
QSO: 28022 CW 2007-11-25 1038 DG8VE         599 14     4L0A          599 21
QSO: 21010 CW 2007-11-25 1052 DG8VE         599 14     RK3QS         599 16
QSO: 21026 CW 2007-11-25 1054 DG8VE         599 14     ZY7C          599 11
QSO: 21042 CW 2007-11-25 1055 DG8VE         599 14     SV9CVY        599 20
QSO: 21078 CW 2007-11-25 1107 DG8VE         599 14     IH9U          599 33
QSO: 14025 CW 2007-11-25 1113 DG8VE         599 14     HI3A          599 08
QSO: 14036 CW 2007-11-25 1118 DG8VE         599 14     ED8A          599 33
QSO: 14052 CW 2007-11-25 1124 DG8VE         599 14     8P5A          599 08
QSO: 14082 CW 2007-11-25 1128 DG8VE         599 14     WP3C          599 08
QSO: 21039 CW 2007-11-25 1144 DG8VE         599 14     S79UU         599 39
QSO: 21074 CW 2007-11-25 1156 DG8VE         599 14     SU8BHI        599 34
QSO: 14004 CW 2007-11-25 1203 DG8VE         599 14     K2QMF         599 05
QSO: 14067 CW 2007-11-25 1209 DG8VE         599 14     V26K          599 08
QSO: 14069 CW 2007-11-25 1213 DG8VE         599 14     OH1VR/VP9     599 05
QSO: 14086 CW 2007-11-25 1216 DG8VE         599 14     W6NWS         599 05
QSO: 14100 CW 2007-11-25 1227 DG8VE         599 14     KD2RD         599 05
QSO: 14100 CW 2007-11-25 1228 DG8VE         599 14     N1WR          599 05
QSO: 14093 CW 2007-11-25 1229 DG8VE         599 14     YL6W          599 15
QSO: 14000 CW 2007-11-25 1230 DG8VE         599 14     KC1XX         599 05
QSO: 14006 CW 2007-11-25 1231 DG8VE         599 14     WC1M          599 05
QSO: 14029 CW 2007-11-25 1239 DG8VE         599 14     D4C           599 35
QSO: 14044 CW 2007-11-25 1243 DG8VE         599 14     ZF1A          599 08
QSO: 14083 CW 2007-11-25 1246 DG8VE         599 14     NQ4I          599 05
QSO: 14103 CW 2007-11-25 1250 DG8VE         599 14     N1EU          599 05
QSO: 14104 CW 2007-11-25 1251 DG8VE         599 14     K1BX          599 05
QSO: 21007 CW 2007-11-25 1257 DG8VE         599 14     3V2A          599 33
QSO: 21050 CW 2007-11-25 1303 DG8VE         599 14     NY4A          599 05
QSO: 14083 CW 2007-11-25 1312 DG8VE         599 14     N2LT          599 05
QSO: 14090 CW 2007-11-25 1319 DG8VE         599 14     HC8N          599 10
QSO: 14099 CW 2007-11-25 1349 DG8VE         599 14     C4N           599 20
QSO: 14101 CW 2007-11-25 1350 DG8VE         599 14     W2CG          599 05
QSO: 14104 CW 2007-11-25 1351 DG8VE         599 14     EW6DX         599 16
QSO: 14108 CW 2007-11-25 1353 DG8VE         599 14     VE3FU         599 04
QSO: 14116 CW 2007-11-25 1355 DG8VE         599 14     K5GA          599 04
QSO: 21006 CW 2007-11-25 1401 DG8VE         599 14     K3LR          599 05
QSO: 14002 CW 2007-11-25 1414 DG8VE         599 14     N3RS          599 05
QSO: 14004 CW 2007-11-25 1414 DG8VE         599 14     W2RU          599 05
QSO: 14007 CW 2007-11-25 1416 DG8VE         599 14     C4I           599 20
QSO: 14008 CW 2007-11-25 1416 DG8VE         599 14     WE3C          599 05
QSO: 14024 CW 2007-11-25 1422 DG8VE         599 14     IT9ZAU        599 15
QSO: 14069 CW 2007-11-25 1429 DG8VE         599 14     KC1F          599 05
QSO: 14091 CW 2007-11-25 1433 DG8VE         599 14     K5GO          599 04
QSO: 14102 CW 2007-11-25 1434 DG8VE         599 14     WB9Z          599 04
QSO: 14121 CW 2007-11-25 1436 DG8VE         599 14     W1MU          599 05
QSO: 14123 CW 2007-11-25 1437 DG8VE         599 14     K3WU          599 05
QSO: 14126 CW 2007-11-25 1438 DG8VE         599 14     K8GL          599 04
QSO: 14144 CW 2007-11-25 1440 DG8VE         599 14     KG9N          599 04
QSO: 21046 CW 2007-11-25 1445 DG8VE         599 14     LT1F          599 13
QSO: 14002 CW 2007-11-25 1532 DG8VE         599 14     W3LPL         599 05
QSO: 14033 CW 2007-11-25 1537 DG8VE         599 14     WO4O          599 04
QSO: 14045 CW 2007-11-25 1539 DG8VE         599 14     EF8M          599 33
QSO: 14061 CW 2007-11-25 1541 DG8VE         599 14     N4GG          599 05
QSO: 14065 CW 2007-11-25 1541 DG8VE         599 14     NY3A          599 05
QSO: 14081 CW 2007-11-25 1544 DG8VE         599 14     VE3NE         599 04
QSO: 14089 CW 2007-11-25 1544 DG8VE         599 14     N0NI          599 04
QSO: 14092 CW 2007-11-25 1545 DG8VE         599 14     KU1CW         599 04
QSO: 14103 CW 2007-11-25 1550 DG8VE         599 14     K2EK          599 05
QSO: 14107 CW 2007-11-25 1551 DG8VE         599 14     N7DD          599 03
QSO: 14114 CW 2007-11-25 1552 DG8VE         599 14     K2NV          599 05
QSO: 14115 CW 2007-11-25 1554 DG8VE         599 14     WX0B          599 04
QSO: 14119 CW 2007-11-25 1554 DG8VE         599 14     K1GU          599 04
QSO:  7017 CW 2007-11-25 1601 DG8VE         599 14     RL3A          599 16
QSO: 14069 CW 2007-11-25 1621 DG8VE         599 14     W3BGN         599 05
QSO: 14082 CW 2007-11-25 1623 DG8VE         599 14     W8AV          599 04
QSO: 14111 CW 2007-11-25 1624 DG8VE         599 14     N2ED          599 05
QSO: 14120 CW 2007-11-25 1625 DG8VE         599 14     N1BAA         599 05
QSO: 14006 CW 2007-11-25 1626 DG8VE         599 14     K8MP          599 04
QSO: 14014 CW 2007-11-25 1628 DG8VE         599 14     W3UA          599 05
END-OF-LOG:
