START-OF-LOG: 3.0
CALLSIGN: VE2SG
CLUB:
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 528310
OPERATORS: VE2SG
NAME: Stephane Montpetit
CREATED-BY: N1MM Logger V7.0.0
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  7000 CW 2007-11-24 0001 VE2SG         599 2      N2MM          599 05
QSO:  7000 CW 2007-11-24 0003 VE2SG         599 2      KE1FO         599 05
QSO:  7000 CW 2007-11-24 0004 VE2SG         599 2      K1DG          599 05
QSO:  7000 CW 2007-11-24 0004 VE2SG         599 2      WA2YSJ        599 05
QSO:  7000 CW 2007-11-24 0006 VE2SG         599 2      KI1G          599 05
QSO:  7000 CW 2007-11-24 0007 VE2SG         599 2      K8AZ          599 04
QSO:  7000 CW 2007-11-24 0007 VE2SG         599 2      K3LR          599 05
QSO:  7000 CW 2007-11-24 0009 VE2SG         599 2      K1IB          599 05
QSO:  7000 CW 2007-11-24 0012 VE2SG         599 2      NP3Z          599 08
QSO:  7000 CW 2007-11-24 0024 VE2SG         599 2      W8AV          599 04
QSO:  7000 CW 2007-11-24 0027 VE2SG         599 2      W5KFT         599 04
QSO:  7000 CW 2007-11-24 0028 VE2SG         599 2      VE2IM         599 02
QSO:  7000 CW 2007-11-24 0033 VE2SG         599 2      VE3HG         599 04
QSO:  7000 CW 2007-11-24 0035 VE2SG         599 2      W2FU          599 05
QSO:  7000 CW 2007-11-24 0035 VE2SG         599 2      VE2TZT        599 05
QSO:  7000 CW 2007-11-24 0037 VE2SG         599 2      N3RS          599 05
QSO:  7000 CW 2007-11-24 0039 VE2SG         599 2      KP2M          599 08
QSO:  7000 CW 2007-11-24 0040 VE2SG         599 2      CT3KN         599 33
QSO:  7000 CW 2007-11-24 0041 VE2SG         599 2      N3BNA         599 05
QSO:  7000 CW 2007-11-24 0044 VE2SG         599 2      9Y4AA         599 09
QSO:  7000 CW 2007-11-24 0045 VE2SG         599 2      K1TTT         599 05
QSO:  7000 CW 2007-11-24 0101 VE2SG         599 2      HI3A          599 08
QSO:  7000 CW 2007-11-24 0103 VE2SG         599 2      FS5KA         599 08
QSO:  7000 CW 2007-11-24 0113 VE2SG         599 2      P40W          599 09
QSO:  7000 CW 2007-11-24 0117 VE2SG         599 2      P49Y          599 09
QSO:  7000 CW 2007-11-24 0124 VE2SG         599 2      K1BX          599 05
QSO:  7000 CW 2007-11-24 0127 VE2SG         599 2      VP2EDL        599 08
QSO:  7000 CW 2007-11-24 0131 VE2SG         599 2      WX0B          599 04
QSO:  7000 CW 2007-11-24 0135 VE2SG         599 2      8P5A          599 08
QSO:  7000 CW 2007-11-24 0140 VE2SG         599 2      N1LN          599 05
QSO:  7000 CW 2007-11-24 0144 VE2SG         599 2      K1PT          599 05
QSO:  7000 CW 2007-11-24 0146 VE2SG         599 2      NY4A          599 05
QSO:  7000 CW 2007-11-24 0148 VE2SG         599 2      KC1XX         599 05
QSO:  7000 CW 2007-11-24 0149 VE2SG         599 2      K2NG          599 05
