START-OF-LOG: 2.0
CONTEST: CQ-WW-CW
CALLSIGN: G3UFY
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-TRANSMITTER: ONE
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CLAIMED-SCORE: 349575
OPERATORS: G3UFY
NAME: Steve Knowles
SOAPBOX: RIG - FT1000MP + Ranger 811H
SOAPBOX: ANTENNAS - Tribander + Loops
SOAPBOX: My first semi-serious attempt for some years - shame I could not
SOAPBOX: devote more time.  Still the best contest in the calendar.
SOAPBOX: Maybe next year!
QSO:  7000 CW 2007-11-24 0001 G3UFY         599 14     9Y4AA         599 9
QSO:  7000 CW 2007-11-24 0002 G3UFY         599 14     OL7T          599 15
QSO:  7000 CW 2007-11-24 0002 G3UFY         599 14     SQ9UM         599 15
QSO:  7000 CW 2007-11-24 0003 G3UFY         599 14     S57DX         599 15
QSO:  7000 CW 2007-11-24 0004 G3UFY         599 14     TI5N          599 7
QSO:  7000 CW 2007-11-24 0005 G3UFY         599 14     V26K          599 8
QSO:  7000 CW 2007-11-24 0006 G3UFY         599 14     CT3NT         599 33
QSO:  7000 CW 2007-11-24 0007 G3UFY         599 14     NP4Z          599 8
QSO:  7000 CW 2007-11-24 0008 G3UFY         599 14     S50G          599 15
QSO:  7000 CW 2007-11-24 0009 G3UFY         599 14     OE2S          599 15
QSO:  7000 CW 2007-11-24 0011 G3UFY         599 14     FS5KA         599 8
QSO:  7000 CW 2007-11-24 0012 G3UFY         599 14     RW4HP         599 16
QSO:  7000 CW 2007-11-24 0016 G3UFY         599 14     ZF1A          599 8
QSO:  7000 CW 2007-11-24 0017 G3UFY         599 14     C4N           599 20
QSO:  7000 CW 2007-11-24 0020 G3UFY         599 14     3X5A          599 35
QSO:  7000 CW 2007-11-24 0021 G3UFY         599 14     DF3CB         599 14
QSO:  7000 CW 2007-11-24 0022 G3UFY         599 14     D4C           599 35
QSO:  7000 CW 2007-11-24 0025 G3UFY         599 14     8P5A          599 8
QSO:  7000 CW 2007-11-24 0025 G3UFY         599 14     SO9Q          599 15
QSO:  7000 CW 2007-11-24 0027 G3UFY         599 14     UA4FER        599 16
QSO:  7000 CW 2007-11-24 0028 G3UFY         599 14     AO3T          599 14
QSO:  7000 CW 2007-11-24 0028 G3UFY         599 14     HG1S          599 15
QSO:  7000 CW 2007-11-24 0030 G3UFY         599 14     CU2A          599 14
QSO:  7000 CW 2007-11-24 0030 G3UFY         599 14     UU7J          599 16
QSO:  7000 CW 2007-11-24 0031 G3UFY         599 14     IR4X          599 15
QSO:  7000 CW 2007-11-24 0034 G3UFY         599 14     T93M          599 15
QSO:  7000 CW 2007-11-24 0035 G3UFY         599 14     DJ1YFK        599 14
QSO:  7000 CW 2007-11-24 0035 G3UFY         599 14     IR4M          599 15
QSO:  7000 CW 2007-11-24 0036 G3UFY         599 14     Z37M          599 15
QSO:  7000 CW 2007-11-24 0037 G3UFY         599 14     9A1A          599 15
QSO:  7000 CW 2007-11-24 0038 G3UFY         599 14     EA6IB         599 14
QSO:  7000 CW 2007-11-24 0039 G3UFY         599 14     9A2KD         599 15
QSO:  7000 CW 2007-11-24 0039 G3UFY         599 14     S52OP         599 15
QSO:  7000 CW 2007-11-24 0040 G3UFY         599 14     RG3K          599 16
QSO:  7000 CW 2007-11-24 0044 G3UFY         599 14     VP5W          599 8
QSO:  7000 CW 2007-11-24 0045 G3UFY         599 14     SV9CVY        599 20
QSO:  7000 CW 2007-11-24 0046 G3UFY         599 14     YO3JW         599 20
QSO:  7000 CW 2007-11-24 0047 G3UFY         599 14     EA8/OH4NL     599 33
QSO:  7000 CW 2007-11-24 0053 G3UFY         599 14     4O3A          599 15
QSO:  7000 CW 2007-11-24 0054 G3UFY         599 14     RU3ZV         599 16
QSO:  7000 CW 2007-11-24 0054 G3UFY         599 14     S50A          599 15
