START-OF-LOG: 3.0
CALLSIGN: ZS6AA
CLAIMED-SCORE: 2642010
CLUB:
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.62H
NAME: Andrew Roos
OPERATORS: ZS6AA
SOAPBOX: I've had my eye on the South African CQWW SOAB LP record of 582,920 points for a
SOAPBOX: while. I came close in 2004 as ZS1AN with wire antennas but wasn't able to mount
SOAPBOX: a proper challenge in 2005 or 2006 due to our relocation from Cape Town to Johannesburg.
SOAPBOX: Now with an 18m tower, C-31XR tribander and OB2-40 40m beam (installed a week before
SOAPBOX: the contest), I was determined to break the record at last!
SOAPBOX:
SOAPBOX: I started late, at 0130Z (3:30am local) due to a violent hailstorm that damaged
SOAPBOX: my rotator. Fortunately I was able to turn the antenna using the "CW" and "CCW"
SOAPBOX: controls, but the direction reading was random so I had to run into the garden
SOAPBOX: to see which way the antenna was actually pointing! So I adopted a simple
SOAPBOX: "follow the sun" pointing strategy - Asia in the early morning, Europe during
SOAPBOX: the day, and North America at night.
SOAPBOX:
SOAPBOX: Conditions were much better than anticipated. 40m was rocking, and the new two
SOAPBOX: element beam made a huge difference - previously, 40m has been a very
SOAPBOX: frustrating experience from here, consisting of spending literally minutes at a
SOAPBOX: time calling the same station until I'm eventually heard, or give up and move
SOAPBOX: on. Now all of a sudden it felt like 20m, and I was able to S&P effectively and
SOAPBOX: even run occasionally.
SOAPBOX:
SOAPBOX: After a break for another thunderstorm (fortunately no hail) in the early
SOAPBOX: morning, I was able to run on 15m to Asia and Europe almost nonstop from 10am
SOAPBOX: until 8pm, averaging over 100 QSOs per hour. Who needs sunspots?
SOAPBOX: I must admit that I didn't even look at the other
SOAPBOX: bands, as my SO2R ability currently stops somewhere short of the 60 QSOs/hour
SOAPBOX: rate. That evening I added a few on 20m and 40m before taking a nap.
SOAPBOX:
SOAPBOX: Starting at 3am local again on Sunday, I was hoping for a repeat performance.
SOAPBOX: After working 40m and 20m for a few hours, 15m opened again at about 0800Z,
SOAPBOX: although conditions were not seem as good as on Saturday. This gave me time
SOAPBOX: for some SO2R, S&P on 20m while running on 15m. At about 0930Z I idly checked
SOAPBOX: 10m on my S&P radio. I heard a few stations, and when I called them they came
SOAPBOX: back to me, so I switched my run operation to 10m in the hope of picking up a
SOAPBOX: few more multipliers. The propagation was sketchy, with lots of fading - a
SOAPBOX: station would be S5 one minute, gone the next, and back again a moment later.
SOAPBOX: However I managed to run on 10m for about 2 hours, picking up 228 QSOs, mostly
SOAPBOX: to Europe. In retrospect, looking at the DX Summit spots database, I see that
SOAPBOX: ZS4TX was also active on 10m on Saturday, so I should have been more
SOAPBOX: vigilent. 15m closed earlier than on Saturday, and I spent some time S&P on
SOAPBOX: 20m to address the imbalance in my band scores - I had worked many stations on
SOAPBOX: 15m and 40m, but few on 20m, and didn't want to overlook some easy mults.
SOAPBOX:
SOAPBOX: Then it was back to 40m, with some S&P and some runs - although running was
SOAPBOX: hard due to the crowded band (can't spread the pile-up), weak signals and local
SOAPBOX: band noise. I eventually quit at 2230Z (0030 local) as I had to go to work the
SOAPBOX: following day, and in any case the dits and dahs were no longer joining
SOAPBOX: themselves up to make letters as they are supposed to.
SOAPBOX:
SOAPBOX: The bottom line is that everything went well for me. Thanks to my wife's infinite
SOAPBOX: patience I was able to spend the whole weekend contesting; I had my new antenna up;
SOAPBOX: and the rotator problem had no significant effect on my score. So no ifs, buts,
SOAPBOX: maybes or excuses - this was my best shot. Next year? I'll strive to better it, of
SOAPBOX: course.
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  7002 CW 2007-11-24 0121 ZS6AA         599     38 K1LZ          599      5
QSO:  7053 CW 2007-11-24 0201 ZS6AA         599     38 K3NK          599      5
QSO:  7053 CW 2007-11-24 0202 ZS6AA         599     38 W6PH          599      4
QSO:  7053 CW 2007-11-24 0202 ZS6AA         599     38 P43JB         599      9
QSO:  7053 CW 2007-11-24 0203 ZS6AA         599     38 KC5R          599      4
QSO:  7053 CW 2007-11-24 0203 ZS6AA         599     38 K1ZZI         599      5
QSO:  7053 CW 2007-11-24 0204 ZS6AA         599     38 VP8NO         599     13
QSO:  7053 CW 2007-11-24 0204 ZS6AA         599     38 WW2DX         599      5
QSO:  7053 CW 2007-11-24 0205 ZS6AA         599     38 KF4GDX        599      5
QSO:  7053 CW 2007-11-24 0206 ZS6AA         599     38 W7XA          599      3
QSO:  7053 CW 2007-11-24 0207 ZS6AA         599     38 N6SL          599      5
QSO:  7053 CW 2007-11-24 0207 ZS6AA         599     38 K8MP          599      4
QSO:  7053 CW 2007-11-24 0207 ZS6AA         599     38 W2VJN         599      3
QSO:  7053 CW 2007-11-24 0208 ZS6AA         599     38 W2JU          599      5
QSO:  7053 CW 2007-11-24 0208 ZS6AA         599     38 K1IB          599      5
QSO:  7053 CW 2007-11-24 0208 ZS6AA         599     38 W1QK          599      5
QSO:  7053 CW 2007-11-24 0209 ZS6AA         599     38 K6YK          599      3
QSO:  7053 CW 2007-11-24 0209 ZS6AA         599     38 N4WP          599      5
QSO:  7053 CW 2007-11-24 0210 ZS6AA         599     38 W2LC          599      5
QSO:  7053 CW 2007-11-24 0210 ZS6AA         599     38 K2MUB         599      5
QSO:  7053 CW 2007-11-24 0210 ZS6AA         599     38 K5GKC         599      4
QSO:  7053 CW 2007-11-24 0210 ZS6AA         599     38 N5ER          599      4
QSO:  7053 CW 2007-11-24 0211 ZS6AA         599     38 N4PSE         599      5
QSO:  7053 CW 2007-11-24 0214 ZS6AA         599     38 AA1CA         599      5
QSO:  7053 CW 2007-11-24 0214 ZS6AA         599     38 AL4T          599      5
QSO:  7053 CW 2007-11-24 0215 ZS6AA         599     38 KR0O          599      4
QSO:  7053 CW 2007-11-24 0215 ZS6AA         599     38 N8BJQ         599      4
QSO:  7053 CW 2007-11-24 0216 ZS6AA         599     38 OP4K          599     14
QSO:  7053 CW 2007-11-24 0216 ZS6AA         599     38 W1FJ          599      5
QSO:  7053 CW 2007-11-24 0217 ZS6AA         599     38 N2ED          599      5
QSO:  7053 CW 2007-11-24 0217 ZS6AA         599     38 WT9U          599      4
QSO:  7053 CW 2007-11-24 0217 ZS6AA         599     38 WX3B          599      5
QSO:  7053 CW 2007-11-24 0218 ZS6AA         599     38 K3LR          599      5
QSO:  7053 CW 2007-11-24 0218 ZS6AA         599     38 AA5BT         599      4
QSO:  7053 CW 2007-11-24 0219 ZS6AA         599     38 WX3B          599      5
QSO:  7053 CW 2007-11-24 0219 ZS6AA         599     38 K8AZ          599      4
QSO:  7053 CW 2007-11-24 0219 ZS6AA         599     38 N7CW          599      3
QSO:  7053 CW 2007-11-24 0220 ZS6AA         599     38 NQ7R          599      3
QSO:  7053 CW 2007-11-24 0222 ZS6AA         599     38 N4TB          599      5
QSO:  7053 CW 2007-11-24 0222 ZS6AA         599     38 N0NI          599      4
QSO:  7053 CW 2007-11-24 0223 ZS6AA         599     38 K5YA          599      4
QSO:  7053 CW 2007-11-24 0223 ZS6AA         599     38 K1GU          599      4
QSO:  7053 CW 2007-11-24 0225 ZS6AA         599     38 N4GE          599      4
QSO:  7053 CW 2007-11-24 0226 ZS6AA         599     38 N8NB          599      4
QSO:  7053 CW 2007-11-24 0226 ZS6AA         599     38 W1MU          599      5
QSO:  7053 CW 2007-11-24 0227 ZS6AA         599     38 K6XT          599      4
QSO:  7053 CW 2007-11-24 0228 ZS6AA         599     38 WJ9B          599      5
QSO:  7053 CW 2007-11-24 0228 ZS6AA         599     38 W6XI          599      3
QSO:  7053 CW 2007-11-24 0229 ZS6AA         599     38 WB1DX         599      5
QSO:  7053 CW 2007-11-24 0229 ZS6AA         599     38 KB4GYT        599      5
QSO:  7053 CW 2007-11-24 0230 ZS6AA         599     38 W4RX          599      5
QSO:  7053 CW 2007-11-24 0231 ZS6AA         599     38 N4XYZ         599      5
QSO:  7053 CW 2007-11-24 0231 ZS6AA         599     38 WF3M          599      5
QSO:  7053 CW 2007-11-24 0232 ZS6AA         599     38 W2YE          599      5
QSO:  7053 CW 2007-11-24 0232 ZS6AA         599     38 KZ5P          599      4
QSO:  7053 CW 2007-11-24 0232 ZS6AA         599     38 N2MM          599      5
QSO:  7053 CW 2007-11-24 0233 ZS6AA         599     38 K2DRN         599      5
QSO:  7053 CW 2007-11-24 0234 ZS6AA         599     38 N4RV          599      5
QSO:  7053 CW 2007-11-24 0234 ZS6AA         599     38 WA8RCN        599      4
QSO:  7053 CW 2007-11-24 0235 ZS6AA         599     38 KR4F          599      4
QSO:  7053 CW 2007-11-24 0235 ZS6AA         599     38 NE9Z          599      4
QSO:  7053 CW 2007-11-24 0235 ZS6AA         599     38 W2ZQ          599      5
QSO:  7053 CW 2007-11-24 0236 ZS6AA         599     38 VA3PL         599      4
QSO:  7053 CW 2007-11-24 0236 ZS6AA         599     38 WT5U          599      4
QSO:  7053 CW 2007-11-24 0237 ZS6AA         599     38 W3IQ          599      5
QSO:  7053 CW 2007-11-24 0237 ZS6AA         599     38 K0MD          599      4
QSO:  7053 CW 2007-11-24 0238 ZS6AA         599     38 NE3F          599      5
QSO:  7053 CW 2007-11-24 0238 ZS6AA         599     38 PR7HR         599     11
QSO:  7053 CW 2007-11-24 0238 ZS6AA         599     38 N6RK          599      3
QSO:  7053 CW 2007-11-24 0239 ZS6AA         599     38 K1SEZ         599      5
QSO:  7053 CW 2007-11-24 0241 ZS6AA         599     38 K1TTT         599      5
QSO:  7053 CW 2007-11-24 0241 ZS6AA         599     38 WE9V          599      4
QSO:  7053 CW 2007-11-24 0241 ZS6AA         599     38 K9IMM         599      4
QSO:  7053 CW 2007-11-24 0242 ZS6AA         599     38 W6JTI         599      3
QSO:  7053 CW 2007-11-24 0243 ZS6AA         599     38 K3MD          599      5
QSO:  7053 CW 2007-11-24 0243 ZS6AA         599     38 N2IC          599      4
QSO:  7053 CW 2007-11-24 0244 ZS6AA         599     38 W1FQ          599      5
QSO:  7053 CW 2007-11-24 0244 ZS6AA         599     38 KA4RRU        599      5
QSO:  7053 CW 2007-11-24 0245 ZS6AA         599     38 K6CEO         599      3
QSO:  7053 CW 2007-11-24 0245 ZS6AA         599     38 K8CV          599      4
QSO:  7053 CW 2007-11-24 0246 ZS6AA         599     38 W0JFR         599      4
QSO:  7053 CW 2007-11-24 0246 ZS6AA         599     38 K7GQ          599      3
QSO:  7053 CW 2007-11-24 0248 ZS6AA         599     38 W9WI          599      4
QSO:  7053 CW 2007-11-24 0249 ZS6AA         599     38 IS0N          599     15
QSO:  7053 CW 2007-11-24 0249 ZS6AA         599     38 W4CKD         599      4
QSO:  7053 CW 2007-11-24 0250 ZS6AA         599     38 W7VJ          599      3
QSO:  7053 CW 2007-11-24 0250 ZS6AA         599     38 KC4HW         599      4
QSO:  7053 CW 2007-11-24 0252 ZS6AA         599     38 9A1P          599     15
QSO:  7053 CW 2007-11-24 0252 ZS6AA         599     38 K0KX          599      4
QSO:  7053 CW 2007-11-24 0253 ZS6AA         599     38 K0RF          599      4
QSO:  7053 CW 2007-11-24 0253 ZS6AA         599     38 NA2M          599      5
QSO:  7053 CW 2007-11-24 0253 ZS6AA         599     38 N2GC          599      5
QSO:  7053 CW 2007-11-24 0254 ZS6AA         599     38 K9VV          599      5
QSO:  7053 CW 2007-11-24 0254 ZS6AA         599     38 N6AW          599      3
QSO:  7053 CW 2007-11-24 0255 ZS6AA         599     38 W8JJ          599      4
QSO:  7053 CW 2007-11-24 0255 ZS6AA         599     38 W5/CX8BBH     599      4
QSO:  7053 CW 2007-11-24 0256 ZS6AA         599     38 N0SXX         599      4
QSO:  7053 CW 2007-11-24 0256 ZS6AA         599     38 WR4F          599      5
QSO:  7053 CW 2007-11-24 0257 ZS6AA         599     38 AK0M          599      4
QSO:  7053 CW 2007-11-24 0257 ZS6AA         599     38 NM9C          599      4
QSO:  7053 CW 2007-11-24 0258 ZS6AA         599     38 N3ZA          599      5
QSO:  7053 CW 2007-11-24 0258 ZS6AA         599     38 KW2J          599      5
QSO:  7053 CW 2007-11-24 0259 ZS6AA         599     38 N9EN          599      4
QSO:  7053 CW 2007-11-24 0300 ZS6AA         599     38 W5GA          599      4
QSO:  7053 CW 2007-11-24 0300 ZS6AA         599     38 N4KG          599      4
QSO:  7053 CW 2007-11-24 0301 ZS6AA         599     38 N1WR          599      5
QSO:  7053 CW 2007-11-24 0301 ZS6AA         599     38 W1RZF         599      5
QSO:  7053 CW 2007-11-24 0302 ZS6AA         599     38 K2UA          599      5
QSO:  7053 CW 2007-11-24 0302 ZS6AA         599     38 PJ7/DJ5HD     599      8
QSO:  7053 CW 2007-11-24 0302 ZS6AA         599     38 K6AAB         599      3
QSO:  7053 CW 2007-11-24 0303 ZS6AA         599     38 N6RA          599      3
QSO:  7053 CW 2007-11-24 0303 ZS6AA         599     38 KS1J          599      5
QSO:  7053 CW 2007-11-24 0303 ZS6AA         599     38 K8MFO         599      4
QSO:  7053 CW 2007-11-24 0304 ZS6AA         599     38 K6XX          599      3
QSO:  7053 CW 2007-11-24 0304 ZS6AA         599     38 N5HI          599      4
QSO:  7053 CW 2007-11-24 0304 ZS6AA         599     38 K0AD          599      4
QSO:  7053 CW 2007-11-24 0305 ZS6AA         599     38 K4DJ          599      5
QSO:  7053 CW 2007-11-24 0305 ZS6AA         599     38 KR2Q          599      5
QSO:  7053 CW 2007-11-24 0306 ZS6AA         599     38 WA5LFD        599      4
QSO:  7053 CW 2007-11-24 0306 ZS6AA         599     38 K4DY          599      5
QSO:  7053 CW 2007-11-24 0307 ZS6AA         599     38 W8AV          599      4
QSO:  7053 CW 2007-11-24 0307 ZS6AA         599     38 N7KU          599      3
QSO:  7053 CW 2007-11-24 0308 ZS6AA         599     38 WI9WI         599      4
QSO:  7053 CW 2007-11-24 0308 ZS6AA         599     38 VE3HG         599      4
QSO:  7053 CW 2007-11-24 0308 ZS6AA         599     38 K4XD          599      5
QSO:  7053 CW 2007-11-24 0309 ZS6AA         599     38 N6HK          599      3
QSO:  7053 CW 2007-11-24 0309 ZS6AA         599     38 AC9X          599      4
QSO:  7053 CW 2007-11-24 0309 ZS6AA         599     38 W0BH          599      4
QSO:  7053 CW 2007-11-24 0310 ZS6AA         599     38 K2UF          599      5
QSO:  7053 CW 2007-11-24 0311 ZS6AA         599     38 KA9FOX        599      4
QSO:  7053 CW 2007-11-24 0311 ZS6AA         599     38 K6VNX         599      3
QSO:  7053 CW 2007-11-24 0312 ZS6AA         599     38 K8MV          599      3
QSO:  7053 CW 2007-11-24 0312 ZS6AA         599     38 K0LDS         599      4
QSO:  7053 CW 2007-11-24 0313 ZS6AA         599     38 KD5JAA        599      4
QSO:  7053 CW 2007-11-24 0314 ZS6AA         599     38 AA4FX         599      5
QSO:  7053 CW 2007-11-24 0315 ZS6AA         599     38 K8DO          599      4
QSO:  7053 CW 2007-11-24 0316 ZS6AA         599     38 N4XFA         599      5
QSO:  7053 CW 2007-11-24 0317 ZS6AA         599     38 AA6EE         599      3
QSO:  7053 CW 2007-11-24 0317 ZS6AA         599     38 N4XFA         599      5
QSO:  7053 CW 2007-11-24 0317 ZS6AA         599     38 W6DCC         599      3
QSO:  7053 CW 2007-11-24 0318 ZS6AA         599     38 W4MYA         599      5
QSO:  7053 CW 2007-11-24 0318 ZS6AA         599     38 W7QF          599      5
QSO:  7053 CW 2007-11-24 0318 ZS6AA         599     38 CO2NB         599      8
QSO:  7053 CW 2007-11-24 0319 ZS6AA         599     38 W1HR          599      5
QSO:  7053 CW 2007-11-24 0319 ZS6AA         599     38 AC8W          599      4
QSO:  7053 CW 2007-11-24 0320 ZS6AA         599     38 W3GQ          599      5
QSO:  7053 CW 2007-11-24 0320 ZS6AA         599     38 VE3NWA        599      4
QSO: 14020 CW 2007-11-24 0332 ZS6AA         599     38 RU9UZM        599     18
QSO: 14024 CW 2007-11-24 0334 ZS6AA         599     38 UA0AGI        599     18
QSO:  7000 CW 2007-11-24 0335 ZS6AA         599     38 SN8R          599     15
QSO:  7001 CW 2007-11-24 0335 ZS6AA         599     38 K4ZW          599      5
QSO:  7003 CW 2007-11-24 0336 ZS6AA         599     38 NQ4I          599      5
QSO:  7003 CW 2007-11-24 0338 ZS6AA         599     38 DQ4W          599     14
QSO:  7005 CW 2007-11-24 0339 ZS6AA         599     38 DF0HQ         599     14
QSO:  7024 CW 2007-11-24 0343 ZS6AA         599     38 W4YE          599      5
QSO:  7024 CW 2007-11-24 0343 ZS6AA         599     38 VA3DX         599      4
QSO:  7024 CW 2007-11-24 0343 ZS6AA         599     38 RT4M          599     16
QSO:  7024 CW 2007-11-24 0343 ZS6AA         599     38 K2LE          599      5
QSO:  7024 CW 2007-11-24 0344 ZS6AA         599     38 K5EWJ         599      4
QSO:  7024 CW 2007-11-24 0344 ZS6AA         599     38 K8LV          599      4
QSO:  7024 CW 2007-11-24 0344 ZS6AA         599     38 N4MWR         599      5
QSO:  7024 CW 2007-11-24 0345 ZS6AA         599     38 W3YY          599      5
QSO:  7024 CW 2007-11-24 0346 ZS6AA         599     38 K3STX         599      5
QSO:  7024 CW 2007-11-24 0346 ZS6AA         599     38 VA5DX         599      4
QSO:  7024 CW 2007-11-24 0346 ZS6AA         599     38 N9NE          599      4
QSO:  7024 CW 2007-11-24 0347 ZS6AA         599     38 W9ZJ          599      4
QSO:  7024 CW 2007-11-24 0348 ZS6AA         599     38 NX2X          599      5
QSO:  7024 CW 2007-11-24 0348 ZS6AA         599     38 N6VI          599      3
QSO:  7024 CW 2007-11-24 0348 ZS6AA         599     38 K0CL          599      4
QSO:  7024 CW 2007-11-24 0349 ZS6AA         599     38 WC5P          599      4
QSO:  7024 CW 2007-11-24 0349 ZS6AA         599     38 W3PP          599      5
QSO:  7024 CW 2007-11-24 0350 ZS6AA         599     38 W1XX          599      5
QSO:  7024 CW 2007-11-24 0351 ZS6AA         599     38 AA8LL         599      4
QSO:  7024 CW 2007-11-24 0352 ZS6AA         599     38 K0TV          599      5
QSO:  7024 CW 2007-11-24 0352 ZS6AA         599     38 N5ZK          599      4
QSO:  7024 CW 2007-11-24 0352 ZS6AA         599     38 WA3C          599      4
QSO:  7024 CW 2007-11-24 0353 ZS6AA         599     38 W2YC          599      5
QSO:  7024 CW 2007-11-24 0353 ZS6AA         599     38 N3RJ          599      5
QSO:  7024 CW 2007-11-24 0353 ZS6AA         599     38 KF7E          599      3
QSO:  7024 CW 2007-11-24 0354 ZS6AA         599     38 KA2D          599      5
QSO:  7024 CW 2007-11-24 0354 ZS6AA         599     38 K4LTA         599      4
QSO:  7024 CW 2007-11-24 0355 ZS6AA         599     38 W9RSR         599      4
QSO:  7024 CW 2007-11-24 0355 ZS6AA         599     38 N5JR          599      4
QSO:  7024 CW 2007-11-24 0356 ZS6AA         599     38 W2CG          599      5
QSO:  7024 CW 2007-11-24 0356 ZS6AA         599     38 W6IJ          599      3
QSO:  7024 CW 2007-11-24 0357 ZS6AA         599     38 W9XY          599      4
QSO:  7024 CW 2007-11-24 0358 ZS6AA         599     38 N4OT          599      5
QSO:  7024 CW 2007-11-24 0359 ZS6AA         599     38 W3BGN         599      5
QSO:  7024 CW 2007-11-24 0359 ZS6AA         599     38 WO4O          599      4
QSO:  7024 CW 2007-11-24 0400 ZS6AA         599     38 W9NGA         599      3
QSO:  7024 CW 2007-11-24 0400 ZS6AA         599     38 W5JR          599      4
QSO:  7024 CW 2007-11-24 0400 ZS6AA         599     38 UW5Q          599     16
QSO:  7024 CW 2007-11-24 0401 ZS6AA         599     38 NP3D/W2       599      5
