START-OF-LOG: 3.0
CALLSIGN: DL1DTC
CLUB:
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 873215
OPERATORS: DL1DTC
NAME: Matthias Hahn
CREATED-BY: N1MM Logger V7.5.6
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  1830 CW 2007-11-24 0422 DL1DTC        599 14     VY2ZM         599 05
QSO:  1830 CW 2007-11-24 0423 DL1DTC        599 14     DJ0MDR        599 14
QSO:  1830 CW 2007-11-24 0425 DL1DTC        599 14     7S2E          599 14
QSO:  1830 CW 2007-11-24 0426 DL1DTC        599 14     OH0M          599 15
QSO:  1830 CW 2007-11-24 0427 DL1DTC        599 14     LY6M          599 15
QSO:  1830 CW 2007-11-24 0427 DL1DTC        599 14     F5IN          599 14
QSO:  1830 CW 2007-11-24 0428 DL1DTC        599 14     DR4A          599 14
QSO:  1830 CW 2007-11-24 0431 DL1DTC        599 14     EA2LU         599 14
QSO:  1830 CW 2007-11-24 0436 DL1DTC        599 14     OE3BCA        599 15
QSO:  1830 CW 2007-11-24 0437 DL1DTC        599 14     UY0ZG         599 16
QSO:  1830 CW 2007-11-24 0438 DL1DTC        599 14     5B4AII        599 20
QSO:  1830 CW 2007-11-24 0440 DL1DTC        599 14     DL0CS         599 14
QSO:  1830 CW 2007-11-24 0441 DL1DTC        599 14     YZ7A          599 15
QSO:  1830 CW 2007-11-24 0443 DL1DTC        599 14     LY7A          599 15
QSO:  1830 CW 2007-11-24 0444 DL1DTC        599 14     DK3KD         599 14
QSO:  1830 CW 2007-11-24 0446 DL1DTC        599 14     UU7JM         599 16
QSO:  1830 CW 2007-11-24 0447 DL1DTC        599 14     OM6KW         599 15
QSO:  1830 CW 2007-11-24 0448 DL1DTC        599 14     HG6M          599 15
QSO:  1830 CW 2007-11-24 0450 DL1DTC        599 14     SP3GTS        599 15
QSO:  1830 CW 2007-11-24 0451 DL1DTC        599 14     IK1YDB        599 15
QSO:  1830 CW 2007-11-24 0452 DL1DTC        599 14     DK0MN         599 14
QSO:  1830 CW 2007-11-24 0453 DL1DTC        599 14     OK2BWC        599 15
QSO:  1830 CW 2007-11-24 0455 DL1DTC        599 14     9A4W          599 15
QSO:  1830 CW 2007-11-24 0456 DL1DTC        599 14     LX7I          599 14
QSO:  1830 CW 2007-11-24 0500 DL1DTC        599 14     SP3BQ         599 15
QSO:  1830 CW 2007-11-24 0502 DL1DTC        599 14     TA2RC         599 20
QSO:  1830 CW 2007-11-24 0503 DL1DTC        599 14     YO9HP         599 20
QSO:  1830 CW 2007-11-24 0504 DL1DTC        599 14     YT2T          599 15
QSO:  1830 CW 2007-11-24 0505 DL1DTC        599 14     DQ4W          599 14
QSO:  1830 CW 2007-11-24 0506 DL1DTC        599 14     LZ9W          599 20
