START-OF-LOG: 3.0
CREATED-BY:    SD V13.22 and SDCHECK V13.31
CALLSIGN:      HS0ZEE
CLAIMED-SCORE: 148285
NAME:          Sheridon Keith Street
OPERATORS:     HS0ZEE
SOAPBOX:       Good contest. 80 meters very active and loud signals
QSO: 21000 CW 2007-11-24 0538 HS0ZEE        599 26     KG6DX         599 27
QSO: 21000 CW 2007-11-24 0540 HS0ZEE        599 26     T88FY         599 27
QSO: 21000 CW 2007-11-24 0544 HS0ZEE        599 26     9M50MP        599 28
QSO: 21000 CW 2007-11-24 0546 HS0ZEE        599 26     9M50MP        599 28
QSO: 21000 CW 2007-11-24 0549 HS0ZEE        599 26     JA5FDJ        599 25
QSO: 21000 CW 2007-11-24 0553 HS0ZEE        599 26     BD5WW         599 24
QSO: 21000 CW 2007-11-24 0600 HS0ZEE        599 26     HS0ZAR        599 26
QSO: 21000 CW 2007-11-24 0603 HS0ZEE        599 26     JR1CBC        599 25
QSO: 21000 CW 2007-11-24 0604 HS0ZEE        599 26     9V1YC         599 28
QSO: 21000 CW 2007-11-24 0617 HS0ZEE        599 26     RC4Q          599 16
QSO: 21000 CW 2007-11-24 0621 HS0ZEE        599 26     VR2C          599 24
QSO: 21000 CW 2007-11-24 0631 HS0ZEE        599 26     JH4UYB        599 25
QSO: 21000 CW 2007-11-24 0634 HS0ZEE        599 26     T88WW         599 27
QSO: 21000 CW 2007-11-24 0636 HS0ZEE        599 26     R0WW          599 16
QSO: 21000 CW 2007-11-24 0639 HS0ZEE        599 26     RT9W          599 16
QSO: 21000 CW 2007-11-24 0641 HS0ZEE        599 26     RU1A          599 16
QSO: 21000 CW 2007-11-24 0642 HS0ZEE        599 26     UA4WKW        599 16
QSO: 21000 CW 2007-11-24 0646 HS0ZEE        599 26     BA7IO         599 24
QSO: 21000 CW 2007-11-24 0650 HS0ZEE        599 26     BA4RF         599 24
QSO: 21000 CW 2007-11-24 0657 HS0ZEE        599 26     TX3SAM        599 32
QSO: 21000 CW 2007-11-24 0700 HS0ZEE        599 26     HL2AEJ        599 25
QSO: 21000 CW 2007-11-24 0705 HS0ZEE        599 26     HS0ZAR        599 26
QSO: 21000 CW 2007-11-24 0721 HS0ZEE        599 26     JH4UYB        599 25
QSO: 21000 CW 2007-11-24 0725 HS0ZEE        599 26     VR2/AA1O      599 24
QSO: 21000 CW 2007-11-24 0733 HS0ZEE        599 26     3DA0ZO        599 38
QSO: 21000 CW 2007-11-24 0735 HS0ZEE        599 26     IR4M          599 15
QSO: 21000 CW 2007-11-24 0740 HS0ZEE        599 26     A71EM         599 21
QSO: 21000 CW 2007-11-24 0745 HS0ZEE        599 26     AH2R          599 27
QSO: 21000 CW 2007-11-24 0752 HS0ZEE        599 26     VK4AN         599 30
QSO: 21000 CW 2007-11-24 0754 HS0ZEE        599 26     B1Z           599 24
QSO: 21000 CW 2007-11-24 0757 HS0ZEE        599 26     SV9CVY        599 20
QSO: 21000 CW 2007-11-24 0809 HS0ZEE        599 26     UL2KO         599 17
QSO: 21000 CW 2007-11-24 0814 HS0ZEE        599 26     SV1JG         599 20
QSO: 21000 CW 2007-11-24 0816 HS0ZEE        599 26     5H3E          599 37
QSO: 21000 CW 2007-11-24 0834 HS0ZEE        599 26     Z37M          599 15
QSO: 21000 CW 2007-11-24 0839 HS0ZEE        599 26     J28OO         599 37
QSO: 21000 CW 2007-11-24 0846 HS0ZEE        599 26     YR1C          599 20
QSO: 21000 CW 2007-11-24 0850 HS0ZEE        599 26     CT9L          599 33
QSO: 21000 CW 2007-11-24 0858 HS0ZEE        599 26     RW3WWW        599 16
QSO: 21000 CW 2007-11-24 0901 HS0ZEE        599 26     YB1AQB        599 28
QSO: 21000 CW 2007-11-24 0903 HS0ZEE        599 26     YC1KAF        599 28
QSO: 21000 CW 2007-11-24 0907 HS0ZEE        599 26     TM2T          599 14
QSO: 21000 CW 2007-11-24 0910 HS0ZEE        599 26     DX1M          599 27
QSO:  7000 CW 2007-11-24 0932 HS0ZEE        599 26     KH7X          599 31
QSO:  7000 CW 2007-11-24 0935 HS0ZEE        599 26     B4V           599 24
QSO:  7000 CW 2007-11-24 0939 HS0ZEE        599 26     K6NA          599 03
QSO:  7000 CW 2007-11-24 0941 HS0ZEE        599 26     W7RN          599 03
QSO:  7000 CW 2007-11-24 0945 HS0ZEE        599 26     8N7E          599 25
QSO:  7000 CW 2007-11-24 0947 HS0ZEE        599 26     KO7AA         599 03
QSO:  7000 CW 2007-11-24 0949 HS0ZEE        599 26     N6TV          599 03
QSO:  7000 CW 2007-11-24 0953 HS0ZEE        599 26     JA3YKC        599 25
QSO:  7000 CW 2007-11-24 0956 HS0ZEE        599 26     B7P           599 24
QSO:  7000 CW 2007-11-24 0958 HS0ZEE        599 26     T80EFY        599 27
QSO:  7000 CW 2007-11-24 1000 HS0ZEE        599 26     RW0A          599 18
QSO:  7000 CW 2007-11-24 1004 HS0ZEE        599 26     AH2R          599 27
QSO:  3500 CW 2007-11-24 1010 HS0ZEE        599 26     N7UA          599 03
QSO:  3500 CW 2007-11-24 1015 HS0ZEE        599 26     BX6AP         599 24
QSO:  3500 CW 2007-11-24 1017 HS0ZEE        599 26     BD5WW         599 24
QSO:  3500 CW 2007-11-24 1022 HS0ZEE        599 26     K6OY          599 03
QSO:  3500 CW 2007-11-24 1027 HS0ZEE        599 26     JA3YKC        599 25
QSO:  3500 CW 2007-11-24 1030 HS0ZEE        599 26     KH7B          599 31
QSO:  3500 CW 2007-11-24 1042 HS0ZEE        599 26     UA0SC         599 18
QSO:  3500 CW 2007-11-24 1049 HS0ZEE        599 26     BX6AP         599 24
QSO:  3500 CW 2007-11-24 1051 HS0ZEE        599 26     BA5HAM        599 24
QSO: 21000 CW 2007-11-24 1113 HS0ZEE        599 26     EF8M          599 33
QSO: 21000 CW 2007-11-24 1117 HS0ZEE        599 26     IZ3DBA        599 15
QSO: 21000 CW 2007-11-24 1119 HS0ZEE        599 26     EA5FV         599 14
QSO: 21000 CW 2007-11-24 1123 HS0ZEE        599 26     ED8A          599 33
QSO: 21000 CW 2007-11-24 1127 HS0ZEE        599 26     EA2AZ         599 14
QSO: 21000 CW 2007-11-24 1131 HS0ZEE        599 26     EE2W          599 14
QSO:  3500 CW 2007-11-24 1145 HS0ZEE        599 26     UA9OC         599 18
QSO:  3500 CW 2007-11-24 1316 HS0ZEE        599 26     3W3W          599 26
QSO:  3500 CW 2007-11-24 1322 HS0ZEE        599 26     JT1CO         599 23
QSO:  3500 CW 2007-11-24 1323 HS0ZEE        599 26     LX1M          599 14
QSO:  3500 CW 2007-11-24 1325 HS0ZEE        599 26     UA9VA         599 18
QSO:  3500 CW 2007-11-24 1326 HS0ZEE        599 26     TX1M          599 14
QSO:  3500 CW 2007-11-24 1332 HS0ZEE        599 26     VR2/AA1O      599 24
QSO:  3500 CW 2007-11-24 1334 HS0ZEE        599 26     B7P           599 24
QSO:  3500 CW 2007-11-24 1338 HS0ZEE        599 26     RW9USA        599 18
QSO:  3500 CW 2007-11-24 1339 HS0ZEE        599 26     RU1A          599 16
QSO:  3500 CW 2007-11-24 1345 HS0ZEE        599 26     A92C          599 21
QSO:  3500 CW 2007-11-24 1349 HS0ZEE        599 26     HS0ZAR        599 26
QSO:  3500 CW 2007-11-24 1354 HS0ZEE        599 26     KH7B          599 31
QSO:  3500 CW 2007-11-24 1402 HS0ZEE        599 26     JA1JKG        599 25
QSO:  3500 CW 2007-11-24 1404 HS0ZEE        599 26     RW0A          599 18
QSO:  3500 CW 2007-11-24 1407 HS0ZEE        599 26     9V1YC         599 28
QSO:  3500 CW 2007-11-24 1416 HS0ZEE        599 26     9K2NH         599 21
QSO:  7000 CW 2007-11-24 1417 HS0ZEE        599 26     9K2NH         599 21
QSO:  3500 CW 2007-11-24 1420 HS0ZEE        599 26     SO2R          599 15
QSO:  3500 CW 2007-11-24 1425 HS0ZEE        599 26     9M50MP        599 28
QSO:  3500 CW 2007-11-24 1428 HS0ZEE        599 26     RU1A          599 16
QSO:  3500 CW 2007-11-24 1435 HS0ZEE        599 26     DU1IST        599 27
QSO:  3500 CW 2007-11-24 1439 HS0ZEE        599 26     JA5FDJ        599 25
QSO:  3500 CW 2007-11-24 1449 HS0ZEE        599 26     JA3YBK        599 25
QSO:  3500 CW 2007-11-24 1456 HS0ZEE        599 26     9V1BH         599 28
QSO:  3500 CW 2007-11-24 1458 HS0ZEE        599 26     UT2II         599 16
QSO:  3500 CW 2007-11-24 1501 HS0ZEE        599 26     JT1BH         599 23
QSO:  3500 CW 2007-11-24 1504 HS0ZEE        599 26     OK3R          599 15
QSO:  3500 CW 2007-11-24 1510 HS0ZEE        599 26     JH6QFJ        599 25
QSO:  3500 CW 2007-11-24 1514 HS0ZEE        599 26     R1CBC         599 16
QSO:  3500 CW 2007-11-24 1517 HS0ZEE        599 26     JF2QNM        599 25
QSO:  7000 CW 2007-11-24 1532 HS0ZEE        599 26     XW1A          599 26
QSO:  7000 CW 2007-11-24 1535 HS0ZEE        599 26     SK6M          599 14
QSO:  7000 CW 2007-11-24 1537 HS0ZEE        599 26     DP9A          599 14
QSO:  7000 CW 2007-11-24 1540 HS0ZEE        599 26     LZ5W          599 20
QSO:  7000 CW 2007-11-24 1546 HS0ZEE        599 26     UA9CLB        599 17
QSO:  3500 CW 2007-11-24 1553 HS0ZEE        599 26     YT5A          599 15
QSO:  3500 CW 2007-11-24 1555 HS0ZEE        599 26     UN6P          599 17
QSO:  3500 CW 2007-11-24 1557 HS0ZEE        599 26     RT9W          599 16
QSO:  3500 CW 2007-11-24 1605 HS0ZEE        599 26     AH2R          599 27
QSO:  3500 CW 2007-11-24 1614 HS0ZEE        599 26     JH4UYB        599 25
QSO:  3500 CW 2007-11-24 1616 HS0ZEE        599 26     OH0R          599 15
QSO:  3500 CW 2007-11-24 1621 HS0ZEE        599 26     IO3N          599 15
QSO:  3500 CW 2007-11-24 1631 HS0ZEE        599 26     RL3A          599 16
QSO:  3500 CW 2007-11-24 1637 HS0ZEE        599 26     C4M           599 20
QSO:  3500 CW 2007-11-24 1645 HS0ZEE        599 26     UU7J          599 16
QSO:  3500 CW 2007-11-24 1657 HS0ZEE        599 26     RM9RZ         599 17
QSO:  3500 CW 2007-11-24 1707 HS0ZEE        599 26     UA9APA        599 17
QSO:  3500 CW 2007-11-24 1707 HS0ZEE        599 26     XU7MWA        599 26
QSO:  3500 CW 2007-11-24 1712 HS0ZEE        599 26     UA4LCH        599 16
QSO:  3500 CW 2007-11-24 1720 HS0ZEE        599 26     RL3A          599 16
QSO:  3500 CW 2007-11-24 1758 HS0ZEE        599 26     S53MM         599 15
QSO:  3500 CW 2007-11-24 1800 HS0ZEE        599 26     ES5TV         599 15
QSO:  3500 CW 2007-11-24 1807 HS0ZEE        599 26     SO2R          599 15
QSO:  3500 CW 2007-11-24 1811 HS0ZEE        599 26     LY7M          599 15
QSO:  3500 CW 2007-11-24 1820 HS0ZEE        599 26     UT7L          599 16
QSO:  3500 CW 2007-11-24 1823 HS0ZEE        599 26     P3F           599 20
QSO:  3500 CW 2007-11-24 1829 HS0ZEE        599 26     IH9M          599 33
QSO:  3500 CW 2007-11-24 1835 HS0ZEE        599 26     YU1WS         599 15
QSO:  3500 CW 2007-11-24 1839 HS0ZEE        599 26     OK3R          599 15
QSO:  3500 CW 2007-11-24 1843 HS0ZEE        599 26     A45XR         599 21
QSO:  3500 CW 2007-11-24 1846 HS0ZEE        599 26     YT3A          599 15
QSO:  3500 CW 2007-11-24 1849 HS0ZEE        599 26     LZ9W          599 20
QSO:  3500 CW 2007-11-24 1854 HS0ZEE        599 26     ZB2X          599 14
QSO:  3500 CW 2007-11-24 1858 HS0ZEE        599 26     UR7QC         599 16
QSO:  3500 CW 2007-11-24 1859 HS0ZEE        599 26     UA9TQ         599 16
QSO:  3500 CW 2007-11-24 1912 HS0ZEE        599 26     OE2S          599 15
QSO:  3500 CW 2007-11-24 1917 HS0ZEE        599 26     OK2BYW        599 15
QSO:  3500 CW 2007-11-24 1924 HS0ZEE        599 26     EE2W          599 14
QSO:  3500 CW 2007-11-24 1928 HS0ZEE        599 26     C4M           599 20
QSO:  3500 CW 2007-11-24 1934 HS0ZEE        599 26     YT60W         599 15
QSO:  3500 CW 2007-11-24 1938 HS0ZEE        599 26     UU7J          599 16
QSO:  3500 CW 2007-11-24 2035 HS0ZEE        599 26     LZ7J          599 20
QSO:  3500 CW 2007-11-24 2037 HS0ZEE        599 26     EA6IB         599 14
QSO:  3500 CW 2007-11-24 2040 HS0ZEE        599 26     RW4PL         599 16
QSO:  3500 CW 2007-11-24 2042 HS0ZEE        599 26     RU1A          599 16
QSO:  3500 CW 2007-11-24 2044 HS0ZEE        599 26     HA8JV         599 15
QSO:  3500 CW 2007-11-24 2057 HS0ZEE        599 26     YQ9W          599 20
QSO:  3500 CW 2007-11-24 2059 HS0ZEE        599 26     UA3MIF        599 16
QSO:  3500 CW 2007-11-24 2106 HS0ZEE        599 26     EV1E          599 16
QSO:  3500 CW 2007-11-24 2109 HS0ZEE        599 26     OM5M          599 15
QSO:  3500 CW 2007-11-24 2120 HS0ZEE        599 26     4O3A          599 15
QSO:  3500 CW 2007-11-24 2123 HS0ZEE        599 26     YU1WS         599 15
QSO:  3500 CW 2007-11-24 2131 HS0ZEE        599 26     DR4A          599 14
QSO:  3500 CW 2007-11-24 2140 HS0ZEE        599 26     RX9TX         599 16
QSO:  3500 CW 2007-11-25 0001 HS0ZEE        599 26     RT4M          599 16
QSO:  3500 CW 2007-11-25 0014 HS0ZEE        599 26     RA3CM         599 16
QSO:  3500 CW 2007-11-25 0020 HS0ZEE        599 26     DF0HQ         599 14
QSO:  7000 CW 2007-11-25 0030 HS0ZEE        599 26     RW6HX         599 16
QSO:  7000 CW 2007-11-25 0042 HS0ZEE        599 26     9Y4AA         599 09
QSO: 14000 CW 2007-11-25 0057 HS0ZEE        599 26     UA0AGI        599 18
QSO: 14000 CW 2007-11-25 0059 HS0ZEE        599 26     9M6XRO        599 28
QSO: 14000 CW 2007-11-25 0101 HS0ZEE        599 26     V85SSK        599 28
QSO: 14000 CW 2007-11-25 0103 HS0ZEE        599 26     VU2PTT        599 22
QSO: 14000 CW 2007-11-25 0105 HS0ZEE        599 26     9V1YC         599 28
QSO: 14000 CW 2007-11-25 0107 HS0ZEE        599 26     JA1JKG        599 25
QSO: 14000 CW 2007-11-25 0109 HS0ZEE        599 26     KH7LC         599 31
QSO: 14000 CW 2007-11-25 0111 HS0ZEE        599 26     JR1CBC        599 25
QSO: 14000 CW 2007-11-25 0117 HS0ZEE        599 26     DX1M          599 27
QSO: 14000 CW 2007-11-25 0119 HS0ZEE        599 26     BA4RF         599 24
QSO: 14000 CW 2007-11-25 0123 HS0ZEE        599 26     VK9AA         599 29
QSO: 14000 CW 2007-11-25 0128 HS0ZEE        599 26     JT1CO         599 23
QSO: 14000 CW 2007-11-25 0130 HS0ZEE        599 26     9M8YY         599 28
QSO: 14000 CW 2007-11-25 0134 HS0ZEE        599 26     AH2R          599 27
QSO: 14000 CW 2007-11-25 0138 HS0ZEE        599 26     KG6DX         599 27
QSO: 14000 CW 2007-11-25 0146 HS0ZEE        599 26     T88RJ         599 27
QSO: 14000 CW 2007-11-25 0147 HS0ZEE        599 26     9M6AAC        599 28
QSO: 14000 CW 2007-11-25 0200 HS0ZEE        599 26     JH7XGN        599 25
QSO: 14000 CW 2007-11-25 0202 HS0ZEE        599 26     JF1SQC        599 25
QSO: 14000 CW 2007-11-25 0203 HS0ZEE        599 26     9M2CNC        599 28
QSO: 14000 CW 2007-11-25 0211 HS0ZEE        599 26     JA5FDJ        599 25
QSO: 14000 CW 2007-11-25 0213 HS0ZEE        599 26     JM1LAQ        599 25
QSO: 14000 CW 2007-11-25 0215 HS0ZEE        599 26     VR2/AA1O      599 24
QSO: 21000 CW 2007-11-25 0231 HS0ZEE        599 26     VQ9LA         599 39
QSO: 21000 CW 2007-11-25 0720 HS0ZEE        599 26     YT9X          599 15
QSO: 21000 CW 2007-11-25 0725 HS0ZEE        599 26     3DA0ZO        599 38
QSO: 21000 CW 2007-11-25 0731 HS0ZEE        599 26     C91KDJ        599 37
QSO: 21000 CW 2007-11-25 0744 HS0ZEE        599 26     IR4DT         599 15
QSO: 21000 CW 2007-11-25 0748 HS0ZEE        599 26     YP3A          599 20
QSO: 21000 CW 2007-11-25 0753 HS0ZEE        599 26     ZL1TM         599 32
QSO: 21000 CW 2007-11-25 0757 HS0ZEE        599 26     ES5TV         599 15
QSO: 21000 CW 2007-11-25 0806 HS0ZEE        599 26     YD0NGA        599 28
QSO: 21000 CW 2007-11-25 0808 HS0ZEE        599 26     RM3F          599 16
QSO: 21000 CW 2007-11-25 0813 HS0ZEE        599 26     VK9AA         599 29
QSO: 21000 CW 2007-11-25 0821 HS0ZEE        599 26     3DA0ZO        599 38
QSO: 28000 CW 2007-11-25 0822 HS0ZEE        599 26     3DA0ZO        599 38
QSO: 21000 CW 2007-11-25 0828 HS0ZEE        599 26     RK3QWM        599 16
QSO: 21000 CW 2007-11-25 0832 HS0ZEE        599 26     T93M          599 15
QSO: 21000 CW 2007-11-25 0835 HS0ZEE        599 26     B7P           599 24
QSO: 21000 CW 2007-11-25 0839 HS0ZEE        599 26     ZS4TX         599 38
QSO: 21000 CW 2007-11-25 0843 HS0ZEE        599 26     LY7A          599 15
QSO: 21000 CW 2007-11-25 0848 HS0ZEE        599 26     IH9U          599 33
QSO: 21000 CW 2007-11-25 0901 HS0ZEE        599 26     OK5W          599 15
QSO: 21000 CW 2007-11-25 0904 HS0ZEE        599 26     GM2T          599 14
QSO: 21000 CW 2007-11-25 0919 HS0ZEE        599 26     EF8M          599 33
QSO: 21000 CW 2007-11-25 0923 HS0ZEE        599 26     5R8NL         599 39
QSO: 21000 CW 2007-11-25 0926 HS0ZEE        599 26     G5W           599 14
QSO: 21000 CW 2007-11-25 0933 HS0ZEE        599 26     5H3E          599 37
QSO: 21000 CW 2007-11-25 0942 HS0ZEE        599 26     OH0Z          599 15
QSO: 21000 CW 2007-11-25 0945 HS0ZEE        599 26     TM2Y          599 14
QSO: 21000 CW 2007-11-25 0952 HS0ZEE        599 26     HS0ZAR        599 26
QSO:  7000 CW 2007-11-25 1005 HS0ZEE        599 26     CW6V          599 13
QSO:  7000 CW 2007-11-25 1013 HS0ZEE        599 26     W2VJN         599 05
QSO:  7000 CW 2007-11-25 1036 HS0ZEE        599 26     VK1AA/4       599 30
QSO:  3500 CW 2007-11-25 1119 HS0ZEE        599 26     CW0A          599 13
QSO:  3500 CW 2007-11-25 1125 HS0ZEE        599 26     KH7X          599 31
QSO:  3500 CW 2007-11-25 1157 HS0ZEE        599 26     JA8RWU        599 25
QSO:  3500 CW 2007-11-25 1229 HS0ZEE        599 26     HS0GB1        599 26
QSO:  3500 CW 2007-11-25 1235 HS0ZEE        599 26     JH4UYB        599 25
QSO:  3500 CW 2007-11-25 1243 HS0ZEE        599 26     RW0A          599 18
QSO:  7000 CW 2007-11-25 1252 HS0ZEE        599 26     SP5TKE        599 15
QSO:  7000 CW 2007-11-25 1258 HS0ZEE        599 26     YC1KAF        599 28
QSO:  7000 CW 2007-11-25 1300 HS0ZEE        599 26     B3C           599 24
QSO:  7000 CW 2007-11-25 1302 HS0ZEE        599 26     OH2BH         599 15
QSO:  7000 CW 2007-11-25 1307 HS0ZEE        599 26     OF4A          599 15
QSO:  7000 CW 2007-11-25 1312 HS0ZEE        599 26     9M2CNC        599 28
QSO:  7000 CW 2007-11-25 1319 HS0ZEE        599 26     UA0CNX        599 19
QSO:  3500 CW 2007-11-25 1326 HS0ZEE        599 26     T88E          599 27
QSO: 14000 CW 2007-11-25 1432 HS0ZEE        599 26     5R8NL         599 39
QSO: 14000 CW 2007-11-25 1441 HS0ZEE        599 26     SV9CVY        599 20
QSO: 14000 CW 2007-11-25 1443 HS0ZEE        599 26     3X5A          599 35
QSO: 14000 CW 2007-11-25 1451 HS0ZEE        599 26     D4C           599 35
QSO: 14000 CW 2007-11-25 1457 HS0ZEE        599 26     S97UU         599 36
QSO: 14000 CW 2007-11-25 1459 HS0ZEE        599 26     VK9AA         599 29
QSO:  3500 CW 2007-11-25 1509 HS0ZEE        599 26     SK3L          599 14
QSO:  3500 CW 2007-11-25 1518 HS0ZEE        599 26     BX6AP         599 24
QSO:  3500 CW 2007-11-25 1530 HS0ZEE        599 26     RV9SV         599 16
QSO:  3500 CW 2007-11-25 1534 HS0ZEE        599 26     OH0R          599 15
QSO:  3500 CW 2007-11-25 1538 HS0ZEE        599 26     JA7MJ         599 25
QSO:  3500 CW 2007-11-25 1550 HS0ZEE        599 26     UA9PC         599 18
QSO:  7000 CW 2007-11-25 1604 HS0ZEE        599 26     UU5WW         599 16
QSO:  7000 CW 2007-11-25 1606 HS0ZEE        599 26     YT0A          599 15
QSO:  7000 CW 2007-11-25 1608 HS0ZEE        599 26     RM3F          599 16
QSO:  7000 CW 2007-11-25 1617 HS0ZEE        599 26     YB1AQB        599 28
QSO:  7000 CW 2007-11-25 1619 HS0ZEE        599 26     RK4FWT        599 16
QSO:  7000 CW 2007-11-25 1625 HS0ZEE        599 26     5R8NL         599 39
QSO:  7000 CW 2007-11-25 1628 HS0ZEE        599 26     YU1LA         599 15
QSO:  7000 CW 2007-11-25 1631 HS0ZEE        599 26     IH9R          599 33
QSO:  7000 CW 2007-11-25 1635 HS0ZEE        599 26     OK5C          599 15
QSO:  7000 CW 2007-11-25 1651 HS0ZEE        599 26     A71EM         599 21
QSO:  3500 CW 2007-11-25 1702 HS0ZEE        599 26     8N7NU         599 25
QSO:  3500 CW 2007-11-25 1710 HS0ZEE        599 26     ES5TV         599 15
QSO:  3500 CW 2007-11-25 1729 HS0ZEE        599 26     RU1A          599 16
QSO:  3500 CW 2007-11-25 1734 HS0ZEE        599 26     UA9OC         599 18
QSO:  3500 CW 2007-11-25 1745 HS0ZEE        599 26     CN2FB         599 33
QSO:  3500 CW 2007-11-25 1753 HS0ZEE        599 26     RK9AD         599 17
QSO:  3500 CW 2007-11-25 1756 HS0ZEE        599 26     JA5FDJ        599 25
QSO:  3500 CW 2007-11-25 1812 HS0ZEE        599 26     UA4LU         599 16
QSO:  3500 CW 2007-11-25 1828 HS0ZEE        599 26     IC8R          599 15
QSO:  3500 CW 2007-11-25 1835 HS0ZEE        599 26     SK6M          599 14
QSO:  3500 CW 2007-11-25 1842 HS0ZEE        599 26     UA3TCJ        599 16
QSO:  7000 CW 2007-11-25 1853 HS0ZEE        599 26     DP4T          599 14
QSO:  7000 CW 2007-11-25 1857 HS0ZEE        599 26     8N7TU         599 25
QSO:  7000 CW 2007-11-25 1902 HS0ZEE        599 26     DP4T          599 14
QSO:  7000 CW 2007-11-25 1906 HS0ZEE        599 26     SQ9UM         599 15
QSO:  7000 CW 2007-11-25 1908 HS0ZEE        599 26     JA5FDJ        599 25
QSO:  7000 CW 2007-11-25 1910 HS0ZEE        599 26     HG5A          599 15
QSO:  7000 CW 2007-11-25 1915 HS0ZEE        599 26     H8JV          599 07
QSO:  3500 CW 2007-11-25 1917 HS0ZEE        599 26     CN2FB         599 33
QSO:  3500 CW 2007-11-25 1930 HS0ZEE        599 26     OM8A          599 15
QSO:  3500 CW 2007-11-25 1940 HS0ZEE        599 26     RW2F          599 15
