START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: HA3HX
OPERATORS: HA3HX
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: QRP
SOAPBOX: Recreated from YU DX public QSO table for 2019.
SOAPBOX: Public Error Summary rows are ignored; QSO rows include adjudication status.
SOAPBOX: Source: https://yudx.yu1srs.org.rs/results?year=2019
SOAPBOX: Published final score: 35397.
QSO: 14000 CW 2019-04-20 0815 HA3HX         599 1          M3I           599 20        
QSO: 14000 CW 2019-04-20 0816 HA3HX         599 2          GM0ELP        599 29        
QSO: 14000 CW 2019-04-20 0816 HA3HX         599 3          UA3RZ         599 43        
QSO: 14000 CW 2019-04-20 0818 HA3HX         599 4          UA9XF         599 33        
QSO: 14000 CW 2019-04-20 0818 HA3HX         599 5          SE4E          599 76        
QSO: 14000 CW 2019-04-20 0820 HA3HX         599 6          F5IN          599 68        
QSO: 14000 CW 2019-04-20 0821 HA3HX         599 7          UW6M          599 28        
QSO:  7000 CW 2019-04-20 0824 HA3HX         599 8          YU5T          599 JAB       
QSO:  7000 CW 2019-04-20 0825 HA3HX         599 9          DK0VE         599 6         
QSO:  7000 CW 2019-04-20 0827 HA3HX         599 10         4O4A          599 58        
QSO:  7000 CW 2019-04-20 0829 HA3HX         599 11         DK8ZZ         599 11        
QSO: 14000 CW 2019-04-20 0833 HA3HX         599 12         RT9X          599 36        
QSO: 14000 CW 2019-04-20 0834 HA3HX         599 13         UA9CU         599 53        
QSO: 14000 CW 2019-04-20 0837 HA3HX         599 14         OH6BA         599 25        
QSO: 14000 CW 2019-04-20 0840 HA3HX         599 15         RK3AW         599 101       
QSO: 14000 CW 2019-04-20 0841 HA3HX         599 16         G4BUE         599 50        
QSO: 14000 CW 2019-04-20 0853 HA3HX         599 17         MM3AWD        599 45        
QSO: 14000 CW 2019-04-20 0855 HA3HX         599 18         ON5JT         599 73        
QSO:  7000 CW 2019-04-20 0900 HA3HX         599 19         PA3AAV        599 79        
QSO:  7000 CW 2019-04-20 0901 HA3HX         599 20         YP5A          599 45        
QSO:  7000 CW 2019-04-20 0904 HA3HX         599 21         LZ1ND         599 94        
QSO: 21000 CW 2019-04-20 0916 HA3HX         599 22         UA9W          599 9         
QSO: 14000 CW 2019-04-20 1039 HA3HX         599 23         LA8HGA        599 86        
QSO: 14000 CW 2019-04-20 1043 HA3HX         599 24         RC9J          599 89        
QSO: 14000 CW 2019-04-20 1044 HA3HX         599 25         UA4S          599 7         
QSO: 14000 CW 2019-04-20 1055 HA3HX         599 26         M0VKY         599 14        
QSO: 14000 CW 2019-04-20 1120 HA3HX         599 27         EA5FIV        599 40        
QSO:  7000 CW 2019-04-20 1153 HA3HX         599 28         SP1AEN        599 60        
QSO:  7000 CW 2019-04-20 1318 HA3HX         599 29         IK2UEX        599 56        
QSO:  7000 CW 2019-04-20 1320 HA3HX         599 30         LZ3R          599 119       
QSO:  7000 CW 2019-04-20 1323 HA3HX         599 31         OL3E          599 8         
QSO: 14000 CW 2019-04-20 1339 HA3HX         599 32         UA9W          599 58        
QSO:  7000 CW 2019-04-20 1349 HA3HX         599 33         LZ2HT         599 7         
QSO:  7000 CW 2019-04-20 1354 HA3HX         599 34         LZ1RW         599 41        
QSO:  7000 CW 2019-04-20 1357 HA3HX         599 35         R7AT          599 72        
QSO:  7000 CW 2019-04-20 1400 HA3HX         599 36         EU8U          599 223       
QSO:  3500 CW 2019-04-20 1449 HA3HX         599 37         9A1AA         599 3         
QSO:  3500 CW 2019-04-20 1453 HA3HX         599 38         YU7G          599 SBB       
QSO:  3500 CW 2019-04-20 1454 HA3HX         599 39         YU1YV         599 RAS       
QSO:  7000 CW 2019-04-20 1504 HA3HX         599 40         SV1JG         599 108       
QSO:  7000 CW 2019-04-20 1505 HA3HX         599 41         RA4AR         599 43        
QSO:  7000 CW 2019-04-20 1506 HA3HX         599 42         UW1WU         599 60        
QSO:  7000 CW 2019-04-20 1511 HA3HX         599 43         DF8AE         599 13        
QSO:  7000 CW 2019-04-20 1513 HA3HX         599 44         UA4S          599 146       
QSO:  7000 CW 2019-04-20 1640 HA3HX         599 45         RK3AW         599 255       
QSO:  7000 CW 2019-04-20 1642 HA3HX         599 46         UT5NR         599 106       
QSO:  7000 CW 2019-04-20 1642 HA3HX         599 47         LA8OM         599 24        
QSO:  7000 CW 2019-04-20 1650 HA3HX         599 48         YO4DW         599 165       
