START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: MM3AWD
OPERATORS: MM3AWD
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
QSO: 14000 CW 2019-04-20 0859 MM3AWD        599 47         UT4U          599 1         
QSO: 14000 PH 2019-04-20 0901 MM3AWD        59  48         OH7KC         59  48        
QSO: 14000 CW 2019-04-20 0906 MM3AWD        599 49         JT1CO         599 1         
QSO: 14000 CW 2019-04-20 0911 MM3AWD        599 50         OK1OA         599 7         
QSO: 14000 CW 2019-04-20 0912 MM3AWD        599 51         IV3UHL        599 74        
QSO: 14000 CW 2019-04-20 0914 MM3AWD        599 52         RC9J          599 11        
QSO: 14000 CW 2019-04-20 0927 MM3AWD        599 53         S57DX         599 7         
QSO: 14000 CW 2019-04-20 0929 MM3AWD        599 54         HA8YU         599 37        
QSO: 14000 CW 2019-04-20 0930 MM3AWD        599 55         RK3AW         599 146       
QSO: 14000 PH 2019-04-20 0935 MM3AWD        59  56         YT6T          59  SBT       
QSO: 14000 CW 2019-04-20 0944 MM3AWD        599 57         LZ3R          599 47        
QSO: 14000 CW 2019-04-20 1007 MM3AWD        599 58         HG6O          599 74        
QSO: 14000 CW 2019-04-20 1010 MM3AWD        599 59         R9XS          599 36        
QSO: 14000 CW 2019-04-20 1012 MM3AWD        599 60         EU8U          599 143       
QSO: 14000 CW 2019-04-20 1017 MM3AWD        599 61         R2ATW         599 14        
QSO: 14000 CW 2019-04-20 1500 MM3AWD        599 62         LZ4AE         599 25        
QSO: 14000 CW 2019-04-20 1501 MM3AWD        599 63         UT3EK         599 77        
QSO: 14000 CW 2019-04-20 1508 MM3AWD        599 64         YT2RX         599 ZBB       
QSO: 14000 CW 2019-04-20 1512 MM3AWD        599 65         YU2A          599 NIS       
QSO: 14000 CW 2019-04-20 1514 MM3AWD        599 66         YU5D          599 JBB       
QSO:  7000 CW 2019-04-20 1601 MM3AWD        599 67         E74X          599 164       
QSO:  7000 CW 2019-04-20 1602 MM3AWD        599 68         EU8U          599 270       
QSO:  7000 CW 2019-04-20 1714 MM3AWD        599 69         RK3AW         599 283       
QSO:  7000 CW 2019-04-20 1715 MM3AWD        599 70         OK5SA         599 14        
QSO:  7000 CW 2019-04-20 1716 MM3AWD        599 71         I2WIJ         599 25        
QSO:  7000 CW 2019-04-20 1717 MM3AWD        599 72         IZ2AVK        599 75        
QSO:  7000 CW 2019-04-20 1718 MM3AWD        599 73         YU5T          599 JAB       
QSO:  7000 PH 2019-04-20 1818 MM3AWD        59  74         YT0W          59  ZLA       
QSO:  3500 CW 2019-04-20 1907 MM3AWD        599 75         YT6T          599 SBT       
QSO:  3500 CW 2019-04-20 1909 MM3AWD        599 76         DK2FG         599 159       
QSO:  3500 CW 2019-04-20 1910 MM3AWD        599 77         LZ1ND         599 320       
QSO:  7000 CW 2019-04-20 1915 MM3AWD        599 78         OL3E          599 65        
QSO:  7000 CW 2019-04-20 1917 MM3AWD        599 79         SD1A          599 27        
QSO:  7000 CW 2019-04-20 1919 MM3AWD        599 80         YU2A          599 NIS       
QSO:  7000 CW 2019-04-20 1921 MM3AWD        599 81         IV3FPX        599 186       
QSO:  7000 CW 2019-04-20 1922 MM3AWD        599 82         OK1FMJ        599 59        
QSO:  7000 CW 2019-04-20 1925 MM3AWD        599 83         DM4CW         599 10        
QSO:  7000 CW 2019-04-20 1928 MM3AWD        599 84         DF0US         599 1         
QSO:  7000 CW 2019-04-20 1933 MM3AWD        599 85         OH2KW         599 1         
QSO:  7000 CW 2019-04-20 1934 MM3AWD        599 86         E77C          599 53        
QSO:  7000 CW 2019-04-20 1934 MM3AWD        599 87         OM5WW         599 38        
QSO:  7000 CW 2019-04-20 1936 MM3AWD        599 88         OK1OA         599 78        
QSO:  7000 CW 2019-04-20 1937 MM3AWD        599 89         G4LJU         599 32        
QSO:  7000 CW 2019-04-20 1939 MM3AWD        599 90         ON7CC         599 11        
QSO:  7000 CW 2019-04-20 1942 MM3AWD        599 91         RA5AQ         599 72        
QSO:  7000 CW 2019-04-20 1945 MM3AWD        599 92         Z33B          599 73        
QSO:  7000 CW 2019-04-20 1948 MM3AWD        599 93         SM5CSS        599 55        
QSO:  7000 CW 2019-04-20 2012 MM3AWD        599 94         YT1TX         599 BGD       
QSO:  7000 CW 2019-04-20 2012 MM3AWD        599 95         YO4DW         599 298       
QSO:  7000 CW 2019-04-20 2013 MM3AWD        599 96         UA2FL         599 49        
QSO:  7000 CW 2019-04-20 2013 MM3AWD        599 97         YP5A          599 148       
QSO:  7000 CW 2019-04-20 2014 MM3AWD        599 98         LZ4AE         599 147       
QSO:  7000 CW 2019-04-20 2015 MM3AWD        599 99         4O4A          599 276       
QSO:  7000 CW 2019-04-20 2016 MM3AWD        599 100        YU1ANO        599 BGD       
QSO:  7000 CW 2019-04-20 2017 MM3AWD        599 101        YT6T          599 SBT       
QSO:  7000 CW 2019-04-20 2017 MM3AWD        599 102        YT3E          599 ZAJ       
QSO:  7000 CW 2019-04-20 2019 MM3AWD        599 103        YU0W          599 BGD       
QSO:  3500 CW 2019-04-20 2022 MM3AWD        599 104        HG6L          599 191       
QSO:  3500 CW 2019-04-20 2022 MM3AWD        599 105        S59ABC        599 35        
QSO:  3500 CW 2019-04-20 2023 MM3AWD        599 106        LY3CY         599 70        
QSO:  3500 CW 2019-04-20 2023 MM3AWD        599 107        ON5ZZ         599 7         
QSO:  3500 CW 2019-04-20 2025 MM3AWD        599 108        SP1AEN        599 234       
QSO:  3500 CW 2019-04-20 2027 MM3AWD        599 109        LY2BMX        599 120       
QSO:  3500 CW 2019-04-20 2029 MM3AWD        599 110        PA7LV         599 21        
QSO:  3500 CW 2019-04-20 2031 MM3AWD        599 111        OK1AY         599 79        
QSO:  3500 CW 2019-04-20 2033 MM3AWD        599 112        YO5DAS        599 47        
QSO:  3500 CW 2019-04-20 2036 MM3AWD        599 113        EU8U          599 401       
QSO:  3500 CW 2019-04-20 2038 MM3AWD        599 114        DL7GW         599 11        
QSO:  3500 CW 2019-04-20 2041 MM3AWD        599 115        UT3EK         599 129       
QSO:  3500 CW 2019-04-20 2042 MM3AWD        599 116        YU1YV         599 RAS       
QSO:  3500 CW 2019-04-20 2042 MM3AWD        599 117        YU1FG         599 SUM       
QSO:  3500 CW 2019-04-20 2043 MM3AWD        599 118        YT5N          599 JBB       
QSO:  3500 CW 2019-04-20 2047 MM3AWD        599 119        PA3DBS        599 73        
QSO:  3500 CW 2019-04-20 2048 MM3AWD        599 120        LZ4AE         599 167       
QSO:  3500 CW 2019-04-20 2050 MM3AWD        599 121        YT5R          599 ZAJ       
QSO:  3500 CW 2019-04-20 2051 MM3AWD        599 122        HG8C          599 49        
QSO:  3500 CW 2019-04-20 2054 MM3AWD        599 123        E7CW          599 30        
QSO:  3500 CW 2019-04-20 2055 MM3AWD        599 124        YU1ZZ         599 ZLA       
QSO:  3500 CW 2019-04-20 2100 MM3AWD        599 125        LA8OM         599 106       
QSO:  3500 CW 2019-04-20 2101 MM3AWD        599 126        LA/DL1CW      599 141       
QSO:  3500 CW 2019-04-20 2103 MM3AWD        599 127        IZ2AVK        599 114       
QSO:  3500 CW 2019-04-20 2104 MM3AWD        599 128        S56A          599 114       
QSO:  7000 PH 2019-04-20 2108 MM3AWD        59  129        YT7E          59  SBT       
END-OF-LOG:
