START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: OK6OK
OPERATORS: OK6OK
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
QSO:  7000 CW 2019-04-20 1551 OK6OK         599 48         YU73BFG       599 BRA       
QSO:  7000 CW 2019-04-20 1554 OK6OK         599 49         YO4TL         599 16        
QSO:  7000 CW 2019-04-20 1556 OK6OK         599 50         4O4A          599 131       
QSO:  7000 CW 2019-04-20 1557 OK6OK         599 51         RW4S          599 35        
QSO:  7000 CW 2019-04-20 1608 OK6OK         599 52         R1AT          599 12        
QSO:  7000 CW 2019-04-20 1610 OK6OK         599 53         UA6AK         599 33        
QSO:  7000 CW 2019-04-20 1648 OK6OK         599 54         LZ7DX         599 14        
QSO:  7000 CW 2019-04-20 1704 OK6OK         599 55         DD7CW         599 23        
QSO:  7000 CW 2019-04-20 1731 OK6OK         599 56         YU0W          599 BGD       
QSO:  3500 CW 2019-04-20 1759 OK6OK         599 57         YU5M          599 MOR       
QSO:  3500 CW 2019-04-20 1801 OK6OK         599 58         YT3X          599 SUM       
QSO:  3500 CW 2019-04-20 1808 OK6OK         599 59         LY2BMX        599 50        
QSO:  3500 CW 2019-04-20 1817 OK6OK         599 60         OM3WZ         599 31        
QSO:  3500 CW 2019-04-20 1832 OK6OK         599 61         DL4ME         599 74        
QSO:  3500 CW 2019-04-20 1834 OK6OK         599 62         OL3E          599 30        
QSO:  3500 CW 2019-04-20 1835 OK6OK         599 63         OK1AY         599 30        
QSO:  3500 CW 2019-04-20 1836 OK6OK         599 64         DK2FG         599 145       
QSO: 14000 CW 2019-04-20 1918 OK6OK         599 65         UA2FL         599 15        
QSO:  7000 CW 2019-04-20 1926 OK6OK         599 66         YT3EE         599 MAC       
QSO:  7000 CW 2019-04-20 1927 OK6OK         599 67         LA8HGA        599 119       
QSO:  7000 CW 2019-04-20 1930 OK6OK         599 68         PA3DBS        599 53        
QSO:  7000 CW 2019-04-20 1936 OK6OK         599 69         LZ4AE         599 124       
QSO:  7000 CW 2019-04-20 1937 OK6OK         599 70         F5IN          599 173       
QSO:  7000 CW 2019-04-20 1944 OK6OK         599 71         YU1ANO        599 BGD       
QSO:  7000 CW 2019-04-20 1957 OK6OK         599 72         E77C          599 67        
QSO:  7000 CW 2019-04-20 2002 OK6OK         599 73         IV3FPX        599 127       
QSO:  7000 CW 2019-04-20 2004 OK6OK         599 74         9A2KD         599 61        
QSO:  3500 CW 2019-04-20 2014 OK6OK         599 75         9A1AA         599 123       
QSO:  3500 CW 2019-04-20 2016 OK6OK         599 76         F5IN          599 200       
QSO:  3500 CW 2019-04-20 2021 OK6OK         599 77         YU1ED         599 BGD       
QSO:  7000 CW 2019-04-20 2036 OK6OK         599 78         I2WIJ         599 32        
QSO:  3500 CW 2019-04-20 2054 OK6OK         599 79         HG8C          599 51        
QSO:  3500 CW 2019-04-20 2101 OK6OK         599 80         YU1YV         599 RAS       
QSO:  3500 CW 2019-04-20 2106 OK6OK         599 81         YT6T          599 SBT       
QSO:  3500 CW 2019-04-20 2148 OK6OK         599 82         OE3KAB        599 32        
QSO:  3500 CW 2019-04-20 2201 OK6OK         599 83         OK2MBP        599 210       
QSO:  3500 CW 2019-04-20 2205 OK6OK         599 84         YT5R          599 ZAJ       
QSO:  3500 CW 2019-04-20 2212 OK6OK         599 85         SP1AEN        599 273       
QSO:  3500 CW 2019-04-20 2215 OK6OK         599 86         E7CW          599 97        
QSO:  3500 CW 2019-04-20 2216 OK6OK         599 87         S53OQ         599 96        
QSO:  3500 CW 2019-04-20 2220 OK6OK         599 88         YU4SSR        599 BRA       
QSO:  3500 CW 2019-04-20 2223 OK6OK         599 89         G3RSD         599 38        
QSO:  3500 CW 2019-04-20 2226 OK6OK         599 90         SF6W          599 39        
QSO:  3500 CW 2019-04-20 2230 OK6OK         599 91         UA2FL         599 137       
QSO:  3500 CW 2019-04-20 2236 OK6OK         599 92         E77EA         599 90        
QSO:  3500 CW 2019-04-20 2238 OK6OK         599 93         OL6D          599 46        
QSO:  3500 CW 2019-04-20 2244 OK6OK         599 94         OK1HEH        599 124       
QSO:  3500 CW 2019-04-20 2246 OK6OK         599 95         SP9KJU        599 50        
QSO:  7000 CW 2019-04-21 0541 OK6OK         599 96         SD1A          599 58        
QSO:  7000 CW 2019-04-21 0547 OK6OK         599 97         YU2A          599 NIS       
QSO:  7000 CW 2019-04-21 0603 OK6OK         599 98         PA7LV         599 46        
QSO:  7000 CW 2019-04-21 0605 OK6OK         599 99         YT4W          599 BRA       
QSO:  7000 CW 2019-04-21 0625 OK6OK         599 100        LY6A          599 79        
QSO:  7000 CW 2019-04-21 0644 OK6OK         599 101        IW3FVZ        599 48        
QSO:  7000 CW 2019-04-21 0648 OK6OK         599 102        LY7M          599 12        
QSO:  7000 CW 2019-04-21 0650 OK6OK         599 103        YT1T          599 MAC       
END-OF-LOG:
