START-OF-LOG: 3.0
CATEGORY: Portable, single operator, QRP, assisted
CONTEST: FD CW
CALLSIGN: SP8OOE/P
LOCATION: DX
CLUB:
CLAIMED-SCORE:
OPERATORS: PIOTR
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO: 14000 CW 2018-06-02 1502 SP8OOE/P        599         001 SW8WW           599         002
QSO: 14000 CW 2018-06-02 1505 SP8OOE/P        599         002 DL0FUX/P        599         006
QSO: 14000 CW 2018-06-02 1508 SP8OOE/P        599         003 RC7A/P          599         016
QSO: 14000 CW 2018-06-02 1529 SP8OOE/P        599         004 M2A/P           599         042
QSO: 14000 CW 2018-06-02 1538 SP8OOE/P        599         005 ER3R/P          599         052
QSO: 14000 CW 2018-06-02 1539 SP8OOE/P        599         006 DL9W/P          599         035
QSO: 14000 CW 2018-06-02 1542 SP8OOE/P        599         007 PI4AMF/P        599         033
QSO: 14000 CW 2018-06-02 1546 SP8OOE/P        599         008 DK0VE/P         599         026
QSO: 14000 CW 2018-06-02 1549 SP8OOE/P        599         009 DL0FU/P         599         053
QSO: 14000 CW 2018-06-02 1550 SP8OOE/P        599         010 S59ACP          599         058
QSO: 14000 CW 2018-06-02 1556 SP8OOE/P        599         011 RW3QJ           599         032
QSO: 14000 CW 2018-06-02 1610 SP8OOE/P        599         012 DL4A/P          599         090
QSO: 14000 CW 2018-06-02 1617 SP8OOE/P        599         013 S59T            599         038
QSO: 14000 CW 2018-06-02 1629 SP8OOE/P        599         014 PA2DK/P         599         035
QSO: 14000 CW 2018-06-02 1631 SP8OOE/P        599         015 SM5IMO          599         007
QSO: 14000 CW 2018-06-02 1633 SP8OOE/P        599         016 F5IN            599         119
QSO: 14000 CW 2018-06-02 1640 SP8OOE/P        599         017 DA2A/P          599         042
QSO: 14000 CW 2018-06-02 1645 SP8OOE/P        599         018 R6CZ/P          599         091
QSO: 14000 CW 2018-06-02 1647 SP8OOE/P        599         019 HB9AJ/P         599         117
QSO: 14000 CW 2018-06-02 1651 SP8OOE/P        599         020 RK9AX           599         238
QSO: 14000 CW 2018-06-02 1701 SP8OOE/P        599         021 PI4AM/P         599         134
QSO: 14000 CW 2018-06-02 1703 SP8OOE/P        599         022 RW3AI           599         066
QSO: 14000 CW 2018-06-02 1726 SP8OOE/P        599         023 DK0IU/P         599         120
QSO: 14000 CW 2018-06-02 1730 SP8OOE/P        599         024 R3OR/P          599         135
QSO: 14000 CW 2018-06-02 1733 SP8OOE/P        599         025 G6YB/P          599         218
QSO: 14000 CW 2018-06-02 1917 SP8OOE/P        599         026 R32D/P          599         112
QSO: 14000 CW 2018-06-02 1924 SP8OOE/P        599         027 RN9S/P          599         132
QSO:  7000 CW 2018-06-03 0228 SP8OOE/P        599         028 DL0MZ/P         599         428
QSO:  7000 CW 2018-06-03 0234 SP8OOE/P        599         029 S52C/P          599         336
QSO:  7000 CW 2018-06-03 0239 SP8OOE/P        599         030 DL0MW/P         599         473
QSO:  7000 CW 2018-06-03 0242 SP8OOE/P        599         031 DL0GT/P         599         335
QSO:  7000 CW 2018-06-03 0243 SP8OOE/P        599         032 R3OR/P          599         465
QSO:  7000 CW 2018-06-03 0244 SP8OOE/P        599         033 GM3BSQ/P        599         503
QSO:  7000 CW 2018-06-03 0246 SP8OOE/P        599         034 SW8WW           599         405
QSO:  7000 CW 2018-06-03 0247 SP8OOE/P        599         035 S53Q/P          599         476
QSO:  7000 CW 2018-06-03 0257 SP8OOE/P        599         036 R6CZ/P          599         510
QSO:  7000 CW 2018-06-03 0302 SP8OOE/P        599         037 AA2A            599         193
QSO:  7000 CW 2018-06-03 0304 SP8OOE/P        599         038 DK0ED/P         599         634
QSO:  7000 CW 2018-06-03 0307 SP8OOE/P        599         039 DM7A/P          599         608
QSO:  7000 CW 2018-06-03 0308 SP8OOE/P        599         040 RM1T            599         571
QSO:  7000 CW 2018-06-03 0309 SP8OOE/P        599         041 DL9W/P          599         583
QSO:  7000 CW 2018-06-03 0313 SP8OOE/P        599         042 UA3LMR/P        599         079
QSO:  7000 CW 2018-06-03 0315 SP8OOE/P        599         043 RC7A/P          599         740
QSO:  7000 CW 2018-06-03 0320 SP8OOE/P        599         044 UW7M/P          599         491
QSO:  7000 CW 2018-06-03 0322 SP8OOE/P        599         045 UX1UX/P         599         527
QSO:  7000 CW 2018-06-03 0323 SP8OOE/P        599         046 ON4MNS/P        599         350
QSO:  7000 CW 2018-06-03 0332 SP8OOE/P        599         047 LZ5XQ           599         228
QSO:  7000 CW 2018-06-03 0346 SP8OOE/P        599         048 DL0HN/P         599         691
QSO:  7000 CW 2018-06-03 0410 SP8OOE/P        599         049 LZ2KSB/P        599         902
QSO:  7000 CW 2018-06-03 0413 SP8OOE/P        599         050 PI4VPO/P        599         653
QSO:  7000 CW 2018-06-03 0415 SP8OOE/P        599         051 OE3KAB          599         183
QSO:  7000 CW 2018-06-03 0416 SP8OOE/P        599         052 I6FDJ           599         090
QSO:  7000 CW 2018-06-03 0418 SP8OOE/P        599         053 LZ7R            599         618
QSO:  7000 CW 2018-06-03 0419 SP8OOE/P        599         054 F5IN            599         543
QSO:  7000 CW 2018-06-03 0421 SP8OOE/P        599         055 DL1NKS          599         369
QSO:  7000 CW 2018-06-03 0425 SP8OOE/P        599         056 DL0LA/P         599         822
QSO:  7000 CW 2018-06-03 0427 SP8OOE/P        599         057 ON5JT           599         345
QSO:  7000 CW 2018-06-03 0431 SP8OOE/P        599         058 ON5ZO/P         599         657
QSO:  7000 CW 2018-06-03 0438 SP8OOE/P        599         059 G0FBB/P         599         585
QSO:  7000 CW 2018-06-03 0447 SP8OOE/P        599         060 PA3EZC/P        599         190
QSO:  7000 CW 2018-06-03 0452 SP8OOE/P        599         061 G4C/P           599         580
QSO:  7000 CW 2018-06-03 0500 SP8OOE/P        599         062 G6YB/P          599         857
QSO:  7000 CW 2018-06-03 0508 SP8OOE/P        599         063 DL0ABT/P        599         181
QSO:  7000 CW 2018-06-03 0512 SP8OOE/P        599         064 PI4AMF/P        599         618
QSO: 14000 CW 2018-06-03 0516 SP8OOE/P        599         065 RM7C            599         416
QSO: 14000 CW 2018-06-03 0517 SP8OOE/P        599         066 DL0MW/P         599         554
QSO: 14000 CW 2018-06-03 0522 SP8OOE/P        599         067 S57DX           599         061
QSO: 14000 CW 2018-06-03 0530 SP8OOE/P        599         068 OR5N/P          599         706
QSO: 14000 CW 2018-06-03 0535 SP8OOE/P        599         069 DK0TU/P         599         779
QSO: 14000 CW 2018-06-03 0541 SP8OOE/P        599         070 S53Q/P          599         577
QSO: 14000 CW 2018-06-03 0544 SP8OOE/P        599         071 DL0OVA/P        599         131
QSO: 14000 CW 2018-06-03 0607 SP8OOE/P        599         072 YO4CAI          599         191
QSO: 14000 CW 2018-06-03 0610 SP8OOE/P        599         073 F6HKA           599         220
QSO: 14000 CW 2018-06-03 0612 SP8OOE/P        599         074 LZ2KSB/P        599        1030
QSO: 14000 CW 2018-06-03 0616 SP8OOE/P        599         075 PA3EZC/P        599         264
QSO: 14000 CW 2018-06-03 0621 SP8OOE/P        599         076 G4ARN/P         599         700
QSO: 14000 CW 2018-06-03 0624 SP8OOE/P        599         077 PA0VAJ          599         167
QSO: 14000 CW 2018-06-03 0642 SP8OOE/P        599         078 DJ0CS/P         599         997
QSO: 14000 CW 2018-06-03 0647 SP8OOE/P        599         079 S59AA           599         147
QSO: 14000 CW 2018-06-03 0650 SP8OOE/P        599         080 DL0EF/P         599         402
QSO: 14000 CW 2018-06-03 0652 SP8OOE/P        599         081 S55N            599         070
QSO: 14000 CW 2018-06-03 0653 SP8OOE/P        599         082 RA1ZZ/3         599         096
QSO: 14000 CW 2018-06-03 0654 SP8OOE/P        599         083 HB9ND/P         599         370
QSO: 14000 CW 2018-06-03 0657 SP8OOE/P        599         084 DL0ABT/P        599         240
QSO: 14000 CW 2018-06-03 0701 SP8OOE/P        599         085 LZ5XQ           599         388
QSO: 14000 CW 2018-06-03 0714 SP8OOE/P        599         086 DK0FN/P         599         026
QSO: 14000 CW 2018-06-03 0718 SP8OOE/P        599         087 RT5C            599         414
QSO: 14000 CW 2018-06-03 0720 SP8OOE/P        599         088 UA9CDC/P        599         996
QSO: 14000 CW 2018-06-03 0729 SP8OOE/P        599         089 DL0XM/P         599         782
QSO: 14000 CW 2018-06-03 0731 SP8OOE/P        599         090 SM5CSS          599         133
QSO: 14000 CW 2018-06-03 0732 SP8OOE/P        599         091 G4FNL/P         599         928
QSO: 14000 CW 2018-06-03 0736 SP8OOE/P        599         092 DJ0SP/P         599         528
QSO: 14000 CW 2018-06-03 0740 SP8OOE/P        599         093 DM5A/P          599         792
QSO: 14000 CW 2018-06-03 0744 SP8OOE/P        599         094 RA3W/P          599         382
QSO: 14000 CW 2018-06-03 0751 SP8OOE/P        599         095 RZ3F            599         059
QSO: 14000 CW 2018-06-03 0755 SP8OOE/P        599         096 DL0LA/P         599        1006
QSO: 14000 CW 2018-06-03 0759 SP8OOE/P        599         097 DL0JV/P         599         515
QSO: 14000 CW 2018-06-03 0817 SP8OOE/P        599         098 DK0FC/P         599         415
QSO: 14000 CW 2018-06-03 0821 SP8OOE/P        599         099 DK0OH/P         599         552
QSO: 14000 CW 2018-06-03 0824 SP8OOE/P        599         100 DL0CS/P         599        1101
QSO: 14000 CW 2018-06-03 0828 SP8OOE/P        599         101 RM1T            599         820
QSO: 14000 CW 2018-06-03 0835 SP8OOE/P        599         102 PD0ME           599         015
QSO: 14000 CW 2018-06-03 0838 SP8OOE/P        599         103 OG0C/P          599         364
QSO: 14000 CW 2018-06-03 0843 SP8OOE/P        599         104 DK0LH/P         599         072
QSO: 14000 CW 2018-06-03 0908 SP8OOE/P        599         105 DK0V/P          599         967
QSO: 14000 CW 2018-06-03 0910 SP8OOE/P        599         106 RU4LM           599         044
QSO: 14000 CW 2018-06-03 0930 SP8OOE/P        599         107 RO5O            599         506
QSO: 14000 CW 2018-06-03 0933 SP8OOE/P        599         108 R3QA            599         730
QSO: 14000 CW 2018-06-03 0939 SP8OOE/P        599         109 G5O/P           599        1270
QSO: 14000 CW 2018-06-03 0941 SP8OOE/P        599         110 OH3OJ/P         599         209
QSO: 14000 CW 2018-06-03 0945 SP8OOE/P        599         111 DL0KWH/P        599         965
QSO: 14000 CW 2018-06-03 0950 SP8OOE/P        599         112 PB7Z            599         143
QSO: 14000 CW 2018-06-03 1006 SP8OOE/P        599         113 UW1GZ           599        1036
QSO: 14000 CW 2018-06-03 1027 SP8OOE/P        599         114 DP6M/P          599         964
QSO: 14000 CW 2018-06-03 1029 SP8OOE/P        599         115 RW4WA           599         369
QSO: 14000 CW 2018-06-03 1034 SP8OOE/P        599         116 PI4VPO/P        599         914
QSO: 14000 CW 2018-06-03 1046 SP8OOE/P        599         117 LA0CX           599         175
QSO: 14000 CW 2018-06-03 1059 SP8OOE/P        599         118 LZ1ND           599         738
QSO: 14000 CW 2018-06-03 1101 SP8OOE/P        599         119 LZ7R            599         936
QSO: 14000 CW 2018-06-03 1104 SP8OOE/P        599         120 UA3QGT          599         169
QSO: 14000 CW 2018-06-03 1206 SP8OOE/P        599         121 UY5VA           599         021
QSO: 14000 CW 2018-06-03 1211 SP8OOE/P        599         122 OG60F           599         211
QSO: 14000 CW 2018-06-03 1219 SP8OOE/P        599         123 DL0KF/P         599         446
QSO: 14000 CW 2018-06-03 1227 SP8OOE/P        599         124 RO1A/P          599         045
QSO: 14000 CW 2018-06-03 1230 SP8OOE/P        599         125 RK3FM           599         364
QSO: 14000 CW 2018-06-03 1236 SP8OOE/P        599         126 DL3KWF          599         090
QSO: 14000 CW 2018-06-03 1237 SP8OOE/P        599         127 DJ9SN           599         127
QSO: 14000 CW 2018-06-03 1239 SP8OOE/P        599         128 LZ2AU/P         599         579
QSO: 14000 CW 2018-06-03 1249 SP8OOE/P        599         129 DL0MZ/P         599         887
QSO: 14000 CW 2018-06-03 1252 SP8OOE/P        599         130 RW9DX           599         554
QSO: 14000 CW 2018-06-03 1335 SP8OOE/P        599         131 SM9A/P          599        1445
QSO: 14000 CW 2018-06-03 1336 SP8OOE/P        599         132 DM7A/P          599        1002
QSO: 14000 CW 2018-06-03 1343 SP8OOE/P        599         133 S50BCC/P        599        1691
QSO: 14000 CW 2018-06-03 1347 SP8OOE/P        599         134 YL2QN/P         599         316
QSO: 14000 CW 2018-06-03 1348 SP8OOE/P        599         135 UA6GO           599         341
QSO: 14000 CW 2018-06-03 1351 SP8OOE/P        599         136 DP3A/P          599        1001
QSO: 14000 CW 2018-06-03 1401 SP8OOE/P        599         137 S52C/P          599         154
QSO:  7000 CW 2018-06-03 1438 SP8OOE/P        599         138 DL0CS/P         599        1440
QSO:  7000 CW 2018-06-03 1441 SP8OOE/P        599         139 DL3KWF          599         133
QSO:  7000 CW 2018-06-03 1445 SP8OOE/P        599         140 S59ACP          599         914
QSO:  7000 CW 2018-06-03 1448 SP8OOE/P        599         141 OG60F           599         441
END-OF-LOG:
