START-OF-LOG: 2.0
CATEGORY: Portable, multi operator, low power, assisted
CONTEST: FD CW
SPECIFIC: S41
CREATED-BY: Win-Test 4.27.0, modified by DXHF upload.
CALLSIGN: DL0XM/P
CLAIMED-SCORE: 803700
OPERATORS: DG0LFG DL1LRM DL4WG DL5LYM DL5WS DL9WVM DO7OH
CLUB: Bavarian Contest Club
QSO: 14014 CW 2018-06-02 1500 DL0XM/P       599 0001   UW1GZ         599 001
QSO: 28013 CW 2018-06-02 1715 DL0XM/P       599 0112   UA4S          599 192
QSO: 14014 CW 2018-06-02 1718 DL0XM/P       599 0113   EW5C/P        599 130
QSO: 14014 CW 2018-06-02 1718 DL0XM/P       599 0114   UA7G          599 025
QSO: 14014 CW 2018-06-02 1719 DL0XM/P       599 0115   UA3QGT        599 030
QSO: 14014 CW 2018-06-02 1719 DL0XM/P       599 0116   RM4W          599 168
QSO: 14014 CW 2018-06-02 1719 DL0XM/P       599 0117   TM7Q          599 154
QSO: 14014 CW 2018-06-02 1720 DL0XM/P       599 0118   DA2X/P        599 097
QSO: 14014 CW 2018-06-02 1720 DL0XM/P       599 0119   R7MT          599 017
QSO: 14014 CW 2018-06-02 1721 DL0XM/P       599 0120   R1CA/P        599 134
QSO: 14014 CW 2018-06-02 1722 DL0XM/P       599 0121   RK3FM         599 017
QSO: 14014 CW 2018-06-02 1722 DL0XM/P       599 0122   R7AO/P        599 074
QSO: 14014 CW 2018-06-02 1723 DL0XM/P       599 0123   UT3EK         599 064
QSO: 14014 CW 2018-06-02 1723 DL0XM/P       599 0124   RA9MX         599 092
QSO: 14014 CW 2018-06-02 1723 DL0XM/P       599 0125   RA9DZ         599 101
QSO: 14014 CW 2018-06-02 1724 DL0XM/P       599 0126   UA1F          599 105
QSO: 14007 CW 2018-06-02 1725 DL0XM/P       599 0127   A60FIFA       599 000
QSO: 14015 CW 2018-06-02 1728 DL0XM/P       599 0128   SN5O/P        599 182
QSO: 14025 CW 2018-06-02 1729 DL0XM/P       599 0129   HB9KG/P       599 030
QSO: 14009 CW 2018-06-02 1730 DL0XM/P       599 0130   M0P/P         599 100
QSO: 28028 CW 2018-06-02 1731 DL0XM/P       599 0131   EA9LZ         599 000
QSO: 28016 CW 2018-06-02 1732 DL0XM/P       599 0132   LZ7R          599 182
QSO: 28023 CW 2018-06-02 1735 DL0XM/P       599 0133   F/G4ABX/P     599 002
QSO: 14035 CW 2018-06-02 1737 DL0XM/P       599 0134   GW4J/P        599 140
QSO: 14053 CW 2018-06-02 1738 DL0XM/P       599 0135   HZ1FI/P       599 181
QSO: 21025 CW 2018-06-02 1744 DL0XM/P       599 0136   GI5I/P        599 062
QSO: 21028 CW 2018-06-02 1744 DL0XM/P       599 0137   G3WRR/P       599 079
QSO: 21014 CW 2018-06-02 1745 DL0XM/P       599 0138   G4IRN/P       599 113
QSO: 21010 CW 2018-06-02 1747 DL0XM/P       599 0139   G4ALE/P       599 151
QSO: 21023 CW 2018-06-02 1750 DL0XM/P       599 0140   RX9WN         599 117
QSO: 21020 CW 2018-06-02 1754 DL0XM/P       599 0141   R38D/P        599 178
QSO: 21014 CW 2018-06-02 1755 DL0XM/P       599 0142   UA9BA         599 045
QSO: 21016 CW 2018-06-02 1756 DL0XM/P       599 0143   RW9DX         599 188
QSO: 21017 CW 2018-06-02 1800 DL0XM/P       599 0144   DM7A/P        599 147
QSO: 21023 CW 2018-06-02 1803 DL0XM/P       599 0145   R8TT          599 178
QSO: 21027 CW 2018-06-02 1804 DL0XM/P       599 0146   RX9SR         599 091
QSO: 21010 CW 2018-06-02 1805 DL0XM/P       599 0147   RM1T          599 224
QSO: 21025 CW 2018-06-02 1806 DL0XM/P       599 0148   R32W/P        599 011
QSO: 21031 CW 2018-06-02 1807 DL0XM/P       599 0149   SW8WW         599 134
QSO: 21033 CW 2018-06-02 1808 DL0XM/P       599 0150   SM5IMO        599 050
QSO: 28038 CW 2018-06-02 1814 DL0XM/P       599 0151   OH6NVC        599 000
QSO: 28022 CW 2018-06-02 1815 DL0XM/P       599 0152   RA1AL         599 203
QSO: 28026 CW 2018-06-02 1816 DL0XM/P       599 0153   OH1KB         599 059
QSO: 14020 CW 2018-06-02 1820 DL0XM/P       599 0154   GM0ADX/P      599 116
QSO: 14021 CW 2018-06-02 1821 DL0XM/P       599 0155   R32W/P        599 038
QSO: 14025 CW 2018-06-02 1822 DL0XM/P       599 0156   R5DC/P        599 321
QSO: 14028 CW 2018-06-02 1822 DL0XM/P       599 0157   R3OR/P        599 179
QSO: 14035 CW 2018-06-02 1823 DL0XM/P       599 0158   G5O/P         599 298
QSO: 14030 CW 2018-06-02 1826 DL0XM/P       599 0159   M2A/P         599 200
QSO: 14014 CW 2018-06-02 1827 DL0XM/P       599 0160   R32D/P        599 028
QSO: 14010 CW 2018-06-02 1827 DL0XM/P       599 0161   R32M/P        599 080
QSO: 14037 CW 2018-06-02 1829 DL0XM/P       599 0162   RK8T/P        599 059
QSO: 14031 CW 2018-06-02 1830 DL0XM/P       599 0163   RN9S/P        599 046
QSO: 14006 CW 2018-06-02 1831 DL0XM/P       599 0164   R32I/P        599 036
QSO: 14007 CW 2018-06-02 1831 DL0XM/P       599 0165   LZ2KSB/P      599 346
QSO: 14018 CW 2018-06-02 1832 DL0XM/P       599 0166   R32N/P        599 097
QSO: 14027 CW 2018-06-02 1832 DL0XM/P       599 0167   G6YB/P        599 283
QSO: 14034 CW 2018-06-02 1833 DL0XM/P       599 0168   R32G/P        599 054
QSO: 14022 CW 2018-06-02 1835 DL0XM/P       599 0169   EA9LZ         599 000
QSO:  7010 CW 2018-06-02 1839 DL0XM/P       599 0170   R9PA/P        599 365
QSO:  7004 CW 2018-06-02 1841 DL0XM/P       599 0171   R3AQ/P        599 136
QSO:  7013 CW 2018-06-02 1843 DL0XM/P       599 0172   EW5C/P        599 227
QSO:  7015 CW 2018-06-02 1845 DL0XM/P       599 0173   PA3EZC/P      599 012
QSO:  7015 CW 2018-06-02 1845 DL0XM/P       599 0174   GM0ADX/P      599 136
QSO:  7007 CW 2018-06-02 1848 DL0XM/P       599 0175   G4ALE/P       599 212
QSO:  7011 CW 2018-06-02 1849 DL0XM/P       599 0176   UA9CDC/P      599 333
QSO:  7009 CW 2018-06-02 1850 DL0XM/P       599 0177   RK3AW/P       599 273
QSO:  7009 CW 2018-06-02 1852 DL0XM/P       599 0178   PI4AMF/P      599 247
QSO:  7012 CW 2018-06-02 1856 DL0XM/P       599 0179   OR5N/P        599 194
QSO:  7017 CW 2018-06-02 1856 DL0XM/P       599 0180   LZ2AU/P       599 183
QSO:  7020 CW 2018-06-02 1857 DL0XM/P       599 0181   G4U/P         599 194
QSO:  7023 CW 2018-06-02 1858 DL0XM/P       599 0182   ON5ZO/P       599 190
QSO:  7031 CW 2018-06-02 1858 DL0XM/P       599 0183   ER3R/P        599 272
QSO:  7014 CW 2018-06-02 1903 DL0XM/P       599 0184   M2A/P         599 378
QSO:  7015 CW 2018-06-02 1903 DL0XM/P       599 0185   R32W/P        599 123
QSO:  7016 CW 2018-06-02 1905 DL0XM/P       599 0186   G3UES/P       599 162
QSO:  7020 CW 2018-06-02 1906 DL0XM/P       599 0187   G4EKT/P       599 164
QSO:  7006 CW 2018-06-02 1907 DL0XM/P       599 0188   R32N/P        599 170
QSO:  7029 CW 2018-06-02 1907 DL0XM/P       599 0189   RN9S/P        599 110
QSO:  7036 CW 2018-06-02 1908 DL0XM/P       599 0190   RK9AY/P       599 117
QSO:  7036 CW 2018-06-02 1909 DL0XM/P       599 0191   RK8T/P        599 129
QSO:  7002 CW 2018-06-02 1909 DL0XM/P       599 0192   LZ2KSB/P      599 391
QSO:  7023 CW 2018-06-02 1910 DL0XM/P       599 0193   DP3A/P        599 177
QSO:  7028 CW 2018-06-02 1912 DL0XM/P       599 0194   S52L/P        599 131
QSO:  7001 CW 2018-06-02 1914 DL0XM/P       599 0195   R7AO/P        599 146
QSO:  7003 CW 2018-06-02 1915 DL0XM/P       599 0196   G3SAD/P       599 093
QSO:  7017 CW 2018-06-02 1917 DL0XM/P       599 0197   GW4J/P        599 239
QSO:  7014 CW 2018-06-02 1917 DL0XM/P       599 0198   M3I/P         599 207
QSO:  7033 CW 2018-06-02 1918 DL0XM/P       599 0199   UW7M/P        599 202
QSO:  7011 CW 2018-06-02 1919 DL0XM/P       599 0200   HB9AW/P       599 117
QSO:  7036 CW 2018-06-02 1920 DL0XM/P       599 0201   HZ1FI/P       599 301
QSO:  7011 CW 2018-06-02 1921 DL0XM/P       599 0202   HB9AJ/P       599 255
QSO:  7019 CW 2018-06-02 1922 DL0XM/P       599 0203   G4FNL/P       599 313
QSO:  7014 CW 2018-06-02 1922 DL0XM/P       599 0204   G2DX/P        599 147
QSO:  7012 CW 2018-06-02 1923 DL0XM/P       599 0205   RT4M/P        599 186
QSO:  7011 CW 2018-06-02 1924 DL0XM/P       599 0206   DP6M/P        599 190
QSO:  7006 CW 2018-06-02 1924 DL0XM/P       599 0207   DL0CS/P       599 299
QSO:  7008 CW 2018-06-02 1925 DL0XM/P       599 0208   GM2MP/P       599 365
QSO:  7019 CW 2018-06-02 1926 DL0XM/P       599 0209   DR7B/P        599 148
QSO:  7023 CW 2018-06-02 1928 DL0XM/P       599 0210   R3OR/P        599 242
QSO:  7024 CW 2018-06-02 1929 DL0XM/P       599 0211   G5O/P         599 407
QSO:  7025 CW 2018-06-02 1929 DL0XM/P       599 0212   G6YB/P        599 349
QSO:  7027 CW 2018-06-02 1931 DL0XM/P       599 0213   G4C/P         599 185
QSO:  7021 CW 2018-06-02 1932 DL0XM/P       599 0214   DL0KWH/P      599 237
QSO:  7024 CW 2018-06-02 1932 DL0XM/P       599 0215   R5DC/P        599 416
QSO:  7021 CW 2018-06-02 1934 DL0XM/P       599 0216   DL0FU/P       599 276
QSO:  7029 CW 2018-06-02 1936 DL0XM/P       599 0217   R5RT/P        599 242
QSO:  7028 CW 2018-06-02 1937 DL0XM/P       599 0218   GM3BSQ/P      599 206
QSO:  7027 CW 2018-06-02 1939 DL0XM/P       599 0219   ON6CK/P       599 220
QSO:  7030 CW 2018-06-02 1940 DL0XM/P       599 0220   S50BCC/P      599 403
QSO:  7012 CW 2018-06-02 1942 DL0XM/P       599 0221   DK6OK/P       599 195
QSO:  7038 CW 2018-06-02 1945 DL0XM/P       599 0222   OG0C/P        599 071
QSO:  7003 CW 2018-06-02 1946 DL0XM/P       599 0223   E77EA         599 043
QSO:  7014 CW 2018-06-02 1946 DL0XM/P       599 0224   F5IN          599 294
QSO:  7010 CW 2018-06-02 1947 DL0XM/P       599 0225   YL5X          599 163
QSO:  7007 CW 2018-06-02 1949 DL0XM/P       599 0226   YO2CEQ        599 036
QSO:  7022 CW 2018-06-02 1950 DL0XM/P       599 0227   UA2FL         599 304
QSO:  7018 CW 2018-06-02 1950 DL0XM/P       599 0228   HG8C          599 288
QSO:  7032 CW 2018-06-02 1952 DL0XM/P       599 0229   YU5R          599 340
QSO:  7022 CW 2018-06-02 1954 DL0XM/P       599 0230   D1ITU         599 048
QSO:  7036 CW 2018-06-02 1954 DL0XM/P       599 0231   LY1DZ         599 083
QSO:  7009 CW 2018-06-02 1955 DL0XM/P       599 0232   SM9A/P        599 384
QSO:  7038 CW 2018-06-02 1955 DL0XM/P       599 0233   SW8WW         599 250
QSO: 14049 CW 2018-06-02 1956 DL0XM/P       599 0234   EW6F          599 105
QSO: 14035 CW 2018-06-02 1958 DL0XM/P       599 0235   SV5/DL3DRN    599 072
QSO: 14035 CW 2018-06-02 2000 DL0XM/P       599 0236   IT9CKA        599 111
QSO:  3518 CW 2018-06-02 2001 DL0XM/P       599 0237   RC7A/P        599 449
QSO:  3518 CW 2018-06-02 2002 DL0XM/P       599 0238   RG9A          599 498
QSO:  3511 CW 2018-06-02 2004 DL0XM/P       599 0239   S52C/P        599 159
QSO:  3511 CW 2018-06-02 2004 DL0XM/P       599 0240   UX1UX/P       599 358
QSO:  3512 CW 2018-06-02 2005 DL0XM/P       599 0241   ON4WRC/P      599 211
QSO:  3523 CW 2018-06-02 2007 DL0XM/P       599 0242   ER3R/P        599 380
QSO:  3521 CW 2018-06-02 2007 DL0XM/P       599 0243   EU8U          599 407
QSO:  3524 CW 2018-06-02 2008 DL0XM/P       599 0244   GM3BSQ/P      599 223
QSO:  3522 CW 2018-06-02 2008 DL0XM/P       599 0245   G0FBB/P       599 246
QSO:  3522 CW 2018-06-02 2010 DL0XM/P       599 0246   LZ1GE         599 114
QSO:  3524 CW 2018-06-02 2010 DL0XM/P       599 0247   DA2X/P        599 217
QSO:  3520 CW 2018-06-02 2013 DL0XM/P       599 0248   UW2V/P        599 188
QSO:  3520 CW 2018-06-02 2013 DL0XM/P       599 0249   G3TBK         599 268
QSO:  3520 CW 2018-06-02 2014 DL0XM/P       599 0250   G3YMC         599 067
QSO:  3520 CW 2018-06-02 2014 DL0XM/P       599 0251   M0B           599 130
QSO:  3520 CW 2018-06-02 2015 DL0XM/P       599 0252   R9PA/P        599 391
QSO:  3520 CW 2018-06-02 2016 DL0XM/P       599 0253   OE1CIW        599 098
QSO:  3520 CW 2018-06-02 2016 DL0XM/P       599 0254   R3QA          599 316
QSO:  3520 CW 2018-06-02 2017 DL0XM/P       599 0255   DK0N/P        599 122
QSO:  3520 CW 2018-06-02 2018 DL0XM/P       599 0256   G3TDH         599 048
QSO:  3520 CW 2018-06-02 2018 DL0XM/P       599 0257   DJ5MW         599 063
QSO:  3520 CW 2018-06-02 2018 DL0XM/P       599 0258   DL1REM        599 015
QSO:  3520 CW 2018-06-02 2019 DL0XM/P       599 0259   RV3MR         599 091
QSO:  3520 CW 2018-06-02 2020 DL0XM/P       599 0260   M2A/P         599 492
QSO:  3520 CW 2018-06-02 2021 DL0XM/P       599 0261   DJ9SN         599 093
QSO:  3520 CW 2018-06-02 2021 DL0XM/P       599 0262   DJ3XD         599 092
QSO:  3520 CW 2018-06-02 2021 DL0XM/P       599 0263   OE8TED        599 067
QSO:  3520 CW 2018-06-02 2022 DL0XM/P       599 0264   TM7Q          599 297
QSO:  3520 CW 2018-06-02 2022 DL0XM/P       599 0265   OK1RIG        599 007
QSO:  3520 CW 2018-06-02 2022 DL0XM/P       599 0266   S59AA         599 123
QSO:  3534 CW 2018-06-02 2023 DL0XM/P       599 0267   SW8WW         599 287
QSO:  3513 CW 2018-06-02 2024 DL0XM/P       599 0268   SN5O/P        599 329
QSO:  3521 CW 2018-06-02 2025 DL0XM/P       599 0269   R7KZA/P       599 181
QSO:  3533 CW 2018-06-02 2026 DL0XM/P       599 0270   YO9AGI        599 202
QSO:  3528 CW 2018-06-02 2026 DL0XM/P       599 0271   HB9FG/P       599 227
QSO:  3511 CW 2018-06-02 2029 DL0XM/P       599 0272   MW2I          599 067
QSO:  3501 CW 2018-06-02 2029 DL0XM/P       599 0273   HG18FIFA      599 000
QSO:  3519 CW 2018-06-02 2030 DL0XM/P       599 0274   DL0KWH/P      599 295
QSO:  3520 CW 2018-06-02 2031 DL0XM/P       599 0275   DM5A/P        599 261
QSO:  3516 CW 2018-06-02 2031 DL0XM/P       599 0276   DP3A/P        599 240
QSO:  3527 CW 2018-06-02 2032 DL0XM/P       599 0277   UA9CDC/P      599 486
QSO:  3525 CW 2018-06-02 2033 DL0XM/P       599 0278   G4FNL/P       599 401
QSO:  3523 CW 2018-06-02 2037 DL0XM/P       599 0279   G4ALE/P       599 308
QSO:  3509 CW 2018-06-02 2037 DL0XM/P       599 0280   GM2MP/P       599 462
QSO:  3535 CW 2018-06-02 2039 DL0XM/P       599 0281   PA3EZC/P      599 002
QSO:  3514 CW 2018-06-02 2040 DL0XM/P       599 0282   DJ0SP/P       599 297
QSO:  7024 CW 2018-06-02 2042 DL0XM/P       599 0283   GI5I/P        599 178
QSO:  7001 CW 2018-06-02 2043 DL0XM/P       599 0284   AO18FWC       599 000
QSO:  7019 CW 2018-06-02 2044 DL0XM/P       599 0285   HF5L/P        599 151
QSO:  3529 CW 2018-06-02 2045 DL0XM/P       599 0286   UN9L          599 239
QSO:  3509 CW 2018-06-02 2046 DL0XM/P       599 0287   RN9S/P        599 251
QSO:  3512 CW 2018-06-02 2046 DL0XM/P       599 0288   R32N/P        599 340
QSO:  3533 CW 2018-06-02 2047 DL0XM/P       599 0289   R3OM          599 263
QSO:  3533 CW 2018-06-02 2048 DL0XM/P       599 0290   DF2IY/P       599 016
QSO:  3533 CW 2018-06-02 2049 DL0XM/P       599 0291   DL1ASA/P      599 172
QSO:  3533 CW 2018-06-02 2049 DL0XM/P       599 0292   DO4DXA        599 069
QSO:  3533 CW 2018-06-02 2050 DL0XM/P       599 0293   DL0LB/P       599 123
QSO:  3533 CW 2018-06-02 2050 DL0XM/P       599 0294   DK0OH/P       599 194
QSO:  3533 CW 2018-06-02 2051 DL0XM/P       599 0295   DL0PDM/P      599 139
QSO:  3533 CW 2018-06-02 2052 DL0XM/P       599 0296   UT5VQ/P       599 163
QSO:  3533 CW 2018-06-02 2052 DL0XM/P       599 0297   DJ9CB/P       599 023
QSO:  3533 CW 2018-06-02 2053 DL0XM/P       599 0298   EW5C/P        599 357
QSO:  3533 CW 2018-06-02 2053 DL0XM/P       599 0299   RA3Y/P        599 337
QSO:  3533 CW 2018-06-02 2054 DL0XM/P       599 0300   G3WRR/P       599 211
QSO:  3533 CW 2018-06-02 2054 DL0XM/P       599 0301   RM4W          599 379
QSO:  3533 CW 2018-06-02 2056 DL0XM/P       599 0302   R7MM          599 366
