START-OF-LOG: 2.0
CATEGORY: Portable, multi operator, low power, non-assisted
CONTEST: FD CW
CREATED-BY: Win-Test 4.27.0, modified by DXHF upload.
CALLSIGN: G4IRN/P
CLAIMED-SCORE: 628422
OPERATORS: G2NF G3WPH G4ERW G4IRN
QSO: 14032 CW 2018-06-02 1500 G4IRN/P       599 0001   RX9SN/P       599 001
QSO: 14021 CW 2018-06-02 1652 G4IRN/P       599 0078   R2OM          599 018
QSO: 14021 CW 2018-06-02 1653 G4IRN/P       599 0079   DL4ZBY        599 019
QSO: 14021 CW 2018-06-02 1654 G4IRN/P       599 0080   OK1DSA        599 026
QSO: 14021 CW 2018-06-02 1654 G4IRN/P       599 0081   HB9PKP/P      599 024
QSO: 14021 CW 2018-06-02 1655 G4IRN/P       599 0082   RN4CA         599 030
QSO: 14021 CW 2018-06-02 1656 G4IRN/P       599 0083   DL6AWJ/P      599 039
QSO: 14021 CW 2018-06-02 1657 G4IRN/P       599 0084   DJ7A          599 062
QSO: 14021 CW 2018-06-02 1657 G4IRN/P       599 0085   RC7A/P        599 179
QSO: 14021 CW 2018-06-02 1658 G4IRN/P       599 0086   YU1WC         599 006
QSO: 14017 CW 2018-06-02 1659 G4IRN/P       599 0087   OR5N/P        599 120
QSO: 14023 CW 2018-06-02 1700 G4IRN/P       599 0088   RL4A          599 140
QSO: 14013 CW 2018-06-02 1701 G4IRN/P       599 0089   R38W/P        599 211
QSO: 28012 CW 2018-06-02 1704 G4IRN/P       599 0090   P3N           599 136
QSO: 28019 CW 2018-06-02 1706 G4IRN/P       599 0091   SN5O/P        599 160
QSO: 28021 CW 2018-06-02 1712 G4IRN/P       599 0093   HG8C          591 069
QSO: 28010 CW 2018-06-02 1714 G4IRN/P       599 0094   9A5Y          599 100
QSO: 28010 CW 2018-06-02 1715 G4IRN/P       599 0095   IZ4JMA        599 085
QSO: 28013 CW 2018-06-02 1717 G4IRN/P       599 0096   UA4S          599 195
QSO: 28015 CW 2018-06-02 1717 G4IRN/P       599 0097   RW4WA         599 142
QSO: 28022 CW 2018-06-02 1719 G4IRN/P       599 0098   S50BCC/P      599 208
QSO: 28014 CW 2018-06-02 1719 G4IRN/P       599 0099   RT9A          599 242
QSO: 28033 CW 2018-06-02 1723 G4IRN/P       599 0100   IK0PXD        599 069
QSO: 28022 CW 2018-06-02 1730 G4IRN/P       599 0101   UA8WAA        599 068
QSO: 21009 CW 2018-06-02 1733 G4IRN/P       599 0102   G5O/P         599 214
QSO: 21014 CW 2018-06-02 1735 G4IRN/P       599 0103   R38U/P        599 278
QSO: 21015 CW 2018-06-02 1735 G4IRN/P       599 0104   DL0CS/P       599 156
QSO: 21016 CW 2018-06-02 1736 G4IRN/P       599 0105   RT5C          599 154
QSO: 21020 CW 2018-06-02 1737 G4IRN/P       599 0106   HG8C          599 192
QSO: 21035 CW 2018-06-02 1737 G4IRN/P       599 0107   R5DC/P        599 258
QSO: 21008 CW 2018-06-02 1738 G4IRN/P       599 0108   DK0OH/P       599 066
QSO: 21032 CW 2018-06-02 1739 G4IRN/P       599 0109   PA3EVY        599 018
QSO: 21036 CW 2018-06-02 1740 G4IRN/P       599 0110   R1CA/P        599 159
QSO: 21022 CW 2018-06-02 1742 G4IRN/P       599 0111   RX9WN         599 103
QSO: 21014 CW 2018-06-02 1744 G4IRN/P       599 0112   G3LET/P       599 035
QSO: 21014 CW 2018-06-02 1745 G4IRN/P       599 0113   DL0XM/P       599 138
QSO: 21014 CW 2018-06-02 1745 G4IRN/P       599 0114   R3FC          599 050
QSO: 21014 CW 2018-06-02 1746 G4IRN/P       599 0115   DK0FC/P       599 027
QSO: 21014 CW 2018-06-02 1747 G4IRN/P       599 0116   S59ACP        599 181
QSO: 21031 CW 2018-06-02 1751 G4IRN/P       599 0117   HZ1TT         599 069
QSO: 21023 CW 2018-06-02 1753 G4IRN/P       599 0118   UA4HTT        599 110
QSO: 21026 CW 2018-06-02 1754 G4IRN/P       599 0119   G5XV/P        599 149
QSO: 21022 CW 2018-06-02 1757 G4IRN/P       599 0120   DQ1V/P        599 099
QSO: 21014 CW 2018-06-02 1758 G4IRN/P       599 0121   UA9BA         599 053
QSO: 21019 CW 2018-06-02 1759 G4IRN/P       599 0122   R38D/P        599 181
QSO: 21025 CW 2018-06-02 1803 G4IRN/P       599 0123   UA3QAM        599 158
QSO: 21027 CW 2018-06-02 1806 G4IRN/P       599 0124   RX9SR         599 093
QSO: 21024 CW 2018-06-02 1807 G4IRN/P       599 0125   R32W/P        599 012
QSO: 21017 CW 2018-06-02 1808 G4IRN/P       599 0126   SM9A/P        599 225
QSO: 21010 CW 2018-06-02 1809 G4IRN/P       599 0127   RM1T          599 231
QSO: 21038 CW 2018-06-02 1813 G4IRN/P       599 0128   S518FWC       599 000
QSO: 21033 CW 2018-06-02 1814 G4IRN/P       599 0129   SM5IMO        599 026
QSO: 21036 CW 2018-06-02 1817 G4IRN/P       599 0130   DK0FFO/P      599 038
QSO: 14022 CW 2018-06-02 1824 G4IRN/P       599 0131   K3WJV         599 033
QSO: 14022 CW 2018-06-02 1825 G4IRN/P       599 0132   UC6K          599 071
QSO: 14022 CW 2018-06-02 1826 G4IRN/P       599 0133   IZ4JMA        599 110
QSO: 14022 CW 2018-06-02 1827 G4IRN/P       599 0134   UR4LIN        599 043
QSO: 14017 CW 2018-06-02 1831 G4IRN/P       599 0135   IZ4OSH        599 126
QSO: 14012 CW 2018-06-02 1832 G4IRN/P       599 0136   R6AJ          599 185
QSO: 14010 CW 2018-06-02 1834 G4IRN/P       599 0137   UT4U          599 309
QSO: 14010 CW 2018-06-02 1835 G4IRN/P       599 0138   SM9A/P        599 264
QSO: 14043 CW 2018-06-02 1839 G4IRN/P       599 0139   EA4FL/P       599 206
QSO: 14046 CW 2018-06-02 1839 G4IRN/P       599 0140   DL0C/P        599 139
QSO: 14021 CW 2018-06-02 1840 G4IRN/P       599 0141   RW7F          599 110
QSO: 14031 CW 2018-06-02 1841 G4IRN/P       599 0142   RN9S/P        599 070
QSO: 14031 CW 2018-06-02 1842 G4IRN/P       599 0143   R3OR/P        599 200
QSO: 14012 CW 2018-06-02 1844 G4IRN/P       599 0144   DL0KWH/P      599 188
QSO: 14041 CW 2018-06-02 1846 G4IRN/P       599 0145   SW8WW         599 160
QSO: 14032 CW 2018-06-02 1846 G4IRN/P       599 0146   R5RT/P        599 175
QSO: 14038 CW 2018-06-02 1848 G4IRN/P       599 0147   HF5L/P        599 070
QSO: 14005 CW 2018-06-02 1849 G4IRN/P       599 0148   R32I/P        599 068
QSO: 14029 CW 2018-06-02 1850 G4IRN/P       599 0149   UA9ALE        599 049
QSO: 14030 CW 2018-06-02 1851 G4IRN/P       599 0150   RM6AA         599 182
QSO: 14030 CW 2018-06-02 1852 G4IRN/P       599 0151   RA3NC         599 252
QSO: 14030 CW 2018-06-02 1853 G4IRN/P       599 0152   SP3FSM        599 002
QSO: 14030 CW 2018-06-02 1853 G4IRN/P       599 0153   UA6GO         599 068
QSO: 14030 CW 2018-06-02 1854 G4IRN/P       599 0154   DL0ABT/P      599 035
QSO: 14019 CW 2018-06-02 1855 G4IRN/P       599 0155   R7AT          599 172
QSO: 14017 CW 2018-06-02 1856 G4IRN/P       599 0156   I2VXJ         599 049
QSO: 14007 CW 2018-06-02 1858 G4IRN/P       599 0157   HZ1FI/P       599 284
QSO: 14009 CW 2018-06-02 1859 G4IRN/P       599 0158   GM2MP/P       599 326
QSO: 14009 CW 2018-06-02 1901 G4IRN/P       599 0159   RM1T          599 283
QSO: 14018 CW 2018-06-02 1902 G4IRN/P       599 0160   UX1UX/P       599 288
QSO: 14002 CW 2018-06-02 1909 G4IRN/P       599 0161   AO18FWC       599 000
QSO: 14011 CW 2018-06-02 1912 G4IRN/P       599 0162   RT1Q          599 028
QSO: 14014 CW 2018-06-02 1913 G4IRN/P       599 0163   S53Q/P        599 140
QSO: 14051 CW 2018-06-02 1914 G4IRN/P       599 0164   LZ1AQ         599 016
QSO: 14033 CW 2018-06-02 1914 G4IRN/P       599 0165   RG9A          599 425
QSO: 14031 CW 2018-06-02 1915 G4IRN/P       599 0166   OE3KAB        599 043
QSO: 14027 CW 2018-06-02 1916 G4IRN/P       599 0167   R32U/P        599 128
QSO: 14022 CW 2018-06-02 1916 G4IRN/P       599 0168   DQ1V/P        599 148
QSO: 14022 CW 2018-06-02 1917 G4IRN/P       599 0169   R7AW          599 402
QSO: 14020 CW 2018-06-02 1919 G4IRN/P       599 0170   RX9SR         599 117
QSO: 14044 CW 2018-06-02 1920 G4IRN/P       599 0171   R32D/P        599 119
QSO: 14012 CW 2018-06-02 1921 G4IRN/P       599 0172   R32M/P        599 173
QSO: 14030 CW 2018-06-02 1922 G4IRN/P       599 0173   DL0FA/P       599 161
QSO: 14029 CW 2018-06-02 1923 G4IRN/P       599 0174   G3WRR/P       599 122
QSO: 14010 CW 2018-06-02 1925 G4IRN/P       599 0175   YO8BDW/P      599 056
QSO: 14023 CW 2018-06-02 1926 G4IRN/P       599 0176   EK0W/P        599 162
QSO: 14021 CW 2018-06-02 1927 G4IRN/P       599 0177   R32W/P        599 165
QSO: 14020 CW 2018-06-02 1928 G4IRN/P       599 0178   S59AA         599 068
QSO: 14037 CW 2018-06-02 1929 G4IRN/P       599 0179   G0FBB/P       599 210
QSO: 14007 CW 2018-06-02 1930 G4IRN/P       599 0180   DK0MN/P       599 245
QSO: 14004 CW 2018-06-02 1934 G4IRN/P       599 0181   EG8CM         599 000
QSO: 14018 CW 2018-06-02 1934 G4IRN/P       599 0182   R32N/P        599 231
QSO: 14024 CW 2018-06-02 1935 G4IRN/P       599 0183   DM7A/P        599 214
QSO: 14019 CW 2018-06-02 1936 G4IRN/P       599 0184   W3IUU         599 003
QSO: 14019 CW 2018-06-02 1937 G4IRN/P       599 0185   YO7ARZ        599 011
QSO: 14019 CW 2018-06-02 1938 G4IRN/P       599 0186   RA1AL         599 312
QSO: 14019 CW 2018-06-02 1939 G4IRN/P       599 0187   K8MP          599 003
QSO: 14019 CW 2018-06-02 1941 G4IRN/P       599 0188   DL1DXA/P      599 034
QSO: 14019 CW 2018-06-02 1941 G4IRN/P       599 0189   LY1DZ         599 064
QSO: 14019 CW 2018-06-02 1942 G4IRN/P       599 0190   YU1FG         599 014
QSO: 14019 CW 2018-06-02 1943 G4IRN/P       599 0191   RK8T/P        599 152
QSO: 14019 CW 2018-06-02 1943 G4IRN/P       599 0192   OE1CIW        599 094
QSO: 14019 CW 2018-06-02 1944 G4IRN/P       599 0193   DL0LB/P       599 103
QSO: 14019 CW 2018-06-02 1945 G4IRN/P       599 0194   R32G/P        599 150
QSO: 14019 CW 2018-06-02 1945 G4IRN/P       599 0195   9A1AA         599 238
QSO: 14019 CW 2018-06-02 1946 G4IRN/P       599 0196   DF6SH         599 000
QSO: 14019 CW 2018-06-02 1946 G4IRN/P       599 0197   DL1ASA/P      599 136
QSO: 14019 CW 2018-06-02 1948 G4IRN/P       599 0198   R3AQ/P        599 167
QSO:  7000 CW 2018-06-02 1952 G4IRN/P       599 0199   S53M          599 139
QSO:  7026 CW 2018-06-02 1956 G4IRN/P       599 0200   LZ1ND         599 303
QSO:  7026 CW 2018-06-02 1957 G4IRN/P       599 0201   UA6CC         599 443
QSO:  7026 CW 2018-06-02 1957 G4IRN/P       599 0202   G3KTZ         599 004
QSO:  7026 CW 2018-06-02 1958 G4IRN/P       599 0203   DL4ME/P       599 155
QSO:  7026 CW 2018-06-02 1959 G4IRN/P       599 0204   G3RLE         599 014
QSO:  7026 CW 2018-06-02 1959 G4IRN/P       599 0205   DA3T/P        599 121
QSO:  7026 CW 2018-06-02 2000 G4IRN/P       599 0206   RT4M/P        599 222
QSO:  7026 CW 2018-06-02 2000 G4IRN/P       599 0207   RM2D          599 142
QSO:  7026 CW 2018-06-02 2001 G4IRN/P       599 0208   RX1AG         599 080
QSO:  7003 CW 2018-06-02 2002 G4IRN/P       599 0209   DK0TU/P       599 301
QSO:  7005 CW 2018-06-02 2004 G4IRN/P       599 0210   R7AO/P        599 193
QSO:  7006 CW 2018-06-02 2005 G4IRN/P       599 0211   RN9S/P        599 191
QSO:  7007 CW 2018-06-02 2008 G4IRN/P       599 0212   GM2MP/P       599 428
QSO:  7008 CW 2018-06-02 2008 G4IRN/P       599 0213   RC6U          599 355
QSO:  7011 CW 2018-06-02 2012 G4IRN/P       599 0214   LZ5XQ         599 166
QSO:  7010 CW 2018-06-02 2013 G4IRN/P       599 0215   YL5X          599 213
QSO:  7017 CW 2018-06-02 2016 G4IRN/P       599 0216   OE3MWS        599 010
QSO:  7017 CW 2018-06-02 2016 G4IRN/P       599 0217   DK3GI         599 028
QSO:  7017 CW 2018-06-02 2017 G4IRN/P       599 0218   HB9ND/P       599 104
QSO:  7017 CW 2018-06-02 2018 G4IRN/P       599 0219   DL8WAA/P      599 101
QSO:  7017 CW 2018-06-02 2018 G4IRN/P       599 0220   HB9AJ/P       599 327
QSO:  7017 CW 2018-06-02 2018 G4IRN/P       599 0221   DL0VW/P       599 170
QSO:  7016 CW 2018-06-02 2019 G4IRN/P       599 0222   DP6M/P        599 266
QSO:  7017 CW 2018-06-02 2019 G4IRN/P       599 0223   RT9A          599 481
QSO:  7018 CW 2018-06-02 2020 G4IRN/P       599 0224   HG8C          599 334
QSO:  7016 CW 2018-06-02 2021 G4IRN/P       599 0225   R32W/P        599 237
QSO:  7020 CW 2018-06-02 2022 G4IRN/P       599 0226   GM3YOR        599 105
QSO:  7021 CW 2018-06-02 2023 G4IRN/P       599 0227   R32U/P        599 227
QSO:  7022 CW 2018-06-02 2023 G4IRN/P       599 0228   UA2FL         599 353
QSO:  7014 CW 2018-06-02 2025 G4IRN/P       599 0229   F5IN          599 342
QSO:  7015 CW 2018-06-02 2026 G4IRN/P       599 0230   ON5ZO/P       599 265
QSO:  7023 CW 2018-06-02 2027 G4IRN/P       599 0231   G4ARN/P       599 245
QSO:  7023 CW 2018-06-02 2028 G4IRN/P       599 0232   R3OR/P        599 320
QSO:  7017 CW 2018-06-02 2029 G4IRN/P       599 0233   UR7MZ         599 312
QSO:  7017 CW 2018-06-02 2030 G4IRN/P       599 0234   DL/G6GLP      599 017
QSO:  7017 CW 2018-06-02 2030 G4IRN/P       599 0235   DL7AU         599 156
QSO:  7017 CW 2018-06-02 2030 G4IRN/P       599 0236   DF0TX/P       599 255
QSO:  7017 CW 2018-06-02 2031 G4IRN/P       599 0237   G4BYG         599 021
QSO:  7017 CW 2018-06-02 2031 G4IRN/P       599 0238   DK0MM/P       599 306
QSO:  7017 CW 2018-06-02 2032 G4IRN/P       599 0239   YL2CV         599 245
QSO:  7017 CW 2018-06-02 2032 G4IRN/P       599 0240   UA3QAM        599 270
QSO:  7017 CW 2018-06-02 2033 G4IRN/P       599 0241   G3SWC         599 014
QSO:  7017 CW 2018-06-02 2033 G4IRN/P       599 0242   9A1AA         599 261
QSO:  7017 CW 2018-06-02 2034 G4IRN/P       599 0243   DK0VE/P       599 135
QSO:  7017 CW 2018-06-02 2035 G4IRN/P       599 0244   KC1XX         599 120
QSO:  7017 CW 2018-06-02 2035 G4IRN/P       599 0245   RA3NC         599 351
QSO:  7017 CW 2018-06-02 2036 G4IRN/P       599 0246   SP3BES        599 048
QSO:  7017 CW 2018-06-02 2036 G4IRN/P       599 0247   UR4LIN        599 078
QSO:  7017 CW 2018-06-02 2037 G4IRN/P       599 0248   UW1GZ         599 472
QSO:  7017 CW 2018-06-02 2038 G4IRN/P       599 0249   UT4FJ/P       599 066
QSO:  7017 CW 2018-06-02 2039 G4IRN/P       599 0250   DJ7A          599 179
QSO:  7017 CW 2018-06-02 2039 G4IRN/P       599 0251   R5DC/P        599 540
QSO:  7017 CW 2018-06-02 2040 G4IRN/P       599 0252   SP9TTG        599 173
QSO:  7017 CW 2018-06-02 2040 G4IRN/P       599 0253   VK2BJ         599 001
QSO:  7017 CW 2018-06-02 2041 G4IRN/P       599 0254   GM4AFF        599 103
QSO:  7017 CW 2018-06-02 2042 G4IRN/P       599 0255   SM5CSS        599 019
QSO:  7017 CW 2018-06-02 2042 G4IRN/P       599 0256   DP6T/P        599 344
QSO:  7017 CW 2018-06-02 2043 G4IRN/P       599 0257   RL5A          599 211
QSO:  7017 CW 2018-06-02 2043 G4IRN/P       599 0258   GM0ADX/P      599 251
QSO:  7017 CW 2018-06-02 2044 G4IRN/P       599 0259   CT1ELZ        599 040
QSO:  7017 CW 2018-06-02 2044 G4IRN/P       599 0260   DL4ZBY        599 048
QSO:  7017 CW 2018-06-02 2044 G4IRN/P       599 0261   G3KDP         599 004
QSO:  7017 CW 2018-06-02 2049 G4IRN/P       599 0262   G3WBB         599 004
QSO:  7017 CW 2018-06-02 2050 G4IRN/P       599 0263   EI/W5GN       599 107
QSO:  7017 CW 2018-06-02 2050 G4IRN/P       599 0264   9A5Y          599 184
QSO:  7017 CW 2018-06-02 2050 G4IRN/P       599 0265   DK0RA/P       599 188
QSO:  7017 CW 2018-06-02 2051 G4IRN/P       599 0266   RG9A          599 571
QSO:  7017 CW 2018-06-02 2051 G4IRN/P       599 0267   RA3FD         599 016
QSO:  7017 CW 2018-06-02 2052 G4IRN/P       599 0268   UT4U          599 477
QSO:  7017 CW 2018-06-02 2053 G4IRN/P       599 0269   RL6M/P        599 232
QSO:  7017 CW 2018-06-02 2054 G4IRN/P       599 0270   SP2MKI        599 097
QSO:  7017 CW 2018-06-02 2054 G4IRN/P       599 0271   EW1TO         599 115
QSO:  7017 CW 2018-06-02 2055 G4IRN/P       599 0272   DF8AE         599 021
QSO:  7017 CW 2018-06-02 2055 G4IRN/P       599 0273   S57KM         599 188
QSO:  7017 CW 2018-06-02 2056 G4IRN/P       599 0274   DK2R/P        599 053
QSO:  7017 CW 2018-06-02 2057 G4IRN/P       599 0275   RA1AL         599 398
QSO:  7017 CW 2018-06-02 2058 G4IRN/P       599 0276   DJ0MDR        599 046
QSO:  7017 CW 2018-06-02 2059 G4IRN/P       599 0277   G4DBW         599 088
QSO:  7017 CW 2018-06-02 2059 G4IRN/P       599 0278   DL5YAD        599 003
QSO:  7017 CW 2018-06-02 2100 G4IRN/P       599 0279   RW4WA         599 311
QSO:  7017 CW 2018-06-02 2100 G4IRN/P       599 0280   TM7Q          599 321
QSO:  7017 CW 2018-06-02 2101 G4IRN/P       599 0281   PA5WT         599 127
QSO:  7017 CW 2018-06-02 2101 G4IRN/P       599 0282   DL4YAO        599 006
QSO:  7024 CW 2018-06-02 2104 G4IRN/P       599 0283   HB9TPN        599 047
QSO:  7024 CW 2018-06-02 2105 G4IRN/P       599 0284   DJ3XD         599 126
QSO:  7000 CW 2018-06-02 2107 G4IRN/P       599 0285   AO18FWC       599 000
QSO:  7001 CW 2018-06-02 2108 G4IRN/P       599 0286   HG18FIFA      599 000
QSO:  7028 CW 2018-06-02 2109 G4IRN/P       599 0287   S53Q/P        599 255
QSO:  7008 CW 2018-06-02 2109 G4IRN/P       599 0288   DF7RG         599 020
QSO:  7009 CW 2018-06-02 2110 G4IRN/P       599 0289   PI4AMF/P      599 390
QSO:  7010 CW 2018-06-02 2112 G4IRN/P       599 0290   UC6K          599 199
QSO:  7032 CW 2018-06-02 2114 G4IRN/P       599 0291   YL1ZX/P       599 277
QSO:  7034 CW 2018-06-02 2115 G4IRN/P       599 0292   DL0DX/P       599 251
QSO:  7039 CW 2018-06-02 2117 G4IRN/P       599 0293   DK7HA         599 078
QSO:  7012 CW 2018-06-02 2118 G4IRN/P       599 0294   G3RSD         599 028
QSO:  7012 CW 2018-06-02 2120 G4IRN/P       599 0295   LZ7DX         599 118
QSO:  7011 CW 2018-06-02 2122 G4IRN/P       599 0296   YU1RA         599 026
QSO:  7036 CW 2018-06-02 2123 G4IRN/P       599 0297   HA5N/P        599 179
QSO:  7035 CW 2018-06-02 2123 G4IRN/P       599 0298   DK0MN/P       599 355
QSO:  7015 CW 2018-06-02 2124 G4IRN/P       599 0299   G3TBK         599 340
QSO:  7018 CW 2018-06-02 2125 G4IRN/P       599 0300   HF5L/P        599 197
QSO:  7018 CW 2018-06-02 2127 G4IRN/P       599 0301   ON4SNW/P      599 063
QSO:  7019 CW 2018-06-02 2128 G4IRN/P       599 0302   SN5O/P        599 415
QSO:  7020 CW 2018-06-02 2129 G4IRN/P       599 0303   DL0OVA/P      599 018
QSO:  7022 CW 2018-06-02 2130 G4IRN/P       599 0304   UA6GF         599 076
QSO:  7015 CW 2018-06-02 2131 G4IRN/P       599 0305   II4AMP        599 003
QSO:  7023 CW 2018-06-02 2134 G4IRN/P       599 0306   DQ1V/P        599 265
