START-OF-LOG: 3.0
CONTEST: SAC-SSB
CALLSIGN: R4DI
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CLAIMED-SCORE: 9800
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: NONE
CATEGORY-MODE: SSB
NAME: Ivliev Dmitriy Vladimirovich
SOAPBOX: thanks for a nice contest! i will be back next year.
QSO:  3733 PH 2021-10-09 1931 R4DI          59      28 OH6DX         59     706 0
QSO:  3762 PH 2021-10-09 1932 R4DI          59      29 OH8L          59     684 0
QSO:  3777 PH 2021-10-09 1934 R4DI          59      30 SK6HD         59      29 0
QSO:  7174 PH 2021-10-09 1940 R4DI          59      31 OF4X          59     585 0
QSO:  7166 PH 2021-10-09 1942 R4DI          59      32 OH2BJ         59     430 0
QSO:  7152 PH 2021-10-09 1949 R4DI          59      33 OH5NBJ        59     314 0
QSO:  7129 PH 2021-10-09 1952 R4DI          59      34 OH6RE         59     328 0
QSO:  7097 PH 2021-10-09 1957 R4DI          59      35 OH8L          59     731 0
QSO:  7187 PH 2021-10-09 1959 R4DI          59      36 LN8W          59     141 0
QSO:  3770 PH 2021-10-09 2006 R4DI          59      37 OG7A          59     566 0
QSO:  3740 PH 2021-10-09 2010 R4DI          59      38 SG0X          59     597 0
QSO:  3728 PH 2021-10-09 2012 R4DI          59      39 SE5E          59     812 0
QSO:  3743 PH 2021-10-09 2016 R4DI          59      40 OH3Z          59     255 0
QSO:  7162 PH 2021-10-09 2029 R4DI          59      41 OF9W          59     631 0
QSO: 14205 PH 2021-10-10 0400 R4DI          59      42 OH7K          59     822 0
QSO: 14208 PH 2021-10-10 0524 R4DI          59      43 OH8X          59     611 0
QSO: 14216 PH 2021-10-10 0524 R4DI          59      44 SM5X          59     615 0
QSO: 14230 PH 2021-10-10 0524 R4DI          59      45 OG4W          59     446 0
QSO: 14210 PH 2021-10-10 0525 R4DI          59      46 OH6K          59     411 0
QSO: 14204 PH 2021-10-10 0526 R4DI          59      47 OH9GGY        59     282 0
QSO: 14197 PH 2021-10-10 0526 R4DI          59      48 SG8X          59     839 0
QSO: 14188 PH 2021-10-10 0527 R4DI          59      49 OH6DX         59     894 0
QSO: 14216 PH 2021-10-10 0529 R4DI          59      50 OH6ECM        59     347 0
QSO: 14239 PH 2021-10-10 0529 R4DI          59      51 OH2BAH        59     785 0
QSO: 14249 PH 2021-10-10 0530 R4DI          59      52 OG2T          59     585 0
QSO: 14252 PH 2021-10-10 0530 R4DI          59      53 OH2OA         59     588 0
QSO: 14258 PH 2021-10-10 0530 R4DI          59      54 OF1RX         59     418 0
QSO: 14266 PH 2021-10-10 0531 R4DI          59      55 SK4AO         59     422 0
QSO: 14273 PH 2021-10-10 0532 R4DI          59      56 OG6N          59     910 0
QSO: 14248 PH 2021-10-10 0532 R4DI          59      57 SF4D          59     380 0
QSO: 14229 PH 2021-10-10 0534 R4DI          59      58 OH5KW         59     452 0
QSO: 14225 PH 2021-10-10 0534 R4DI          59      59 OH6LW         59     164 0
QSO: 14179 PH 2021-10-10 0536 R4DI          59      60 OF1LWZ        59     293 0
QSO: 14176 PH 2021-10-10 0536 R4DI          59      61 LA7JO         59     526 0
QSO: 14182 PH 2021-10-10 0537 R4DI          59      62 OF1F          59    1190 0
QSO: 14204 PH 2021-10-10 0538 R4DI          59      63 SM5W          59      45 0
QSO: 14179 PH 2021-10-10 0541 R4DI          59      64 SM5V          59     248 0
QSO: 14188 PH 2021-10-10 0542 R4DI          59      65 OH5NBJ        59     373 0
QSO: 14188 PH 2021-10-10 0543 R4DI          59      66 SM3KJA        59      78 0
QSO: 14188 PH 2021-10-10 0545 R4DI          59      67 SM8IQD        59      30 0
QSO: 14188 PH 2021-10-10 0546 R4DI          59      68 LA5VK         59      87 0
QSO: 14188 PH 2021-10-10 0546 R4DI          59      69 SM6C          59      82 0
QSO: 14188 PH 2021-10-10 0548 R4DI          59      70 SA5X          59      23 0
QSO: 14188 PH 2021-10-10 0748 R4DI          59      71 OI3V          59     700 0
QSO: 14192 PH 2021-10-10 0748 R4DI          59      72 SK6HD         59     371 0
QSO: 14187 PH 2021-10-10 0753 R4DI          59      73 LN2T          59     390 0
QSO: 14172 PH 2021-10-10 0754 R4DI          59      74 SC3A          59     723 0
QSO: 14177 PH 2021-10-10 0756 R4DI          59      75 LN1B          59     604 0
QSO: 14177 PH 2021-10-10 0757 R4DI          59      76 SM3EAE        59     100 0
QSO: 14177 PH 2021-10-10 0758 R4DI          59      77 8S3DX         59     125 0
QSO: 14177 PH 2021-10-10 0758 R4DI          59      78 LA0GE         59     183 0
QSO: 14177 PH 2021-10-10 0759 R4DI          59      79 OH2NC         59      85 0
QSO: 14177 PH 2021-10-10 0800 R4DI          59      80 LC5C          59     180 0
QSO: 14177 PH 2021-10-10 0801 R4DI          59      81 LB1LG         59      53 0
QSO: 14177 PH 2021-10-10 0801 R4DI          59      82 OH1PG         59      33 0
QSO: 14177 PH 2021-10-10 0802 R4DI          59      83 OH5NE         59      30 0
QSO: 14177 PH 2021-10-10 0803 R4DI          59      84 OH2BRG        59      92 0
QSO: 14177 PH 2021-10-10 0805 R4DI          59      85 SE4L          59      56 0
QSO: 14177 PH 2021-10-10 0807 R4DI          59      86 8S0C          59     170 0
QSO: 14177 PH 2021-10-10 0808 R4DI          59      87 OF7KC         59     102 0
QSO: 14177 PH 2021-10-10 0809 R4DI          59      88 LC8C          59     127 0
QSO: 14177 PH 2021-10-10 0810 R4DI          59      89 OH1Z          59      88 0
QSO: 14177 PH 2021-10-10 0810 R4DI          59      90 OZ1KVM        59     108 0
QSO: 14177 PH 2021-10-10 0810 R4DI          59      91 SM7ATL        59      82 0
QSO: 14177 PH 2021-10-10 0811 R4DI          59      92 OH6F          59     316 0
QSO: 14177 PH 2021-10-10 0814 R4DI          59      93 SB7A          59      67 0
QSO: 14180 PH 2021-10-10 0816 R4DI          59      94 LA7GO         59     598 0
QSO: 14227 PH 2021-10-10 0820 R4DI          59      95 LN8W          59     700 0
QSO: 14228 PH 2021-10-10 0823 R4DI          59      96 OF5Z          59     693 0
QSO: 14253 PH 2021-10-10 0826 R4DI          59      97 OH3BHL        59      86 0
QSO: 14256 PH 2021-10-10 0828 R4DI          59      98 TF3T          59    1163 0
QSO: 14258 PH 2021-10-10 0829 R4DI          59      99 OH0V          59    1463 0
QSO: 14275 PH 2021-10-10 0830 R4DI          59     100 OF4O          59     321 0
QSO: 14291 PH 2021-10-10 0831 R4DI          59     101 OG7A          59     707 0
QSO: 14269 PH 2021-10-10 1010 R4DI          59     102 OG6B          59     218 0
QSO: 14252 PH 2021-10-10 1012 R4DI          59     103 OH3Z          59     616 0
QSO: 14235 PH 2021-10-10 1014 R4DI          59     104 OH3KQ         59      46 0
QSO: 21267 PH 2021-10-10 1021 R4DI          59     105 LN8W          59     570 0
QSO: 21316 PH 2021-10-10 1023 R4DI          59     106 LC1P          59     263 0
QSO: 21283 PH 2021-10-10 1026 R4DI          59     107 SK6AW         59     177 0
QSO: 21249 PH 2021-10-10 1028 R4DI          59     108 SM3AEA        59     183 0
QSO: 21239 PH 2021-10-10 1029 R4DI          59     109 SC7DX         59     291 0
QSO: 21214 PH 2021-10-10 1034 R4DI          59     110 SM7ATL        59     112 0
QSO: 21214 PH 2021-10-10 1035 R4DI          59     111 LA7WRA        59     276 0
QSO: 21214 PH 2021-10-10 1037 R4DI          59     112 OZ2KVM        59     120 0
QSO: 21276 PH 2021-10-10 1042 R4DI          59     113 SK3W          59     204 0
QSO: 21280 PH 2021-10-10 1042 R4DI          59     114 LA8OM         59     507 0
QSO: 14191 PH 2021-10-10 1050 R4DI          59     115 SJ3A          59     446 0
QSO: 14194 PH 2021-10-10 1051 R4DI          59     116 SE5E          59    1303 0
QSO: 14296 PH 2021-10-10 1054 R4DI          59     117 LB4ZI         59      63 0
QSO: 14256 PH 2021-10-10 1059 R4DI          59     118 SM5EPO        59     389 0
QSO: 14253 PH 2021-10-10 1100 R4DI          59     119 SM5ACQ        59      90 0
QSO: 14229 PH 2021-10-10 1103 R4DI          59     120 LA7AK         59     547 0
QSO: 14211 PH 2021-10-10 1108 R4DI          59     121 OF6KY         59     205 0
QSO: 14196 PH 2021-10-10 1109 R4DI          59     122 SK0QO         59     466 0
QSO: 14285 PH 2021-10-10 1111 R4DI          59     123 OF100SRAL     59     578 0
QSO: 14157 PH 2021-10-10 1114 R4DI          59     124 OH9ENA        59     280 0
QSO: 14179 PH 2021-10-10 1116 R4DI          59     125 SM2U          59     766 0
QSO: 14258 PH 2021-10-10 1120 R4DI          59     126 TF2MSN        59     115 0
QSO: 14188 PH 2021-10-10 1123 R4DI          59     127 OH3KX         59      42 0
QSO: 14188 PH 2021-10-10 1124 R4DI          59     128 SK6L          59      67 0
QSO: 14191 PH 2021-10-10 1128 R4DI          59     129 SI9YL         59     560 0
QSO: 14173 PH 2021-10-10 1132 R4DI          59     130 OH2HZ         59     112 0
QSO: 14210 PH 2021-10-10 1140 R4DI          59     131 LA5LJA        59      14 0
QSO: 14213 PH 2021-10-10 1141 R4DI          59     132 JW5X          59     458 0
QSO: 14215 PH 2021-10-10 1142 R4DI          59     133 SM2S          59     497 0
QSO: 14253 PH 2021-10-10 1146 R4DI          59     134 OH7R          59     285 0
QSO: 14297 PH 2021-10-10 1148 R4DI          59     135 LC1P          59     310 0
QSO: 14289 PH 2021-10-10 1150 R4DI          59     136 OF1TD         59     180 0
QSO: 14260 PH 2021-10-10 1153 R4DI          59     137 OH6OS         59     646 0
QSO: 14250 PH 2021-10-10 1153 R4DI          59     138 OH8L          59    1385 0
QSO: 14248 PH 2021-10-10 1157 R4DI          59     139 OH2KI         59     374 0
QSO: 14243 PH 2021-10-10 1158 R4DI          59     140 OV9M          59     551 0
END-OF-LOG:
