START-OF-LOG: 3.0
CONTEST: SAC-SSB
CALLSIGN: YO8RZJ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
OPERATORS: YO8RZJ
CLUB: ROMANIAN AMATEUR RADIO FEDERATION
CLAIMED-SCORE: 6930
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: NONE
CATEGORY-MODE: SSB
NAME: Cojocariu Ionel
SOAPBOX: ** ** ********** **** ************* *** *** **  ************* *** *** **
QSO: 14000 PH 2021-10-09 1202 YO8RZJ        59       1 OH6DX         59       4 0
QSO: 14000 PH 2021-10-09 1205 YO8RZJ        59       2 SM2U          59       9 0
QSO: 14000 PH 2021-10-09 1206 YO8RZJ        59       3 OH6BQH        59       3 0
QSO: 14000 PH 2021-10-09 1207 YO8RZJ        59       4 SG3X          59      26 0
QSO: 14000 PH 2021-10-09 1209 YO8RZJ        59       5 OH0V          59      34 0
QSO: 14000 PH 2021-10-09 1211 YO8RZJ        59       6 SM2M          59      26 0
QSO: 14000 PH 2021-10-09 1212 YO8RZJ        59       7 LA7AK         59      11 0
QSO: 14000 PH 2021-10-09 1213 YO8RZJ        59       8 SE5E          59      27 0
QSO: 14000 PH 2021-10-09 1214 YO8RZJ        59       9 OF9W          59      25 0
QSO: 14000 PH 2021-10-09 1215 YO8RZJ        59      10 OH2BAH        59      29 0
QSO: 14000 PH 2021-10-09 1215 YO8RZJ        59      11 SA6U          59      14 0
QSO: 14000 PH 2021-10-09 1217 YO8RZJ        59      12 SG0X          59      46 0
QSO: 14000 PH 2021-10-09 1219 YO8RZJ        59      13 SK4AO         59      10 0
QSO: 14000 PH 2021-10-09 1220 YO8RZJ        59      14 SM5X          59      30 0
QSO: 14000 PH 2021-10-09 1222 YO8RZJ        59      15 SM2S          59      23 0
QSO: 14000 PH 2021-10-09 1226 YO8RZJ        59      16 OF5Z          59      14 0
QSO: 14000 PH 2021-10-09 1227 YO8RZJ        59      17 SE0X          59      22 0
QSO: 14000 PH 2021-10-09 1227 YO8RZJ        59      18 OG2X          59      27 0
QSO: 14000 PH 2021-10-09 1229 YO8RZJ        59      19 OG6N          59      60 0
QSO: 14000 PH 2021-10-09 1230 YO8RZJ        59      20 OF1F          59      66 0
QSO: 14000 PH 2021-10-09 1231 YO8RZJ        59      21 SM6NT         59      33 0
QSO: 14000 PH 2021-10-09 1232 YO8RZJ        59      22 LC1P          59      18 0
QSO: 14000 PH 2021-10-09 1248 YO8RZJ        59      23 SB7S          59      21 0
QSO: 14000 PH 2021-10-09 1249 YO8RZJ        59      24 LA7TN         59      22 0
QSO: 14000 PH 2021-10-09 1251 YO8RZJ        59      25 OH9GGY        59      70 0
QSO: 14000 PH 2021-10-09 1253 YO8RZJ        59      26 OF2R          59     111 0
QSO: 14000 PH 2021-10-09 1258 YO8RZJ        59      27 SE6K          59      38 0
QSO: 14000 PH 2021-10-09 1301 YO8RZJ        59      28 LA8OM         59      59 0
QSO: 14000 PH 2021-10-09 1303 YO8RZJ        59      29 SJ3A          59      60 0
QSO: 14000 PH 2021-10-09 1306 YO8RZJ        59      30 SK6HD         59      39 0
QSO: 14000 PH 2021-10-09 1308 YO8RZJ        59      31 SA6NIA        59      37 0
QSO: 14000 PH 2021-10-09 1310 YO8RZJ        59      32 OH7K          59     189 0
QSO: 14000 PH 2021-10-09 1313 YO8RZJ        59      33 OH2LH         59      40 0
QSO: 14000 PH 2021-10-09 1315 YO8RZJ        59      34 SF4D          59     104 0
QSO: 14000 PH 2021-10-09 1317 YO8RZJ        59      35 OH1X          59     140 0
QSO: 14000 PH 2021-10-09 1321 YO8RZJ        59      36 OF4X          59      99 0
QSO: 14000 PH 2021-10-09 1322 YO8RZJ        59      37 SM5V          59      36 0
QSO: 14000 PH 2021-10-09 1350 YO8RZJ        59      38 LN1B          59      65 0
QSO: 14000 PH 2021-10-09 1352 YO8RZJ        59      39 OF3RF         59      37 0
QSO: 14000 PH 2021-10-09 1356 YO8RZJ        59      40 OH8X          59     208 0
QSO: 14000 PH 2021-10-09 1356 YO8RZJ        59      41 LA7JO         59     239 0
QSO: 14000 PH 2021-10-09 1358 YO8RZJ        59      42 SM7IUN        59      19 0
QSO: 14000 PH 2021-10-09 1359 YO8RZJ        59      43 SG8X          59     309 0
QSO: 14000 PH 2021-10-09 1411 YO8RZJ        59      44 OZ6HR         59     116 0
QSO: 14000 PH 2021-10-09 1415 YO8RZJ        59      45 LA4ESA        59      74 0
QSO: 14000 PH 2021-10-09 1425 YO8RZJ        59      46 SM5JVF        59      34 0
QSO: 14000 PH 2021-10-09 1428 YO8RZJ        59      47 SM3GBA        59       4 0
QSO: 14000 PH 2021-10-09 1429 YO8RZJ        59      48 SM6YEC        59      28 0
QSO: 14000 PH 2021-10-09 1430 YO8RZJ        59      49 LB1LG         59      23 0
QSO: 14000 PH 2021-10-09 1432 YO8RZJ        59      50 SA0SOA        59       6 0
QSO: 14000 PH 2021-10-09 1435 YO8RZJ        59      51 SB5X          59      21 0
QSO: 14000 PH 2021-10-09 1439 YO8RZJ        59      52 OH1EB         59     136 0
QSO: 14000 PH 2021-10-09 1441 YO8RZJ        59      53 OF1RX         59      91 0
QSO: 14000 PH 2021-10-09 1444 YO8RZJ        59      54 JW5X          59     183 0
QSO: 14000 PH 2021-10-09 1449 YO8RZJ        59      55 OV7X          59      67 0
QSO: 14000 PH 2021-10-09 1507 YO8RZJ        59      56 SM7ATL        59       9 0
QSO: 14000 PH 2021-10-09 1509 YO8RZJ        59      57 SK6BA         59      68 0
QSO: 14000 PH 2021-10-09 1511 YO8RZJ        59      58 OH8L          59     328 0
QSO: 14000 PH 2021-10-09 1512 YO8RZJ        59      59 OV9M          59      98 0
QSO: 14000 PH 2021-10-09 1515 YO8RZJ        59      60 SC3A          59     263 0
QSO: 14000 PH 2021-10-09 1517 YO8RZJ        59      61 OZ4EDR        59      83 0
QSO: 14000 PH 2021-10-09 1521 YO8RZJ        59      62 LN8W          59     258 0
QSO:  3500 PH 2021-10-10 0400 YO8RZJ        59      63 SM5W          59      27 0
QSO:  3500 PH 2021-10-10 0402 YO8RZJ        59      64 SM6NT         59     221 0
QSO:  3500 PH 2021-10-10 0451 YO8RZJ        59      65 OZ4MD         59     683 0
QSO:  3500 PH 2021-10-10 0452 YO8RZJ        59      66 SK0QO         59     348 0
QSO:  3500 PH 2021-10-10 0456 YO8RZJ        59      67 OZ6HR         59     568 0
QSO:  3500 PH 2021-10-10 0457 YO8RZJ        59      68 OF2R          59     991 0
QSO:  3500 PH 2021-10-10 0458 YO8RZJ        59      69 SE5E          59    1017 0
QSO:  3500 PH 2021-10-10 0502 YO8RZJ        59      70 SK6HD         59     220 0
QSO: 14000 PH 2021-10-10 0539 YO8RZJ        59      71 OH6ECM        59     353 0
QSO: 14000 PH 2021-10-10 0541 YO8RZJ        59      72 OG4W          59     449 0
QSO: 14000 PH 2021-10-10 0550 YO8RZJ        59      73 OH5FM         59      99 0
QSO: 14000 PH 2021-10-10 0554 YO8RZJ        59      74 OH6K          59     417 0
QSO: 14000 PH 2021-10-10 0555 YO8RZJ        59      75 OH6LW         59     165 0
QSO: 14000 PH 2021-10-10 0557 YO8RZJ        59      76 LN2T          59     369 0
QSO: 14000 PH 2021-10-10 0558 YO8RZJ        59      77 LA5VK         59      85 0
QSO: 14000 PH 2021-10-10 0600 YO8RZJ        59      78 OG2Y          59     333 0
QSO: 14000 PH 2021-10-10 0602 YO8RZJ        59      79 SM3KJA        59      82 0
QSO: 14000 PH 2021-10-10 0615 YO8RZJ        59      80 OF4O          59     196 0
QSO: 14000 PH 2021-10-10 0617 YO8RZJ        59      81 OH6RE         59     426 0
QSO: 14000 PH 2021-10-10 0617 YO8RZJ        59      82 LC8C          59     103 0
QSO: 14000 PH 2021-10-10 0619 YO8RZJ        59      83 OH6F          59     276 0
QSO: 14000 PH 2021-10-10 0714 YO8RZJ        59      84 SI9YL         59     386 0
QSO: 14000 PH 2021-10-10 0718 YO8RZJ        59      85 OI3V          59     687 0
QSO: 14000 PH 2021-10-10 0719 YO8RZJ        59      86 LA0GE         59     176 0
QSO: 14000 PH 2021-10-10 0719 YO8RZJ        59      87 OF8Z          59     249 0
QSO: 14000 PH 2021-10-10 0721 YO8RZJ        59      88 OH5NBJ        59     405 0
QSO: 14000 PH 2021-10-10 0725 YO8RZJ        59      89 SC7DX         59     230 0
QSO: 14000 PH 2021-10-10 0726 YO8RZJ        59      90 8S0C          59     130 0
QSO: 14000 PH 2021-10-10 0734 YO8RZJ        59      91 OH3JR         59     290 0
QSO: 14000 PH 2021-10-10 0738 YO8RZJ        59      92 OZ4MD         59     784 0
QSO: 14000 PH 2021-10-10 0740 YO8RZJ        59      93 SM2CEW        59      36 0
QSO: 14000 PH 2021-10-10 0746 YO8RZJ        59      94 SM5IMO        59     415 0
QSO: 14000 PH 2021-10-10 0757 YO8RZJ        59      95 SF1Z          59      92 0
QSO: 14000 PH 2021-10-10 0801 YO8RZJ        59      96 SM5DXR        59     204 0
QSO: 14000 PH 2021-10-10 0808 YO8RZJ        59      97 TF3T          59    1136 0
QSO: 14000 PH 2021-10-10 0822 YO8RZJ        59      98 SB7A          59      67 0
QSO: 14000 PH 2021-10-10 0824 YO8RZJ        59      99 SM/OZ4PAT     59      17 0
QSO: 14000 PH 2021-10-10 0832 YO8RZJ        59     100 OH2BAH        59     889 0
QSO: 14000 PH 2021-10-10 0834 YO8RZJ        59     101 SM3EAE        59     112 0
QSO: 14000 PH 2021-10-10 0836 YO8RZJ        59     102 OH1Z          59     503 0
QSO: 21000 PH 2021-10-10 0844 YO8RZJ        59     103 OZ4MD         59     813 0
QSO: 21000 PH 2021-10-10 0849 YO8RZJ        59     104 SM5EPO        59     271 0
QSO: 21000 PH 2021-10-10 0853 YO8RZJ        59     105 OZ1D          59     142 0
QSO: 21000 PH 2021-10-10 0906 YO8RZJ        59     106 SA6U          59     490 0
QSO: 21000 PH 2021-10-10 0908 YO8RZJ        59     107 SE5E          59    1176 0
QSO: 21000 PH 2021-10-10 0909 YO8RZJ        59     108 OH9GGY        59     391 0
QSO: 21000 PH 2021-10-10 0927 YO8RZJ        59     109 SK6HD         59     179 0
QSO: 21000 PH 2021-10-10 0931 YO8RZJ        59     110 SM2CEW        59      87 0
QSO: 21000 PH 2021-10-10 0932 YO8RZJ        59     111 SG0X          59     834 0
QSO: 21000 PH 2021-10-10 0937 YO8RZJ        59     112 OH8RX         59     110 0
QSO: 21000 PH 2021-10-10 0939 YO8RZJ        59     113 OZ0J          59     412 0
QSO: 21000 PH 2021-10-10 0942 YO8RZJ        59     114 SC7DX         59     278 0
QSO: 21000 PH 2021-10-10 0948 YO8RZJ        59     115 OH6K          59     617 0
QSO: 21000 PH 2021-10-10 0949 YO8RZJ        59     116 OH8WR         59     291 0
QSO: 21000 PH 2021-10-10 0950 YO8RZJ        59     117 OH8WW         59     209 0
QSO: 21000 PH 2021-10-10 0953 YO8RZJ        59     118 LN2T          59     139 0
