START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2014
CALLSIGN: OK2VK
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OK2VK
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2014 OK_OM_DX_Contest/2014/SSB.
QSO: 21260 PH 2014-04-12 1218 OK2VK         59 HPR 5B4AIF        59 034
QSO: 21251 PH 2014-04-12 1221 OK2VK         59 HPR RF9C          59 32
QSO: 21000 PH 2014-04-12 1229 OK2VK         59 HPR TA4PR         59 015
QSO: 21290 PH 2014-04-12 1230 OK2VK         59 HPR UA4L          59 23
QSO: 14000 PH 2014-04-12 1232 OK2VK         59 HPR IZ0VXY        59 008
QSO: 14000 PH 2014-04-12 1233 OK2VK         59 HPR F6DRP         59 016
QSO: 14222 PH 2014-04-12 1234 OK2VK         59 HPR ES5G          59 055
QSO: 14251 PH 2014-04-12 1235 OK2VK         59 HPR IK8UND        59 048
QSO: 14270 PH 2014-04-12 1236 OK2VK         59 HPR EI1NC         59 029
QSO: 14253 PH 2014-04-12 1240 OK2VK         59 HPR RX6LDQ        59 007
QSO: 14200 PH 2014-04-12 1241 OK2VK         59 HPR F5RVO         59 013
QSO: 14222 PH 2014-04-12 1248 OK2VK         59 HPR RA3Y          59 037
QSO: 14238 PH 2014-04-12 1252 OK2VK         59 HPR RU4SO         59 006
QSO: 14238 PH 2014-04-12 1254 OK2VK         59 HPR OH6ECM        59 035
QSO: 14242 PH 2014-04-12 1258 OK2VK         59 HPR OL6R          59 GBR
QSO: 21000 PH 2014-04-12 1304 OK2VK         59 HPR EA4AOC        59 034
QSO: 21283 PH 2014-04-12 1305 OK2VK         59 HPR OK2ZA         59 GTR
QSO: 14000 PH 2014-04-12 1312 OK2VK         59 HPR M0SLC         59 007
QSO: 14288 PH 2014-04-12 1408 OK2VK         59 HPR RC3W          59 62
QSO: 14232 PH 2014-04-12 1415 OK2VK         59 HPR M6EAM         59 024
QSO: 14000 PH 2014-04-12 1424 OK2VK         59 HPR RK3SAI        59 042
QSO: 14000 PH 2014-04-12 1427 OK2VK         59 HPR UA6LCG        59 004
QSO: 14000 PH 2014-04-12 1427 OK2VK         59 HPR UX3IT         59 037
QSO: 14243 PH 2014-04-12 1433 OK2VK         59 HPR RW3AI         59 021
QSO: 14244 PH 2014-04-12 1436 OK2VK         55 HPR OK2BPU        59 GPR
QSO: 14243 PH 2014-04-12 1516 OK2VK         59 HPR UA4L          59 98
QSO: 14243 PH 2014-04-12 1518 OK2VK         59 HPR RA6XB         59 014
QSO: 14243 PH 2014-04-12 1519 OK2VK         59 HPR 5B4AIF        59 244
QSO: 14243 PH 2014-04-12 1521 OK2VK         59 HPR TA8A          59 004
QSO: 14236 PH 2014-04-12 1526 OK2VK         59 HPR RF9C          59 92
QSO: 14302 PH 2014-04-12 1533 OK2VK         59 HPR SV3QUP        59 046
QSO: 14219 PH 2014-04-12 1541 OK2VK         59 HPR OL4A          59 CJH
QSO: 14215 PH 2014-04-12 1542 OK2VK         59 HPR OK2ZA         59 GTR
QSO: 21245 PH 2014-04-12 1548 OK2VK         59 HPR YC2SBG        59 026
QSO: 14281 PH 2014-04-12 1603 OK2VK         59 HPR SE3X          59 040
QSO: 14000 PH 2014-04-12 1731 OK2VK         59 HPR UX8IX         59 9
QSO:  3800 PH 2014-04-12 1755 OK2VK         59 HPR OK2KHZ        59 HOS
QSO:  3500 PH 2014-04-12 1759 OK2VK         59 HPR OM4KK         59 NMV
QSO:  3746 PH 2014-04-12 1807 OK2VK         59 HPR OM7A          59 KEB
QSO:  3500 PH 2014-04-12 1812 OK2VK         59 HPR OK2PYA        59 GJI
