START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2014
CALLSIGN: OK1JD
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OK1JD
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2014 OK_OM_DX_Contest/2014/SSB.
QSO: 21000 PH 2014-04-12 1232 OK1JD         59 FRK OK1PI         59 FCR
QSO: 21240 PH 2014-04-12 1232 OK1JD         59 FRK RF9C          59 35
QSO: 21000 PH 2014-04-12 1253 OK1JD         59 FRK EA4AOC        59 024
QSO: 21245 PH 2014-04-12 1254 OK1JD         59 FRK RA6XB         59 004
QSO: 21244 PH 2014-04-12 1255 OK1JD         59 FRK 5B4AIF        59 088
QSO: 14000 PH 2014-04-12 1304 OK1JD         59 FRK UA4SJO        59 010
QSO: 14000 PH 2014-04-12 1305 OK1JD         59 FRK LZ7V          59 002
QSO: 14224 PH 2014-04-12 1305 OK1JD         59 FRK RC3W          59 55
QSO: 14000 PH 2014-04-12 1307 OK1JD         59 FRK US5IND        59 022
QSO: 14225 PH 2014-04-12 1308 OK1JD         59 FRK RA3Y          59 056
QSO: 14000 PH 2014-04-12 1309 OK1JD         59 FRK UR5EAF        59 5
QSO: 14000 PH 2014-04-12 1309 OK1JD         59 FRK UX3IT         59 027
QSO: 14224 PH 2014-04-12 1310 OK1JD         59 FRK RW3AI         59 014
QSO: 14225 PH 2014-04-12 1310 OK1JD         59 FRK M6EAM         59 009
QSO: 14225 PH 2014-04-12 1312 OK1JD         59 FRK OH2BLV        59 001
QSO: 14000 PH 2014-04-12 1315 OK1JD         59 FRK R2WW/QRP      59 6
QSO: 14224 PH 2014-04-12 1315 OK1JD         59 FRK RA3NC         59 001
