START-OF-LOG: 3.0
CALLSIGN: EW1TO
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: TB-WIRES
CLAIMED-SCORE: 943488
NAME: Igor
LOCATION: DX
CLUB: BELARUS CONTEST CLUB
CERTIFICATE: YES
CREATED-BY: TR4W v.4.243 [RUS]
SOAPBOX: TS430S 100W  Ant GP(10 15 20) LW(40 80 160)
QSO:  3500 CW 2018-05-26 0025 EW1TO         599 1      G5W           599 28
QSO:  3500 CW 2018-05-26 0026 EW1TO         599 2      RM5A          599 42
QSO:  3500 CW 2018-05-26 0027 EW1TO         599 3      HG8R          599 57
QSO:  3500 CW 2018-05-26 0028 EW1TO         599 4      9H6A          599 85
QSO:  3500 CW 2018-05-26 0029 EW1TO         599 5      Z35F          599 56
QSO:  3500 CW 2018-05-26 0030 EW1TO         599 6      HA6NL         599 46
QSO:  3500 CW 2018-05-26 0030 EW1TO         599 7      OK7Y          599 42
QSO:  3500 CW 2018-05-26 0031 EW1TO         599 8      SX1T          599 33
QSO:  3500 CW 2018-05-26 0034 EW1TO         599 9      4K6FO         599 46
QSO:  3500 CW 2018-05-26 0039 EW1TO         599 10     LY5R          599 55
QSO:  3500 CW 2018-05-26 0042 EW1TO         599 11     YR100R        599 25
QSO:  3500 CW 2018-05-26 0044 EW1TO         599 12     OK8NM         599 63
QSO:  3500 CW 2018-05-26 0045 EW1TO         599 13     YT3J          599 67
QSO:  3500 CW 2018-05-26 0045 EW1TO         599 14     YT1R          599 81
QSO:  3500 CW 2018-05-26 0046 EW1TO         599 15     YL6Z          599 81
QSO:  3500 CW 2018-05-26 0047 EW1TO         599 16     UA5F          599 104
QSO:  3500 CW 2018-05-26 0049 EW1TO         599 17     SJ0X          599 76
QSO:  3500 CW 2018-05-26 0049 EW1TO         599 18     OR1Z          599 45
QSO:  3500 CW 2018-05-26 0052 EW1TO         599 19     DM80FOC       599 71
QSO:  3500 CW 2018-05-26 0052 EW1TO         599 20     HG7T          599 99
QSO:  3500 CW 2018-05-26 0053 EW1TO         599 21     YT5A          599 89
QSO:  3500 CW 2018-05-26 0053 EW1TO         599 22     DQ800SRO      599 81
QSO:  3500 CW 2018-05-26 0054 EW1TO         599 23     LY4A          599 108
QSO:  3500 CW 2018-05-26 0055 EW1TO         599 24     YU3EIA        599 89
QSO:  3500 CW 2018-05-26 0055 EW1TO         599 25     YU3EEA        599 89
QSO:  3500 CW 2018-05-26 0059 EW1TO         599 26     E7CW          599 97
QSO:  3500 CW 2018-05-26 0100 EW1TO         599 27     DL1WA         599 81
QSO:  3500 CW 2018-05-26 0100 EW1TO         599 28     OM7M          599 43
QSO:  3500 CW 2018-05-26 0101 EW1TO         599 29     DD0CC         599 91
QSO:  3500 CW 2018-05-26 0102 EW1TO         599 30     RW5CW         599 67
QSO:  3500 CW 2018-05-26 0103 EW1TO         599 31     YL2SM         599 63
