START-OF-LOG: 3.0
CONTEST: CQ-WPX-CW
CALLSIGN: MX3W
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 160M
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: IO93
CLAIMED-SCORE: 100,000
NAME: Nick Totterdell
OPERATORS: G4FAL
CLUB: RSGB CONTEST CLUB
CREATED-BY: Win-Test 4.28.0
SOAPBOX: 160m entry only although some QSOs made on other bands
QSO:  7013 CW 2020-05-30 0657 MX3W          599 0001   HB9FKK        599 116
QSO:  7001 CW 2020-05-30 0700 MX3W          599 0002   II2S          599 889
QSO:  7001 CW 2020-05-30 0700 MX3W          599 0003   LY2K          599 566
QSO:  7002 CW 2020-05-30 0701 MX3W          599 0004   SV2BXA        599 188
QSO:  7002 CW 2020-05-30 0702 MX3W          599 0005   I2IFT         599 562
QSO:  7002 CW 2020-05-30 0702 MX3W          599 0006   9A1CCY        599 421
QSO:  7002 CW 2020-05-30 0702 MX3W          599 0007   OM6NM         599 633
QSO:  7002 CW 2020-05-30 0703 MX3W          599 0008   GM3ZRT        599 051
QSO:  7002 CW 2020-05-30 0703 MX3W          599 0009   DL1MGB        599 409
QSO:  7002 CW 2020-05-30 0704 MX3W          599 0010   F4HPZ         599 043
QSO:  7002 CW 2020-05-30 0704 MX3W          599 0011   SM3OMO        599 155
QSO:  7002 CW 2020-05-30 0704 MX3W          599 0012   OQ5M          599 725
QSO:  7002 CW 2020-05-30 0705 MX3W          599 0013   DL2FQ         599 182
QSO:  7002 CW 2020-05-30 0705 MX3W          599 0014   DL6AG         599 003
QSO:  7002 CW 2020-05-30 0705 MX3W          599 0015   DD0CC         599 552
QSO:  7002 CW 2020-05-30 0705 MX3W          599 0016   DL5CL         599 078
QSO:  7002 CW 2020-05-30 0706 MX3W          599 0017   SP7CF         599 251
QSO:  7002 CW 2020-05-30 0706 MX3W          599 0018   IK2CMI        599 031
QSO:  7002 CW 2020-05-30 0706 MX3W          599 0019   S53MM         599 970
QSO:  7002 CW 2020-05-30 0707 MX3W          599 0020   UR7GO         599 563
QSO:  7002 CW 2020-05-30 0707 MX3W          599 0021   DQ0Z          599 559
QSO:  7002 CW 2020-05-30 0707 MX3W          599 0022   DJ5MO         599 202
QSO:  7002 CW 2020-05-30 0708 MX3W          599 0023   2E0CVN        599 132
