START-OF-LOG: 3.0
CONTEST: CQ-WPX-CW
CALLSIGN: WA5SOG
LOCATION: AR
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 864736
NAME: Robert E. Burris
OPERATORS: WA5SOG
CLUB: FORT SMITH AREA AMATEUR RADIO CLUB
CREATED-BY: N1MM Logger+ 1.0.8418.0
SOAPBOX: My best contest score ever.  Had an absolutely great time!
QSO: 14000 CW 2020-05-30 0140 WA5SOG        599 0072   K3TC          599 0094
QSO: 14000 CW 2020-05-30 0140 WA5SOG        599 0073   VA7KO         599 0039
QSO: 14000 CW 2020-05-30 0142 WA5SOG        599 0074   DQ5M          599 0118
QSO: 14000 CW 2020-05-30 0142 WA5SOG        599 0075   WQ6I          599 0093
QSO: 14000 CW 2020-05-30 0143 WA5SOG        599 0076   DK5KK         599 0176
QSO: 14000 CW 2020-05-30 0144 WA5SOG        599 0077   WW1X          599 0133
QSO: 14000 CW 2020-05-30 0144 WA5SOG        599 0078   VE6EX         599 0055
QSO: 14000 CW 2020-05-30 0145 WA5SOG        599 0079   UA4M          599 0190
QSO: 14000 CW 2020-05-30 0146 WA5SOG        599 0080   K2LNS         599 0128
QSO: 14000 CW 2020-05-30 0147 WA5SOG        599 0081   UD4F          599 0124
QSO: 14000 CW 2020-05-30 0148 WA5SOG        599 0082   VC7X          599 0184
QSO: 14000 CW 2020-05-30 0149 WA5SOG        599 0083   CF7RR         599 0152
QSO: 14000 CW 2020-05-30 0150 WA5SOG        599 0084   KR2AA         599 0139
QSO: 14000 CW 2020-05-30 0151 WA5SOG        599 0085   WK2G          599 0118
QSO: 14000 CW 2020-05-30 0151 WA5SOG        599 0086   KE2D          599 0114
QSO: 14000 CW 2020-05-30 0157 WA5SOG        599 0087   LZ9W          599 0251
QSO: 14000 CW 2020-05-30 0158 WA5SOG        599 0088   NX6T          599 0122
QSO: 14000 CW 2020-05-30 0158 WA5SOG        599 0089   NT6X          599 0144
QSO: 14000 CW 2020-05-30 0159 WA5SOG        599 0090   AK6M          599 0088
QSO: 14000 CW 2020-05-30 0200 WA5SOG        599 0091   HB9ON         599 0218
QSO: 14000 CW 2020-05-30 0200 WA5SOG        599 0092   EF8R          599 0268
QSO: 14000 CW 2020-05-30 0201 WA5SOG        599 0093   HG0Y          599 0284
QSO: 14000 CW 2020-05-30 0202 WA5SOG        599 0094   NO3U          599 0048
QSO: 14000 CW 2020-05-30 0203 WA5SOG        599 0095   KB1W          599 0199
QSO: 14000 CW 2020-05-30 0203 WA5SOG        599 0096   II3R          599 0185
QSO: 14000 CW 2020-05-30 0204 WA5SOG        599 0097   NC1CC         599 0148
QSO: 14000 CW 2020-05-30 0205 WA5SOG        599 0098   F6KOP         599 0264
QSO: 14000 CW 2020-05-30 0208 WA5SOG        599 0099   OH0V          599 0272
QSO: 14000 CW 2020-05-30 0209 WA5SOG        599 0100   OG6N          599 0192
QSO:  7000 CW 2020-05-30 0210 WA5SOG        599 0101   N2YO          599 0127
QSO:  7000 CW 2020-05-30 0210 WA5SOG        599 0102   NE9U          599 0177
QSO:  7000 CW 2020-05-30 0210 WA5SOG        599 0103   ED5R          599 0096
QSO:  7000 CW 2020-05-30 0211 WA5SOG        599 0104   NN4FL         599 0148
QSO:  7000 CW 2020-05-30 0212 WA5SOG        599 0105   CG3T          599 0294
QSO:  7000 CW 2020-05-30 0213 WA5SOG        599 0106   LZ9W          599 0255
QSO:  7000 CW 2020-05-30 0214 WA5SOG        599 0107   ND3D          599 0238
QSO:  7000 CW 2020-05-30 0214 WA5SOG        599 0108   KC7V          599 0078
QSO:  7000 CW 2020-05-30 0215 WA5SOG        599 0109   AD4EB         599 0208
QSO:  7000 CW 2020-05-30 0217 WA5SOG        599 0110   XL2Z          599 0105
QSO:  7000 CW 2020-05-30 0217 WA5SOG        599 0111   DQ4Q          599 0224
QSO:  7000 CW 2020-05-30 0218 WA5SOG        599 0112   EA6FO         599 0168
QSO:  7000 CW 2020-05-30 0221 WA5SOG        599 0113   LZ5R          599 0596
QSO:  7000 CW 2020-05-30 0222 WA5SOG        599 0114   KV0I          599 0108
QSO:  7000 CW 2020-05-30 0226 WA5SOG        599 0115   S53A          599 0295
QSO:  7000 CW 2020-05-30 0227 WA5SOG        599 0116   NQ2F          599 0264
QSO:  7000 CW 2020-05-30 0229 WA5SOG        599 0117   9A5Y          599 0369
QSO:  7000 CW 2020-05-30 0230 WA5SOG        599 0118   HA8A          599 0364
QSO:  7000 CW 2020-05-30 0232 WA5SOG        599 0119   S55T          599 0302
QSO:  7000 CW 2020-05-30 0235 WA5SOG        599 0120   S52NR         599 0073
QSO:  7000 CW 2020-05-30 0236 WA5SOG        599 0121   NO6T          599 0484
QSO:  7000 CW 2020-05-30 0236 WA5SOG        599 0122   VE6MX         599 0321
QSO:  7000 CW 2020-05-30 0237 WA5SOG        599 0123   AA4XG         599 0282
QSO:  7000 CW 2020-05-30 0238 WA5SOG        599 0124   S53MM         599 0390
QSO:  7000 CW 2020-05-30 0239 WA5SOG        599 0125   N5RZ          599 0320
QSO:  7000 CW 2020-05-30 0239 WA5SOG        599 0126   WT7V          599 0275
QSO:  7000 CW 2020-05-30 0241 WA5SOG        599 0127   VE3JM         599 0346
QSO:  7000 CW 2020-05-30 0243 WA5SOG        599 0128   TM2Y          599 0330
QSO:  7000 CW 2020-05-30 0302 WA5SOG        599 0129   K2SSS         599 0345
QSO:  7000 CW 2020-05-30 0303 WA5SOG        599 0130   LX20I         599 0408
QSO:  7000 CW 2020-05-30 0306 WA5SOG        599 0131   KZ1M          599 0148
QSO:  7000 CW 2020-05-30 0307 WA5SOG        599 0132   WI9WI         599 0194
QSO:  7000 CW 2020-05-30 0308 WA5SOG        599 0133   OM7RU         599 0261
QSO:  7000 CW 2020-05-30 0309 WA5SOG        599 0134   AJ9C          599 0128
QSO:  7000 CW 2020-05-30 0310 WA5SOG        599 0135   WK5T          599 0540
QSO:  7000 CW 2020-05-30 0310 WA5SOG        599 0136   N8UM          599 0248
QSO:  7000 CW 2020-05-30 0311 WA5SOG        599 0137   EF8R          599 0405
QSO:  7000 CW 2020-05-30 0313 WA5SOG        599 0138   CG3EJ         599 0307
QSO:  7000 CW 2020-05-30 0318 WA5SOG        599 0139   NN3Q          599 0120
QSO:  7000 CW 2020-05-30 0319 WA5SOG        599 0140   WK1Q          599 0318
QSO:  7000 CW 2020-05-30 0319 WA5SOG        599 0141   KT3M          599 0304
QSO:  7000 CW 2020-05-30 0320 WA5SOG        599 0142   ED5A          599 0421
QSO:  7000 CW 2020-05-30 0323 WA5SOG        599 0143   WR3O          599 0485
QSO:  7000 CW 2020-05-30 0324 WA5SOG        599 0144   AK1W          599 0531
QSO:  3500 CW 2020-05-30 0326 WA5SOG        599 0145   CG3EJ         599 0326
QSO:  3500 CW 2020-05-30 0326 WA5SOG        599 0146   AJ3AA         599 0612
QSO:  3500 CW 2020-05-30 0326 WA5SOG        599 0147   VE3NE         599 0298
QSO:  3500 CW 2020-05-30 0327 WA5SOG        599 0148   WI3T          599 0038
QSO:  3500 CW 2020-05-30 0328 WA5SOG        599 0149   N3HEE         599 0046
QSO: 14000 CW 2020-05-30 0331 WA5SOG        599 0150   KG7CW         599 0052
QSO: 14000 CW 2020-05-30 0332 WA5SOG        599 0151   W6FA          599 0135
QSO: 14000 CW 2020-05-30 0332 WA5SOG        599 0152   NF6A          599 0390
QSO: 14000 CW 2020-05-30 0334 WA5SOG        599 0153   UR5R          599 0235
QSO: 14000 CW 2020-05-30 0334 WA5SOG        599 0154   K0LUZ         599 0234
QSO: 14000 CW 2020-05-30 0339 WA5SOG        599 0155   R8TT          599 0272
QSO: 14000 CW 2020-05-30 0340 WA5SOG        599 0156   R2AA          599 0696
QSO: 14000 CW 2020-05-30 0341 WA5SOG        599 0157   LY5E          599 0329
QSO: 14000 CW 2020-05-30 0343 WA5SOG        599 0158   ES2MC         599 0221
QSO: 14000 CW 2020-05-30 0343 WA5SOG        599 0159   RM2U          599 0411
QSO: 14000 CW 2020-05-30 0344 WA5SOG        599 0160   RU3A          599 0266
QSO: 14000 CW 2020-05-30 0346 WA5SOG        599 0161   RG6G          599 0607
QSO: 14000 CW 2020-05-30 0350 WA5SOG        599 0162   SO4M          599 0432
QSO: 14000 CW 2020-05-30 0351 WA5SOG        599 0163   YL2SM         599 0353
QSO: 14000 CW 2020-05-30 0352 WA5SOG        599 0164   R5AJ          599 0297
QSO: 14000 CW 2020-05-30 0354 WA5SOG        599 0165   ZL1IF         599 0053
QSO: 14000 CW 2020-05-30 0355 WA5SOG        599 0166   UW2M          599 0625
QSO: 14000 CW 2020-05-30 0356 WA5SOG        599 0167   S50R          599 0396
QSO: 14000 CW 2020-05-30 0356 WA5SOG        599 0168   RT4F          599 0474
QSO: 14000 CW 2020-05-30 0357 WA5SOG        599 0169   KR7O          599 0454
QSO: 14000 CW 2020-05-30 0358 WA5SOG        599 0170   LZ5R          599 0938
QSO: 14000 CW 2020-05-30 0359 WA5SOG        599 0171   VA7ST         599 0232
QSO: 14000 CW 2020-05-30 0400 WA5SOG        599 0172   EW8W          599 0185
QSO: 14000 CW 2020-05-30 0400 WA5SOG        599 0173   RL3A          599 0449
QSO: 14000 CW 2020-05-30 0401 WA5SOG        599 0174   NR7DX         599 0496
QSO: 14000 CW 2020-05-30 0402 WA5SOG        599 0175   ZL4TT         599 0044
QSO: 14000 CW 2020-05-30 0402 WA5SOG        599 0176   UY1HY         599 0030
QSO: 14000 CW 2020-05-30 0404 WA5SOG        599 0177   UR2Y          599 0151
QSO: 14000 CW 2020-05-30 0405 WA5SOG        599 0178   UX1UX         599 0230
QSO: 14000 CW 2020-05-30 0406 WA5SOG        599 0179   R7MM          599 0046
QSO: 14000 CW 2020-05-30 0409 WA5SOG        599 0180   UW3U          599 0087
QSO: 14000 CW 2020-05-30 0410 WA5SOG        599 0181   LY0A          599 0253
QSO: 14000 CW 2020-05-30 0410 WA5SOG        599 0182   VE6TL         599 0142
QSO: 14000 CW 2020-05-30 0413 WA5SOG        599 0183   HG5D          599 0329
QSO: 14000 CW 2020-05-30 0413 WA5SOG        599 0184   OH5STAYHOME   599 0137
QSO: 14000 CW 2020-05-30 0414 WA5SOG        599 0185   YU5R          599 0463
QSO: 14000 CW 2020-05-30 0415 WA5SOG        599 0186   OG2P          599 0300
QSO: 14000 CW 2020-05-30 0416 WA5SOG        599 0187   WJ9B          599 0190
QSO: 14000 CW 2020-05-30 0417 WA5SOG        599 0188   OG1D          599 0028
QSO: 14000 CW 2020-05-30 0417 WA5SOG        599 0189   KH6TU         599 0433
QSO: 14000 CW 2020-05-30 0420 WA5SOG        599 0190   ES5RR         599 0603
QSO: 14000 CW 2020-05-30 0421 WA5SOG        599 0191   KT7E          599 0356
QSO: 14000 CW 2020-05-30 0423 WA5SOG        599 0192   OH9W          599 0136
QSO: 14000 CW 2020-05-30 0424 WA5SOG        599 0193   OH1VR         599 0144
QSO: 14000 CW 2020-05-30 0427 WA5SOG        599 0194   VE7KW         599 0188
QSO: 14000 CW 2020-05-30 0428 WA5SOG        599 0195   UA3EDQ        599 0133
QSO:  7000 CW 2020-05-30 0432 WA5SOG        599 0196   OM3BH         599 0614
QSO:  7000 CW 2020-05-30 0434 WA5SOG        599 0197   EI20C         599 0661
QSO:  7000 CW 2020-05-30 0435 WA5SOG        599 0198   KU6W          599 0232
QSO:  3500 CW 2020-05-30 0441 WA5SOG        599 0199   WP4X          599 0558
QSO:  3500 CW 2020-05-30 0442 WA5SOG        599 0200   VA3WB         599 0217
QSO:  3500 CW 2020-05-30 0442 WA5SOG        599 0201   NX3U          599 0477
QSO:  3500 CW 2020-05-30 0444 WA5SOG        599 0202   XL2Z          599 0268
QSO: 14000 CW 2020-05-30 0448 WA5SOG        599 0203   RM2D          599 0159
QSO: 28000 CW 2020-05-30 1401 WA5SOG        599 0204   WK1Q          599 0710
QSO: 28000 CW 2020-05-30 1402 WA5SOG        599 0205   KM4HI         599 0126
QSO: 28000 CW 2020-05-30 1404 WA5SOG        599 0206   K9NW          599 0764
QSO: 21000 CW 2020-05-30 1406 WA5SOG        599 0207   AA3B          599 1437
QSO: 21000 CW 2020-05-30 1406 WA5SOG        599 0208   WK5T          599 1839
QSO: 21000 CW 2020-05-30 1407 WA5SOG        599 0209   K3UA          599 0399
QSO: 21000 CW 2020-05-30 1408 WA5SOG        599 0210   WB9HFK        599 0115
QSO: 21000 CW 2020-05-30 1409 WA5SOG        599 0211   AC9PG         599 0032
QSO: 21000 CW 2020-05-30 1411 WA5SOG        599 0212   IB9A          599 0580
QSO: 21000 CW 2020-05-30 1412 WA5SOG        599 0213   AD4TR         599 0556
QSO: 21000 CW 2020-05-30 1413 WA5SOG        599 0214   WO4O          599 0667
QSO: 21000 CW 2020-05-30 1414 WA5SOG        599 0215   WU3A          599 0950
QSO: 21000 CW 2020-05-30 1415 WA5SOG        599 0216   WR3O          599 1272
QSO: 21000 CW 2020-05-30 1416 WA5SOG        599 0217   KE1J          599 0167
QSO: 21000 CW 2020-05-30 1417 WA5SOG        599 0218   WT7V          599 0715
QSO: 14000 CW 2020-05-30 1418 WA5SOG        599 0219   W7WA          599 0744
QSO: 14000 CW 2020-05-30 1418 WA5SOG        599 0220   KG0F          599 0583
QSO: 14000 CW 2020-05-30 1419 WA5SOG        599 0221   KU2M          599 0750
QSO: 14000 CW 2020-05-30 1420 WA5SOG        599 0222   KT6V          599 0856
QSO: 14000 CW 2020-05-30 1421 WA5SOG        599 0223   NR4M          599 0778
QSO: 14000 CW 2020-05-30 1423 WA5SOG        599 0224   VE5MX         599 1417
QSO: 14000 CW 2020-05-30 1424 WA5SOG        599 0225   VE3RZ         599 0532
QSO: 14000 CW 2020-05-30 1424 WA5SOG        599 0226   KY7M          599 1149
QSO: 14000 CW 2020-05-30 1425 WA5SOG        599 0227   W2MKM         599 0266
QSO: 14000 CW 2020-05-30 1427 WA5SOG        599 0228   WC6H          599 0957
QSO: 14000 CW 2020-05-30 1428 WA5SOG        599 0229   NA8V          599 0940
QSO: 14000 CW 2020-05-30 1429 WA5SOG        599 0230   VC3N          599 0847
QSO: 14000 CW 2020-05-30 1430 WA5SOG        599 0231   SN8Q          599 1147
QSO: 14000 CW 2020-05-30 1431 WA5SOG        599 0232   CG9ML         599 0639
QSO: 14000 CW 2020-05-30 1432 WA5SOG        599 0233   W0AAE         599 0167
QSO: 14000 CW 2020-05-30 1433 WA5SOG        599 0234   NE9U          599 0640
QSO: 14000 CW 2020-05-30 1433 WA5SOG        599 0235   WA4JUK        599 0326
QSO: 14000 CW 2020-05-30 1434 WA5SOG        599 0236   K6XT          599 0100
QSO: 14000 CW 2020-05-30 1434 WA5SOG        599 0237   WJ4X          599 0539
QSO: 14000 CW 2020-05-30 1436 WA5SOG        599 0238   K0AD          599 0641
QSO: 14000 CW 2020-05-30 1436 WA5SOG        599 0239   WT7TT         599 0478
QSO: 14000 CW 2020-05-30 1440 WA5SOG        599 0240   WF9A          599 0533
QSO: 14000 CW 2020-05-30 1441 WA5SOG        599 0241   VE3TM         599 0259
QSO: 14000 CW 2020-05-30 1442 WA5SOG        599 0242   KX9X          599 0057
QSO: 14000 CW 2020-05-30 1443 WA5SOG        599 0243   W4NZ          599 0506
QSO: 14000 CW 2020-05-30 1443 WA5SOG        599 0244   NY3B          599 0614
QSO: 14000 CW 2020-05-30 1445 WA5SOG        599 0245   KX7M          599 1056
QSO: 14000 CW 2020-05-30 1446 WA5SOG        599 0246   KC7V          599 0510
QSO: 14000 CW 2020-05-30 1447 WA5SOG        599 0247   KX0C          599 0657
QSO: 14000 CW 2020-05-30 1449 WA5SOG        599 0248   W1EBI         599 0274
QSO: 14000 CW 2020-05-30 1449 WA5SOG        599 0249   VE3MGY        599 0434
QSO: 14000 CW 2020-05-30 1454 WA5SOG        599 0250   WV4P          599 0485
QSO: 14000 CW 2020-05-30 1455 WA5SOG        599 0251   NJ8M          599 1038
QSO: 14000 CW 2020-05-30 1457 WA5SOG        599 0252   KU6F          599 0572
QSO: 14000 CW 2020-05-30 1458 WA5SOG        599 0253   WX5S          599 0332
QSO: 14000 CW 2020-05-30 1459 WA5SOG        599 0254   AG3I          599 0676
QSO: 14000 CW 2020-05-30 1500 WA5SOG        599 0255   KM7W          599 0764
QSO: 14000 CW 2020-05-30 1501 WA5SOG        599 0256   KY0Q          599 0236
QSO: 14000 CW 2020-05-30 1502 WA5SOG        599 0257   VA3FF         599 0281
QSO: 21000 CW 2020-05-30 1503 WA5SOG        599 0258   W2GD          599 1108
QSO: 21000 CW 2020-05-30 1505 WA5SOG        599 0259   WB5VZL        599 0278
QSO: 21000 CW 2020-05-30 1506 WA5SOG        599 0260   WW1X          599 0399
QSO: 21000 CW 2020-05-30 1507 WA5SOG        599 0261   WI0WA         599 0906
QSO: 21000 CW 2020-05-30 1508 WA5SOG        599 0262   AA2ZW         599 0292
QSO: 21000 CW 2020-05-30 1509 WA5SOG        599 0263   K1AR          599 0827
QSO: 21000 CW 2020-05-30 1510 WA5SOG        599 0264   WA8Y          599 0391
QSO: 21000 CW 2020-05-30 1511 WA5SOG        599 0265   N1TA          599 0223
QSO: 21000 CW 2020-05-30 1512 WA5SOG        599 0266   WN1GIV        599 0382
QSO: 21000 CW 2020-05-30 1513 WA5SOG        599 0267   KQ1F          599 0797
QSO: 21000 CW 2020-05-30 1514 WA5SOG        599 0268   N9SE          599 0340
QSO: 21000 CW 2020-05-30 1515 WA5SOG        599 0269   NT0EE         599 0403
QSO: 21000 CW 2020-05-30 1516 WA5SOG        599 0270   NE8J          599 0081
QSO: 21000 CW 2020-05-30 1516 WA5SOG        599 0271   W9RE          599 1219
QSO: 21000 CW 2020-05-30 1517 WA5SOG        599 0272   K1KI          599 1033
QSO: 21000 CW 2020-05-30 1518 WA5SOG        599 0273   KD4D          599 1152
QSO: 21000 CW 2020-05-30 1519 WA5SOG        599 0274   ES5RR         599 1597
QSO: 21000 CW 2020-05-30 1520 WA5SOG        599 0275   CJ3A          599 1429
QSO: 21000 CW 2020-05-30 1522 WA5SOG        599 0276   OG73X         599 1185
QSO: 21000 CW 2020-05-30 1524 WA5SOG        599 0277   KJ4QHL        599 0405
QSO: 21000 CW 2020-05-30 1525 WA5SOG        599 0278   KA4RRU        599 0422
QSO: 21000 CW 2020-05-30 1526 WA5SOG        599 0279   HG7T          599 0272
QSO: 21000 CW 2020-05-30 1526 WA5SOG        599 0280   XL2Z          599 0706
QSO: 21000 CW 2020-05-30 1527 WA5SOG        599 0281   K1ZZ          599 1348
QSO: 21000 CW 2020-05-30 1528 WA5SOG        599 0282   KS9K          599 0624
QSO: 21000 CW 2020-05-30 1528 WA5SOG        599 0283   NN5J          599 0967
QSO: 21000 CW 2020-05-30 1529 WA5SOG        599 0284   WO1N          599 0392
QSO: 21000 CW 2020-05-30 1530 WA5SOG        599 0285   KE4KY         599 0185
QSO: 21000 CW 2020-05-30 1530 WA5SOG        599 0286   WW4R          599 0471
QSO: 21000 CW 2020-05-30 1532 WA5SOG        599 0287   HA8A          599 1220
QSO: 21000 CW 2020-05-30 1533 WA5SOG        599 0288   K9CT          599 1299
QSO: 21000 CW 2020-05-30 1534 WA5SOG        599 0289   CG3T          599 1083
QSO: 21000 CW 2020-05-30 1535 WA5SOG        599 0290   W8CAR         599 0447
QSO: 28000 CW 2020-05-30 1537 WA5SOG        599 0291   K8AJS         599 0506
QSO: 28000 CW 2020-05-30 1537 WA5SOG        599 0292   AJ3AA         599 1363
QSO: 28000 CW 2020-05-30 1537 WA5SOG        599 0293   N4IQ          599 0583
QSO: 28000 CW 2020-05-30 1538 WA5SOG        599 0294   VE9AA         599 0340
QSO: 28000 CW 2020-05-30 1539 WA5SOG        599 0295   ND8L          599 0200
QSO: 28000 CW 2020-05-30 1540 WA5SOG        599 0296   KA0PQW        599 0067
QSO: 28000 CW 2020-05-30 1540 WA5SOG        599 0297   K3WU          599 0439
QSO: 28000 CW 2020-05-30 1541 WA5SOG        599 0298   NX3U          599 1012
QSO: 28000 CW 2020-05-30 1542 WA5SOG        599 0299   W1FJ          599 0370
QSO: 28000 CW 2020-05-30 1544 WA5SOG        599 0300   N4KS          599 0494
QSO: 28000 CW 2020-05-30 1544 WA5SOG        599 0301   K7SV          599 0517
QSO: 28000 CW 2020-05-30 1545 WA5SOG        599 0302   WW1X          599 0199
QSO: 14000 CW 2020-05-30 1554 WA5SOG        599 0303   WI9WI         599 0336
QSO: 14000 CW 2020-05-30 1558 WA5SOG        599 0304   VC2A          599 1346
QSO: 14000 CW 2020-05-30 1559 WA5SOG        599 0305   W0M           599 0219
QSO: 14000 CW 2020-05-30 1602 WA5SOG        599 0306   VE2AGW        599 0109
QSO: 14000 CW 2020-05-30 1603 WA5SOG        599 0307   NN2W          599 0536
