START-OF-LOG: 3.0
CONTEST: CQ-WPX-CW
CALLSIGN: ON6AT
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: JO10uw
CLAIMED-SCORE: 138301
NAME: Patrick Elyn
OPERATORS: ON6AT
CREATED-BY: N1MM Logger+ 1.0.8423.0
SOAPBOX: YAESU FT-950  100W - Ant Cushcraft R8 + FD4 (80M)
QSO: 28043 CW 2020-05-30 1252 ON6AT         599 0029   EF1A          599 0378
QSO: 28060 CW 2020-05-30 1255 ON6AT         599 0030   IT9RWB        599 0226
QSO: 28041 CW 2020-05-30 1259 ON6AT         599 0031   SV9DJO        599 0487
QSO: 28038 CW 2020-05-30 1301 ON6AT         599 0032   DK5QN         599 0484
QSO: 28028 CW 2020-05-30 1303 ON6AT         599 0033   CR5O          599 0456
QSO: 28025 CW 2020-05-30 1307 ON6AT         599 0034   II9P          599 1016
QSO: 28018 CW 2020-05-30 1329 ON6AT         599 0035   ON4CT         599 0294
QSO: 28016 CW 2020-05-30 1331 ON6AT         599 0036   9A4WY         599 0119
QSO: 28013 CW 2020-05-30 1332 ON6AT         599 0037   TK4LS         599 0287
QSO: 28036 CW 2020-05-30 1337 ON6AT         599 0038   IK0XFD        599 0034
QSO: 28050 CW 2020-05-30 1341 ON6AT         599 0039   IK1RE         599 0129
QSO: 28053 CW 2020-05-30 1342 ON6AT         599 0040   IC8FBU        599 0278
QSO: 28015 CW 2020-05-30 1349 ON6AT         599 0041   M5D           599 0509
QSO: 28023 CW 2020-05-30 1354 ON6AT         599 0042   LZ9W          599 1525
QSO: 28028 CW 2020-05-30 1356 ON6AT         599 0043   EA2J          599 0133
QSO: 28033 CW 2020-05-30 1401 ON6AT         599 0044   I2WIJ         599 0114
QSO: 28058 CW 2020-05-30 1409 ON6AT         599 0045   E77G          599 0314
QSO: 28058 CW 2020-05-30 1410 ON6AT         599 0046   S58Y          599 0308
QSO: 28062 CW 2020-05-30 1412 ON6AT         599 0047   IK6VXO        599 0127
QSO: 28030 CW 2020-05-30 1417 ON6AT         599 0048   OE6MMD        599 0009
QSO: 28018 CW 2020-05-30 1419 ON6AT         599 0049   IB3X          599 0358
QSO: 28011 CW 2020-05-30 1420 ON6AT         599 0050   YT5A          599 0558
QSO: 21067 CW 2020-05-30 1545 ON6AT         599 0051   8P5A          599 0739
QSO: 21057 CW 2020-05-30 1550 ON6AT         599 0052   IB9A          599 0713
QSO: 21035 CW 2020-05-30 1600 ON6AT         599 0053   EA3PP         599 0201
QSO: 21034 CW 2020-05-30 1602 ON6AT         599 0054   UB6B          599 0640
QSO: 21032 CW 2020-05-30 1603 ON6AT         599 0055   EA7A          599 0592
QSO: 21028 CW 2020-05-30 1607 ON6AT         599 0056   EF8R          599 1288
QSO: 21027 CW 2020-05-30 1608 ON6AT         599 0057   RM9I          599 1339
QSO: 21023 CW 2020-05-30 1609 ON6AT         599 0058   II9P          599 1510
QSO: 21023 CW 2020-05-30 1610 ON6AT         599 0059   OM7M          599 0470
QSO: 21022 CW 2020-05-30 1612 ON6AT         599 0060   UA6CC         599 0704
QSO: 21017 CW 2020-05-30 1613 ON6AT         599 0061   OM3BH         599 1335
QSO: 21011 CW 2020-05-30 1719 ON6AT         599 0062   YT9W          599 0575
QSO: 21009 CW 2020-05-30 1721 ON6AT         599 0063   E74UK         599 0204
QSO: 21007 CW 2020-05-30 1722 ON6AT         599 0064   E78IW         599 0214
QSO: 21006 CW 2020-05-30 1724 ON6AT         599 0065   YT5A          599 0794
QSO: 21002 CW 2020-05-30 1744 ON6AT         599 0066   FY5FY         599 0417
QSO: 21000 CW 2020-05-30 1746 ON6AT         599 0067   ZY5T          599 0563
QSO: 21003 CW 2020-05-30 1748 ON6AT         599 0068   DQ5M          599 0704
QSO: 21005 CW 2020-05-30 1750 ON6AT         599 0069   YU5A          599 0404
QSO: 21010 CW 2020-05-30 1753 ON6AT         599 0070   YT9X          599 0726
QSO: 21013 CW 2020-05-30 1754 ON6AT         599 0071   LZ5R          599 2368
QSO: 21018 CW 2020-05-30 1758 ON6AT         599 0072   IR1G          599 1702
QSO: 21020 CW 2020-05-30 1800 ON6AT         599 0073   S57Q          599 0625
QSO: 21021 CW 2020-05-30 1801 ON6AT         599 0074   9A4W          599 0948
QSO: 21021 CW 2020-05-30 1821 ON6AT         599 0075   KP2M          599 1677
QSO: 21022 CW 2020-05-30 1824 ON6AT         599 0076   EW3W          599 0234
QSO: 21023 CW 2020-05-30 1826 ON6AT         599 0077   IK4DCX        599 0362
QSO: 21023 CW 2020-05-30 1831 ON6AT         599 0078   PX2A          599 0604
QSO: 21024 CW 2020-05-30 1832 ON6AT         599 0079   OM6AL         599 0510
QSO: 21025 CW 2020-05-30 1833 ON6AT         599 0080   IK3YBX        599 0432
QSO: 21025 CW 2020-05-30 1834 ON6AT         599 0081   YT9A          599 0536
QSO: 21030 CW 2020-05-30 1837 ON6AT         599 0082   YT1T          599 0547
QSO: 21033 CW 2020-05-30 1838 ON6AT         599 0083   HG3IPA        599 0286
QSO: 21037 CW 2020-05-30 1842 ON6AT         599 0084   CT3KN         599 0737
QSO: 21045 CW 2020-05-30 1845 ON6AT         599 0085   3G2M          599 0565
QSO: 21046 CW 2020-05-30 1846 ON6AT         599 0086   II2S          599 1683
QSO: 21048 CW 2020-05-30 1848 ON6AT         599 0087   YT5M          599 0306
QSO: 21056 CW 2020-05-30 1849 ON6AT         599 0088   EI5KF         599 1213
QSO: 21058 CW 2020-05-30 1850 ON6AT         599 0089   HA0HV         599 0758
QSO: 21006 CW 2020-05-30 1907 ON6AT         599 0090   LU7HN         599 0363
QSO: 21003 CW 2020-05-30 1953 ON6AT         599 0091   LW8DQ         599 0478
QSO: 21035 CW 2020-05-30 2001 ON6AT         599 0092   ZP6/LU8EOT    599 0352
QSO: 14000 CW 2020-05-30 2009 ON6AT         599 0093   RL4F          599 1006
QSO: 14002 CW 2020-05-30 2012 ON6AT         599 0094   S57DX         599 1505
QSO: 14002 CW 2020-05-30 2015 ON6AT         599 0095   WW1X          599 1493
QSO: 14003 CW 2020-05-30 2019 ON6AT         599 0096   J42L          599 2538
QSO: 14003 CW 2020-05-30 2020 ON6AT         599 0097   OQ5M          599 1663
QSO: 14004 CW 2020-05-30 2021 ON6AT         599 0098   S50G          599 2188
QSO: 14004 CW 2020-05-30 2022 ON6AT         599 0099   S53M          599 2240
QSO: 14006 CW 2020-05-30 2024 ON6AT         599 0100   II3R          599 1232
QSO: 14007 CW 2020-05-30 2024 ON6AT         599 0101   OL3Z          599 2013
QSO: 14007 CW 2020-05-30 2026 ON6AT         599 0102   IR4K          599 0783
QSO: 14008 CW 2020-05-30 2027 ON6AT         599 0103   YU5R          599 1340
QSO: 14005 CW 2020-05-30 2044 ON6AT         599 0104   RU3MO         599 0433
QSO: 14006 CW 2020-05-30 2045 ON6AT         599 0105   LZ1QN         599 0928
QSO: 14007 CW 2020-05-30 2048 ON6AT         599 0106   II9P          599 1997
QSO: 14011 CW 2020-05-30 2054 ON6AT         599 0107   LZ7G          599 1754
QSO: 14012 CW 2020-05-30 2056 ON6AT         599 0108   K1ZZ          599 1749
QSO: 14014 CW 2020-05-30 2059 ON6AT         599 0109   KP2M          599 2022
QSO: 14016 CW 2020-05-30 2103 ON6AT         599 0110   IZ8EFD        599 0365
QSO: 14017 CW 2020-05-30 2107 ON6AT         599 0111   S58MU         599 1643
QSO:  7001 CW 2020-05-31 0549 ON6AT         599 0112   R2AA          599 5406
QSO:  7001 CW 2020-05-31 0553 ON6AT         599 0113   YT9X          599 0864
QSO:  7002 CW 2020-05-31 0555 ON6AT         599 0114   KP2M          599 2964
QSO:  7002 CW 2020-05-31 0555 ON6AT         599 0115   9A3JH         599 0374
QSO:  7003 CW 2020-05-31 0557 ON6AT         599 0116   OQ5M          599 2208
QSO:  7004 CW 2020-05-31 0558 ON6AT         599 0117   S53M          599 3059
QSO:  7006 CW 2020-05-31 0559 ON6AT         599 0118   WL3Z          599 2699
QSO:  7008 CW 2020-05-31 0603 ON6AT         599 0119   ZM4T          599 1515
QSO:  7009 CW 2020-05-31 0606 ON6AT         599 0120   F5PRH         599 0934
QSO:  7010 CW 2020-05-31 0607 ON6AT         599 0121   RV1AW         599 1946
QSO:  7011 CW 2020-05-31 0609 ON6AT         599 0122   DL5YM         599 1088
QSO:  7011 CW 2020-05-31 0611 ON6AT         599 0123   IK3UNA        599 1492
QSO:  7012 CW 2020-05-31 0612 ON6AT         599 0124   SP4W          599 0711
QSO:  7013 CW 2020-05-31 0612 ON6AT         599 0125   DK4LX         599 0410
QSO:  7014 CW 2020-05-31 0619 ON6AT         599 0126   S51DX         599 0457
QSO:  7014 CW 2020-05-31 0621 ON6AT         599 0127   HB9FKK        599 0522
QSO:  7015 CW 2020-05-31 0623 ON6AT         599 0128   YT7A          599 0201
QSO:  7015 CW 2020-05-31 0625 ON6AT         599 0129   MM9I          599 0958
QSO:  7016 CW 2020-05-31 0626 ON6AT         599 0130   LY7R          599 1523
QSO:  7017 CW 2020-05-31 0627 ON6AT         599 0131   DL6MHW        599 0845
QSO:  7017 CW 2020-05-31 0628 ON6AT         599 0132   F5IN          599 1520
QSO:  7018 CW 2020-05-31 0629 ON6AT         599 0133   PA8AD         599 0125
QSO:  7020 CW 2020-05-31 0632 ON6AT         599 0134   SP4TKR        599 0412
QSO:  7020 CW 2020-05-31 0633 ON6AT         599 0135   HB9DQL        599 1446
QSO:  7021 CW 2020-05-31 0634 ON6AT         599 0136   SM5CSS        599 0903
QSO:  7021 CW 2020-05-31 0636 ON6AT         599 0137   YT7WM         599 1214
QSO:  7022 CW 2020-05-31 0638 ON6AT         599 0138   SP8R          599 2966
QSO:  7023 CW 2020-05-31 0641 ON6AT         599 0139   IK0YUT        599 0069
QSO:  7024 CW 2020-05-31 0643 ON6AT         599 0140   DM3PKK        599 0949
QSO:  7026 CW 2020-05-31 0644 ON6AT         599 0141   DL1NEO        599 0938
QSO:  7026 CW 2020-05-31 0646 ON6AT         599 0142   LA5LJA        599 0973
QSO:  7027 CW 2020-05-31 0647 ON6AT         599 0143   OL902AC       599 1493
QSO:  7028 CW 2020-05-31 0649 ON6AT         599 0144   HG1A          599 1893
QSO:  7028 CW 2020-05-31 0650 ON6AT         599 0145   OU2V          599 0753
QSO:  7029 CW 2020-05-31 0657 ON6AT         599 0146   SP5CNA        599 1116
QSO:  7029 CW 2020-05-31 0659 ON6AT         599 0147   OM7LW         599 1063
QSO:  7030 CW 2020-05-31 0700 ON6AT         599 0148   S50X          599 0744
QSO:  7030 CW 2020-05-31 0702 ON6AT         599 0149   S53X          599 0994
QSO:  7031 CW 2020-05-31 0703 ON6AT         599 0150   EI20C         599 2715
QSO:  7032 CW 2020-05-31 0704 ON6AT         599 0151   DQ0Z          599 1161
QSO:  7032 CW 2020-05-31 0706 ON6AT         599 0152   OG6N          599 2122
QSO:  7033 CW 2020-05-31 0708 ON6AT         599 0153   OH7KBF        599 0627
QSO:  7033 CW 2020-05-31 0708 ON6AT         599 0154   DL2LRT        599 0296
QSO:  7035 CW 2020-05-31 0710 ON6AT         599 0155   OK5OK         599 0886
QSO:  7036 CW 2020-05-31 0711 ON6AT         599 0156   PA75PKZ       599 0798
QSO:  7037 CW 2020-05-31 0712 ON6AT         599 0157   SQ9S          599 0388
QSO:  7037 CW 2020-05-31 0714 ON6AT         599 0158   DJ1YFK        599 0614
QSO:  7038 CW 2020-05-31 0715 ON6AT         599 0159   DL0GEO        599 0195
QSO:  7039 CW 2020-05-31 0716 ON6AT         599 0160   HF1J          599 0529
QSO:  7040 CW 2020-05-31 0719 ON6AT         599 0161   DD2ML         599 2089
QSO:  7041 CW 2020-05-31 0721 ON6AT         599 0162   OH0V          599 2349
QSO:  7033 CW 2020-05-31 0732 ON6AT         599 0163   SN95IARU      599 1221
QSO:  7030 CW 2020-05-31 0736 ON6AT         599 0164   PA7RA         599 0142
QSO:  7029 CW 2020-05-31 0737 ON6AT         599 0165   SP7P          599 0887
QSO:  7028 CW 2020-05-31 0739 ON6AT         599 0166   IK2WAD        599 0775
QSO:  7025 CW 2020-05-31 0741 ON6AT         599 0167   ES3V          599 0289
QSO:  7025 CW 2020-05-31 0743 ON6AT         599 0168   PA1LEX        599 0621
QSO:  7024 CW 2020-05-31 0744 ON6AT         599 0169   ON4CAU        599 0098
QSO:  7023 CW 2020-05-31 0746 ON6AT         599 0170   DK2DQ         599 0552
QSO:  7023 CW 2020-05-31 0747 ON6AT         599 0171   PG5V          599 0286
QSO:  7018 CW 2020-05-31 0751 ON6AT         599 0172   PA2W          599 0360
QSO:  7018 CW 2020-05-31 0752 ON6AT         599 0173   DL6ON         599 0523
QSO:  7018 CW 2020-05-31 0754 ON6AT         599 0174   PA3ARM        599 0566
QSO:  7017 CW 2020-05-31 0756 ON6AT         599 0175   DL8ULF        599 0832
QSO:  7009 CW 2020-05-31 0800 ON6AT         599 0176   DA0DX         599 0346
QSO:  7010 CW 2020-05-31 0801 ON6AT         599 0177   S51YI         599 1825
QSO:  7014 CW 2020-05-31 0803 ON6AT         599 0178   OP6A          599 0549
QSO:  7016 CW 2020-05-31 0804 ON6AT         599 0179   IB3N          599 1664
QSO:  7026 CW 2020-05-31 0807 ON6AT         599 0180   OO9O          599 0795
QSO:  7031 CW 2020-05-31 0809 ON6AT         599 0181   DJ9DZ         599 1670
QSO:  7032 CW 2020-05-31 0810 ON6AT         599 0182   YT5A          599 1826
QSO:  7037 CW 2020-05-31 0811 ON6AT         599 0183   IO4X          599 1160
QSO: 14007 CW 2020-05-31 0850 ON6AT         599 0184   UF5D          599 2587
QSO: 14009 CW 2020-05-31 0852 ON6AT         599 0185   OM0R          599 2033
QSO: 14010 CW 2020-05-31 0854 ON6AT         599 0186   P33W          599 3510
QSO: 14010 CW 2020-05-31 0855 ON6AT         599 0187   RM2D          599 1230
QSO: 14010 CW 2020-05-31 0857 ON6AT         599 0188   HB9FKK        599 0617
QSO: 14011 CW 2020-05-31 0859 ON6AT         599 0189   TM29X         599 1951
QSO: 14012 CW 2020-05-31 0900 ON6AT         599 0190   I1NVU         599 0906
QSO: 14012 CW 2020-05-31 0902 ON6AT         599 0191   UT3EV         599 0942
QSO: 14013 CW 2020-05-31 0903 ON6AT         599 0192   RA5G          599 4068
QSO: 14013 CW 2020-05-31 0903 ON6AT         599 0193   SE5E          599 2082
QSO: 14017 CW 2020-05-31 0906 ON6AT         599 0194   UZ9E          599 2091
QSO: 14017 CW 2020-05-31 0906 ON6AT         599 0195   SD6M          599 0946
QSO: 14018 CW 2020-05-31 0908 ON6AT         599 0196   HG1A          599 2078
QSO: 14019 CW 2020-05-31 0909 ON6AT         599 0197   IR4E          599 1398
QSO: 14020 CW 2020-05-31 0910 ON6AT         599 0198   M2G           599 1183
QSO: 14021 CW 2020-05-31 0911 ON6AT         599 0199   OK5OK         599 0962
QSO: 14022 CW 2020-05-31 0913 ON6AT         599 0200   SP3A          599 0845
QSO: 14024 CW 2020-05-31 0920 ON6AT         599 0201   OP6A          599 0634
QSO: 14067 CW 2020-05-31 1003 ON6AT         599 0202   DD2ML         599 2247
QSO: 14066 CW 2020-05-31 1004 ON6AT         599 0203   SO3O          599 0559
QSO: 14064 CW 2020-05-31 1007 ON6AT         599 0204   OL901AB       599 0210
QSO: 14061 CW 2020-05-31 1008 ON6AT         599 0205   F5VMN         599 0635
QSO: 14059 CW 2020-05-31 1010 ON6AT         599 0206   G4IIY         599 0729
QSO: 14058 CW 2020-05-31 1010 ON6AT         599 0207   IF9A          599 1186
QSO: 14057 CW 2020-05-31 1012 ON6AT         599 0208   IT9VDQ        599 1315
QSO: 14053 CW 2020-05-31 1014 ON6AT         599 0209   DK2OY         599 1684
QSO: 14051 CW 2020-05-31 1016 ON6AT         599 0210   HA0LP         599 0983
QSO: 14049 CW 2020-05-31 1017 ON6AT         599 0211   SI9AM         599 1227
QSO: 14048 CW 2020-05-31 1018 ON6AT         599 0212   OM6AL         599 0787
QSO: 14047 CW 2020-05-31 1019 ON6AT         599 0213   OK3D          599 0155
QSO: 14046 CW 2020-05-31 1022 ON6AT         599 0214   EU8U          599 1098
QSO: 14046 CW 2020-05-31 1023 ON6AT         599 0215   IW5EDI        599 0291
QSO: 14045 CW 2020-05-31 1025 ON6AT         599 0216   OZ7A          599 3076
QSO: 28042 CW 2020-05-31 1814 ON6AT         599 0217   SP9H          599 0694
QSO: 28043 CW 2020-05-31 1815 ON6AT         599 0218   EA4TX         599 0183
QSO: 28054 CW 2020-05-31 1818 ON6AT         599 0219   EA5IFY        599 0199
QSO: 28061 CW 2020-05-31 1820 ON6AT         599 0220   LY5W          599 0835
QSO: 28006 CW 2020-05-31 1821 ON6AT         599 0221   MM2N          599 0852
QSO: 28011 CW 2020-05-31 1823 ON6AT         599 0222   YO5OHO        599 0941
QSO: 28013 CW 2020-05-31 1824 ON6AT         599 0223   EA1R          599 0829
QSO: 28016 CW 2020-05-31 1826 ON6AT         599 0224   IW7DMH        599 0315
QSO: 28018 CW 2020-05-31 1826 ON6AT         599 0225   SP5AUY        599 0998
QSO: 28018 CW 2020-05-31 1827 ON6AT         599 0226   S55OO         599 0965
QSO: 28020 CW 2020-05-31 1828 ON6AT         599 0227   EF5U          599 0849
QSO: 28022 CW 2020-05-31 1830 ON6AT         599 0228   YL6W          599 0447
QSO: 28023 CW 2020-05-31 1831 ON6AT         599 0229   F6DYX         599 0225
QSO: 28025 CW 2020-05-31 1835 ON6AT         599 0230   UA4CC         599 0645
QSO: 28028 CW 2020-05-31 1837 ON6AT         599 0231   OY1CT         599 1747
QSO: 28033 CW 2020-05-31 1839 ON6AT         599 0232   MM3T          599 1066
QSO: 28033 CW 2020-05-31 1840 ON6AT         599 0233   LY2F          599 0429
QSO: 28035 CW 2020-05-31 1841 ON6AT         599 0234   YU7EE         599 1470
QSO: 28035 CW 2020-05-31 1842 ON6AT         599 0235   EU1AA         599 0695
QSO: 28052 CW 2020-05-31 1845 ON6AT         599 0236   RX9WN         599 0671
QSO: 28037 CW 2020-05-31 1847 ON6AT         599 0237   9A6A          599 1158
QSO: 28031 CW 2020-05-31 1850 ON6AT         599 0238   TO1A          599 0444
QSO: 28019 CW 2020-05-31 1853 ON6AT         599 0239   SN2M          599 1625
QSO: 28019 CW 2020-05-31 1853 ON6AT         599 0240   RT4F          599 3351
QSO: 21004 CW 2020-05-31 1858 ON6AT         599 0241   IU6LPT        599 0446
QSO: 21009 CW 2020-05-31 1859 ON6AT         599 0242   RT4F          599 3361
QSO: 21012 CW 2020-05-31 1901 ON6AT         599 0243   LY2F          599 0457
QSO: 21016 CW 2020-05-31 1903 ON6AT         599 0244   LY4G          599 1152
QSO: 21034 CW 2020-05-31 1906 ON6AT         599 0245   IR3C          599 2030
QSO: 21040 CW 2020-05-31 1907 ON6AT         599 0246   OY1CT         599 1797
QSO: 21049 CW 2020-05-31 1911 ON6AT         599 0247   MM4D          599 0355
QSO: 14001 CW 2020-05-31 1917 ON6AT         599 0248   IQ8SN         599 5010
QSO: 14070 CW 2020-05-31 1925 ON6AT         599 0249   W3EP          599 1206
QSO: 14068 CW 2020-05-31 1929 ON6AT         599 0250   RK7A          599 2973
QSO: 14068 CW 2020-05-31 1932 ON6AT         599 0251   EA5IFY        599 0214
QSO: 14068 CW 2020-05-31 1934 ON6AT         599 0252   SZ1A          599 1994
QSO: 14066 CW 2020-05-31 1936 ON6AT         599 0253   OK1NI         599 1410
QSO: 14066 CW 2020-05-31 1936 ON6AT         599 0254   9A9K          599 0974
QSO: 14065 CW 2020-05-31 1938 ON6AT         599 0255   YT5A          599 2301
QSO: 14065 CW 2020-05-31 1939 ON6AT         599 0256   IK0YVV        599 1532
QSO: 14063 CW 2020-05-31 1940 ON6AT         599 0257   OM0M          599 2252
QSO: 14062 CW 2020-05-31 1941 ON6AT         599 0258   SP8R          599 4161
QSO: 14056 CW 2020-05-31 1944 ON6AT         599 0259   OM7JG         599 2269
QSO: 14054 CW 2020-05-31 1947 ON6AT         599 0260   S57K          599 2951
QSO: 14054 CW 2020-05-31 1948 ON6AT         599 0261   IO6A          599 2412
QSO: 14053 CW 2020-05-31 1951 ON6AT         599 0262   EW5Z          599 3910
QSO: 14051 CW 2020-05-31 1952 ON6AT         599 0263   ES2MC         599 2012
QSO: 14051 CW 2020-05-31 1953 ON6AT         599 0264   RA6CA         599 1025
QSO: 14048 CW 2020-05-31 1955 ON6AT         599 0265   OM3RM         599 1772
QSO: 14047 CW 2020-05-31 1956 ON6AT         599 0266   9A3JB         599 2204
QSO: 14047 CW 2020-05-31 1957 ON6AT         599 0267   LZ9W          599 1904
QSO: 14046 CW 2020-05-31 1957 ON6AT         599 0268   LY5E          599 3200
QSO: 14045 CW 2020-05-31 1958 ON6AT         599 0269   OM7M          599 2428
QSO: 14044 CW 2020-05-31 2007 ON6AT         599 0270   HG3R          599 3207
QSO: 14041 CW 2020-05-31 2012 ON6AT         599 0271   EA3MR         599 1062
QSO: 14040 CW 2020-05-31 2014 ON6AT         599 0272   UA6LCN        599 1217
QSO: 14039 CW 2020-05-31 2015 ON6AT         599 0273   TM5T          599 2398
QSO: 14038 CW 2020-05-31 2018 ON6AT         599 0274   OK2D          599 2731
QSO: 14037 CW 2020-05-31 2019 ON6AT         599 0275   YU5A          599 0891
QSO: 14036 CW 2020-05-31 2020 ON6AT         599 0276   9A7A          599 4837
QSO: 14035 CW 2020-05-31 2021 ON6AT         599 0277   KU2M          599 1858
QSO: 14034 CW 2020-05-31 2022 ON6AT         599 0278   SN7Q          599 3486
QSO: 14033 CW 2020-05-31 2023 ON6AT         599 0279   9A9A          599 3142
QSO: 14032 CW 2020-05-31 2024 ON6AT         599 0280   EF8R          599 3054
QSO: 14032 CW 2020-05-31 2025 ON6AT         599 0281   RV3YR         599 0281
QSO: 14032 CW 2020-05-31 2027 ON6AT         599 0282   9H1XT         599 1183
QSO: 14031 CW 2020-05-31 2030 ON6AT         599 0283   RM2U          599 2048
QSO: 14027 CW 2020-05-31 2034 ON6AT         599 0284   KO8SCA        599 1870
QSO: 14025 CW 2020-05-31 2036 ON6AT         599 0285   IO3F          599 0850
QSO: 14025 CW 2020-05-31 2038 ON6AT         599 0286   SM0HRP        599 1885
QSO: 14023 CW 2020-05-31 2040 ON6AT         599 0287   3V8SS         599 2882
QSO: 14022 CW 2020-05-31 2041 ON6AT         599 0288   VE9CB         599 2210
QSO: 14021 CW 2020-05-31 2042 ON6AT         599 0289   SO4M          599 2430
QSO: 14020 CW 2020-05-31 2043 ON6AT         599 0290   RT2C          599 3788
QSO: 14020 CW 2020-05-31 2043 ON6AT         599 0291   HA9RT         599 2119
QSO: 14019 CW 2020-05-31 2045 ON6AT         599 0292   SP8ARY        599 0621
QSO: 14019 CW 2020-05-31 2046 ON6AT         599 0293   N8II          599 0890
QSO: 14018 CW 2020-05-31 2048 ON6AT         599 0294   II2S          599 3465
QSO: 14017 CW 2020-05-31 2050 ON6AT         599 0295   AA4XG         599 1511
QSO: 14016 CW 2020-05-31 2051 ON6AT         599 0296   OL3A          599 3919
QSO: 14013 CW 2020-05-31 2053 ON6AT         599 0297   KC1XX         599 4005
QSO: 14012 CW 2020-05-31 2054 ON6AT         599 0298   LZ5R          599 5232
QSO: 14011 CW 2020-05-31 2056 ON6AT         599 0299   N5DX          599 3867
QSO: 14010 CW 2020-05-31 2057 ON6AT         599 0300   IZ8GCB        599 1480
QSO: 14009 CW 2020-05-31 2058 ON6AT         599 0301   UW2M          599 4288
QSO: 14009 CW 2020-05-31 2059 ON6AT         599 0302   S55T          599 3047
QSO: 14009 CW 2020-05-31 2100 ON6AT         599 0303   CF2T          599 3220
QSO: 14008 CW 2020-05-31 2101 ON6AT         599 0304   RT4F          599 3585
QSO: 14006 CW 2020-05-31 2103 ON6AT         599 0305   AC1U          599 2673
QSO: 14006 CW 2020-05-31 2103 ON6AT         599 0306   AD4TR         599 2180
QSO: 14005 CW 2020-05-31 2104 ON6AT         599 0307   TI7W          599 3594
QSO: 14005 CW 2020-05-31 2105 ON6AT         599 0308   OG2P          599 2057
QSO: 14003 CW 2020-05-31 2107 ON6AT         599 0309   KQ2M          599 2392
QSO: 14002 CW 2020-05-31 2108 ON6AT         599 0310   NR4M          599 2188
QSO: 14000 CW 2020-05-31 2110 ON6AT         599 0311   UB7N          599 4498
QSO:  7070 CW 2020-05-31 2202 ON6AT         599 0312   LY4L          599 2718
QSO:  7059 CW 2020-05-31 2204 ON6AT         599 0313   US2YW         599 3169
