START-OF-LOG: 3.0
CONTEST: CQ-WPX-CW
CALLSIGN: OE1CIW
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: JN88EE
CLAIMED-SCORE: 862035
NAME: Ernst Michael Zitta
CREATED-BY: DXLog.net v2.4.21
SOAPBOX: 2020 CQ WPX CW Contest - Incredible propagation!!!
SOAPBOX: OE1CIW SO AB LP
SOAPBOX: OMG what a great contest - that really was a lot of fun, fun, fun .... and once more fun 😃.
SOAPBOX: I´m so happy to see that the shortwave bands were in an excellent shape despite of no sunspots! We had also big Sporadic-E openings almost the whole time! So for the first time i didn´t know which band i should use first - almost every kilohertz was occupied by any station ... was not easy to get a free space for calling CQ especially when using low power!
SOAPBOX: The crowd of stations was tremendous all over the time. Just the 36 hour rule for single operators has stopped my energy to work totally 48 hours. I was active day and night for slightly less than 36 hours.
SOAPBOX: When was the last time while i had 168 contacts on 15 m and 150 contacts (!) on 10 m actually ? It´s a long time ago when i saw the shortwave bands so crowded!!!
SOAPBOX: Because recently we had band openings at 10 and 15 m until late night i decided to try these bands first and it was a good decision. At 15 m i could also work some US stations in the first hour. I didn´t hear US stations anymore after this time on 15 m - just worked FY5FY at Saturday evening after 2100z (!) and PX2A after 1900z on the last day - no other station worked from South America.
SOAPBOX: Big surprise for me was ZR2A/4 on 40 m from South Africa which has been worked after the first call.
SOAPBOX: Nothing heard from any japanese station or VK/ZL, just heard some chinese BY stations but it seems they only have big power amplifiers but they´re always deaf.
SOAPBOX: I also had no luck with Chile ... CE3CT on 15 m and 3G2M on 20 m even though their signals were not weak. Same procedure with CJ3A from Canada on 20 m ... unfortunately he didn´t hear me.
SOAPBOX: I was glad to meet a lot of wellknown stations - e.g. MM3AWD Scott on 40 m with his last activity from his QTH in Scotland before his move to England and Mario DD7CW on 20 m.
SOAPBOX: Don´t forget it ... i´m using just 100 watts from a Elecraft K3 and simple wire antennas in the attic under the roof of the house - that´s all!
SOAPBOX: My contest logging software is DXLog 2.4.21 and the morse code key is my beloved HST II single lever key 3 .
SOAPBOX: These were my highlights during the contest:
SOAPBOX: 40 m: 48 x USA, WP2DX US Virgin Islands, ZR2A/4 South Africa, 4X6FR Israel
SOAPBOX: 20 m: 29 x USA, VE9CB Canada, WP2DX US Virgin Islands, WP4X Puerto Rico, D4Z Cap Verde,
SOAPBOX: VE3JM Canada, KP2M US Virgin Islands, TI7W Costa Rica, 4X6FR Israel
QSO:  7007 CW 2020-05-30 0720 OE1CIW        599 0245   YU1UO         599 0235   0
QSO:  7007 CW 2020-05-30 0721 OE1CIW        599 0246   SN3A          599 0913   0
QSO:  7007 CW 2020-05-30 0721 OE1CIW        599 0247   UZ4U          599 0137   0
QSO:  7007 CW 2020-05-30 0722 OE1CIW        599 0248   SP2MKI        599 0248   0
QSO:  7007 CW 2020-05-30 0722 OE1CIW        599 0249   DJ0YI         599 0060   0
QSO:  7007 CW 2020-05-30 0723 OE1CIW        599 0250   RL5A          599 0607   0
QSO:  7007 CW 2020-05-30 0723 OE1CIW        599 0251   DL7ANR        599 0330   0
QSO:  7007 CW 2020-05-30 0724 OE1CIW        599 0252   UF5D          599 0654   0
QSO:  7007 CW 2020-05-30 0725 OE1CIW        599 0253   OK1DVA        599 0053   0
QSO:  7007 CW 2020-05-30 0726 OE1CIW        599 0254   OK1IE         599 0032   0
QSO:  7007 CW 2020-05-30 0726 OE1CIW        599 0255   EU4E          599 0416   0
QSO:  7007 CW 2020-05-30 0727 OE1CIW        599 0256   DL1MGB        599 0431   0
QSO:  7007 CW 2020-05-30 0729 OE1CIW        599 0257   IK2CMI        599 0034   0
QSO:  7007 CW 2020-05-30 0731 OE1CIW        599 0258   OK2VV         599 0128   0
QSO:  7007 CW 2020-05-30 0732 OE1CIW        599 0259   LZ2PS         599 0191   0
QSO:  7007 CW 2020-05-30 0732 OE1CIW        599 0260   DL7JAN        599 0322   0
QSO: 28001 CW 2020-05-30 0735 OE1CIW        599 0261   LZ9A          599 0159   0
QSO: 28003 CW 2020-05-30 0739 OE1CIW        599 0262   YP3A          599 0453   0
QSO: 28060 CW 2020-05-30 0741 OE1CIW        599 0263   LZ4A          599 0085   0
QSO: 28048 CW 2020-05-30 0743 OE1CIW        599 0264   OH6AC         599 0204   0
QSO: 28047 CW 2020-05-30 0743 OE1CIW        599 0265   OH2KW         599 0255   0
QSO: 28045 CW 2020-05-30 0745 OE1CIW        599 0266   C4W           599 0538   0
QSO: 28043 CW 2020-05-30 0747 OE1CIW        599 0267   OG55W         599 0227   0
QSO: 28039 CW 2020-05-30 0753 OE1CIW        599 0268   EW5Z          599 0738   0
QSO: 28038 CW 2020-05-30 0756 OE1CIW        599 0269   EA7A          599 0252   0
QSO: 28063 CW 2020-05-30 0759 OE1CIW        599 0270   OH1X          599 0182   0
QSO: 28057 CW 2020-05-30 0800 OE1CIW        599 0271   EW1P          599 0340   0
QSO: 28056 CW 2020-05-30 0802 OE1CIW        599 0272   F6IRG         599 0005   0
QSO: 28054 CW 2020-05-30 0803 OE1CIW        599 0273   RU3A          599 0576   0
QSO: 28053 CW 2020-05-30 0804 OE1CIW        599 0274   PA5WT         599 0190   0
QSO: 28051 CW 2020-05-30 0804 OE1CIW        599 0275   PI4COM        599 0076   0
QSO: 28045 CW 2020-05-30 0806 OE1CIW        599 0276   4X0A          599 0173   0
QSO: 28044 CW 2020-05-30 0808 OE1CIW        599 0277   YL5W          599 0441   0
QSO: 28037 CW 2020-05-30 0811 OE1CIW        599 0278   OH1F          599 0819   0
QSO: 28035 CW 2020-05-30 0812 OE1CIW        599 0279   LY2F          599 0034   0
QSO: 28033 CW 2020-05-30 0814 OE1CIW        599 0280   LY5E          599 0746   0
QSO: 28033 CW 2020-05-30 0815 OE1CIW        599 0281   MM3T          599 0228   0
QSO: 28032 CW 2020-05-30 0816 OE1CIW        599 0282   ON6NL         599 0371   0
QSO: 28030 CW 2020-05-30 0821 OE1CIW        599 0283   LY4A          599 0859   0
QSO: 28030 CW 2020-05-30 0823 OE1CIW        599 0284   OH0Z          599 0474   0
QSO: 28029 CW 2020-05-30 0824 OE1CIW        599 0285   IZ8GCB        599 0481   0
QSO: 28027 CW 2020-05-30 0827 OE1CIW        599 0286   SC0N          599 0517   0
QSO: 28024 CW 2020-05-30 0828 OE1CIW        599 0287   G5W           599 1041   0
QSO: 28023 CW 2020-05-30 0829 OE1CIW        599 0288   SV9DJO        599 0112   0
QSO: 28022 CW 2020-05-30 0830 OE1CIW        599 0289   SX2I          599 0214   0
QSO: 28017 CW 2020-05-30 0832 OE1CIW        599 0290   EI20C         599 1153   0
QSO: 28016 CW 2020-05-30 0833 OE1CIW        599 0291   IC8FBU        599 0169   0
QSO: 28008 CW 2020-05-30 0835 OE1CIW        599 0292   OH0V          599 0891   0
QSO: 28002 CW 2020-05-30 0837 OE1CIW        599 0293   P33W          599 0930   0
QSO: 28005 CW 2020-05-30 0838 OE1CIW        599 0294   IB9T          599 0416   0
QSO: 28002 CW 2020-05-30 0840 OE1CIW        599 0295   TM73E         599 0320   0
QSO: 28004 CW 2020-05-30 0841 OE1CIW        599 0296   PA3AAV        599 0773   0
QSO: 28054 CW 2020-05-30 0844 OE1CIW        599 0297   PA3EVY        599 0252   0
QSO: 28048 CW 2020-05-30 0845 OE1CIW        599 0298   YL2PP         599 0140   0
QSO: 28041 CW 2020-05-30 0849 OE1CIW        599 0299   LA5UF         599 0320   0
QSO: 28037 CW 2020-05-30 0850 OE1CIW        599 0300   PA5KT         599 0294   0
QSO: 28035 CW 2020-05-30 0853 OE1CIW        599 0301   ES7GM         599 1022   0
QSO: 28032 CW 2020-05-30 0854 OE1CIW        599 0302   M6O           599 0271   0
QSO: 28029 CW 2020-05-30 0857 OE1CIW        599 0303   YL4U          599 0467   0
QSO: 28029 CW 2020-05-30 0858 OE1CIW        599 0304   MU2K          599 0541   0
QSO: 28022 CW 2020-05-30 0904 OE1CIW        599 0305   RK3ER         599 0277   0
QSO: 28017 CW 2020-05-30 0908 OE1CIW        599 0306   EI5KF         599 0531   0
QSO: 28017 CW 2020-05-30 0910 OE1CIW        599 0307   OH3OJ         599 0511   0
QSO: 28014 CW 2020-05-30 0912 OE1CIW        599 0308   UY5VA         599 0564   0
QSO: 28000 CW 2020-05-30 0915 OE1CIW        599 0309   RT9A          599 0531   0
QSO: 28010 CW 2020-05-30 0922 OE1CIW        599 0310   R2AA          599 1363   0
QSO: 28010 CW 2020-05-30 0924 OE1CIW        599 0311   MX7DX         599 1076   0
QSO: 28012 CW 2020-05-30 0925 OE1CIW        599 0312   UA5C          599 0833   0
QSO: 28087 CW 2020-05-30 0933 OE1CIW        599 0313   UF5D          599 0795   0
QSO: 28082 CW 2020-05-30 0934 OE1CIW        599 0314   OH9W          599 0130   0
QSO: 28073 CW 2020-05-30 0935 OE1CIW        599 0315   HA8VV         599 0104   0
QSO: 28071 CW 2020-05-30 0936 OE1CIW        599 0316   EA5HRT        599 0091   0
QSO: 28067 CW 2020-05-30 0937 OE1CIW        599 0317   G6AY          599 0052   0
QSO: 28060 CW 2020-05-30 0941 OE1CIW        599 0318   EA4M          599 0111   0
QSO: 28054 CW 2020-05-30 0944 OE1CIW        599 0319   OG6N          599 0882   0
QSO: 28050 CW 2020-05-30 0945 OE1CIW        599 0320   G0MTN         599 0642   0
QSO: 28048 CW 2020-05-30 0949 OE1CIW        599 0321   EA5FID        599 0171   0
QSO: 28047 CW 2020-05-30 0955 OE1CIW        599 0322   EA3XR         599 0100   0
QSO: 28043 CW 2020-05-30 1017 OE1CIW        599 0323   OG73X         599 0724   0
QSO: 28041 CW 2020-05-30 1021 OE1CIW        599 0324   ES7XX         599 0137   0
QSO: 28038 CW 2020-05-30 1023 OE1CIW        599 0325   SD6D          599 0224   0
QSO: 28036 CW 2020-05-30 1024 OE1CIW        599 0326   ED4A          599 0959   0
QSO: 28033 CW 2020-05-30 1025 OE1CIW        599 0327   G4DRS         599 0082   0
QSO: 28032 CW 2020-05-30 1028 OE1CIW        599 0328   EA6FO         599 0745   0
QSO: 28029 CW 2020-05-30 1037 OE1CIW        599 0329   OH7KBF        599 0152   0
QSO: 28029 CW 2020-05-30 1055 OE1CIW        599 0330   SV4FFL        599 0389   0
QSO: 28019 CW 2020-05-30 1059 OE1CIW        599 0331   G0ORH         599 0192   0
QSO: 28017 CW 2020-05-30 1100 OE1CIW        599 0332   M5D           599 0409   0
QSO: 14000 CW 2020-05-30 1102 OE1CIW        599 0333   DD7CW         599 0088   0
QSO: 14002 CW 2020-05-30 1103 OE1CIW        599 0334   UA3KW         599 0366   0
QSO: 14002 CW 2020-05-30 1107 OE1CIW        599 0335   KC1XX         599 1161   0
QSO: 14007 CW 2020-05-30 1108 OE1CIW        599 0336   YP0HQ         599 0405   0
QSO: 14009 CW 2020-05-30 1109 OE1CIW        599 0337   R5AJ          599 0801   0
QSO: 14010 CW 2020-05-30 1109 OE1CIW        599 0338   RU8T          599 0639   0
QSO: 14011 CW 2020-05-30 1111 OE1CIW        599 0339   UZ9E          599 0902   0
QSO: 14012 CW 2020-05-30 1113 OE1CIW        599 0340   OP4K          599 0349   0
QSO: 14013 CW 2020-05-30 1116 OE1CIW        599 0341   RN6AT         599 0322   0
QSO: 14015 CW 2020-05-30 1117 OE1CIW        599 0342   UT5C          599 1104   0
QSO: 14016 CW 2020-05-30 1119 OE1CIW        599 0343   OM0R          599 0963   0
QSO: 14018 CW 2020-05-30 1122 OE1CIW        599 0344   SP8ARY        599 0115   0
QSO: 14021 CW 2020-05-30 1123 OE1CIW        599 0345   IR4E          599 0457   0
QSO: 14024 CW 2020-05-30 1124 OE1CIW        599 0346   RN1ON         599 0440   0
QSO: 21002 CW 2020-05-30 1134 OE1CIW        599 0347   LZ5QZ         599 0386   0
QSO: 21007 CW 2020-05-30 1138 OE1CIW        599 0348   UZ3A          599 0969   0
QSO: 21008 CW 2020-05-30 1140 OE1CIW        599 0349   EC5K          599 0539   0
QSO: 21009 CW 2020-05-30 1141 OE1CIW        599 0350   P33W          599 1177   0
QSO: 21010 CW 2020-05-30 1144 OE1CIW        599 0351   MU2K          599 0925   0
QSO: 21012 CW 2020-05-30 1145 OE1CIW        599 0352   UR3VKR        599 0226   0
QSO: 21018 CW 2020-05-30 1216 OE1CIW        599 0353   RT2C          599 1373   0
QSO: 21019 CW 2020-05-30 1217 OE1CIW        599 0354   SV4FFL        599 0478   0
QSO: 21020 CW 2020-05-30 1218 OE1CIW        599 0355   R5WW          599 0357   0
QSO: 28000 CW 2020-05-30 1222 OE1CIW        599 0356   IQ8SN         599 0644   0
QSO: 28014 CW 2020-05-30 1224 OE1CIW        599 0357   RX3APM        599 0811   0
QSO: 28016 CW 2020-05-30 1225 OE1CIW        599 0358   RW7F          599 0583   0
QSO:  7009 CW 2020-05-30 1246 OE1CIW        599 0359   DL5YM         599 0581   0
QSO:  7011 CW 2020-05-30 1247 OE1CIW        599 0360   LZ1EV         599 0664   0
QSO:  7011 CW 2020-05-30 1248 OE1CIW        599 0361   IK2WAD        599 0418   0
QSO:  7012 CW 2020-05-30 1250 OE1CIW        599 0362   DF1LX         599 0094   0
QSO:  7018 CW 2020-05-30 1251 OE1CIW        599 0363   DQ5M          599 0594   0
QSO:  7020 CW 2020-05-30 1252 OE1CIW        599 0364   SQ3MZU        599 0139   0
QSO:  7022 CW 2020-05-30 1253 OE1CIW        599 0365   SP3JUN        599 0101   0
QSO:  7023 CW 2020-05-30 1254 OE1CIW        599 0366   UT5NC         599 0242   0
QSO: 14073 CW 2020-05-30 1258 OE1CIW        599 0367   OR2F          599 0643   0
QSO: 14067 CW 2020-05-30 1302 OE1CIW        599 0368   LZ6Y          599 0917   0
QSO: 14066 CW 2020-05-30 1303 OE1CIW        599 0369   RQ4C          599 0205   0
QSO: 14066 CW 2020-05-30 1307 OE1CIW        599 0370   OG73X         599 1006   0
QSO: 14061 CW 2020-05-30 1328 OE1CIW        599 0371   IT9VDQ        599 0734   0
QSO: 14062 CW 2020-05-30 1328 OE1CIW        599 0372   PI30COM       599 0428   0
QSO: 14061 CW 2020-05-30 1329 OE1CIW        599 0373   R9TV          599 0537   0
QSO: 14060 CW 2020-05-30 1330 OE1CIW        599 0374   TM29X         599 0847   0
QSO: 14060 CW 2020-05-30 1330 OE1CIW        599 0375   RD4F          599 0067   0
QSO: 14059 CW 2020-05-30 1331 OE1CIW        599 0376   RK4FD         599 0394   0
QSO: 14058 CW 2020-05-30 1332 OE1CIW        599 0377   IK8UND        599 0635   0
QSO: 14057 CW 2020-05-30 1335 OE1CIW        599 0378   OH1F          599 1477   0
QSO: 14055 CW 2020-05-30 1341 OE1CIW        599 0379   M1GEO         599 0247   0
QSO: 14054 CW 2020-05-30 1342 OE1CIW        599 0380   R2AA          599 2057   0
QSO: 28053 CW 2020-05-30 1346 OE1CIW        599 0381   EA3NO         599 0122   0
QSO: 28030 CW 2020-05-30 1352 OE1CIW        599 0382   EF8R          599 0996   0
QSO: 28019 CW 2020-05-30 1354 OE1CIW        599 0383   R7AW          599 0210   0
QSO: 28015 CW 2020-05-30 1356 OE1CIW        599 0384   TM5T          599 0876   0
QSO: 28013 CW 2020-05-30 1357 OE1CIW        599 0385   EC3A          599 0672   0
QSO: 28012 CW 2020-05-30 1403 OE1CIW        599 0386   SV9MBH        599 0019   0
QSO: 14048 CW 2020-05-30 1405 OE1CIW        599 0387   OY1CT         599 0466   0
QSO: 14044 CW 2020-05-30 1407 OE1CIW        599 0388   US1Q          599 1274   0
QSO: 14043 CW 2020-05-30 1409 OE1CIW        599 0389   PC75FREE      599 0150   0
QSO: 14039 CW 2020-05-30 1411 OE1CIW        599 0390   RW1A          599 0829   0
QSO: 14038 CW 2020-05-30 1415 OE1CIW        599 0391   OP6A          599 0338   0
QSO: 14035 CW 2020-05-30 1418 OE1CIW        599 0392   RM9I          599 1263   0
QSO: 14036 CW 2020-05-30 1421 OE1CIW        599 0393   LA0CX         599 0484   0
QSO: 14034 CW 2020-05-30 1422 OE1CIW        599 0394   IR4K          599 0488   0
QSO: 14032 CW 2020-05-30 1424 OE1CIW        599 0395   OH8X          599 1415   0
QSO: 14032 CW 2020-05-30 1426 OE1CIW        599 0396   RG6G          599 1854   0
QSO: 14031 CW 2020-05-30 1430 OE1CIW        599 0397   RN9C          599 1328   0
QSO: 14022 CW 2020-05-30 1449 OE1CIW        599 0398   DP6A          599 0686   0
QSO: 14009 CW 2020-05-30 1450 OE1CIW        599 0399   GX4GA         599 0738   0
QSO: 21002 CW 2020-05-30 1452 OE1CIW        599 0400   RA5G          599 2293   0
QSO: 21004 CW 2020-05-30 1454 OE1CIW        599 0401   G4PVM         599 0630   0
QSO: 21006 CW 2020-05-30 1454 OE1CIW        599 0402   R6AP          599 0063   0
QSO: 21014 CW 2020-05-30 1456 OE1CIW        599 0403   G5W           599 1439   0
QSO: 21018 CW 2020-05-30 1457 OE1CIW        599 0404   PB8DX         599 0505   0
QSO: 21019 CW 2020-05-30 1458 OE1CIW        599 0405   PA2REH        599 0234   0
QSO: 21019 CW 2020-05-30 1459 OE1CIW        599 0406   PA1CW         599 0119   0
QSO: 21020 CW 2020-05-30 1500 OE1CIW        599 0407   OO9O          599 0399   0
QSO: 21021 CW 2020-05-30 1501 OE1CIW        599 0408   UA6GO         599 0537   0
QSO: 21028 CW 2020-05-30 1502 OE1CIW        599 0409   PC75FREE      599 0185   0
QSO: 21034 CW 2020-05-30 1503 OE1CIW        599 0410   RG6G          599 1965   0
QSO: 21035 CW 2020-05-30 1504 OE1CIW        599 0411   PE3T          599 0068   0
QSO: 21041 CW 2020-05-30 1507 OE1CIW        599 0412   OG73X         599 1162   0
QSO: 21047 CW 2020-05-30 1509 OE1CIW        599 0413   PC3T          599 0543   0
QSO: 21051 CW 2020-05-30 1510 OE1CIW        599 0414   OG66X         599 0539   0
QSO: 21054 CW 2020-05-30 1511 OE1CIW        599 0415   HG1S          599 0599   0
QSO:  3514 CW 2020-05-30 1516 OE1CIW        599 0416   YT6T          599 0269   0
QSO:  3524 CW 2020-05-30 1519 OE1CIW        599 0417   SP9ATE        599 0024   0
QSO:  3537 CW 2020-05-30 1521 OE1CIW        599 0418   S51W          599 0018   0
QSO:  3533 CW 2020-05-30 1522 OE1CIW        599 0419   S5400J        599 0399   0
QSO:  3542 CW 2020-05-30 1523 OE1CIW        599 0420   HG5A          599 0462   0
QSO:  7001 CW 2020-05-30 1542 OE1CIW        599 0421   HB9CVQ        599 0501   0
QSO:  7002 CW 2020-05-30 1543 OE1CIW        599 0422   UW5U          599 0484   0
QSO:  7005 CW 2020-05-30 1545 OE1CIW        599 0423   SM0HRP        599 0744   0
QSO:  7009 CW 2020-05-30 1548 OE1CIW        599 0424   UZ0U          599 0647   0
QSO:  7010 CW 2020-05-30 1553 OE1CIW        599 0425   SX1T          599 0953   0
QSO:  7010 CW 2020-05-30 1554 OE1CIW        599 0426   DK3GI         599 0211   0
QSO:  7020 CW 2020-05-30 1602 OE1CIW        599 0427   SP4G          599 1071   0
QSO:  7020 CW 2020-05-30 1604 OE1CIW        599 0428   YO8DOH        599 0343   0
QSO:  7020 CW 2020-05-30 1605 OE1CIW        599 0429   DL3DW         599 0721   0
QSO:  7020 CW 2020-05-30 1606 OE1CIW        599 0430   YL3FW         599 0218   0
QSO:  7020 CW 2020-05-30 1608 OE1CIW        599 0431   EV1R          599 1180   0
QSO: 28011 CW 2020-05-30 1612 OE1CIW        599 0432   UB6B          599 0250   0
QSO: 28025 CW 2020-05-30 1614 OE1CIW        599 0433   MM2N          599 0266   0
QSO: 28012 CW 2020-05-30 1618 OE1CIW        599 0434   OE3KAB        599 0140   0
QSO: 28024 CW 2020-05-30 1625 OE1CIW        599 0435   EI0W          599 1035   0
QSO: 28029 CW 2020-05-30 1626 OE1CIW        599 0436   OE3K          599 1237   0
QSO: 21008 CW 2020-05-30 1628 OE1CIW        599 0437   ON5JT         599 0722   0
QSO: 21018 CW 2020-05-30 1635 OE1CIW        599 0438   PB7DX         599 0546   0
QSO: 21024 CW 2020-05-30 1640 OE1CIW        599 0439   IT9CKA        599 0160   0
QSO: 21033 CW 2020-05-30 2053 OE1CIW        599 0440   CR5O          599 0078   0
QSO: 21024 CW 2020-05-30 2102 OE1CIW        599 0441   LZ3FN         599 1429   0
QSO: 21001 CW 2020-05-30 2104 OE1CIW        599 0442   FY5FY         599 0758   0
QSO: 28003 CW 2020-05-30 2120 OE1CIW        599 0443   OM3CM         599 0006   0
QSO: 14097 CW 2020-05-30 2122 OE1CIW        599 0444   WB4TDH        599 0338   0
QSO: 14094 CW 2020-05-30 2130 OE1CIW        599 0445   K0LUZ         599 0534   0
QSO: 14089 CW 2020-05-30 2131 OE1CIW        599 0446   AD4TR         599 1067   0
QSO: 14087 CW 2020-05-30 2133 OE1CIW        599 0447   VE9CB         599 1143   0
QSO: 14085 CW 2020-05-30 2135 OE1CIW        599 0448   LZ9R          599 1352   0
QSO: 14084 CW 2020-05-30 2136 OE1CIW        599 0449   UY7C          599 1058   0
QSO: 14084 CW 2020-05-30 2137 OE1CIW        599 0450   K1KI          599 1597   0
QSO: 14083 CW 2020-05-30 2138 OE1CIW        599 0451   WB9Z          599 0832   0
QSO: 14083 CW 2020-05-30 2139 OE1CIW        599 0452   UC7A          599 0444   0
QSO: 14079 CW 2020-05-30 2140 OE1CIW        599 0453   KD5DD         599 1346   0
QSO: 14077 CW 2020-05-30 2142 OE1CIW        599 0454   NW3Y          599 0861   0
QSO: 14072 CW 2020-05-30 2145 OE1CIW        599 0455   W9RE          599 1884   0
QSO: 14063 CW 2020-05-30 2148 OE1CIW        599 0456   K3WW          599 0801   0
QSO: 14062 CW 2020-05-30 2149 OE1CIW        599 0457   IT9SSI        599 0961   0
QSO: 14060 CW 2020-05-30 2151 OE1CIW        599 0458   NN7CW         599 1837   0
QSO: 14059 CW 2020-05-30 2153 OE1CIW        599 0459   WK1Q          599 1115   0
QSO: 14056 CW 2020-05-30 2155 OE1CIW        599 0460   RK7A          599 2073   0
QSO: 14056 CW 2020-05-30 2156 OE1CIW        599 0461   WP2DX         599 0770   0
QSO: 14052 CW 2020-05-30 2157 OE1CIW        599 0462   KD4D          599 1660   0
QSO: 14051 CW 2020-05-30 2159 OE1CIW        599 0463   WP4X          599 1315   0
QSO: 14051 CW 2020-05-30 2203 OE1CIW        599 0464   NA8V          599 1653   0
QSO: 14048 CW 2020-05-30 2208 OE1CIW        599 0465   N4CW          599 0826   0
QSO: 14045 CW 2020-05-30 2211 OE1CIW        599 0466   ES5RR         599 2326   0
QSO: 14044 CW 2020-05-30 2214 OE1CIW        599 0467   D4Z           599 1476   0
QSO: 14041 CW 2020-05-30 2221 OE1CIW        599 0468   OE3K          599 1860   0
QSO: 14040 CW 2020-05-30 2222 OE1CIW        599 0469   CR5O          599 0866   0
QSO: 14036 CW 2020-05-30 2224 OE1CIW        599 0470   KU2M          599 1202   0
QSO: 14035 CW 2020-05-30 2225 OE1CIW        599 0471   K3ZO          599 0865   0
QSO: 14035 CW 2020-05-30 2227 OE1CIW        599 0472   LZ3ZZ         599 1495   0
QSO: 14016 CW 2020-05-30 2258 OE1CIW        599 0473   VE3JM         599 1993   0
QSO: 14014 CW 2020-05-30 2259 OE1CIW        599 0474   KP2M          599 2302   0
QSO: 14012 CW 2020-05-30 2303 OE1CIW        599 0475   KE1J          599 1020   0
QSO: 14011 CW 2020-05-30 2304 OE1CIW        599 0476   N5DX          599 2361   0
QSO: 14009 CW 2020-05-30 2305 OE1CIW        599 0477   KM1W          599 1260   0
QSO: 14000 CW 2020-05-30 2314 OE1CIW        599 0478   TI7W          599 2086   0
QSO:  7067 CW 2020-05-30 2316 OE1CIW        599 0479   OG30YL        599 0739   0
QSO:  7066 CW 2020-05-30 2317 OE1CIW        599 0480   WP2DX         599 0890   0
QSO:  7066 CW 2020-05-30 2319 OE1CIW        599 0481   KT3M          599 0962   0
QSO:  7065 CW 2020-05-30 2322 OE1CIW        599 0482   WN2O          599 1243   0
QSO:  7062 CW 2020-05-30 2328 OE1CIW        599 0483   ZR2A/4        599 0831   0
QSO:  7060 CW 2020-05-30 2329 OE1CIW        599 0484   G8X           599 0848   0
QSO:  7057 CW 2020-05-30 2332 OE1CIW        599 0485   KE1J          599 0740   0
QSO:  7053 CW 2020-05-30 2335 OE1CIW        599 0486   IQ8SN         599 1816   0
QSO:  7048 CW 2020-05-30 2338 OE1CIW        599 0487   MM3AWD        599 0789   0
QSO:  7047 CW 2020-05-30 2339 OE1CIW        599 0488   TM2Y          599 2295   0
QSO:  7045 CW 2020-05-30 2342 OE1CIW        599 0489   4U9STAYHOME   599 0507   0
QSO:  7043 CW 2020-05-30 2346 OE1CIW        599 0490   W9RNY         599 0554   0
QSO:  7038 CW 2020-05-30 2350 OE1CIW        599 0491   KU2C          599 0829   0
QSO:  7037 CW 2020-05-30 2356 OE1CIW        599 0492   NI1L          599 0595   0
QSO:  7034 CW 2020-05-31 0001 OE1CIW        599 0493   UT8IO         599 0510   0
QSO:  7032 CW 2020-05-31 0004 OE1CIW        599 0494   N4WW          599 0919   0
QSO:  7033 CW 2020-05-31 0005 OE1CIW        599 0495   RL3A          599 2047   0
QSO:  7031 CW 2020-05-31 0007 OE1CIW        599 0496   UZ2I          599 2635   0
QSO:  7027 CW 2020-05-31 0009 OE1CIW        599 0497   US1Q          599 2385   0
QSO:  7026 CW 2020-05-31 0010 OE1CIW        599 0498   K3WW          599 1093   0
QSO:  7025 CW 2020-05-31 0012 OE1CIW        599 0499   YT7WM         599 0682   0
QSO:  7022 CW 2020-05-31 0017 OE1CIW        599 0500   DK5KK         599 1371   0
QSO:  7021 CW 2020-05-31 0019 OE1CIW        599 0501   WK1Q          599 1326   0
QSO:  7020 CW 2020-05-31 0020 OE1CIW        599 0502   RL4F          599 1362   0
QSO:  7018 CW 2020-05-31 0027 OE1CIW        599 0503   UW2M          599 2734   0
QSO:  7017 CW 2020-05-31 0030 OE1CIW        599 0504   NB1N          599 0984   0
QSO:  7017 CW 2020-05-31 0032 OE1CIW        599 0505   K1ZZ          599 2065   0
QSO:  7016 CW 2020-05-31 0034 OE1CIW        599 0506   KD4D          599 1883   0
QSO:  7014 CW 2020-05-31 0041 OE1CIW        599 0507   WW1X          599 1401   0
QSO:  7012 CW 2020-05-31 0045 OE1CIW        599 0508   K3ZO          599 1041   0
QSO:  7009 CW 2020-05-31 0049 OE1CIW        599 0509   RT4F          599 2165   0
QSO:  7007 CW 2020-05-31 0050 OE1CIW        599 0510   4X6FR         599 2060   0
QSO:  7086 CW 2020-05-31 0056 OE1CIW        599 0511   N4EXA         599 0051   0
QSO:  7088 CW 2020-05-31 0058 OE1CIW        599 0512   9A5Y          599 2008   0
QSO:  7088 CW 2020-05-31 0058 OE1CIW        599 0513   IO4X          599 0933   0
QSO: 14009 CW 2020-05-31 0103 OE1CIW        599 0514   RA5G          599 3429   0
QSO: 14013 CW 2020-05-31 0104 OE1CIW        599 0515   OG2P          599 1088   0
QSO: 14029 CW 2020-05-31 0105 OE1CIW        599 0516   OH0T          599 1557   0
QSO: 14033 CW 2020-05-31 0106 OE1CIW        599 0517   OH9W          599 0769   0
QSO: 14051 CW 2020-05-31 0108 OE1CIW        599 0518   ES2MC         599 1228   0
QSO: 14061 CW 2020-05-31 0109 OE1CIW        599 0519   OH0V          599 2197   0
QSO:  1835 CW 2020-05-31 0111 OE1CIW        599 0520   OK7O          599 2216   0
QSO:  1833 CW 2020-05-31 0112 OE1CIW        599 0521   ES5RR         599 2586   0
