START-OF-LOG: 3.0
CONTEST: CQ-WPX-CW
CALLSIGN: DG8KAD
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 42315
NAME: Alexander Derichs
CLUB: RHEIN RUHR DX ASSOCIATION
CREATED-BY: LM Version 4.10 (c) 1992, 2013 by DL8WAA
SOAPBOX: I not so good in CW, sorry for the errors
QSO: 28000 CW 2020-05-30 1152 DG8KAD        599 001    MI5I          599 365    0
QSO: 28000 CW 2020-05-30 1154 DG8KAD        599 002    SD1A          599 269    0
QSO: 28000 CW 2020-05-30 1155 DG8KAD        599 003    GS2MP         599 283    0
QSO: 28000 CW 2020-05-30 1157 DG8KAD        599 004    SD6F          599 341    0
QSO: 28000 CW 2020-05-30 1158 DG8KAD        599 005    YL7X          599 1107   0
QSO: 28000 CW 2020-05-30 1237 DG8KAD        599 006    SX1T          599 774    0
QSO: 28000 CW 2020-05-30 1245 DG8KAD        599 007    EF1A          599 359    0
QSO: 28000 CW 2020-05-30 1249 DG8KAD        599 008    IQ8SN         599 722    0
QSO: 28000 CW 2020-05-30 1251 DG8KAD        599 009    EA1G          599 126    0
QSO: 28000 CW 2020-05-30 1253 DG8KAD        599 010    EA1R          599 284    0
QSO: 28000 CW 2020-05-30 1254 DG8KAD        599 011    CR6K          599 1502   0
QSO: 28000 CW 2020-05-30 1257 DG8KAD        599 012    OH6AC         599 710    0
QSO: 28000 CW 2020-05-30 1301 DG8KAD        599 013    EA1VT         599 125    0
QSO: 28000 CW 2020-05-30 1304 DG8KAD        599 014    TK4LS         599 233    0
QSO: 28000 CW 2020-05-30 1337 DG8KAD        599 015    IT9SSI        599 413    0
QSO: 28000 CW 2020-05-30 1339 DG8KAD        599 016    3V8SS         599 1263   0
QSO: 28000 CW 2020-05-30 1340 DG8KAD        599 017    PI4COM        599 044    0
QSO: 21000 CW 2020-05-30 1450 DG8KAD        599 018    HA0HV         599 553    0
QSO: 21000 CW 2020-05-30 1451 DG8KAD        599 019    IB9A          599 655    0
QSO: 21000 CW 2020-05-30 1452 DG8KAD        599 020    SP9YFF        599 089    0
QSO: 21000 CW 2020-05-30 1454 DG8KAD        599 021    HG1S          599 579    0
QSO: 21000 CW 2020-05-30 1455 DG8KAD        599 022    OE5OHO        599 117    0
QSO: 21000 CW 2020-05-30 1457 DG8KAD        599 023    S55OO         599 442    0
QSO: 21000 CW 2020-05-30 1458 DG8KAD        599 024    9A5W          599 884    0
QSO: 21000 CW 2020-05-30 1459 DG8KAD        599 025    HA8A          599 1163   0
QSO: 21000 CW 2020-05-30 1500 DG8KAD        599 026    LZ9W          599 930    0
QSO: 21000 CW 2020-05-30 1502 DG8KAD        599 027    YT9X          599 581    0
QSO: 21000 CW 2020-05-30 1503 DG8KAD        599 028    HG3IPA        599 222    0
QSO: 21000 CW 2020-05-30 1505 DG8KAD        599 029    LZ5R          599 1931   0
QSO: 14000 CW 2020-05-30 1510 DG8KAD        599 030    OH0T          599 1163   0
QSO: 14000 CW 2020-05-30 1511 DG8KAD        599 032    OM0R          599 1133   0
QSO: 14000 CW 2020-05-30 1512 DG8KAD        599 033    EA3MR         599 109    0
QSO: 14000 CW 2020-05-30 1514 DG8KAD        599 034    9A5D          599 1464   0
QSO: 14000 CW 2020-05-30 1516 DG8KAD        599 035    9A9A          599 1241   0
QSO: 14000 CW 2020-05-30 1517 DG8KAD        599 036    S50G          599 1782   0
QSO: 14000 CW 2020-05-30 1519 DG8KAD        599 037    OK2D          599 1172   0
QSO: 14000 CW 2020-05-30 1520 DG8KAD        599 038    OL3Z          599 1573   0
QSO: 14000 CW 2020-05-30 1521 DG8KAD        599 039    YT3X          599 1343   0
QSO: 14000 CW 2020-05-30 1521 DG8KAD        599 040    EB5A          599 1437   0
QSO: 14000 CW 2020-05-30 1522 DG8KAD        599 041    SN7Q          599 1261   0
QSO: 28000 CW 2020-05-30 1647 DG8KAD        599 042    E77A          599 701    0
