START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.179
CALLSIGN: RX6LOL
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 33500
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
OPERATORS: RX6LOL
LOCATION: KN97OA
NAME: Valeriy BEZRUKAVIN
SOAPBOX: RIG(s): FT-757GX; ANTENNA(s): Windom.GP. 3-el yagi - 3 band.
QSO:  3500 CW 2009-11-28 1730 RX6LOL        599 16     S52W          599 15
QSO:  3500 CW 2009-11-28 1732 RX6LOL        599 16     9A5Y          599 15
QSO:  3500 CW 2009-11-28 1742 RX6LOL        599 16     DL7ON         599 14
QSO:  3500 CW 2009-11-28 1749 RX6LOL        599 16     9K2HN         599 21
QSO:  3500 CW 2009-11-28 1751 RX6LOL        599 16     RK3SWS        599 16
QSO:  3500 CW 2009-11-28 1755 RX6LOL        599 16     DF9HQ         599 14
QSO:  3500 CW 2009-11-28 1759 RX6LOL        599 16     S52ZW         599 15
QSO:  3500 CW 2009-11-28 1801 RX6LOL        599 16     9A0AA         599 15
QSO:  3500 CW 2009-11-28 1802 RX6LOL        599 16     E77C          599 15
QSO:  3500 CW 2009-11-28 1804 RX6LOL        599 16     RN9S          599 16
QSO:  3500 CW 2009-11-28 1809 RX6LOL        599 16     HA5KDQ        599 15
QSO:  3500 CW 2009-11-28 1812 RX6LOL        599 16     UT7L          599 16
QSO:  3500 CW 2009-11-28 1815 RX6LOL        599 16     LZ1SDR        599 20
QSO:  3500 CW 2009-11-28 1816 RX6LOL        599 16     LZ3FN         599 20
QSO:  3500 CW 2009-11-28 1822 RX6LOL        599 16     YO7LGI        599 20
QSO:  3500 CW 2009-11-28 1823 RX6LOL        599 16     SN9R          599 15
QSO:  3500 CW 2009-11-28 1826 RX6LOL        599 16     LZ7J          599 20
QSO:  3500 CW 2009-11-28 1829 RX6LOL        599 16     F4DNW         599 14
QSO:  3500 CW 2009-11-28 1834 RX6LOL        599 16     S53MM         599 15
QSO:  3500 CW 2009-11-28 1837 RX6LOL        599 16     UA4WI         599 16
QSO:  3500 CW 2009-11-28 1838 RX6LOL        599 16     YL3FT         599 15
QSO:  3500 CW 2009-11-28 1840 RX6LOL        599 16     YL4U          599 15
QSO:  3500 CW 2009-11-28 1844 RX6LOL        599 16     E76X          599 15
QSO:  3500 CW 2009-11-28 1845 RX6LOL        599 16     OM8A          599 15
QSO:  3500 CW 2009-11-28 1848 RX6LOL        599 16     C4I           599 20
QSO:  3500 CW 2009-11-28 1849 RX6LOL        599 16     E71A          599 15
QSO:  3500 CW 2009-11-28 1857 RX6LOL        599 16     LY2BAW        599 15
QSO:  3500 CW 2009-11-28 1903 RX6LOL        599 16     OM3RRC        599 15
QSO:  3500 CW 2009-11-28 1907 RX6LOL        599 16     YT6T          599 15
QSO:  3500 CW 2009-11-28 1913 RX6LOL        599 16     OL3X          599 15
QSO:  3500 CW 2009-11-28 1915 RX6LOL        599 16     YT4A          599 15
QSO:  3500 CW 2009-11-28 2241 RX6LOL        599 16     ZC4T          599 20
QSO:  3500 CW 2009-11-28 2244 RX6LOL        599 16     UT7NY         599 16
QSO:  3500 CW 2009-11-28 2249 RX6LOL        599 16     IR4X          599 15
QSO:  3500 CW 2009-11-28 2252 RX6LOL        599 16     HG1S          599 15
QSO:  3500 CW 2009-11-28 2253 RX6LOL        599 16     LY7M          599 15
QSO:  3500 CW 2009-11-28 2301 RX6LOL        599 16     ES5TV         599 15
QSO:  3500 CW 2009-11-28 2302 RX6LOL        599 16     OM5M          599 15
QSO:  3500 CW 2009-11-28 2307 RX6LOL        599 16     SN3A          599 15
QSO:  3500 CW 2009-11-28 2311 RX6LOL        599 16     SO8A          599 15
QSO:  3500 CW 2009-11-28 2317 RX6LOL        599 16     OH8A          599 15
QSO:  3500 CW 2009-11-28 2318 RX6LOL        599 16     LY2KM         599 15
QSO:  3500 CW 2009-11-28 2320 RX6LOL        599 16     OK3AA         599 15
QSO:  3500 CW 2009-11-28 2322 RX6LOL        599 16     UY5BA         599 16
QSO:  3500 CW 2009-11-28 2323 RX6LOL        599 16     LY3B          599 15
QSO:  3500 CW 2009-11-28 2325 RX6LOL        599 16     LY6A          599 15
QSO:  3500 CW 2009-11-28 2327 RX6LOL        599 16     EV1Z          599 16
QSO:  3500 CW 2009-11-28 2330 RX6LOL        599 16     UT5UIA        599 16
QSO:  3500 CW 2009-11-28 2331 RX6LOL        599 16     YU5W          599 15
QSO:  3500 CW 2009-11-28 2333 RX6LOL        599 16     OQ3R          599 14
QSO:  3500 CW 2009-11-28 2335 RX6LOL        599 16     OK2QA         599 15
QSO:  3500 CW 2009-11-28 2337 RX6LOL        599 16     EE2W          599 14
QSO:  3500 CW 2009-11-28 2339 RX6LOL        599 16     DR1A          599 14
QSO:  3500 CW 2009-11-28 2342 RX6LOL        599 16     DR5N          599 14
