START-OF-LOG: 3.0
CALLSIGN: OK2BXE
CLUB:
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 964768
OPERATORS: OK2BXE
NAME: Drahomir Navratil
CREATED-BY: N1MM Logger V9.6.3
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  1852 CW 2009-11-28 0113 OK2BXE        599 15     YO9HP         599 20
QSO:  1851 CW 2009-11-28 0114 OK2BXE        599 15     DL6ZXG        599 14
QSO:  1850 CW 2009-11-28 0116 OK2BXE        599 15     HG8K          599 15
QSO:  1850 CW 2009-11-28 0116 OK2BXE        599 15     UT2PX         599 16
QSO:  1849 CW 2009-11-28 0117 OK2BXE        599 15     UA1ANA        599 16
QSO:  1848 CW 2009-11-28 0117 OK2BXE        599 15     EW8DX         599 16
QSO:  1848 CW 2009-11-28 0119 OK2BXE        599 15     G4IIY         599 14
QSO:  1847 CW 2009-11-28 0119 OK2BXE        599 15     DL4HG/P       599 14
QSO:  1846 CW 2009-11-28 0120 OK2BXE        599 15     YR5N          599 20
QSO:  1845 CW 2009-11-28 0120 OK2BXE        599 15     DJ0MDR        599 14
QSO:  1843 CW 2009-11-28 0122 OK2BXE        599 15     OH2U          599 15
QSO:  1842 CW 2009-11-28 0122 OK2BXE        599 15     OK1XC         599 15
QSO:  1841 CW 2009-11-28 0124 OK2BXE        599 15     M3W           599 14
QSO:  1841 CW 2009-11-28 0125 OK2BXE        599 15     OZ2TF         599 14
QSO:  1840 CW 2009-11-28 0127 OK2BXE        599 15     EE2W          599 14
QSO:  1840 CW 2009-11-28 0128 OK2BXE        599 15     OH0Z          599 15
QSO:  1837 CW 2009-11-28 0130 OK2BXE        599 15     HA5JI         599 15
QSO:  1836 CW 2009-11-28 0132 OK2BXE        599 15     LY7A          599 15
QSO:  1835 CW 2009-11-28 0132 OK2BXE        599 15     G5W           599 14
QSO:  1834 CW 2009-11-28 0134 OK2BXE        599 15     G4MKP         599 14
QSO:  1833 CW 2009-11-28 0135 OK2BXE        599 15     YU7AU         599 15
QSO:  1830 CW 2009-11-28 0136 OK2BXE        599 15     F6DDR         599 14
QSO:  1829 CW 2009-11-28 0138 OK2BXE        599 15     YL2SM         599 15
QSO:  1829 CW 2009-11-28 0138 OK2BXE        599 15     LY2IJ         599 15
QSO:  1827 CW 2009-11-28 0140 OK2BXE        599 15     ON4WW         599 14
QSO:  1827 CW 2009-11-28 0141 OK2BXE        599 15     TM2T          599 14
QSO:  1824 CW 2009-11-28 0145 OK2BXE        599 15     EI2CN         599 14
QSO:  1823 CW 2009-11-28 0145 OK2BXE        599 15     DF0HQ         599 14
QSO:  1822 CW 2009-11-28 0146 OK2BXE        599 15     HB9LCW        599 14
QSO:  1820 CW 2009-11-28 0147 OK2BXE        599 15     YL/4L3A       599 15
QSO:  1819 CW 2009-11-28 0147 OK2BXE        599 15     RK3ER         599 16
QSO:  1817 CW 2009-11-28 0148 OK2BXE        599 15     TM4Q          599 14
QSO:  1855 CW 2009-11-28 0149 OK2BXE        599 15     UT5VX         599 16
QSO:  1845 CW 2009-11-28 0151 OK2BXE        599 15     UT0AZA        599 16
QSO:  1840 CW 2009-11-28 0153 OK2BXE        599 15     OM7CA         599 15
QSO:  1839 CW 2009-11-28 0154 OK2BXE        599 15     SM5CEU        599 14
QSO:  1839 CW 2009-11-28 0154 OK2BXE        599 15     G3XTT         599 14
QSO:  1838 CW 2009-11-28 0155 OK2BXE        599 15     Z35X          599 15
QSO:  1838 CW 2009-11-28 0158 OK2BXE        599 15     5B4AIA        599 20
QSO:  1828 CW 2009-11-28 0201 OK2BXE        599 15     OZ5E          599 14
QSO:  3581 CW 2009-11-28 0206 OK2BXE        599 15     LY2GW         599 15
QSO:  3579 CW 2009-11-28 0208 OK2BXE        599 15     EV6M          599 16
QSO:  3578 CW 2009-11-28 0208 OK2BXE        599 15     9A4WY         599 15
QSO:  3577 CW 2009-11-28 0209 OK2BXE        599 15     UT1S          599 16
QSO:  3576 CW 2009-11-28 0210 OK2BXE        599 15     LY2X          599 15
QSO:  3576 CW 2009-11-28 0211 OK2BXE        599 15     RA1TU         599 16
QSO:  3574 CW 2009-11-28 0211 OK2BXE        599 15     UA9TQ         599 16
QSO:  3573 CW 2009-11-28 0212 OK2BXE        599 15     S54X          599 15
QSO:  3572 CW 2009-11-28 0212 OK2BXE        599 15     RX9FM         599 17
QSO:  3572 CW 2009-11-28 0213 OK2BXE        599 15     DJ9IE         599 14
QSO:  3571 CW 2009-11-28 0213 OK2BXE        599 15     EV8D          599 16
QSO:  3570 CW 2009-11-28 0214 OK2BXE        599 15     EW8OM         599 16
QSO:  3570 CW 2009-11-28 0215 OK2BXE        599 15     G5O           599 14
QSO:  3569 CW 2009-11-28 0215 OK2BXE        599 15     K1DG          599 05
QSO:  3568 CW 2009-11-28 0217 OK2BXE        599 15     E77C          599 15
QSO:  3568 CW 2009-11-28 0217 OK2BXE        599 15     RA3SL         599 16
QSO:  3568 CW 2009-11-28 0218 OK2BXE        599 15     YL3FX         599 15
QSO:  3567 CW 2009-11-28 0218 OK2BXE        599 15     OR2A          599 14
QSO:  3566 CW 2009-11-28 0219 OK2BXE        599 15     G4MKP         599 14
QSO:  3566 CW 2009-11-28 0219 OK2BXE        599 15     UT7XX         599 16
QSO:  3565 CW 2009-11-28 0220 OK2BXE        599 15     UW0L          599 16
QSO:  3565 CW 2009-11-28 0221 OK2BXE        599 15     YL5W          599 15
QSO:  3565 CW 2009-11-28 0222 OK2BXE        599 15     PA3GVI        599 14
QSO:  3564 CW 2009-11-28 0223 OK2BXE        599 15     HA5OV         599 15
