START-OF-LOG: 3.0
CREATED-BY: GenLog v6.62
CONTEST: CQ-WW-CW
CALLSIGN: EA6UP
CLAIMED-SCORE: 1766696
OPERATORS: EA6UP
CLUB: ure
NAME: miguel
SOAPBOX:
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  3500 CW 2009-11-28 0009 EA6UP         599 14     VY2ZM         599 05
QSO:  3500 CW 2009-11-28 0010 EA6UP         599 14     W2FA          599 05
QSO:  3500 CW 2009-11-28 0011 EA6UP         599 14     K1TTT         599 05
QSO:  3500 CW 2009-11-28 0012 EA6UP         599 14     KC1XX         599 05
QSO:  3500 CW 2009-11-28 0012 EA6UP         599 14     K3LR          599 05
QSO:  3500 CW 2009-11-28 0014 EA6UP         599 14     SM0W          599 14
QSO:  3500 CW 2009-11-28 0015 EA6UP         599 14     RK9XWA        599 17
QSO:  3500 CW 2009-11-28 0016 EA6UP         599 14     RS3A          599 16
QSO:  3500 CW 2009-11-28 0017 EA6UP         599 14     G4MKP         599 14
QSO:  3500 CW 2009-11-28 0018 EA6UP         599 14     W3LPL         599 05
QSO:  3500 CW 2009-11-28 0018 EA6UP         599 14     SN4L          599 15
QSO:  3500 CW 2009-11-28 0019 EA6UP         599 14     YU1EXY        599 15
QSO:  3500 CW 2009-11-28 0020 EA6UP         599 14     UT7XX         599 16
QSO:  3500 CW 2009-11-28 0020 EA6UP         599 14     E71A          599 15
QSO:  3500 CW 2009-11-28 0024 EA6UP         599 14     RW0A          599 18
QSO:  3500 CW 2009-11-28 0026 EA6UP         599 14     UW1M          599 16
QSO:  3500 CW 2009-11-28 0028 EA6UP         599 14     LZ7J          599 20
QSO:  3500 CW 2009-11-28 0029 EA6UP         599 14     UT3L          599 16
QSO:  3500 CW 2009-11-28 0030 EA6UP         599 14     OL3Z          599 15
QSO:  3500 CW 2009-11-28 0031 EA6UP         599 14     SP3GTS        599 15
QSO:  3500 CW 2009-11-28 0033 EA6UP         599 14     9A0AA         599 15
QSO:  3500 CW 2009-11-28 0033 EA6UP         599 14     LY6A          599 15
QSO:  3500 CW 2009-11-28 0034 EA6UP         599 14     UT7L          599 16
QSO:  3500 CW 2009-11-28 0036 EA6UP         599 14     OK1CRM        599 15
QSO:  3500 CW 2009-11-28 0039 EA6UP         599 14     GW7X          599 14
QSO:  3500 CW 2009-11-28 0040 EA6UP         599 14     YL3FT         599 15
QSO:  3500 CW 2009-11-28 0041 EA6UP         599 14     LY4CW         599 15
QSO:  3500 CW 2009-11-28 0042 EA6UP         599 14     TF4X          599 40
QSO:  3500 CW 2009-11-28 0043 EA6UP         599 14     9A5Y          599 15
QSO:  3500 CW 2009-11-28 0044 EA6UP         599 14     S59N          599 15
QSO:  3500 CW 2009-11-28 0046 EA6UP         599 14     LX7I          599 14
QSO:  3500 CW 2009-11-28 0046 EA6UP         599 14     IO4T          599 15
QSO:  3500 CW 2009-11-28 0047 EA6UP         599 14     G5W           599 14
QSO:  3500 CW 2009-11-28 0049 EA6UP         599 14     OH8L          599 15
QSO:  3500 CW 2009-11-28 0051 EA6UP         599 14     OL1C          599 15
QSO:  3500 CW 2009-11-28 0051 EA6UP         599 14     EA6SX         599 14
