START-OF-LOG: 3.0
ARRL-SECTION:
CONTEST: CQ-WW-CW
CREATED-BY: AATest v.1.0 beta  http://www.dxsoft.com
CALLSIGN: RZ1AP
CLAIMED-SCORE: 155250
OPERATORS: RZ1AP
CLUB:
NAME: Igor
SOAPBOX: [email hidden]
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO: 14000 CW 2009-11-28 0444 RZ1AP         599 16     SK3W          599 14     0
QSO: 14000 CW 2009-11-28 0450 RZ1AP         599 16     SN3R          599 15     0
QSO: 14000 CW 2009-11-28 0451 RZ1AP         599 16     4L8A          599 21     0
QSO: 14000 CW 2009-11-28 0453 RZ1AP         599 16     UP2L          599 17     0
QSO: 14000 CW 2009-11-28 0457 RZ1AP         599 16     EX2A          599 17     0
QSO: 14000 CW 2009-11-28 0458 RZ1AP         599 16     UP4L          599 17     0
QSO: 14000 CW 2009-11-28 0501 RZ1AP         599 16     LX7I          599 14     0
QSO: 14000 CW 2009-11-28 0502 RZ1AP         599 16     DF0HQ         599 14     0
QSO: 14000 CW 2009-11-28 0505 RZ1AP         599 16     UN7QF         599 17     0
QSO: 14000 CW 2009-11-28 0507 RZ1AP         599 16     RW0A          599 18     0
QSO: 14000 CW 2009-11-28 0509 RZ1AP         599 16     UN0L          599 17     0
QSO: 14000 CW 2009-11-28 0510 RZ1AP         599 16     RA9AP         599 17     0
QSO: 14000 CW 2009-11-28 0511 RZ1AP         599 16     UN9L          599 17     0
QSO: 14000 CW 2009-11-28 0513 RZ1AP         599 16     BA4RF         599 24     0
QSO: 14000 CW 2009-11-28 0517 RZ1AP         599 16     JA6ZPR        599 25     0
QSO: 14000 CW 2009-11-28 0520 RZ1AP         599 16     EY7AF         599 17     0
QSO: 14000 CW 2009-11-28 0520 RZ1AP         599 16     JH4UYB        599 25     0
QSO: 14000 CW 2009-11-28 0521 RZ1AP         599 16     EX8AB         599 17     0
QSO: 14000 CW 2009-11-28 0523 RZ1AP         599 16     BD2RJ         599 24     0
QSO: 14000 CW 2009-11-28 0534 RZ1AP         599 16     RV9CP         599 17     0
QSO: 14000 CW 2009-11-28 0535 RZ1AP         599 16     JA2IVK        599 25     0
QSO: 14000 CW 2009-11-28 0538 RZ1AP         599 16     RZ9HT         599 18     0
QSO: 14000 CW 2009-11-28 0541 RZ1AP         599 16     JR4GPA        599 25     0
QSO: 14000 CW 2009-11-28 0542 RZ1AP         599 16     JH0NEC        599 25     0
QSO: 14000 CW 2009-11-28 0543 RZ1AP         599 16     UA9OG         599 18     0
QSO: 14000 CW 2009-11-28 0548 RZ1AP         599 16     RA9AE         599 17     0
QSO: 14000 CW 2009-11-28 0549 RZ1AP         599 16     JI3BFC        599 25     0
QSO: 14000 CW 2009-11-28 0550 RZ1AP         599 16     JR1CBC        599 25     0
QSO: 14000 CW 2009-11-28 0552 RZ1AP         599 16     JA7COI        599 25     0
QSO: 14000 CW 2009-11-28 0553 RZ1AP         599 16     JF2QNM        599 25     0
QSO: 14000 CW 2009-11-28 0554 RZ1AP         599 16     RV9UF         599 18     0
QSO: 14000 CW 2009-11-28 0600 RZ1AP         599 16     JA7AKH        599 25     0
QSO: 14000 CW 2009-11-28 0600 RZ1AP         599 16     JT1DA         599 23     0
QSO: 14000 CW 2009-11-28 0602 RZ1AP         599 16     JA0UMV        599 25     0
QSO: 14000 CW 2009-11-28 0603 RZ1AP         599 16     RU1A          599 16     0
QSO: 14000 CW 2009-11-28 0605 RZ1AP         599 16     JF1PJK        599 25     0
QSO: 14000 CW 2009-11-28 0606 RZ1AP         599 16     RN9S          599 16     0
QSO: 14000 CW 2009-11-28 0607 RZ1AP         599 16     JH3AIU        599 25     0
QSO: 14000 CW 2009-11-28 0608 RZ1AP         599 16     RZ9AY         599 17     0
QSO: 14000 CW 2009-11-28 0609 RZ1AP         599 16     RU0LL         599 19     0
QSO: 14000 CW 2009-11-28 0610 RZ1AP         599 16     UZ0U          599 16     0
QSO: 14000 CW 2009-11-28 0613 RZ1AP         599 16     4X2M          599 20     0
QSO: 14000 CW 2009-11-28 0615 RZ1AP         599 16     RW0UM         599 17     0
QSO: 14000 CW 2009-11-28 0615 RZ1AP         599 16     RA0AY         599 18     0
QSO: 14000 CW 2009-11-28 0616 RZ1AP         599 16     UA9OMT        599 18     0
QSO: 14000 CW 2009-11-28 0616 RZ1AP         599 16     VU2JOS        599 22     0
QSO: 14000 CW 2009-11-28 0618 RZ1AP         599 16     SP8NR         599 15     0
QSO: 14000 CW 2009-11-28 0619 RZ1AP         599 16     JA1GDF        599 25     0
QSO: 14000 CW 2009-11-28 0620 RZ1AP         599 16     JA1HP         599 25     0
QSO: 14000 CW 2009-11-28 0620 RZ1AP         599 16     RA0QD         599 19     0
QSO: 14000 CW 2009-11-28 0621 RZ1AP         599 16     VU2PTT        599 22     0
QSO: 14000 CW 2009-11-28 0621 RZ1AP         599 16     LZ2HR         599 20     0
QSO: 14000 CW 2009-11-28 0623 RZ1AP         599 16     JA1AWX        599 25     0
QSO: 14000 CW 2009-11-28 0623 RZ1AP         599 16     LZ1AQ         599 20     0
QSO: 14000 CW 2009-11-28 0624 RZ1AP         599 16     UN7TX         599 17     0
QSO: 21000 CW 2009-11-28 0628 RZ1AP         599 16     UN6P          599 17     0
QSO: 21000 CW 2009-11-28 0629 RZ1AP         599 16     UN5J          599 17     0
QSO: 21000 CW 2009-11-28 0635 RZ1AP         599 16     RU9UG         599 18     0
QSO: 21000 CW 2009-11-28 0638 RZ1AP         599 16     UN4PG         599 17     0
QSO: 21000 CW 2009-11-28 0639 RZ1AP         599 16     JA5FDJ        599 25     0
QSO: 21000 CW 2009-11-28 0640 RZ1AP         599 16     UO1P          599 17     0
QSO: 21000 CW 2009-11-28 0641 RZ1AP         599 16     UA9OG         599 18     0
QSO: 21000 CW 2009-11-28 0643 RZ1AP         599 16     ZL2BR         599 32     0
QSO: 21000 CW 2009-11-28 0644 RZ1AP         599 16     9M2CNC        599 28     0
QSO: 21000 CW 2009-11-28 0646 RZ1AP         599 16     JA3YBK        599 25     0
QSO: 21000 CW 2009-11-28 0649 RZ1AP         599 16     UN7FW         599 17     0
QSO: 21000 CW 2009-11-28 0649 RZ1AP         599 16     B3C           599 24     0
QSO: 21000 CW 2009-11-28 0652 RZ1AP         599 16     RA0AA         599 18     0
QSO: 21000 CW 2009-11-28 0653 RZ1AP         599 16     RU0AW         599 18     0
QSO: 21000 CW 2009-11-28 0655 RZ1AP         599 16     E2IC          599 26     0
QSO: 21000 CW 2009-11-28 0657 RZ1AP         599 16     RV9UF         599 18     0
QSO: 21000 CW 2009-11-28 0658 RZ1AP         599 16     B7M           599 24     0
QSO: 21000 CW 2009-11-28 0659 RZ1AP         599 16     JS6RGY        599 25     0
QSO: 21000 CW 2009-11-28 0705 RZ1AP         599 16     AH2R          599 27     0
QSO: 21000 CW 2009-11-28 0713 RZ1AP         599 16     P3J           599 20     0
QSO: 21000 CW 2009-11-28 0714 RZ1AP         599 16     RV0AL         599 18     0
QSO: 21000 CW 2009-11-28 0715 RZ1AP         599 16     BA8AG         599 24     0
QSO: 21000 CW 2009-11-28 0718 RZ1AP         599 16     JH4UYB        599 25     0
QSO: 21000 CW 2009-11-28 0718 RZ1AP         599 16     JR3EOI        599 25     0
QSO: 21000 CW 2009-11-28 0720 RZ1AP         599 16     UA0YAY        599 23     0
QSO: 21000 CW 2009-11-28 0722 RZ1AP         599 16     JK2VOC/BA4TB  599 24     0
QSO: 21000 CW 2009-11-28 0723 RZ1AP         599 16     RW0A          599 18     0
QSO: 21000 CW 2009-11-28 0725 RZ1AP         599 16     JA5DQH        599 25     0
QSO: 21000 CW 2009-11-28 0727 RZ1AP         599 16     UA9MD         599 17     0
QSO: 21000 CW 2009-11-28 0729 RZ1AP         599 16     C4I           599 20     0
QSO: 21000 CW 2009-11-28 0730 RZ1AP         599 16     ZC4T          599 20     0
QSO: 21000 CW 2009-11-28 0732 RZ1AP         599 16     9J3A          599 36     0
QSO: 21000 CW 2009-11-28 0734 RZ1AP         599 16     SX1L          599 20     0
QSO: 21000 CW 2009-11-28 0738 RZ1AP         599 16     OK5W          599 15     0
QSO: 21000 CW 2009-11-28 0742 RZ1AP         599 16     VU2RMS        599 22     0
QSO: 21000 CW 2009-11-28 0755 RZ1AP         599 16     A25NW         599 38     0
QSO: 21000 CW 2009-11-28 0757 RZ1AP         599 16     OL9R          599 15     0
QSO: 21000 CW 2009-11-28 0758 RZ1AP         599 16     RC9O          599 18     0
QSO: 21000 CW 2009-11-28 0806 RZ1AP         599 16     P33W          599 20     0
QSO: 21000 CW 2009-11-28 0808 RZ1AP         599 16     IG9X          599 33     0
QSO: 21000 CW 2009-11-28 0810 RZ1AP         599 16     A73A          599 21     0
QSO: 21000 CW 2009-11-28 0813 RZ1AP         599 16     IT9INO        599 15     0
QSO: 21000 CW 2009-11-28 0816 RZ1AP         599 16     DR1A          599 14     0
QSO: 21000 CW 2009-11-28 0817 RZ1AP         599 16     ST2AR         599 34     0
QSO: 21000 CW 2009-11-28 0820 RZ1AP         599 16     ZS4TX         599 38     0
QSO: 21000 CW 2009-11-28 0822 RZ1AP         599 16     UT3IK         599 16     0
QSO: 21000 CW 2009-11-28 0836 RZ1AP         599 16     3V3S          599 33     0
QSO: 21000 CW 2009-11-28 0842 RZ1AP         599 16     HG3M          599 15     0
