START-OF-LOG: 3.0
CREATED-BY: TR Log POST Version 6.80 (POST4W 1.1 beta)
CALLSIGN: ZS4TX
CONTEST: CQ-WW-CW
Category-Transmitter: ONE
CLAIMED-SCORE: 8576352
NAME: BERNIE VAN DER WALT
SOAPBOX: Best effort so far from the ZS9X station!
OPERATORS: ZS4TX
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  7000 CW 2009-11-28 0008 ZS4TX         599 38     CR2X          599 14
QSO:  7000 CW 2009-11-28 0010 ZS4TX         599 38     4O3A          599 15
QSO:  7000 CW 2009-11-28 0010 ZS4TX         599 38     9J3A          599 36
QSO:  7000 CW 2009-11-28 0012 ZS4TX         599 38     S58M          599 15
QSO:  7000 CW 2009-11-28 0015 ZS4TX         599 38     OQ3R          599 14
QSO:  7000 CW 2009-11-28 0016 ZS4TX         599 38     MZ5B          599 14
QSO:  7000 CW 2009-11-28 0017 ZS4TX         599 38     5N7M          599 35
QSO:  7000 CW 2009-11-28 0019 ZS4TX         599 38     DL1JWA        599 14
QSO:  7000 CW 2009-11-28 0020 ZS4TX         599 38     EW7DK         599 16
QSO:  7000 CW 2009-11-28 0020 ZS4TX         599 38     DK4WF         599 14
QSO:  7000 CW 2009-11-28 0021 ZS4TX         599 38     OH2FT         599 15
QSO:  7000 CW 2009-11-28 0022 ZS4TX         599 38     HA8QZ         599 15
QSO:  7000 CW 2009-11-28 0022 ZS4TX         599 38     HA5OV         599 15
QSO:  7000 CW 2009-11-28 0023 ZS4TX         599 38     SM3NRY        599 14
QSO:  7000 CW 2009-11-28 0024 ZS4TX         599 38     K7GQ          599 03
QSO:  7000 CW 2009-11-28 0024 ZS4TX         599 38     N8DE          599 04
QSO:  7000 CW 2009-11-28 0025 ZS4TX         599 38     SC3DX         599 14
QSO:  7000 CW 2009-11-28 0025 ZS4TX         599 38     EU1AZ         599 16
QSO:  7000 CW 2009-11-28 0026 ZS4TX         599 38     RX6AM         599 16
QSO:  7000 CW 2009-11-28 0027 ZS4TX         599 38     LY7A          599 15
QSO:  7000 CW 2009-11-28 0027 ZS4TX         599 38     K9JWI         599 04
QSO:  7000 CW 2009-11-28 0028 ZS4TX         599 38     LZ8E          599 20
QSO:  7000 CW 2009-11-28 0029 ZS4TX         599 38     N1JW          599 05
QSO:  7000 CW 2009-11-28 0029 ZS4TX         599 38     VE3FU         599 04
