START-OF-LOG: 3.0
CALLSIGN: CE2/K0MD
CLUB: Minnesota Wireless Assn
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 27744
OPERATORS: K0MD
NAME: Scott Wright
CREATED-BY: N1MM Logger V9.11.0
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO: 14014 CW 2009-11-28 0121 CE2/K0MD	    599 12     KC1XX	     599 05
QSO: 21012 CW 2009-11-28 1302 CE2/K0MD	    599 12     W9XT	     599 04
QSO: 21012 CW 2009-11-28 1309 CE2/K0MD	    599 12     K1AR	     599 05
QSO: 21001 CW 2009-11-28 1407 CE2/K0MD	    599 12     DR1A	     599 14
QSO: 21009 CW 2009-11-28 1538 CE2/K0MD	    599 12     CX9AU	     599 13
QSO: 21051 CW 2009-11-28 1545 CE2/K0MD	    599 12     HC8GR	     599 10
QSO: 21007 CW 2009-11-28 1550 CE2/K0MD	    599 12     CT1FJK	     599 14
QSO: 21007 CW 2009-11-28 1553 CE2/K0MD	    599 12     W6OAT	     599 03
QSO: 21007 CW 2009-11-28 1554 CE2/K0MD	    599 12     KC1XX	     599 05
QSO: 21007 CW 2009-11-28 1555 CE2/K0MD	    599 12     LU5FZ/A    599 13
QSO: 21007 CW 2009-11-28 1556 CE2/K0MD	    599 12     LU7DSU	     599 13
QSO: 21007 CW 2009-11-28 1559 CE2/K0MD	    599 12     VP2E	     599 08
QSO: 21007 CW 2009-11-28 1600 CE2/K0MD	    599 12     K1RX	     599 05
QSO: 21007 CW 2009-11-28 1604 CE2/K0MD	    599 12     VE3FU	     599 04
QSO: 21007 CW 2009-11-28 1605 CE2/K0MD	    599 12     PY2LEI	     599 11
QSO: 21007 CW 2009-11-28 1606 CE2/K0MD	    599 12     PY3ZXU	     599 11
QSO: 21007 CW 2009-11-28 1606 CE2/K0MD	    599 12     K3PH	     599 05
QSO: 21007 CW 2009-11-28 1607 CE2/K0MD	    599 12     LU1XS	     599 13
QSO: 21007 CW 2009-11-28 1607 CE2/K0MD	    599 12     VE2XAA	     599 05
QSO: 28011 CW 2009-11-28 1618 CE2/K0MD	    599 12     LU1WI	     599 13
QSO: 28038 CW 2009-11-28 1621 CE2/K0MD	    599 12     LU5WW	     599 13
QSO: 21018 CW 2009-11-28 1627 CE2/K0MD	    599 12     FM5CD	     599 08
QSO: 21016 CW 2009-11-28 1629 CE2/K0MD	    599 12     ZP0R	     599 11
QSO: 21007 CW 2009-11-28 1644 CE2/K0MD	    599 12     P40W	     599 09
QSO: 21009 CW 2009-11-28 1648 CE2/K0MD	    599 12     6W1RW	     599 35
QSO: 21009 CW 2009-11-28 1649 CE2/K0MD	    599 12     NR5M	     599 04
QSO: 21009 CW 2009-11-28 1652 CE2/K0MD	    599 12     WA3II	     599 05
QSO: 21009 CW 2009-11-28 1654 CE2/K0MD	    599 12     KC6X	     599 03
QSO: 21009 CW 2009-11-28 1656 CE2/K0MD	    599 12     W2XL	     599 05
QSO: 21009 CW 2009-11-28 1657 CE2/K0MD	    599 12     W7ZR	     599 03
QSO: 21009 CW 2009-11-28 1659 CE2/K0MD	    599 12     N6ND	     599 03
QSO: 21009 CW 2009-11-28 1700 CE2/K0MD	    599 12     W8CZN	     599 08
QSO: 21009 CW 2009-11-28 1701 CE2/K0MD	    599 12     W7DR	     599 03
QSO: 21009 CW 2009-11-28 1701 CE2/K0MD	    599 12     N4PN	     599 05
QSO: 21009 CW 2009-11-28 1702 CE2/K0MD	    599 12     K1LZ	     599 05
QSO: 21009 CW 2009-11-28 1702 CE2/K0MD	    599 12     K1TTT	     599 05
QSO: 21009 CW 2009-11-28 1703 CE2/K0MD	    599 12     N5ZK	     599 04
QSO: 21009 CW 2009-11-28 1703 CE2/K0MD	    599 12     W6YA	     599 03
QSO: 21009 CW 2009-11-28 1704 CE2/K0MD	    599 12     K0RF	     599 04
QSO: 21009 CW 2009-11-28 1704 CE2/K0MD	    599 12     KY7M	     599 03
QSO: 21009 CW 2009-11-28 1705 CE2/K0MD	    599 12     K3MD	     599 05
QSO: 21009 CW 2009-11-28 1705 CE2/K0MD	    599 12     WA7NB	     599 03
QSO: 21009 CW 2009-11-28 1705 CE2/K0MD	    599 12     WA6O	     599 03
QSO: 21009 CW 2009-11-28 1706 CE2/K0MD	    599 12     W7UT	     599 03
QSO: 21009 CW 2009-11-28 1706 CE2/K0MD	    599 12     AA1V	     599 05
QSO: 21009 CW 2009-11-28 1707 CE2/K0MD	    599 12     N4RV	     599 05
QSO: 21009 CW 2009-11-28 1708 CE2/K0MD	    599 12     W9OP	     599 04
QSO: 21009 CW 2009-11-28 1709 CE2/K0MD	    599 12     K0IR	     599 04
QSO: 21009 CW 2009-11-28 1711 CE2/K0MD	    599 12     K7XC	     599 03
QSO: 21009 CW 2009-11-28 1712 CE2/K0MD	    599 12     K0QB	     599 04
QSO: 21009 CW 2009-11-28 1713 CE2/K0MD	    599 12     W2CG	     599 05
QSO: 21009 CW 2009-11-28 1714 CE2/K0MD	    599 12     N2IC	     599 04
QSO: 21009 CW 2009-11-28 1714 CE2/K0MD	    599 12     K5GO	     599 04
QSO: 21009 CW 2009-11-28 1715 CE2/K0MD	    599 12     AD6ZJ	     599 03
QSO: 21009 CW 2009-11-28 1715 CE2/K0MD	    599 12     K7GK	     599 03
QSO: 21009 CW 2009-11-28 1716 CE2/K0MD	    599 12     K7WP	     599 03
QSO: 21009 CW 2009-11-28 1717 CE2/K0MD	    599 12     K6VVA	     599 03
QSO: 21009 CW 2009-11-28 1718 CE2/K0MD	    599 12     ZP9EH	     599 11
QSO: 21009 CW 2009-11-28 1718 CE2/K0MD	    599 12     AC4CA	     599 05
QSO: 21009 CW 2009-11-28 1719 CE2/K0MD	    599 12     KT6LA	     599 03
QSO: 21009 CW 2009-11-28 1719 CE2/K0MD	    599 12     N4KG	     599 04
QSO: 21009 CW 2009-11-28 1720 CE2/K0MD	    599 12     K0OB	     599 04
QSO: 21009 CW 2009-11-28 1721 CE2/K0MD	    599 12     N6RU	     599 03
QSO: 21009 CW 2009-11-28 1721 CE2/K0MD	    599 12     N8BM	     599 04
QSO: 21009 CW 2009-11-28 1722 CE2/K0MD	    599 12     LW5EE	     599 13
QSO: 21009 CW 2009-11-28 1723 CE2/K0MD	    599 12     W8TE	     599 04
QSO: 21009 CW 2009-11-28 1724 CE2/K0MD	    599 12     WB4TDH	     599 05
QSO: 21009 CW 2009-11-28 1726 CE2/K0MD	    599 12     W5GN	     599 04
QSO: 21009 CW 2009-11-28 1726 CE2/K0MD	    599 12     W7YAQ	     599 03
QSO: 21009 CW 2009-11-28 1730 CE2/K0MD	    599 12     W7IJ	     599 05
QSO: 21009 CW 2009-11-28 1732 CE2/K0MD	    599 12     K0ALT	     599 04
QSO: 21009 CW 2009-11-28 1735 CE2/K0MD	    599 12     LW3DG	     599 13
QSO: 21009 CW 2009-11-28 1736 CE2/K0MD	    599 12     K4XU	     599 03
QSO: 21009 CW 2009-11-28 1737 CE2/K0MD	    599 12     K7CE	     599 03
QSO: 21009 CW 2009-11-28 1739 CE2/K0MD	    599 12     K3LR	     599 05
QSO: 21009 CW 2009-11-28 1740 CE2/K0MD	    599 12     N6BQ	     599 03
QSO: 21009 CW 2009-11-28 1740 CE2/K0MD	    599 12     N0HR	     599 04
QSO: 21009 CW 2009-11-28 1742 CE2/K0MD	    599 12     N1NK	     599 05
QSO: 21009 CW 2009-11-28 1742 CE2/K0MD	    599 12     K5ZD	     599 05
QSO: 21009 CW 2009-11-28 1743 CE2/K0MD	    599 12     W1KM	     599 05
QSO: 21009 CW 2009-11-28 1743 CE2/K0MD	    599 12     N3RS	     599 05
QSO: 21009 CW 2009-11-28 1745 CE2/K0MD	    599 12     K8MN	     599 05
QSO: 21009 CW 2009-11-28 1746 CE2/K0MD	    599 12     NZ1U	     599 05
QSO: 21009 CW 2009-11-28 1747 CE2/K0MD	    599 12     KO7AA	     599 03
QSO: 21009 CW 2009-11-28 1747 CE2/K0MD	    599 12     IG9X	     599 33
QSO: 21009 CW 2009-11-28 1748 CE2/K0MD	    599 12     NQ4I	     599 05
QSO: 21009 CW 2009-11-28 1748 CE2/K0MD	    599 12     K7ZV	     599 03
QSO: 21009 CW 2009-11-28 1749 CE2/K0MD	    599 12     K5MDX	     599 04
QSO: 21009 CW 2009-11-28 1749 CE2/K0MD	    599 12     K9IMM	     599 04
QSO: 21009 CW 2009-11-28 1750 CE2/K0MD	    599 12     K2LE	     599 05
QSO: 21009 CW 2009-11-28 1750 CE2/K0MD	    599 12     K0PC	     599 04
QSO: 21009 CW 2009-11-28 1751 CE2/K0MD	    599 12     K1JD	     599 05
QSO: 21009 CW 2009-11-28 1751 CE2/K0MD	    599 12     K4VV	     599 05
QSO: 21009 CW 2009-11-28 1753 CE2/K0MD	    599 12     AA6PW	     599 03
QSO: 21009 CW 2009-11-28 1753 CE2/K0MD	    599 12     WA0MHJ	     599 04
QSO: 21009 CW 2009-11-28 1754 CE2/K0MD	    599 12     W1YM	     599 05
QSO: 21009 CW 2009-11-28 1754 CE2/K0MD	    599 12     K0KL	     599 04
QSO: 21009 CW 2009-11-28 1755 CE2/K0MD	    599 12     K8AJS	     599 04
QSO: 21009 CW 2009-11-28 1755 CE2/K0MD	    599 12     WN6K	     599 03
QSO: 21009 CW 2009-11-28 1756 CE2/K0MD	    599 12     W8MJ	     599 04
QSO: 21009 CW 2009-11-28 1757 CE2/K0MD	    599 12     W3LPL	     599 05
QSO: 21009 CW 2009-11-28 1757 CE2/K0MD	    599 12     VE3XN	     599 04
QSO: 21009 CW 2009-11-28 1758 CE2/K0MD	    599 12     WA6F	     599 03
QSO: 21009 CW 2009-11-28 1758 CE2/K0MD	    599 12     W5ZO	     599 04
QSO: 21009 CW 2009-11-28 1758 CE2/K0MD	    599 12     K5EWJ	     599 04
QSO: 21009 CW 2009-11-28 1758 CE2/K0MD	    599 12     K0KX	     599 04
QSO: 21009 CW 2009-11-28 1759 CE2/K0MD	    599 12     N4VV	     599 04
QSO: 21009 CW 2009-11-28 1759 CE2/K0MD	    599 12     N7WS	     599 03
QSO: 21009 CW 2009-11-28 1759 CE2/K0MD	    599 12     N8RA	     599 05
QSO: 21009 CW 2009-11-28 1800 CE2/K0MD	    599 12     W2FU	     599 05
QSO: 21009 CW 2009-11-28 1802 CE2/K0MD	    599 12     AA3BF	     599 05
QSO: 21009 CW 2009-11-28 1803 CE2/K0MD	    599 12     N2FF	     599 05
QSO: 21009 CW 2009-11-28 1803 CE2/K0MD	    599 12     W3EF	     599 05
QSO: 21009 CW 2009-11-28 1804 CE2/K0MD	    599 12     K3IE	     599 04
QSO: 21009 CW 2009-11-28 1805 CE2/K0MD	    599 12     N4XF	     599 05
QSO: 21009 CW 2009-11-28 1806 CE2/K0MD	    599 12     W6RFF	     599 03
QSO: 21009 CW 2009-11-28 1806 CE2/K0MD	    599 12     K4FJ	     599 05
QSO: 21009 CW 2009-11-28 1808 CE2/K0MD	    599 12     K0TV	     599 05
QSO: 21009 CW 2009-11-28 1809 CE2/K0MD	    599 12     W0TT	     599 04
QSO: 21009 CW 2009-11-28 1810 CE2/K0MD	    599 12     WA6KHK	     599 03
QSO: 21009 CW 2009-11-28 1811 CE2/K0MD	    599 12     VP8NO	     599 13
QSO: 21009 CW 2009-11-28 1812 CE2/K0MD	    599 12     N8ET	     599 04
QSO: 21009 CW 2009-11-28 1814 CE2/K0MD	    599 12     W0VG	     599 04
QSO: 21009 CW 2009-11-28 1814 CE2/K0MD	    599 12     W6PH	     599 03
QSO: 21009 CW 2009-11-28 1815 CE2/K0MD	    599 12     W5PF	     599 04
QSO: 21009 CW 2009-11-28 1816 CE2/K0MD	    599 12     K1GU	     599 04
QSO: 21009 CW 2009-11-28 1817 CE2/K0MD	    599 12     AB7E	     599 03
QSO: 21009 CW 2009-11-28 1818 CE2/K0MD	    599 12     K2UF	     599 05
QSO: 21009 CW 2009-11-28 1819 CE2/K0MD	    599 12     K5GM	     599 04
QSO: 21009 CW 2009-11-28 1821 CE2/K0MD	    599 12     K2TE	     599 05
QSO: 21009 CW 2009-11-28 1822 CE2/K0MD	    599 12     N4MM	     599 05
QSO: 21009 CW 2009-11-28 1822 CE2/K0MD	    599 12     W2RE	     599 05
QSO: 21009 CW 2009-11-28 1823 CE2/K0MD	    599 12     N2LT	     599 05
QSO: 21009 CW 2009-11-28 1823 CE2/K0MD	    599 12     K5WE	     599 04
QSO: 21000 CW 2009-11-28 1858 CE2/K0MD	    599 12     XE1MM	     599 06
QSO: 14000 CW 2009-11-29 0155 CE2/K0MD	    599 12     AH7C	     599 31
QSO: 14000 CW 2009-11-29 0157 CE2/K0MD	    599 12     UA0FAI	     599 19
QSO: 14032 CW 2009-11-29 0158 CE2/K0MD	    599 12     HC8GR	     599 10
QSO: 14033 CW 2009-11-29 0201 CE2/K0MD	    599 12     JF1NHD	     599 25
QSO: 14010 CW 2009-11-29 0216 CE2/K0MD	    599 12     HL2FDW	     599 25
QSO: 14012 CW 2009-11-29 0222 CE2/K0MD	    599 12     W2FU	     599 05
QSO: 14008 CW 2009-11-29 0234 CE2/K0MD	    599 12     W3LPL	     599 05
QSO: 14001 CW 2009-11-29 0241 CE2/K0MD	    599 12     JH3AIU	     599 25
QSO: 14010 CW 2009-11-29 0244 CE2/K0MD	    599 12     HL2FD	     599 25
QSO: 14010 CW 2009-11-29 0247 CE2/K0MD	    599 12     HL2FDW	     599 25
QSO: 14024 CW 2009-11-29 0307 CE2/K0MD	    599 12     JA5APU	     599 25
QSO: 14045 CW 2009-11-29 0311 CE2/K0MD	    599 12     JF1NHD	     599 25
QSO: 14054 CW 2009-11-29 0315 CE2/K0MD	    599 12     JH1EAQ	     599 25
QSO: 14049 CW 2009-11-29 0320 CE2/K0MD	    599 12     JH8XMO	     599 25
QSO: 14055 CW 2009-11-29 0322 CE2/K0MD	    599 12     JA1YPA	     599 25
QSO: 14010 CW 2009-11-29 0327 CE2/K0MD	    599 12     K3LR	     599 05
QSO: 14012 CW 2009-11-29 0328 CE2/K0MD	    599 12     JA5FDJ	     599 25
QSO: 14013 CW 2009-11-29 0330 CE2/K0MD	    599 12     K5GO	     599 04
QSO: 21013 CW 2009-11-29 1859 CE2/K0MD	    599 12     WE3C	     599 05
QSO: 21016 CW 2009-11-29 1901 CE2/K0MD	    599 12     D44AC	     599 35
QSO: 28010 CW 2009-11-29 1914 CE2/K0MD	    599 12     W6KH	     599 03
QSO: 28010 CW 2009-11-29 1916 CE2/K0MD	    599 12     CW7T	     599 13
QSO: 28010 CW 2009-11-29 1918 CE2/K0MD	    599 12     K5NA	     599 04
QSO: 28010 CW 2009-11-29 1919 CE2/K0MD	    599 12     PU2MT	     599 11
QSO: 28010 CW 2009-11-29 1921 CE2/K0MD	    599 12     N6ND	     599 03
QSO: 28010 CW 2009-11-29 1924 CE2/K0MD	    599 12     W2FU	     599 05
QSO: 21010 CW 2009-11-29 1945 CE2/K0MD	    599 12     NQ4I	     599 05
QSO: 21027 CW 2009-11-29 1947 CE2/K0MD	    599 12     VE6BBP	     599 04
QSO: 21026 CW 2009-11-29 1948 CE2/K0MD	    599 12     W0AIH	     599 04
QSO: 21009 CW 2009-11-29 1950 CE2/K0MD	    599 12     LU5FF	     599 13
QSO: 21031 CW 2009-11-29 1953 CE2/K0MD	    599 12     P40A	     599 09
QSO: 21028 CW 2009-11-29 1955 CE2/K0MD	    599 12     KH7B	     599 31
QSO: 21027 CW 2009-11-29 1957 CE2/K0MD	    599 12     K9RS	     599 05
QSO: 21027 CW 2009-11-29 1958 CE2/K0MD	    599 12     K3ZO	     599 05
QSO: 21027 CW 2009-11-29 1958 CE2/K0MD	    599 12     K7ABV	     599 04
QSO: 21027 CW 2009-11-29 2000 CE2/K0MD	    599 12     K0RI	     599 04
QSO: 21027 CW 2009-11-29 2001 CE2/K0MD	    599 12     EA8URL	     599 33
QSO: 21027 CW 2009-11-29 2001 CE2/K0MD	    599 12     K5LJ	     599 04
QSO: 21027 CW 2009-11-29 2002 CE2/K0MD	    599 12     K5NA	     599 04
QSO: 21027 CW 2009-11-29 2002 CE2/K0MD	    599 12     N7AT	     599 03
QSO: 21027 CW 2009-11-29 2002 CE2/K0MD	    599 12     W0WP	     599 04
QSO: 21027 CW 2009-11-29 2004 CE2/K0MD	    599 12     N4ZC	     599 05
QSO: 21027 CW 2009-11-29 2004 CE2/K0MD	    599 12     W1RAN	     599 05
QSO: 21027 CW 2009-11-29 2005 CE2/K0MD	    599 12     N2BA	     599 05
QSO: 21027 CW 2009-11-29 2005 CE2/K0MD	    599 12     K3ND	     599 05
QSO: 21027 CW 2009-11-29 2006 CE2/K0MD	    599 12     NA5G	     599 04
QSO: 21027 CW 2009-11-29 2007 CE2/K0MD	    599 12     K6RIM	     599 03
QSO: 21027 CW 2009-11-29 2007 CE2/K0MD	    599 12     K3PP	     599 05
QSO: 21027 CW 2009-11-29 2008 CE2/K0MD	    599 12     NO9E	     599 05
QSO: 21027 CW 2009-11-29 2009 CE2/K0MD	    599 12     W2YC	     599 05
QSO: 21027 CW 2009-11-29 2009 CE2/K0MD	    599 12     KF2O	     599 05
QSO: 21027 CW 2009-11-29 2010 CE2/K0MD	    599 12     NE3F	     599 05
QSO: 21027 CW 2009-11-29 2010 CE2/K0MD	    599 12     W5RU	     599 04
QSO: 21027 CW 2009-11-29 2012 CE2/K0MD	    599 12     N2BJ	     599 04
QSO: 21027 CW 2009-11-29 2013 CE2/K0MD	    599 12     W9IL	     599 04
QSO: 21027 CW 2009-11-29 2013 CE2/K0MD	    599 12     N6JV	     599 03
QSO: 21027 CW 2009-11-29 2014 CE2/K0MD	    599 12     W6NWS	     599 05
QSO: 21027 CW 2009-11-29 2015 CE2/K0MD	    599 12     K6LPO	     599 03
QSO: 21027 CW 2009-11-29 2015 CE2/K0MD	    599 12     PU9OSB	     599 11
QSO: 21027 CW 2009-11-29 2016 CE2/K0MD	    599 12     W4RX	     599 05
QSO: 21027 CW 2009-11-29 2016 CE2/K0MD	    599 12     N4WP	     599 05
QSO: 21027 CW 2009-11-29 2016 CE2/K0MD	    599 12     W2LE	     599 05
QSO: 21027 CW 2009-11-29 2017 CE2/K0MD	    599 12     KN5S	     599 03
QSO: 21027 CW 2009-11-29 2018 CE2/K0MD	    599 12     NR4M	     599 05
QSO: 21027 CW 2009-11-29 2018 CE2/K0MD	    599 12     WX4TM	     599 04
QSO: 21027 CW 2009-11-29 2019 CE2/K0MD	    599 12     NF9V	     599 04
QSO: 21027 CW 2009-11-29 2019 CE2/K0MD	    599 12     K9IUQ	     599 04
QSO: 21027 CW 2009-11-29 2020 CE2/K0MD	    599 12     N5AW	     599 04
QSO: 21027 CW 2009-11-29 2021 CE2/K0MD	    599 12     N6HK	     599 03
QSO: 21027 CW 2009-11-29 2021 CE2/K0MD	    599 12     WA3SLN	     599 05
QSO: 21027 CW 2009-11-29 2022 CE2/K0MD	    599 12     N0NI	     599 04
QSO: 21027 CW 2009-11-29 2022 CE2/K0MD	    599 12     K6JS	     599 03
QSO: 21027 CW 2009-11-29 2023 CE2/K0MD	    599 12     W5YZ	     599 04
QSO: 21027 CW 2009-11-29 2024 CE2/K0MD	    599 12     AA8LL	     599 04
QSO: 21027 CW 2009-11-29 2025 CE2/K0MD	    599 12     NE8Z	     599 04
QSO: 21027 CW 2009-11-29 2026 CE2/K0MD	    599 12     N0IJ	     599 04
QSO: 21027 CW 2009-11-29 2027 CE2/K0MD	    599 12     K0KU	     599 04
QSO: 21027 CW 2009-11-29 2028 CE2/K0MD	    599 12     NK6A	     599 03
QSO: 21027 CW 2009-11-29 2029 CE2/K0MD	    599 12     K6TA	     599 03
QSO: 21027 CW 2009-11-29 2031 CE2/K0MD	    599 12     N7ZG	     599 03
QSO: 21027 CW 2009-11-29 2031 CE2/K0MD	    599 12     N3MX	     599 05
QSO: 21027 CW 2009-11-29 2032 CE2/K0MD	    599 12     K7ZA	     599 03
QSO: 21027 CW 2009-11-29 2033 CE2/K0MD	    599 12     W9RPM	     599 04
QSO: 21027 CW 2009-11-29 2033 CE2/K0MD	    599 12     K3TW	     599 05
QSO: 21027 CW 2009-11-29 2034 CE2/K0MD	    599 12     N3AM	     599 05
QSO: 21027 CW 2009-11-29 2035 CE2/K0MD	    599 12     K5RQ	     599 05
QSO: 21027 CW 2009-11-29 2036 CE2/K0MD	    599 12     W7QQQ	     599 03
QSO: 21027 CW 2009-11-29 2036 CE2/K0MD	    599 12     W5VX	     599 04
QSO: 21027 CW 2009-11-29 2037 CE2/K0MD	    599 12     NG7Z	     599 03
QSO: 21027 CW 2009-11-29 2038 CE2/K0MD	    599 12     K0JGH	     599 04
QSO: 21027 CW 2009-11-29 2040 CE2/K0MD	    599 12     KT0R	     599 04
QSO: 21027 CW 2009-11-29 2040 CE2/K0MD	    599 12     W3OA	     599 05
QSO: 21027 CW 2009-11-29 2041 CE2/K0MD	    599 12     W0VX	     599 04
QSO: 21027 CW 2009-11-29 2042 CE2/K0MD	    599 12     W0SHL	     599 04
QSO: 21027 CW 2009-11-29 2043 CE2/K0MD	    599 12     K4IU	     599 04
QSO: 21027 CW 2009-11-29 2044 CE2/K0MD	    599 12     K0UH	     599 04
QSO: 21027 CW 2009-11-29 2044 CE2/K0MD	    599 12     K7RST	     599 03
QSO: 21027 CW 2009-11-29 2045 CE2/K0MD	    599 12     N0OB	     599 04
QSO: 21027 CW 2009-11-29 2046 CE2/K0MD	    599 12     W8HC	     599 05
QSO: 21027 CW 2009-11-29 2047 CE2/K0MD	    599 12     N4AOE	     599 05
QSO: 21027 CW 2009-11-29 2047 CE2/K0MD	    599 12     N4WW	     599 05
QSO: 21027 CW 2009-11-29 2048 CE2/K0MD	    599 12     K7EG	     599 03
QSO: 21027 CW 2009-11-29 2049 CE2/K0MD	    599 12     N4AOE	     599 05
QSO: 21027 CW 2009-11-29 2050 CE2/K0MD	    599 12     N7BV	     599 03
QSO: 21027 CW 2009-11-29 2052 CE2/K0MD	    599 12     K9YC	     599 04
QSO: 21027 CW 2009-11-29 2054 CE2/K0MD	    599 12     NW7E	     599 03
QSO: 21027 CW 2009-11-29 2054 CE2/K0MD	    599 12     K4UTE	     599 05
QSO: 21027 CW 2009-11-29 2056 CE2/K0MD	    599 12     K6NO	     599 03
QSO: 21027 CW 2009-11-29 2057 CE2/K0MD	    599 12     K4LQ	     599 05
QSO: 21027 CW 2009-11-29 2057 CE2/K0MD	    599 12     K4RO	     599 04
QSO: 21027 CW 2009-11-29 2057 CE2/K0MD	    599 12     W7SW	     599 03
QSO: 21027 CW 2009-11-29 2058 CE2/K0MD	    599 12     NT6AA	     599 03
QSO: 21027 CW 2009-11-29 2100 CE2/K0MD	    599 12     NQ7R	     599 03
QSO: 21027 CW 2009-11-29 2101 CE2/K0MD	    599 12     N7RT	     599 03
QSO: 21027 CW 2009-11-29 2103 CE2/K0MD	    599 12     W5RYA	     599 04
QSO: 21027 CW 2009-11-29 2104 CE2/K0MD	    599 12     PJ2T	     599 09
QSO: 21027 CW 2009-11-29 2105 CE2/K0MD	    599 12     WX6V	     599 03
QSO: 21027 CW 2009-11-29 2105 CE2/K0MD	    599 12     K5WA	     599 04
QSO: 21027 CW 2009-11-29 2105 CE2/K0MD	    599 12     K4HO	     599 05
QSO: 21027 CW 2009-11-29 2108 CE2/K0MD	    599 12     K6NA	     599 04
QSO: 21027 CW 2009-11-29 2110 CE2/K0MD	    599 12     XE2MX	     599 06
QSO: 21027 CW 2009-11-29 2110 CE2/K0MD	    599 12     VE3MMQ	     599 04
QSO: 21027 CW 2009-11-29 2111 CE2/K0MD	    599 12     K7MY	     599 03
QSO: 21027 CW 2009-11-29 2113 CE2/K0MD	    599 12     V31CW	     599 07
QSO: 21027 CW 2009-11-29 2114 CE2/K0MD	    599 12     V31CW	     599 07
QSO: 21027 CW 2009-11-29 2119 CE2/K0MD	    599 12     TI5N	     599 07
QSO: 21036 CW 2009-11-29 2122 CE2/K0MD	    599 12     HK1KYR	     599 09
