START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.179
CALLSIGN: RZ4HL
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 15424
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 40M
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
OPERATORS: RZ4HL
LOCATION: European Russia
NAME: Oleg Sollogub
SOAPBOX: Wkd LP (100w) on 4 bands but aplly 40m only
SOAPBOX: RIG(s): IC-706MKIIG, 100w; ANTENNA(s): 40m/20m offset-fed dipole 27m high
QSO:  7000 CW 2009-11-28 0647 RZ4HL         599 16     DP7A          599 14
QSO:  7000 CW 2009-11-28 0649 RZ4HL         599 16     TC4X          599 20
QSO:  7000 CW 2009-11-28 0700 RZ4HL         599 16     CN4A          599 33
QSO:  7000 CW 2009-11-28 0701 RZ4HL         599 16     YT1VP         599 15
QSO:  7000 CW 2009-11-28 0708 RZ4HL         599 16     ES7GM         599 15
QSO:  7000 CW 2009-11-28 0709 RZ4HL         599 16     YM3A          599 20
QSO:  7000 CW 2009-11-28 0714 RZ4HL         599 16     EF8M          599 33
QSO:  7000 CW 2009-11-28 0718 RZ4HL         599 16     K0RF          599 4
QSO:  7000 CW 2009-11-28 0724 RZ4HL         599 16     DL8SCG        599 14
QSO:  7000 CW 2009-11-28 0725 RZ4HL         599 16     UW2I          599 16
QSO:  7000 CW 2009-11-28 0726 RZ4HL         599 16     YT2W          599 15
QSO:  7000 CW 2009-11-28 0729 RZ4HL         599 16     S53F          599 15
QSO:  7000 CW 2009-11-28 0730 RZ4HL         599 16     YO3JW         599 20
QSO:  7000 CW 2009-11-28 0739 RZ4HL         599 16     4L0A          599 21
QSO:  7000 CW 2009-11-28 1055 RZ4HL         599 16     OH5Z          599 15
QSO:  7000 CW 2009-11-28 1058 RZ4HL         599 16     OL3Z          599 15
QSO:  7000 CW 2009-11-28 1100 RZ4HL         599 16     UU5WW         599 16
QSO:  7000 CW 2009-11-28 1101 RZ4HL         599 16     UN9LU         599 17
QSO:  7000 CW 2009-11-28 1115 RZ4HL         599 16     UP0L          599 17
QSO:  7000 CW 2009-11-28 1115 RZ4HL         599 16     9A1O          599 15
QSO:  7000 CW 2009-11-28 1117 RZ4HL         599 16     DK9IP         599 14
QSO:  7000 CW 2009-11-28 1118 RZ4HL         599 16     9A4D          599 15
QSO:  7000 CW 2009-11-28 1119 RZ4HL         599 16     S50B          599 15
QSO:  7000 CW 2009-11-28 1120 RZ4HL         599 16     OK7Y          599 15
QSO:  7000 CW 2009-11-28 1121 RZ4HL         599 16     YR1C          599 20
QSO:  7000 CW 2009-11-28 1122 RZ4HL         599 16     OM8A          599 15
QSO:  7000 CW 2009-11-28 1122 RZ4HL         599 16     TK5A          599 15
QSO:  7000 CW 2009-11-28 1123 RZ4HL         599 16     YU7W          599 15
QSO:  7000 CW 2009-11-28 1127 RZ4HL         599 16     OT4A          599 14
QSO:  7000 CW 2009-11-28 1127 RZ4HL         599 16     LX7I          599 14
QSO:  7000 CW 2009-11-28 1128 RZ4HL         599 16     HG5A          599 15
QSO:  7000 CW 2009-11-28 1129 RZ4HL         599 16     UX5D          599 16
QSO:  7000 CW 2009-11-28 1131 RZ4HL         599 16     OH2BH         599 15
QSO:  7000 CW 2009-11-28 1135 RZ4HL         599 16     LY8O          599 15
QSO:  7000 CW 2009-11-28 1137 RZ4HL         599 16     YQ5Q          599 20
QSO:  7000 CW 2009-11-28 1140 RZ4HL         599 16     OZ5E          599 14
QSO:  7000 CW 2009-11-28 1141 RZ4HL         599 16     DF0HQ         599 14
QSO:  7000 CW 2009-11-28 1142 RZ4HL         599 16     OL0W          599 15
QSO:  7000 CW 2009-11-28 1143 RZ4HL         599 16     LY2K          599 15
QSO:  7000 CW 2009-11-28 1149 RZ4HL         599 16     JA0QNJ        599 25
QSO:  7000 CW 2009-11-28 1150 RZ4HL         599 16     3Z40KP        599 15
QSO:  7000 CW 2009-11-28 1152 RZ4HL         599 16     OH2XX         599 15
QSO:  7000 CW 2009-11-28 1156 RZ4HL         599 16     HA8QZ         599 15
QSO:  7000 CW 2009-11-28 1200 RZ4HL         599 16     OH3OJ         599 15
QSO:  7000 CW 2009-11-28 1202 RZ4HL         599 16     UW1M          599 16
QSO:  7000 CW 2009-11-28 1204 RZ4HL         599 16     UA3TCJ        599 16
QSO:  7000 CW 2009-11-28 1209 RZ4HL         599 16     E79D          599 15
