START-OF-LOG: 3.0
CREATED-BY:    CT Version 10.03.001
CALLSIGN:      K0RF
NAME:          Chuck Cullian
CLUB:          GRAND MESA CONTESTERS OF COLORADO
CLAIMED-SCORE: 7421400
CONTEST:       CQ-WW-CW
LOCATION:      CO
OPERATORS:     AA0RS AC0DS K7NV N4VI W0CGR W0UA W0ZP W1XE W2CO W2UP K0RF
QSO:  7005 CW 2009-11-28 0756 K0RF          599 4      JA1VLK        599 25     1
QSO:  7005 CW 2009-11-28 0757 K0RF          599 4      JH1HTQ/2      599 25     1
QSO:  7005 CW 2009-11-28 0757 K0RF          599 4      9M8YY         599 28     1
QSO:  7005 CW 2009-11-28 0758 K0RF          599 4      JJ1AIN/1      599 25     1
QSO:  7005 CW 2009-11-28 0758 K0RF          599 4      JA3TMM        599 25     1
QSO:  1835 CW 2009-11-28 0759 K0RF          599 4      VE3NE         599 04     1
QSO:  7005 CW 2009-11-28 0759 K0RF          599 4      JA7KE         599 25     1
QSO:  7005 CW 2009-11-28 0800 K0RF          599 4      JA6SHL        599 25     1
QSO:  7005 CW 2009-11-28 0800 K0RF          599 4      JR2TZW        599 25     1
QSO:  7005 CW 2009-11-28 0801 K0RF          599 4      JM1RQS        599 25     1
QSO:  7005 CW 2009-11-28 0801 K0RF          599 4      JF1RWZ        599 25     1
QSO:  7057 CW 2009-11-28 0802 K0RF          599 4      SK3W          599 14     1
QSO:  7005 CW 2009-11-28 0802 K0RF          599 4      JA3OHY        599 25     1
QSO:  3523 CW 2009-11-28 0803 K0RF          599 4      JA5FDJ        599 25     1
QSO:  7005 CW 2009-11-28 0803 K0RF          599 4      JR1LZK        599 25     1
QSO:  3521 CW 2009-11-28 0803 K0RF          599 4      JA3YBK        599 25     1
QSO:  7005 CW 2009-11-28 0804 K0RF          599 4      7N1PRD/0      599 25     1
QSO:  7005 CW 2009-11-28 0804 K0RF          599 4      JI1NCZ        599 25     1
QSO:  7005 CW 2009-11-28 0805 K0RF          599 4      JA6GCE        599 25     1
QSO:  7005 CW 2009-11-28 0805 K0RF          599 4      JE1RZR        599 25     1
QSO:  3520 CW 2009-11-28 0806 K0RF          599 4      JJ1VRO        599 25     1
QSO:  1835 CW 2009-11-28 0806 K0RF          599 4      VE3YAA        599 04     1
QSO:  7005 CW 2009-11-28 0806 K0RF          599 4      UA0SR         599 18     1
QSO:  7005 CW 2009-11-28 0808 K0RF          599 4      JA1VCW        599 25     1
QSO:  7005 CW 2009-11-28 0808 K0RF          599 4      JI1BXD        599 25     1
QSO:  7005 CW 2009-11-28 0809 K0RF          599 4      JF1CCH        599 25     1
QSO:  7005 CW 2009-11-28 0809 K0RF          599 4      JA3LEB        599 25     1
QSO:  7005 CW 2009-11-28 0810 K0RF          599 4      JA1HMK        599 25     1
QSO:  1834 CW 2009-11-28 0810 K0RF          599 4      V47NT         599 08     1
QSO:  7005 CW 2009-11-28 0811 K0RF          599 4      JR1NAL        599 25     1
QSO:  7005 CW 2009-11-28 0811 K0RF          599 4      JN1DJY        599 25     1
QSO:  7005 CW 2009-11-28 0812 K0RF          599 4      JH7IXX        599 25     1
QSO:  7005 CW 2009-11-28 0812 K0RF          599 4      JE1LPZ        599 25     1
QSO:  7005 CW 2009-11-28 0814 K0RF          599 4      JJ2TKX        599 25     1
QSO:  7065 CW 2009-11-28 0814 K0RF          599 4      HI3A          599 08     1
QSO:  7005 CW 2009-11-28 0815 K0RF          599 4      JH1DYV        599 25     1
QSO:  7005 CW 2009-11-28 0815 K0RF          599 4      JA2UHR        599 25     1
QSO:  1824 CW 2009-11-28 0815 K0RF          599 4      JA3YBK        599 25     1
QSO:  7005 CW 2009-11-28 0815 K0RF          599 4      JE1REU        599 25     1
QSO:  7005 CW 2009-11-28 0816 K0RF          599 4      JA5RVN        599 25     1
QSO:  7005 CW 2009-11-28 0817 K0RF          599 4      JL6IPK        599 25     1
QSO:  7005 CW 2009-11-28 0818 K0RF          599 4      JA8CEA        599 25     1
QSO:  7005 CW 2009-11-28 0818 K0RF          599 4      JF9JTS        599 25     1
QSO:  7005 CW 2009-11-28 0819 K0RF          599 4      VA7ND         599 3      1
QSO:  7005 CW 2009-11-28 0820 K0RF          599 4      JA2AXB        599 25     1
QSO:  7005 CW 2009-11-28 0820 K0RF          599 4      JA2CUS        599 25     1
QSO:  1826 CW 2009-11-28 0820 K0RF          599 4      YS4U          599 07     1
QSO:  7005 CW 2009-11-28 0821 K0RF          599 4      VK8AV         599 29     1
QSO:  7005 CW 2009-11-28 0821 K0RF          599 4      JA6ACZ        599 25     1
QSO:  7005 CW 2009-11-28 0821 K0RF          599 4      7J1AAI        599 25     1
QSO:  7005 CW 2009-11-28 0822 K0RF          599 4      JA1BNW        599 25     1
QSO:  7005 CW 2009-11-28 0823 K0RF          599 4      JF3VAX        599 25     1
QSO:  7005 CW 2009-11-28 0823 K0RF          599 4      VK7GN         599 30     1
QSO:  7005 CW 2009-11-28 0823 K0RF          599 4      JI1ALP        599 25     1
QSO:  7005 CW 2009-11-28 0824 K0RF          599 4      JR3XEX        599 25     1
QSO:  7005 CW 2009-11-28 0824 K0RF          599 4      JF2VFN        599 25     1
QSO:  7005 CW 2009-11-28 0824 K0RF          599 4      JH1FSF        599 25     1
QSO:  7005 CW 2009-11-28 0825 K0RF          599 4      JR5XPG        599 25     1
QSO:  1813 CW 2009-11-28 0827 K0RF          599 4      JA5FDJ        599 25     1
QSO:  3505 CW 2009-11-28 0827 K0RF          599 4      G3LZQ         599 14     1
QSO:  3505 CW 2009-11-28 0827 K0RF          599 4      G3FPQ         599 14     1
QSO:  7005 CW 2009-11-28 0828 K0RF          599 4      7K1MAG        599 25     1
QSO:  3505 CW 2009-11-28 0829 K0RF          599 4      XE2GG         599 06     1
QSO:  7027 CW 2009-11-28 0829 K0RF          599 4      ZF2AM         599 08     1
QSO:  7005 CW 2009-11-28 0830 K0RF          599 4      JH1SVO        599 25     1
QSO:  7005 CW 2009-11-28 0830 K0RF          599 4      JA0BJY        599 25     1
QSO:  7005 CW 2009-11-28 0831 K0RF          599 4      JH1MYJ        599 25     1
QSO:  7005 CW 2009-11-28 0831 K0RF          599 4      JA2FJP        599 25     1
QSO:  7005 CW 2009-11-28 0832 K0RF          599 4      JH2AMH        599 25     1
QSO:  7005 CW 2009-11-28 0832 K0RF          599 4      JE6TSP        599 25     1
QSO:  7005 CW 2009-11-28 0833 K0RF          599 4      JA9RPU        599 25     1
QSO:  7005 CW 2009-11-28 0833 K0RF          599 4      JO1HJD        599 25     1
QSO:  7005 CW 2009-11-28 0834 K0RF          599 4      JP1EWY        599 25     1
QSO:  3505 CW 2009-11-28 0834 K0RF          599 4      JF1LFX        599 25     1
QSO:  3505 CW 2009-11-28 0834 K0RF          599 4      NJ9Z          599 04     1
QSO:  7005 CW 2009-11-28 0834 K0RF          599 4      RN1ON         599 16     1
QSO:  3505 CW 2009-11-28 0835 K0RF          599 4      AA6XV         599 03     1
QSO:  7005 CW 2009-11-28 0835 K0RF          599 4      JH1DLD        599 25     1
QSO:  7005 CW 2009-11-28 0836 K0RF          599 4      JA6BDB        599 25     1
QSO:  7005 CW 2009-11-28 0836 K0RF          599 4      JA1EMQ        599 25     1
QSO:  7005 CW 2009-11-28 0837 K0RF          599 4      JE1LDU        599 25     1
QSO:  7005 CW 2009-11-28 0837 K0RF          599 4      JA2FSM        599 25     1
QSO:  3520 CW 2009-11-28 0838 K0RF          599 4      VP9I          599 05     1
QSO:  7005 CW 2009-11-28 0839 K0RF          599 4      JG3FEA        599 25     1
QSO:  1832 CW 2009-11-28 0839 K0RF          599 4      VA7KO         599 03     1
QSO:  7005 CW 2009-11-28 0841 K0RF          599 4      JI3OGI        599 25     1
QSO:  3528 CW 2009-11-28 0841 K0RF          599 4      YS4U          599 07     1
QSO:  7005 CW 2009-11-28 0841 K0RF          599 4      JH4LBE        599 25     1
QSO:  7005 CW 2009-11-28 0841 K0RF          599 4      JG3LGD        599 25     1
QSO:  7005 CW 2009-11-28 0842 K0RF          599 4      JH1TXG/9      599 25     1
QSO:  7005 CW 2009-11-28 0842 K0RF          599 4      JF1OPL        599 25     1
QSO:  7005 CW 2009-11-28 0843 K0RF          599 4      JO3AYN        599 25     1
QSO:  7005 CW 2009-11-28 0843 K0RF          599 4      JG0AXT        599 25     1
QSO:  7005 CW 2009-11-28 0844 K0RF          599 4      JR0GXA        599 25     1
QSO:  7005 CW 2009-11-28 0845 K0RF          599 4      JA7XRH        599 25     1
QSO:  7005 CW 2009-11-28 0846 K0RF          599 4      JA3CG         599 25     1
QSO:  7005 CW 2009-11-28 0847 K0RF          599 4      JH0CCK        599 25     1
QSO:  7005 CW 2009-11-28 0847 K0RF          599 4      JE8CIC        599 25     1
QSO:  7005 CW 2009-11-28 0848 K0RF          599 4      JH3CUL        599 25     1
QSO:  7005 CW 2009-11-28 0848 K0RF          599 4      JK3NSD        599 25     1
QSO:  7005 CW 2009-11-28 0849 K0RF          599 4      JH8SLS        599 25     1
QSO:  7005 CW 2009-11-28 0849 K0RF          599 4      JA3JM         599 25     1
QSO:  3513 CW 2009-11-28 0850 K0RF          599 4      GI0KOW        599 14     1
QSO:  7005 CW 2009-11-28 0850 K0RF          599 4      JO3JYE        599 25     1
QSO:  1814 CW 2009-11-28 0851 K0RF          599 4      W3AMB         599 05     1
QSO:  7005 CW 2009-11-28 0851 K0RF          599 4      JA1VRY        599 25     1
QSO:  7005 CW 2009-11-28 0852 K0RF          599 4      VK4AN         599 30     1
QSO:  1814 CW 2009-11-28 0852 K0RF          599 4      W6JTI         599 03     1
QSO:  7005 CW 2009-11-28 0852 K0RF          599 4      JA1BAN        599 25     1
QSO:  7005 CW 2009-11-28 0852 K0RF          599 4      JA6BZI        599 25     1
QSO:  7005 CW 2009-11-28 0854 K0RF          599 4      KH7T          599 31     1
QSO:  1814 CW 2009-11-28 0854 K0RF          599 4      JA6LCJ        599 25     1
QSO:  7005 CW 2009-11-28 0854 K0RF          599 4      JA1GDF        599 25     1
QSO:  7005 CW 2009-11-28 0855 K0RF          599 4      JA5JWQ        599 25     1
QSO:  7005 CW 2009-11-28 0855 K0RF          599 4      JF2IWL        599 25     1
QSO:  7005 CW 2009-11-28 0856 K0RF          599 4      JA1CP         599 25     1
QSO:  1814 CW 2009-11-28 0857 K0RF          599 4      JA7QVI        599 25     1
QSO:  1814 CW 2009-11-28 0858 K0RF          599 4      W9LHM         599 04     1
QSO:  7005 CW 2009-11-28 0858 K0RF          599 4      JR0KVU/1      599 25     1
QSO:  1814 CW 2009-11-28 0859 K0RF          599 4      W6RFF         599 03     1
QSO:  7005 CW 2009-11-28 0859 K0RF          599 4      JA1XTQ        599 25     1
QSO:  7005 CW 2009-11-28 0900 K0RF          599 4      JA5IVG        599 25     1
QSO:  1814 CW 2009-11-28 0900 K0RF          599 4      JA3EMU        599 25     1
QSO:  3508 CW 2009-11-28 0900 K0RF          599 4      JH3PRR        599 25     1
QSO:  7005 CW 2009-11-28 0901 K0RF          599 4      K7BX          599 03     1
QSO:  1814 CW 2009-11-28 0901 K0RF          599 4      JQ2VVH        559 25     1
QSO:  7005 CW 2009-11-28 0901 K0RF          599 4      JA0CVC        599 25     1
QSO:  7005 CW 2009-11-28 0901 K0RF          599 4      JA3JOT        599 25     1
QSO:  3508 CW 2009-11-28 0902 K0RF          599 4      JH1AEP        599 25     1
QSO:  7005 CW 2009-11-28 0902 K0RF          599 4      JL1SAM        599 25     1
QSO:  7005 CW 2009-11-28 0903 K0RF          599 4      JA7ZP         599 25     1
QSO:  1814 CW 2009-11-28 0903 K0RF          599 4      VE6TN         599 04     1
QSO:  7005 CW 2009-11-28 0903 K0RF          599 4      JH4RUF        599 25     1
QSO:  7005 CW 2009-11-28 0903 K0RF          599 4      JH4CHV        599 25     1
QSO:  7005 CW 2009-11-28 0904 K0RF          599 4      JN3SAC        599 25     1
QSO:  7005 CW 2009-11-28 0904 K0RF          599 4      JA0AXV        599 25     1
QSO:  3508 CW 2009-11-28 0904 K0RF          599 4      JH7MEX        599 25     1
QSO:  7005 CW 2009-11-28 0905 K0RF          599 4      JG1GUW        599 25     1
QSO:  7005 CW 2009-11-28 0905 K0RF          599 4      JH5MXB        599 25     1
QSO:  3508 CW 2009-11-28 0906 K0RF          599 4      VA7KO         599 03     1
QSO:  7005 CW 2009-11-28 0906 K0RF          599 4      JA1KEB        599 25     1
QSO:  7005 CW 2009-11-28 0906 K0RF          599 4      VK3K          599 30     1
QSO:  3508 CW 2009-11-28 0906 K0RF          599 4      JA1XMS        599 25     1
QSO:  7005 CW 2009-11-28 0906 K0RF          599 4      JE3VRJ        599 25     1
QSO:  7005 CW 2009-11-28 0907 K0RF          599 4      JH5GEN        599 25     1
QSO:  7005 CW 2009-11-28 0907 K0RF          599 4      JH1HIC        599 25     1
QSO:  7005 CW 2009-11-28 0908 K0RF          599 4      JA1RRA        599 25     1
QSO:  7005 CW 2009-11-28 0909 K0RF          599 4      JA7GUT        599 25     1
QSO:  7005 CW 2009-11-28 0909 K0RF          599 4      JA1AOC        599 25     1
QSO:  3508 CW 2009-11-28 0910 K0RF          599 4      JI3CJP        599 25     1
QSO:  7005 CW 2009-11-28 0910 K0RF          599 4      JI4JGD        599 25     1
QSO:  7005 CW 2009-11-28 0910 K0RF          599 4      JK3HFN        599 25     1
QSO:  7005 CW 2009-11-28 0911 K0RF          599 4      JF2WTG        599 25     1
QSO:  7005 CW 2009-11-28 0911 K0RF          599 4      JE3PCP        599 25     1
QSO:  7005 CW 2009-11-28 0912 K0RF          599 4      JH7IPR/6      599 25     1
QSO:  3508 CW 2009-11-28 0912 K0RF          599 4      JH7QXJ        599 25     1
QSO:  7005 CW 2009-11-28 0912 K0RF          599 4      VK3HR         599 30     1
QSO:  7005 CW 2009-11-28 0913 K0RF          599 4      JA1BFN        599 25     1
QSO:  3508 CW 2009-11-28 0913 K0RF          599 4      JA1CP         599 25     1
QSO:  3508 CW 2009-11-28 0914 K0RF          599 4      JA1YPA        599 25     1
QSO:  7005 CW 2009-11-28 0914 K0RF          599 4      HL5YA         599 25     1
QSO:  1821 CW 2009-11-28 0915 K0RF          599 4      YN2GY         599 07     1
QSO:  7005 CW 2009-11-28 0916 K0RF          599 4      JA8DIV        599 25     1
QSO:  7005 CW 2009-11-28 0917 K0RF          599 4      JM1LQI        599 25     1
QSO:  3512 CW 2009-11-28 0917 K0RF          599 4      AH0/AH2Y      599 27     1
QSO:  1814 CW 2009-11-28 0918 K0RF          599 4      K7SS          599 03     1
QSO:  7005 CW 2009-11-28 0919 K0RF          599 4      JG1PGJ        599 25     1
QSO:  7005 CW 2009-11-28 0919 K0RF          599 4      JA1IST        599 25     1
QSO:  7005 CW 2009-11-28 0920 K0RF          599 4      JA6FOF        599 25     1
QSO:  3532 CW 2009-11-28 0921 K0RF          599 4      UA0IDZ        599 19     1
QSO:  7005 CW 2009-11-28 0921 K0RF          599 4      JA1IZ         599 25     1
QSO:  7005 CW 2009-11-28 0923 K0RF          599 4      JA2PFO        599 25     1
QSO:  7005 CW 2009-11-28 0923 K0RF          599 4      P29CW         599 28     1
QSO:  1814 CW 2009-11-28 0923 K0RF          599 4      JH5FXP        599 25     1
QSO:  1814 CW 2009-11-28 0924 K0RF          599 4      NL7Y          599 01     1
QSO:  1814 CW 2009-11-28 0925 K0RF          599 4      JA5DQH        599 25     1
QSO:  7005 CW 2009-11-28 0925 K0RF          599 4      JA2IVK        599 25     1
QSO:  7005 CW 2009-11-28 0925 K0RF          599 4      VK2PN         599 30     1
QSO:  7005 CW 2009-11-28 0926 K0RF          599 4      ZM4T          599 32     1
QSO:  1814 CW 2009-11-28 0927 K0RF          599 4      JA7COI        599 25     1
QSO:  3518 CW 2009-11-28 0927 K0RF          599 4      NL7Z          599 01     1
QSO:  7005 CW 2009-11-28 0928 K0RF          599 4      JR2BYJ        599 25     1
QSO:  7005 CW 2009-11-28 0929 K0RF          599 4      JA7ACM        599 25     1
QSO: 14021 CW 2009-11-28 0930 K0RF          599 4      ZL2AGY        599 32     1
QSO:  7005 CW 2009-11-28 0930 K0RF          599 4      FO/N6JA       599 32     1
QSO:  7005 CW 2009-11-28 0930 K0RF          599 4      JR7RZM/6      599 25     1
QSO:  3520 CW 2009-11-28 0931 K0RF          599 4      KE1V          599 05     1
QSO:  7005 CW 2009-11-28 0931 K0RF          599 4      JE1NVD        599 25     1
QSO:  3520 CW 2009-11-28 0931 K0RF          599 4      FO/N6JA       599 32     1
QSO:  7005 CW 2009-11-28 0932 K0RF          599 4      JF1SXY        599 25     1
QSO:  7005 CW 2009-11-28 0932 K0RF          599 4      JA3PPH        599 25     1
QSO:  7005 CW 2009-11-28 0933 K0RF          599 4      JA3BVL        599 25     1
QSO:  3511 CW 2009-11-28 0934 K0RF          599 4      BA1RB         599 24     1
QSO:  7005 CW 2009-11-28 0935 K0RF          599 4      JA2HCE        599 25     1
QSO:  7005 CW 2009-11-28 0936 K0RF          599 4      JR7NFW        599 25     1
QSO:  3512 CW 2009-11-28 0936 K0RF          599 4      VY2ZM         599 05     1
QSO:  1814 CW 2009-11-28 0937 K0RF          599 4      JA5FDJ        599 25     1
QSO:  7005 CW 2009-11-28 0937 K0RF          599 4      VE7BZR        599 3      1
QSO:  7005 CW 2009-11-28 0938 K0RF          599 4      JH8GEU        599 25     1
QSO:  7005 CW 2009-11-28 0938 K0RF          599 4      VK6AA         599 29     1
QSO:  7005 CW 2009-11-28 0939 K0RF          599 4      JG1TVK        599 25     1
QSO:  3512 CW 2009-11-28 0939 K0RF          599 4      VE3FDT        599 04     1
QSO:  7005 CW 2009-11-28 0939 K0RF          599 4      RO9O          599 18     1
QSO:  7053 CW 2009-11-28 0940 K0RF          599 4      JH4UYB        599 25     1
QSO:  7005 CW 2009-11-28 0940 K0RF          599 4      JF1PJK        599 25     1
QSO:  3512 CW 2009-11-28 0940 K0RF          599 4      JL1QOC        599 25     1
QSO:  1814 CW 2009-11-28 0940 K0RF          599 4      JN4MMO        599 25     1
QSO:  7005 CW 2009-11-28 0942 K0RF          599 4      JO3OMA        599 25     1
QSO:  7005 CW 2009-11-28 0942 K0RF          599 4      JA2VHO        599 25     1
QSO:  7005 CW 2009-11-28 0943 K0RF          599 4      JA3PYC        599 25     1
QSO:  3512 CW 2009-11-28 0943 K0RF          599 4      JA1IVV        599 25     1
QSO:  7005 CW 2009-11-28 0943 K0RF          599 4      WB6I          599 03     1
QSO:  7005 CW 2009-11-28 0944 K0RF          599 4      RK0SA         599 18     1
QSO:  7005 CW 2009-11-28 0944 K0RF          599 4      JA2BVL        599 25     1
QSO:  3512 CW 2009-11-28 0945 K0RF          599 4      JA1VRY        599 25     1
QSO:  7045 CW 2009-11-28 0945 K0RF          599 4      JA1ZGP        599 25     1
QSO:  7005 CW 2009-11-28 0945 K0RF          599 4      JA1PTO        599 25     1
QSO:  7005 CW 2009-11-28 0947 K0RF          599 4      JA2CYR        599 25     1
QSO:  3512 CW 2009-11-28 0948 K0RF          599 4      JA0MGR        599 25     1
QSO:  7005 CW 2009-11-28 0949 K0RF          599 4      VE1OP         599 05     1
QSO:  3512 CW 2009-11-28 0950 K0RF          599 4      JK1OPL        599 25     1
QSO: 14017 CW 2009-11-28 0950 K0RF          599 4      YB0ECT        599 28     1
QSO:  1814 CW 2009-11-28 0951 K0RF          599 4      JA8DMB        599 25     1
QSO:  7005 CW 2009-11-28 0951 K0RF          599 4      UA0AKY        599 18     1
QSO:  3512 CW 2009-11-28 0951 K0RF          599 4      JA0AOQ        599 25     1
QSO:  7005 CW 2009-11-28 0951 K0RF          599 4      JH3EQP        599 25     1
QSO:  1814 CW 2009-11-28 0952 K0RF          599 4      JE6UWU        599 25     1
QSO:  3512 CW 2009-11-28 0953 K0RF          599 4      JF3LOP        599 25     1
QSO:  7005 CW 2009-11-28 0953 K0RF          599 4      JA3EUF        599 25     1
QSO:  7005 CW 2009-11-28 0954 K0RF          599 4      AH7C          599 31     1
QSO:  1814 CW 2009-11-28 0954 K0RF          599 4      JA0MVW        599 25     1
QSO:  3512 CW 2009-11-28 0954 K0RF          599 4      JA3YWW        599 25     1
QSO:  7005 CW 2009-11-28 0955 K0RF          599 4      JJ2JQF        599 25     1
QSO:  7005 CW 2009-11-28 0955 K0RF          599 4      JH1RNI        599 25     1
QSO:  3512 CW 2009-11-28 0955 K0RF          599 4      JA1EM         599 25     1
QSO:  7032 CW 2009-11-28 0955 K0RF          599 4      KH6LC         599 31     1
QSO:  7005 CW 2009-11-28 0955 K0RF          599 4      JH1HGI        599 25     1
QSO:  7005 CW 2009-11-28 0956 K0RF          599 4      YB3TD         599 28     1
QSO:  1822 CW 2009-11-28 0956 K0RF          599 4      HI3A          599 08     1
QSO:  7032 CW 2009-11-28 0956 K0RF          599 4      XE2GG         599 06     1
QSO:  7005 CW 2009-11-28 0957 K0RF          599 4      JA7MA         599 25     1
QSO:  3512 CW 2009-11-28 0957 K0RF          599 4      JA1IKA        599 25     1
QSO:  7005 CW 2009-11-28 0958 K0RF          599 4      JA9LX         599 25     1
QSO:  3512 CW 2009-11-28 0958 K0RF          599 4      JA1SIM        599 25     1
QSO:  7005 CW 2009-11-28 0958 K0RF          599 4      JA1ORM        599 25     1
QSO:  7005 CW 2009-11-28 0959 K0RF          599 4      JA7IC         599 25     1
QSO:  3512 CW 2009-11-28 0959 K0RF          599 4      JA3BSL        599 25     1
QSO:  7005 CW 2009-11-28 0959 K0RF          599 4      VK2BJ         599 30     1
QSO:  3512 CW 2009-11-28 0959 K0RF          599 4      JF2QNM        599 25     1
QSO:  7005 CW 2009-11-28 1000 K0RF          599 4      DS1QMV        599 25     1
QSO:  7005 CW 2009-11-28 1001 K0RF          599 4      JF3BQA        599 25     1
QSO:  3512 CW 2009-11-28 1001 K0RF          599 4      K8IJ          599 04     1
QSO:  7005 CW 2009-11-28 1002 K0RF          599 4      JA7MBT        599 25     1
QSO:  7005 CW 2009-11-28 1002 K0RF          599 4      JA6CYL/6      599 25     1
QSO:  3512 CW 2009-11-28 1003 K0RF          599 4      JH1EAQ        599 25     1
QSO:  1814 CW 2009-11-28 1004 K0RF          599 4      JA8KSF        599 25     1
QSO:  7005 CW 2009-11-28 1005 K0RF          599 4      JA3UWB        599 25     1
QSO:  3512 CW 2009-11-28 1005 K0RF          599 4      AL9A          599 01     1
QSO:  3512 CW 2009-11-28 1005 K0RF          599 4      JH4UTP        599 25     1
QSO:  7005 CW 2009-11-28 1006 K0RF          599 4      JH1GNU        599 25     1
QSO:  3512 CW 2009-11-28 1006 K0RF          599 4      K2LML         599 05     1
QSO:  7005 CW 2009-11-28 1007 K0RF          599 4      JF9KVT        599 25     1
QSO:  3512 CW 2009-11-28 1007 K0RF          599 4      J39BS         599 08     1
QSO:  7005 CW 2009-11-28 1007 K0RF          599 4      VK4EJ         599 30     1
QSO:  7005 CW 2009-11-28 1008 K0RF          599 4      HL2KV         599 25     1
QSO:  7005 CW 2009-11-28 1008 K0RF          599 4      JA1RRA        599 25     1
QSO:  7005 CW 2009-11-28 1008 K0RF          599 4      JS6RTJ        599 25     1
QSO:  1814 CW 2009-11-28 1009 K0RF          599 4      JK1GKG        599 25     1
QSO:  7005 CW 2009-11-28 1009 K0RF          599 4      7N4QCQ        599 25     1
QSO:  7027 CW 2009-11-28 1010 K0RF          599 4      B5A           599 24     1
QSO:  7005 CW 2009-11-28 1010 K0RF          599 4      JA1IVV        599 25     1
QSO:  7005 CW 2009-11-28 1010 K0RF          599 4      JH1OTZ        599 25     1
QSO:  3500 CW 2009-11-28 1010 K0RF          599 4      TX3A          599 30     1
QSO:  1814 CW 2009-11-28 1011 K0RF          599 4      N7BT          599 03     1
QSO:  7028 CW 2009-11-28 1011 K0RF          599 4      KP2M          599 08     1
QSO:  7005 CW 2009-11-28 1012 K0RF          599 4      JA7KDC        599 25     1
QSO:  7029 CW 2009-11-28 1012 K0RF          599 4      VE3UTT        599 04     1
QSO:  3512 CW 2009-11-28 1013 K0RF          599 4      JH8SLS        599 25     1
QSO:  7005 CW 2009-11-28 1013 K0RF          599 4      JE1JAC        599 25     1
QSO:  7005 CW 2009-11-28 1014 K0RF          599 4      JJ1MZH        599 25     1
QSO:  7005 CW 2009-11-28 1014 K0RF          599 4      JA9UR         599 25     1
QSO:  7005 CW 2009-11-28 1015 K0RF          599 4      JA7ACV        599 25     1
QSO:  7005 CW 2009-11-28 1015 K0RF          599 4      JF1OLC        599 25     1
QSO:  3535 CW 2009-11-28 1016 K0RF          599 4      TO4D          599 08     1
QSO:  7030 CW 2009-11-28 1017 K0RF          599 4      MZ5B          599 14     1
QSO:  7005 CW 2009-11-28 1017 K0RF          599 4      JP1QDH        599 25     1
QSO:  7005 CW 2009-11-28 1017 K0RF          599 4      JH8LLE        599 25     1
QSO:  3503 CW 2009-11-28 1017 K0RF          599 4      PJ4A          599 09     1
QSO:  7005 CW 2009-11-28 1017 K0RF          599 4      JK3VQR        599 25     1
QSO:  1814 CW 2009-11-28 1018 K0RF          599 4      JE7RJS        599 25     1
QSO:  1814 CW 2009-11-28 1018 K0RF          599 4      VE3CUI        599 04     1
QSO:  3540 CW 2009-11-28 1019 K0RF          599 4      VE3CR         599 04     1
QSO:  7005 CW 2009-11-28 1020 K0RF          599 4      JA6HJW        599 25     1
QSO:  7005 CW 2009-11-28 1021 K0RF          599 4      RO4P          599 16     1
QSO:  1814 CW 2009-11-28 1022 K0RF          599 4      N7QU          599 03     1
QSO:  7005 CW 2009-11-28 1022 K0RF          599 4      JJ1IVX        599 25     1
QSO:  3512 CW 2009-11-28 1023 K0RF          599 4      N4JVP         599 5      1
QSO:  7005 CW 2009-11-28 1023 K0RF          599 4      JA1COP        599 25     1
QSO:  3512 CW 2009-11-28 1023 K0RF          599 4      VA3DX         599 04     1
QSO:  1814 CW 2009-11-28 1023 K0RF          599 4      JK1OPL        599 25     1
QSO:  3512 CW 2009-11-28 1024 K0RF          599 4      ZL2AZ         599 32     1
QSO:  7005 CW 2009-11-28 1025 K0RF          599 4      JI2IWB        599 25     1
QSO:  3512 CW 2009-11-28 1025 K0RF          599 4      W4EI          599 5      1
QSO:  7021 CW 2009-11-28 1027 K0RF          599 4      DU1BP         599 27     1
QSO:  3512 CW 2009-11-28 1027 K0RF          599 4      XE2YWH        599 06     1
QSO:  7005 CW 2009-11-28 1028 K0RF          599 4      BW3/DJ3KR     599 24     1
QSO:  7005 CW 2009-11-28 1029 K0RF          599 4      W2EG          599 05     1
QSO:  3512 CW 2009-11-28 1029 K0RF          599 4      K2OO          599 04     1
QSO:  1814 CW 2009-11-28 1029 K0RF          599 4      JH2FXK        599 25     1
QSO:  7005 CW 2009-11-28 1029 K0RF          599 4      JA7AOP        599 25     1
QSO:  3512 CW 2009-11-28 1030 K0RF          599 4      VY2SS         599 05     1
QSO:  7026 CW 2009-11-28 1030 K0RF          599 4      DR1A          599 14     1
QSO:  7005 CW 2009-11-28 1030 K0RF          599 4      JR7YGY        599 25     1
QSO:  7005 CW 2009-11-28 1031 K0RF          599 4      DV5PO         599 27     1
QSO:  7027 CW 2009-11-28 1032 K0RF          599 4      VE3EJ         599 04     1
QSO:  7005 CW 2009-11-28 1032 K0RF          599 4      JE2UFF        599 25     1
QSO:  3512 CW 2009-11-28 1032 K0RF          599 4      JF2MBF        599 25     1
QSO:  7005 CW 2009-11-28 1032 K0RF          599 4      JR8NOT        599 25     1
QSO:  3512 CW 2009-11-28 1032 K0RF          599 4      JI1RXQ        599 25     1
QSO:  3512 CW 2009-11-28 1033 K0RF          599 4      JF1NHD        599 25     1
QSO:  1814 CW 2009-11-28 1033 K0RF          599 4      JA0FSB        599 25     1
QSO:  3512 CW 2009-11-28 1034 K0RF          599 4      JA3ALY        599 25     1
