START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CREATED-BY: AALog contest module v.1.0 beta
CALLSIGN: RW3AI
CLAIMED-SCORE: 358530
CLUB: RU-QRP CLUB
NAME: Valery Bobrov
SOAPBOX: Icom 7800 pwr 5w , Ant: ECO 7+ vertical, LW
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  3500 CW 2009-11-28 0135 RW3AI         599 16     UR8IF         599 16
QSO:  3500 CW 2009-11-28 0136 RW3AI         599 16     UR0IQ         599 16
QSO:  3500 CW 2009-11-28 0137 RW3AI         599 16     US2IZ         599 16
QSO:  3500 CW 2009-11-28 0137 RW3AI         599 16     US7IID        599 16
QSO:  3500 CW 2009-11-28 0138 RW3AI         599 16     UT5KO         599 16
QSO:  3500 CW 2009-11-28 0141 RW3AI         599 16     OK4N          599 15
QSO:  3500 CW 2009-11-28 0143 RW3AI         599 16     UR5LJD        599 16
QSO:  3500 CW 2009-11-28 0144 RW3AI         599 16     YL5W          599 15
QSO:  3500 CW 2009-11-28 0145 RW3AI         599 16     OH4A          599 15
QSO:  3500 CW 2009-11-28 0147 RW3AI         599 16     YO6BHN        599 20
QSO:  1800 CW 2009-11-28 0149 RW3AI         599 16     YL4U          599 15
QSO:  1800 CW 2009-11-28 0149 RW3AI         599 16     EV2A          599 16
QSO:  1800 CW 2009-11-28 0150 RW3AI         599 16     UT0AZA        599 16
QSO:  1800 CW 2009-11-28 0151 RW3AI         599 16     OH2U          599 15
QSO:  1800 CW 2009-11-28 0152 RW3AI         599 16     RM3Q          599 16
QSO:  1800 CW 2009-11-28 0155 RW3AI         599 16     YL/4L3A       599 15
QSO:  1800 CW 2009-11-28 0156 RW3AI         599 16     UA9CLB        599 17
QSO:  3500 CW 2009-11-28 0157 RW3AI         599 16     DK2GZ         599 14
QSO:  3500 CW 2009-11-28 0200 RW3AI         599 16     OM3RRC        599 15
QSO:  3500 CW 2009-11-28 0201 RW3AI         599 16     ER4DX         599 16
QSO:  3500 CW 2009-11-28 0201 RW3AI         599 16     RN1NU         599 16
QSO:  3500 CW 2009-11-28 0202 RW3AI         599 16     IR4M          599 15
QSO:  3500 CW 2009-11-28 0205 RW3AI         599 16     OM5M          599 15
QSO:  3500 CW 2009-11-28 0205 RW3AI         599 16     UX5NQ         599 16
QSO:  3500 CW 2009-11-28 0211 RW3AI         599 16     LY7A          599 15
QSO:  3500 CW 2009-11-28 0213 RW3AI         599 16     LY7M          599 15
QSO:  3500 CW 2009-11-28 0214 RW3AI         599 16     9A5Y          599 15
QSO:  3500 CW 2009-11-28 0214 RW3AI         599 16     RK9CWA        599 17
QSO:  3500 CW 2009-11-28 0215 RW3AI         599 16     RA9FTM        599 17
QSO:  3500 CW 2009-11-28 0218 RW3AI         599 16     UT3L          599 16
QSO:  3500 CW 2009-11-28 0220 RW3AI         599 16     LZ7J          599 20
QSO:  3500 CW 2009-11-28 0222 RW3AI         599 16     E71A          599 15
QSO:  3500 CW 2009-11-28 0223 RW3AI         599 16     OG5B          599 15
QSO:  7000 CW 2009-11-28 0227 RW3AI         599 16     C4I           599 20
QSO:  7000 CW 2009-11-28 0228 RW3AI         599 16     P33W          599 20
QSO:  1800 CW 2009-11-28 0234 RW3AI         599 16     YL2SM         599 15
QSO:  1800 CW 2009-11-28 0237 RW3AI         599 16     UZ2M          599 16
QSO:  1800 CW 2009-11-28 0238 RW3AI         599 16     UV5U          599 16
QSO:  3500 CW 2009-11-28 0240 RW3AI         599 16     4L2M          599 21
QSO:  3500 CW 2009-11-28 0241 RW3AI         599 16     UT1S          599 16
QSO:  3500 CW 2009-11-28 0242 RW3AI         599 16     UR5IHQ        599 16
QSO:  3500 CW 2009-11-28 0243 RW3AI         599 16     UW8SM         599 16
QSO:  3500 CW 2009-11-28 0245 RW3AI         599 16     OL3X          599 15
QSO:  3500 CW 2009-11-28 0249 RW3AI         599 16     LZ1SDR        599 20
QSO:  3500 CW 2009-11-28 0250 RW3AI         599 16     LY5W          599 15
QSO:  3500 CW 2009-11-28 0250 RW3AI         599 16     YO9HP         599 20
QSO:  3500 CW 2009-11-28 0254 RW3AI         599 16     UW5U          599 16
QSO:  3500 CW 2009-11-28 0257 RW3AI         599 16     EW8EW         599 16
QSO:  3500 CW 2009-11-28 0259 RW3AI         599 16     S52W          599 15
QSO:  3500 CW 2009-11-28 0301 RW3AI         599 16     S52ZW         599 15
QSO:  3500 CW 2009-11-28 0318 RW3AI         599 16     SP3LWP        599 15
