START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: RW6FO
CATEGORY-ASSISTED: NON-ASSISTED
CLAIMED-SCORE: 337960
CREATED-BY: UcxLog 6.44
NAME: Sergei Kossenko
CLUB: RU QRP
SOAPBOX:  Rig K2  5W  Ant LW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-STATION: FIXED
QSO:  3500 CW 2009-11-28 0035 RW6FO         599 16     OM3RRC        599 15     0
QSO:  3500 CW 2009-11-28 0036 RW6FO         599 16     ER4DX         599 16     0
QSO:  3500 CW 2009-11-28 0040 RW6FO         599 16     RW0A          599 18     0
QSO:  3500 CW 2009-11-28 0041 RW6FO         599 16     UV5U          599 16     0
QSO:  3500 CW 2009-11-28 0042 RW6FO         599 16     LY7Z          599 15     0
QSO:  3500 CW 2009-11-28 0042 RW6FO         599 16     OM5M          599 15     0
QSO:  3500 CW 2009-11-28 0043 RW6FO         599 16     RK3SWS        599 16     0
QSO:  3500 CW 2009-11-28 0045 RW6FO         599 16     YT4A          599 15     0
QSO:  3500 CW 2009-11-28 0046 RW6FO         599 16     YQ9W          599 20     0
QSO:  3500 CW 2009-11-28 0051 RW6FO         599 16     UW0K          599 16     0
QSO:  3500 CW 2009-11-28 0055 RW6FO         599 16     ES5QX         599 15     0
QSO:  3500 CW 2009-11-28 0056 RW6FO         599 16     S57C          599 15     0
QSO:  3500 CW 2009-11-28 0100 RW6FO         599 16     UX2X          599 16     0
QSO:  3500 CW 2009-11-28 0101 RW6FO         599 16     UN9L          599 17     0
QSO:  3500 CW 2009-11-28 0102 RW6FO         599 16     LZ9W          599 20     0
QSO:  3500 CW 2009-11-28 0102 RW6FO         599 16     YU1UN         599 15     0
QSO:  3500 CW 2009-11-28 0103 RW6FO         599 16     RZ4CWW        599 16     0
QSO:  3500 CW 2009-11-28 0106 RW6FO         599 16     HG7T          599 15     0
QSO:  3500 CW 2009-11-28 0107 RW6FO         599 16     DM7C          599 14     0
QSO:  3500 CW 2009-11-28 0107 RW6FO         599 16     RK9CWA        599 17     0
QSO:  3500 CW 2009-11-28 0108 RW6FO         599 16     YL3FT         599 15     0
QSO:  3500 CW 2009-11-28 0109 RW6FO         599 16     YO2DFA        599 20     0
QSO:  1800 CW 2009-11-28 0114 RW6FO         599 16     RK3ER         599 16     0
QSO:  1800 CW 2009-11-28 0115 RW6FO         599 16     RA9FW         599 17     0
QSO:  1800 CW 2009-11-28 0115 RW6FO         599 16     RT3T          599 16     0
QSO:  1800 CW 2009-11-28 0117 RW6FO         599 16     UU7J          599 16     0
