START-OF-LOG:  2.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-CW
Callsign: WI8A
Category-Operator: SINGLE-OP
Category-Transmitter: ONE
Category-Band: ALL
Category-Power: HIGH
Category-Assisted: ASSISTED
Location: mi
CLAIMED-SCORE: 238592
NAME:          ROD BALLARD
OPERATORS:     WI8A
SOAPBOX:       160 and 80 were poor but 40 20 and 15 were  good -
SOAPBOX:       condx were very different than last year -its still fun
QSO:  7000 CW 2009-11-29 1252 WI8A          599 04     AH2R          599 27
QSO:  7000 CW 2009-11-29 1254 WI8A          599 04     VK6AA         599 29
QSO:  7000 CW 2009-11-29 1300 WI8A          599 04     JA2PFO        599 25
QSO:  7000 CW 2009-11-29 1301 WI8A          599 04     CO7EH         599 08
QSO:  7000 CW 2009-11-29 1303 WI8A          599 04     RA0FU         599 19
QSO:  7000 CW 2009-11-29 1309 WI8A          599 04     TF3CW         599 40
QSO:  7000 CW 2009-11-29 1311 WI8A          599 04     VE6BF         599 04
QSO:  7000 CW 2009-11-29 1312 WI8A          599 04     JH4UYB        599 25
QSO:  7000 CW 2009-11-29 1315 WI8A          599 04     JS3CTQ        599 25
QSO:  7000 CW 2009-11-29 1317 WI8A          599 04     JF1PJK        599 25
QSO:  7000 CW 2009-11-29 1318 WI8A          599 04     XE2WWW        599 06
QSO:  7000 CW 2009-11-29 1319 WI8A          599 04     WH2D          599 27
QSO:  7000 CW 2009-11-29 1332 WI8A          599 04     XE1MM         599 06
QSO:  7000 CW 2009-11-29 1334 WI8A          599 04     OH2BH         599 15
QSO:  7000 CW 2009-11-29 1336 WI8A          599 04     UA9CLB        599 17
QSO:  7000 CW 2009-11-29 1343 WI8A          599 04     JA1YPA        599 25
QSO:  7000 CW 2009-11-29 1346 WI8A          599 04     RL4R          599 16
QSO:  7000 CW 2009-11-29 1347 WI8A          599 04     KH6ZN         599 31
QSO:  7000 CW 2009-11-29 1351 WI8A          599 04     KG6DX         599 27
QSO:  7000 CW 2009-11-28 0407 WI8A          599 04     C91LW         599 37
QSO:  7000 CW 2009-11-28 0408 WI8A          599 04     PS2T          599 11
QSO:  7000 CW 2009-11-28 0410 WI8A          599 04     HC8GR         599 10
QSO:  7000 CW 2009-11-28 0411 WI8A          599 04     KH6ND         599 31
QSO:  7000 CW 2009-11-28 0411 WI8A          599 04     S59ABC        599 15
QSO:  7000 CW 2009-11-28 0413 WI8A          599 04     NP4Z          599 08
QSO:  7000 CW 2009-11-28 0414 WI8A          599 04     KH6LC         599 31
QSO:  7000 CW 2009-11-28 0416 WI8A          599 04     OT5P          599 14
QSO:  7000 CW 2009-11-28 0417 WI8A          599 04     P49Y          599 09
QSO:  7000 CW 2009-11-28 0422 WI8A          599 04     CN2R          599 33
QSO:  7000 CW 2009-11-28 0422 WI8A          599 04     DA3A          599 14
QSO:  7000 CW 2009-11-28 0423 WI8A          599 04     YT2W          599 15
QSO:  7000 CW 2009-11-28 0424 WI8A          599 04     IG9W          599 33
QSO:  7000 CW 2009-11-28 0425 WI8A          599 04     CR3L          599 33
QSO:  7000 CW 2009-11-28 0425 WI8A          599 04     9A7A          599 15
QSO:  7000 CW 2009-11-28 0428 WI8A          599 04     CN3A          599 33
QSO:  7000 CW 2009-11-28 0430 WI8A          599 04     HG1S          599 15
QSO:  7000 CW 2009-11-28 0431 WI8A          599 04     CR6K          599 14
QSO:  7000 CW 2009-11-28 0432 WI8A          599 04     FM5CD         599 08
QSO:  7000 CW 2009-11-28 0433 WI8A          599 04     TM0R          599 14
QSO:  7000 CW 2009-11-28 0435 WI8A          599 04     AO8R          599 33
QSO:  7000 CW 2009-11-28 0435 WI8A          599 04     EA5CW         599 14
QSO:  7000 CW 2009-11-28 0438 WI8A          599 04     ZM1A          599 32
QSO:  7000 CW 2009-11-28 0439 WI8A          599 04     CO6LP         599 08
QSO:  7000 CW 2009-11-28 0442 WI8A          599 04     E73M          599 15
QSO:  7000 CW 2009-11-28 0442 WI8A          599 04     CT1JLZ        599 14
QSO:  7000 CW 2009-11-28 0446 WI8A          599 04     CR2X          599 14
QSO:  7000 CW 2009-11-28 0448 WI8A          599 04     YW4D          599 09
QSO:  7000 CW 2009-11-28 0450 WI8A          599 04     ZY7C          599 11
QSO:  7000 CW 2009-11-28 0454 WI8A          599 04     PY2ELG        599 11
QSO:  7000 CW 2009-11-28 0454 WI8A          599 04     PR7AF         599 11
QSO:  1800 CW 2009-11-28 0457 WI8A          599 04     VP2V/DL7VOG   599 05
QSO:  7000 CW 2009-11-28 0512 WI8A          599 04     IR9Y          599 15
QSO:  7000 CW 2009-11-28 0514 WI8A          599 04     EA6IB         599 14
QSO:  7000 CW 2009-11-28 0515 WI8A          599 04     9A1O          599 15
QSO:  7000 CW 2009-11-28 0517 WI8A          599 04     RL4R          599 16
QSO:  7000 CW 2009-11-28 0521 WI8A          599 04     V5/DJ4SO      599 38
QSO:  7000 CW 2009-11-28 0523 WI8A          599 04     9L5A          599 35
QSO:  7000 CW 2009-11-28 0525 WI8A          599 04     XE3RR         599 06
QSO:  7000 CW 2009-11-28 0526 WI8A          599 04     AO3T          599 14
QSO:  7000 CW 2009-11-28 0527 WI8A          599 04     H7A           599 07
QSO:  7000 CW 2009-11-28 0530 WI8A          599 04     IR4X          599 15
QSO:  7000 CW 2009-11-28 0534 WI8A          599 04     EA5CW         599 14
QSO:  7000 CW 2009-11-28 0537 WI8A          599 04     9A4M          599 15
QSO:  7000 CW 2009-11-28 0539 WI8A          599 04     VC3O          599 04
QSO:  7000 CW 2009-11-28 0540 WI8A          599 04     IR1Y          599 15
QSO:  7000 CW 2009-11-28 0542 WI8A          599 04     VG7V          599 03
QSO:  7000 CW 2009-11-28 0544 WI8A          599 04     DR1A          599 14
QSO:  7000 CW 2009-11-28 0546 WI8A          599 04     OL4A          599 15
QSO:  7000 CW 2009-11-28 0547 WI8A          599 04     EE2W          599 14
QSO:  7000 CW 2009-11-28 0549 WI8A          599 04     ZM4T          599 32
QSO:  7000 CW 2009-11-28 0550 WI8A          599 04     PY2SEX        599 11
QSO:  7000 CW 2009-11-28 1224 WI8A          599 04     WH6R          599 31
QSO:  7000 CW 2009-11-28 1225 WI8A          599 04     UA3MNB        599 16
QSO:  7000 CW 2009-11-28 1227 WI8A          599 04     JR3NZE        599 25
QSO:  7000 CW 2009-11-28 1229 WI8A          599 04     VK2IM         599 30
QSO:  7000 CW 2009-11-28 1232 WI8A          599 04     JS1CTQ        599 25
QSO:  7000 CW 2009-11-28 1239 WI8A          599 04     V31WV         599 07
QSO:  7000 CW 2009-11-28 1241 WI8A          599 04     JA3YBK        599 25
QSO:  7000 CW 2009-11-28 1242 WI8A          599 04     TF4X          599 40
QSO:  7000 CW 2009-11-28 1253 WI8A          599 04     AH2R          599 27
QSO: 21000 CW 2009-11-29 1525 WI8A          599 04     OL9R          599 15
QSO: 21000 CW 2009-11-29 1527 WI8A          599 04     HC2SL         599 10
QSO: 21000 CW 2009-11-29 1528 WI8A          599 04     LX7I          599 14
QSO: 21000 CW 2009-11-29 1529 WI8A          599 04     ON4ND         599 14
QSO: 21000 CW 2009-11-29 1531 WI8A          599 04     D44AC         599 35
QSO: 21000 CW 2009-11-29 1533 WI8A          599 04     OP4K          599 14
QSO: 21000 CW 2009-11-29 1535 WI8A          599 04     EF1A          599 14
QSO: 21000 CW 2009-11-29 1536 WI8A          599 04     G5W           599 14
QSO: 21000 CW 2009-11-29 1539 WI8A          599 04     EC6TK         599 14
QSO: 21000 CW 2009-11-29 1541 WI8A          599 04     TM6M          599 14
QSO: 21000 CW 2009-11-29 1542 WI8A          599 04     DL0AO         599 14
QSO: 21000 CW 2009-11-29 1542 WI8A          599 04     TK5EP         599 15
QSO: 21000 CW 2009-11-29 1543 WI8A          599 04     VQ5V          599 08
QSO: 21000 CW 2009-11-29 1544 WI8A          599 04     PA5TT         599 14
QSO: 21000 CW 2009-11-29 1545 WI8A          599 04     PV8AA         599 11
QSO: 21000 CW 2009-11-29 1546 WI8A          599 04     PS2T          599 11
QSO: 21000 CW 2009-11-29 1547 WI8A          599 04     VE3EJ         599 04
QSO: 21000 CW 2009-11-29 1548 WI8A          599 04     G6PZ          599 14
