START-OF-LOG: 3.0
CONTEST:       CQ-WW-CW
CALLSIGN:      G3LET
CLAIMED-SCORE: 448929
NAME:          Peter Hobbs
CLUB:          Horsham Amateur Radio Club
OPERATORS:     G3LET
SOAPBOX:       Originally intended a SOSB 160 entry, as last year but
SOAPBOX:       the band wasn't a patch on 2008, so spent most of my
SOAPBOX:       limited time on 80m, with a couple of hours on 15 and
SOAPBOX:       some fill-ins on the other bands.  I was mainly chasing
SOAPBOX:       non-eu and so the mult totals have suffered somewhat.
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO:  7000 CW 2009-11-28 0001 G3LET         599 14     EF8M          599 33
QSO:  7000 CW 2009-11-28 0003 G3LET         599 14     IG9W          599 33
QSO:  7000 CW 2009-11-28 0005 G3LET         599 14     9J3A          599 36
QSO:  7000 CW 2009-11-28 0007 G3LET         599 14     CR3L          599 33
QSO:  7000 CW 2009-11-28 0008 G3LET         599 14     TM6M          599 14
QSO:  7000 CW 2009-11-28 0010 G3LET         599 14     CR5X          599 14
QSO:  7000 CW 2009-11-28 0013 G3LET         599 14     N4BCB         599 05
QSO:  1800 CW 2009-11-28 0020 G3LET         599 14     UA9CLB        599 17
QSO:  1800 CW 2009-11-28 0021 G3LET         599 14     UA9FTM        599 17
QSO:  1800 CW 2009-11-28 0023 G3LET         599 14     RC9O          599 18
QSO:  1800 CW 2009-11-28 0027 G3LET         599 14     CN2R          599 33
QSO:  1800 CW 2009-11-28 0029 G3LET         599 14     UY0ZG         599 16
QSO:  1800 CW 2009-11-28 0031 G3LET         599 14     VE1OP         599 05
QSO:  1800 CW 2009-11-28 0035 G3LET         599 14     S59AA         599 15
QSO:  1800 CW 2009-11-28 0037 G3LET         599 14     VE1ZJ         599 05
QSO:  1800 CW 2009-11-28 0043 G3LET         599 14     RU4WD         599 16
QSO:  1800 CW 2009-11-28 0044 G3LET         599 14     UA9MA         599 17
QSO:  1800 CW 2009-11-28 0048 G3LET         599 14     UA9KAA        599 17
QSO:  1800 CW 2009-11-28 0049 G3LET         599 14     US7IA         599 16
QSO:  1800 CW 2009-11-28 0050 G3LET         599 14     YO6KDX        599 20
QSO:  1800 CW 2009-11-28 0051 G3LET         599 14     UT2PX         599 16
QSO:  3500 CW 2009-11-28 0054 G3LET         599 14     VY2TT         599 05
QSO:  3500 CW 2009-11-28 0058 G3LET         599 14     TF4X          599 40
QSO:  3500 CW 2009-11-28 0100 G3LET         599 14     VE10P         599 05
QSO:  3500 CW 2009-11-28 0102 G3LET         599 14     UN9L          599 17
QSO:  3500 CW 2009-11-28 0104 G3LET         599 14     VE2IM         599 02
QSO:  3500 CW 2009-11-28 0105 G3LET         599 14     VC3O          599 04
QSO:  3500 CW 2009-11-28 0106 G3LET         599 14     CR3L          599 33
QSO:  1800 CW 2009-11-28 0109 G3LET         599 14     LX7I          599 14
QSO:  1800 CW 2009-11-28 0114 G3LET         599 14     EY8MM         599 17
QSO:  1800 CW 2009-11-28 0120 G3LET         599 14     UA9MA         599 17
QSO:  1800 CW 2009-11-28 0122 G3LET         599 14     OH0Z          599 15
QSO:  1800 CW 2009-11-28 0133 G3LET         599 14     VE3ZI         599 04
QSO:  1800 CW 2009-11-28 0134 G3LET         599 14     HA1YI         599 15
QSO:  1800 CW 2009-11-28 0135 G3LET         599 14     UA6LFQ        599 16
QSO:  1800 CW 2009-11-28 0142 G3LET         599 14     NR5M          599 04
QSO:  1800 CW 2009-11-28 0144 G3LET         599 14     TK5EP         599 15
QSO:  1800 CW 2009-11-28 0145 G3LET         599 14     KV4FZ         599 08
QSO:  1800 CW 2009-11-28 0150 G3LET         599 14     RA9FW         599 17
QSO:  1800 CW 2009-11-28 0151 G3LET         599 14     EA8URL        599 33
QSO:  1800 CW 2009-11-28 0151 G3LET         599 14     F8BUO         599 14
QSO:  1800 CW 2009-11-28 0154 G3LET         599 14     RM3Q          599 16
QSO:  1800 CW 2009-11-28 0156 G3LET         599 14     5B4AIA        599 20
QSO:  1800 CW 2009-11-28 0158 G3LET         599 14     RX9AM         599 17
QSO:  1800 CW 2009-11-28 0200 G3LET         599 14     K5GO          599 04
QSO:  1800 CW 2009-11-28 0203 G3LET         599 14     NQ4I          599 05
QSO:  1800 CW 2009-11-28 0208 G3LET         599 14     HC8GR         599 10
QSO:  1800 CW 2009-11-28 0210 G3LET         599 14     SP6AEG        599 15
QSO:  1800 CW 2009-11-28 0215 G3LET         599 14     W1KM          599 05
QSO:  7000 CW 2009-11-28 0218 G3LET         599 14     PJ4A          599 09
QSO:  7000 CW 2009-11-28 0220 G3LET         599 14     K0RF          599 04
QSO:  7000 CW 2009-11-28 0221 G3LET         599 14     CR6K          599 14
QSO:  7000 CW 2009-11-28 0222 G3LET         599 14     TK5A          599 15
QSO:  7000 CW 2009-11-28 0223 G3LET         599 14     LX7I          599 14
QSO:  7000 CW 2009-11-28 0227 G3LET         599 14     C4I           599 20
QSO:  7000 CW 2009-11-28 0229 G3LET         599 14     9L5A          599 35
QSO:  7000 CW 2009-11-28 0230 G3LET         599 14     A73A          599 21
QSO:  7000 CW 2009-11-28 0231 G3LET         599 14     HC8GR         599 10
QSO:  7000 CW 2009-11-28 0232 G3LET         599 14     AN8R          599 33
QSO:  7000 CW 2009-11-28 0234 G3LET         599 14     ZY7C          599 11
QSO:  7000 CW 2009-11-28 0236 G3LET         599 14     LQ0F          599 13
QSO:  7000 CW 2009-11-28 0247 G3LET         599 14     CW7T          599 13
QSO:  7000 CW 2009-11-28 0252 G3LET         599 14     CO6CAC        599 08
QSO:  7000 CW 2009-11-28 0255 G3LET         599 14     XE2WWW        599 06
QSO:  7000 CW 2009-11-28 0304 G3LET         599 14     VE3UTT        599 04
QSO:  7000 CW 2009-11-28 0305 G3LET         599 14     FM5CD         599 08
QSO:  7000 CW 2009-11-28 0306 G3LET         599 14     TC4X          599 20
QSO:  7000 CW 2009-11-28 0309 G3LET         599 14     6W1RW         599 35
QSO:  7000 CW 2009-11-28 0310 G3LET         599 14     PJ2T          599 09
QSO:  7000 CW 2009-11-28 0313 G3LET         599 14     V47NT         599 08
QSO:  7000 CW 2009-11-28 0313 G3LET         599 14     6Y1V          599 08
QSO:  1800 CW 2009-11-28 0318 G3LET         599 14     CR3L          599 33
