START-OF-LOG: 3.0
CALLSIGN: DL8KJ
CLUB: RHEIN RUHR DX ASSOCIATION
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 533888
OPERATORS: DL8KJ
NAME: Axel-Juergen Breitenbach
CREATED-BY: N1MM Logger V9.10.2
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  1832 CW 2009-11-28 0101 DL8KJ         599 14     OV3X          599 14
QSO:  1816 CW 2009-11-28 0105 DL8KJ         599 14     YT3A          599 15
QSO:  1817 CW 2009-11-28 0107 DL8KJ         599 14     TM4Q          599 14
QSO:  1818 CW 2009-11-28 0108 DL8KJ         599 14     UW3U          599 16
QSO:  1818 CW 2009-11-28 0109 DL8KJ         599 14     9A7T          599 15
QSO:  1820 CW 2009-11-28 0112 DL8KJ         599 14     YL/4L3A       599 15
QSO:  1820 CW 2009-11-28 0115 DL8KJ         599 14     TK5EP         599 15
QSO:  1822 CW 2009-11-28 0118 DL8KJ         599 14     HB9LCW        599 14
QSO:  1823 CW 2009-11-28 0120 DL8KJ         599 14     DF0HQ         599 14
QSO:  1825 CW 2009-11-28 0121 DL8KJ         599 14     HG1S          599 15
QSO:  1825 CW 2009-11-28 0121 DL8KJ         599 14     G3RXP         599 14
QSO:  1827 CW 2009-11-28 0123 DL8KJ         599 14     TM2T          599 14
QSO:  1828 CW 2009-11-28 0124 DL8KJ         599 14     ON4WW         599 14
QSO:  1828 CW 2009-11-28 0125 DL8KJ         599 14     OZ5E          599 14
QSO:  1829 CW 2009-11-28 0126 DL8KJ         599 14     LY2IJ         599 15
QSO:  1830 CW 2009-11-28 0131 DL8KJ         599 14     F6DDR         599 14
QSO:  1834 CW 2009-11-28 0133 DL8KJ         599 14     OL1A          599 15
QSO:  1835 CW 2009-11-28 0134 DL8KJ         599 14     G5W           599 14
QSO:  1836 CW 2009-11-28 0134 DL8KJ         599 14     LY7A          599 15
QSO:  1836 CW 2009-11-28 0138 DL8KJ         599 14     CN2R          599 33
QSO:  1837 CW 2009-11-28 0140 DL8KJ         599 14     HA5JI         599 15
QSO:  1837 CW 2009-11-28 0142 DL8KJ         599 14     HA1YI         599 15
QSO:  1840 CW 2009-11-28 0142 DL8KJ         599 14     OM7CA         599 15
QSO:  1842 CW 2009-11-28 0144 DL8KJ         599 14     OK1XC         599 15
QSO:  1843 CW 2009-11-28 0145 DL8KJ         599 14     OH2U          599 15
QSO:  1814 CW 2009-11-28 0155 DL8KJ         599 14     SP5DIR        599 15
QSO:  1818 CW 2009-11-28 0157 DL8KJ         599 14     S53EO         599 15
QSO:  1825 CW 2009-11-28 0201 DL8KJ         599 14     LX7I          599 14
QSO:  1829 CW 2009-11-28 0206 DL8KJ         599 14     YL2SM         599 15
QSO:  1833 CW 2009-11-28 0209 DL8KJ         599 14     LA2AB         599 14
QSO:  1839 CW 2009-11-28 0215 DL8KJ         599 14     G3XTT         599 14
QSO:  1839 CW 2009-11-28 0216 DL8KJ         599 14     SM5CEU        599 14
QSO:  1840 CW 2009-11-28 0217 DL8KJ         599 14     EE2W          599 14
QSO:  1844 CW 2009-11-28 0219 DL8KJ         599 14     M3W           599 14
QSO:  1844 CW 2009-11-28 0222 DL8KJ         599 14     LY2VA         599 15
QSO:  1847 CW 2009-11-28 0223 DL8KJ         599 14     YR5N          599 20
QSO:  1849 CW 2009-11-28 0224 DL8KJ         599 14     YL4U          599 15
QSO:  1850 CW 2009-11-28 0225 DL8KJ         599 14     UT2PX         599 16
QSO:  1811 CW 2009-11-28 0230 DL8KJ         599 14     F5IN          599 14
QSO:  1814 CW 2009-11-28 0232 DL8KJ         599 14     OK1NY         599 15
QSO:  1815 CW 2009-11-28 0233 DL8KJ         599 14     YU7AU         599 15
QSO:  1818 CW 2009-11-28 0235 DL8KJ         599 14     OL3Z          599 15
QSO:  1825 CW 2009-11-28 0240 DL8KJ         599 14     OK1TN         599 15
QSO:  1827 CW 2009-11-28 0241 DL8KJ         599 14     SK3W          599 14
QSO:  1833 CW 2009-11-28 0242 DL8KJ         599 14     OM3IAG        599 15
QSO:  1835 CW 2009-11-28 0245 DL8KJ         599 14     S53XX         599 15
QSO:  1836 CW 2009-11-28 0246 DL8KJ         599 14     OM7M          599 15
QSO:  1812 CW 2009-11-28 0247 DL8KJ         599 14     HA8MT         599 15
QSO:  1819 CW 2009-11-28 0250 DL8KJ         599 14     ON4IA         599 14
QSO:  1836 CW 2009-11-28 0254 DL8KJ         599 14     OK1T          599 15
QSO:  1837 CW 2009-11-28 0256 DL8KJ         599 14     OL4A          599 15
QSO:  1838 CW 2009-11-28 0256 DL8KJ         599 14     OK1EP         599 15
QSO:  1840 CW 2009-11-28 0257 DL8KJ         599 14     G3TXF         599 14
QSO:  1848 CW 2009-11-28 0259 DL8KJ         599 14     HA6NL         599 15
QSO:  7038 CW 2009-11-28 0312 DL8KJ         599 14     A73A          599 21
QSO:  7042 CW 2009-11-28 0313 DL8KJ         599 14     K5KG          599 05
QSO:  7042 CW 2009-11-28 0314 DL8KJ         599 14     HC8GR         599 10
QSO:  7043 CW 2009-11-28 0316 DL8KJ         599 14     W3AA          599 05
QSO:  7044 CW 2009-11-28 0317 DL8KJ         599 14     V47NT         599 08
QSO:  7041 CW 2009-11-28 0318 DL8KJ         599 14     OL1C          599 15
QSO:  7045 CW 2009-11-28 0320 DL8KJ         599 14     VE3EJ         599 04
QSO:  7047 CW 2009-11-28 0321 DL8KJ         599 14     6Y1V          599 08
QSO:  7048 CW 2009-11-28 0322 DL8KJ         599 14     ZY7C          599 11
QSO:  7050 CW 2009-11-28 0331 DL8KJ         599 14     YW3D          599 09
