START-OF-LOG: 3.0
CALLSIGN: NB4M
CLUB: Tennessee Contest Group
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 500439
OPERATORS: NB4M
NAME: Chris Haley
CREATED-BY: N1MM Logger V9.5.1
LOCATION: TN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  7003 CW 2009-11-28 0015 NB4M          599 4      F5JSD         599 14
QSO:  7002 CW 2009-11-28 0016 NB4M          599 4      YT1VP         599 15
QSO:  7005 CW 2009-11-28 0018 NB4M          599 4      9A1AP         599 15
QSO:  7001 CW 2009-11-28 0019 NB4M          599 4      DP9A          599 14
QSO:  7007 CW 2009-11-28 0024 NB4M          599 4      EA5SV         599 14
QSO:  7008 CW 2009-11-28 0042 NB4M          599 4      YT2W          599 15
QSO:  7011 CW 2009-11-28 0044 NB4M          599 4      F8CRH         599 14
QSO:  7011 CW 2009-11-28 0044 NB4M          599 4      AM5M          599 14
QSO:  7011 CW 2009-11-28 0045 NB4M          599 4      EF1A          599 14
QSO:  7012 CW 2009-11-28 0046 NB4M          599 4      YU1LA         599 15
QSO:  7012 CW 2009-11-28 0048 NB4M          599 4      OM8A          599 15
QSO:  7013 CW 2009-11-28 0048 NB4M          599 4      IR9Y          599 15
QSO:  7013 CW 2009-11-28 0049 NB4M          599 4      S52AW         599 15
QSO:  7014 CW 2009-11-28 0050 NB4M          599 4      CR6K          599 14
QSO:  7015 CW 2009-11-28 0050 NB4M          599 4      4O3A          599 15
QSO:  7015 CW 2009-11-28 0051 NB4M          599 4      S50A          599 15
QSO:  7015 CW 2009-11-28 0052 NB4M          599 4      HG5A          599 15
QSO:  7016 CW 2009-11-28 0054 NB4M          599 4      LX7I          599 14
QSO:  7016 CW 2009-11-28 0055 NB4M          599 4      HA7A          599 15
QSO:  7016 CW 2009-11-28 0055 NB4M          599 4      OT4A          599 14
QSO:  7021 CW 2009-11-28 0058 NB4M          599 4      M7A           599 14
QSO:  7022 CW 2009-11-28 0100 NB4M          599 4      S50R          599 15
QSO:  7022 CW 2009-11-28 0101 NB4M          599 4      OL3Z          599 15
QSO:  7023 CW 2009-11-28 0102 NB4M          599 4      OH2BH         599 15
QSO:  7017 CW 2009-11-28 0103 NB4M          599 4      IU2A          599 15
QSO:  7019 CW 2009-11-28 0105 NB4M          599 4      VE3CX         599 04
QSO:  7018 CW 2009-11-28 0106 NB4M          599 4      VE3YAA        599 04
QSO:  7023 CW 2009-11-28 0108 NB4M          599 4      CR5X          599 14
QSO:  7024 CW 2009-11-28 0108 NB4M          599 4      IU9T          599 15
QSO:  7025 CW 2009-11-28 0110 NB4M          599 4      IR1Y          599 15
