START-OF-LOG: 3.0
CALLSIGN: C6APR
CLUB: Low Country Contest Club
CONTEST: CQ-WW-SSB
CLAIMED-SCORE: 695244
OPERATORS: W2GJ, K3IXD, K4QO
NAME: Peter Radding
SOAPBOX: Our second operation from Crooked Island in the Southern Bahamas.
SOAPBOX: Due to problems with the airplane, we arrived later than expected and
SOAPBOX: were not on the air until one hour into the contest. Lost our amp and
SOAPBOX: the rig only put out 90w but verticals on the beach, along with the C6
SOAPBOX: call made it an enjoyable contest. 90w vs 250w is not much of a handicap
SOAPBOX: on 40m, 20m and 15m but on the rest of the bands we suffered. The Crooked
SOAPBOX: Island Lodge, Pittstown Point, Crooked Island, Bahamas is a ham friendly
SOAPBOX: resort.
CREATED-BY: N1MM Logger V6.9.5
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
QSO: 14000 PH 2006-10-28 0053 C6APR         59  8      VE3EJ         59  04     1
QSO: 14000 PH 2006-10-28 0056 C6APR         59  8      ZP5B          59  11     1
QSO: 14000 PH 2006-10-28 0057 C6APR         59  8      VE3WG         59  04     1
QSO: 14000 PH 2006-10-28 0100 C6APR         59  8      K1KO          59  05     1
QSO: 14000 PH 2006-10-28 0101 C6APR         59  8      K0OU          59  04     1
QSO: 14000 PH 2006-10-28 0101 C6APR         59  8      W4NL          59  05     1
QSO: 14000 PH 2006-10-28 0101 C6APR         59  8      W4MYA         59  05     1
QSO: 14000 PH 2006-10-28 0101 C6APR         59  8      W4WTB         59  05     1
QSO: 14000 PH 2006-10-28 0101 C6APR         59  8      W3LPL         59  05     1
QSO: 14000 PH 2006-10-28 0102 C6APR         59  8      NQ4I          59  05     1
QSO: 14000 PH 2006-10-28 0102 C6APR         59  8      K1RX          59  05     1
QSO: 14000 PH 2006-10-28 0102 C6APR         59  8      W7UA          59  03     1
QSO: 14000 PH 2006-10-28 0103 C6APR         59  8      LR2F          59  13     1
QSO: 14000 PH 2006-10-28 0103 C6APR         59  8      K4NAU         59  05     1
QSO: 14000 PH 2006-10-28 0103 C6APR         59  8      KR4DA         59  05     1
QSO: 14000 PH 2006-10-28 0104 C6APR         59  8      W4MEL         59  05     1
QSO: 14000 PH 2006-10-28 0104 C6APR         59  8      W4WS          59  05     1
QSO: 14000 PH 2006-10-28 0104 C6APR         59  8      KD4FNI        59  04     1
QSO: 14000 PH 2006-10-28 0105 C6APR         59  8      N3RS          59  05     1
QSO: 14000 PH 2006-10-28 0105 C6APR         59  8      K6RIM         59  03     1
QSO: 14000 PH 2006-10-28 0105 C6APR         59  8      K3MD          59  05     1
QSO: 14000 PH 2006-10-28 0106 C6APR         59  8      N4KG          59  04     1
QSO: 14000 PH 2006-10-28 0106 C6APR         59  8      N3MX          59  05     1
QSO: 14000 PH 2006-10-28 0106 C6APR         59  8      V31FB         59  07     1
QSO: 14000 PH 2006-10-28 0107 C6APR         59  8      K4PHE         59  05     1
QSO: 14000 PH 2006-10-28 0107 C6APR         59  8      K3WW          59  05     1
