START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: JQ3ICB
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: 
CREATED-BY: CTESTWIN V4.57 BY JI1AQY
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: PM75UA
QSO: 21092 DG 2025-06-08 0608 JQ3ICB PM75 BD4QA OM91 0
QSO: 21092 DG 2025-06-08 0610 JQ3ICB PM75 JA6GCE PM52 0
QSO: 21092 DG 2025-06-08 0611 JQ3ICB PM75 RA0WHE NO53 0
QSO: 21092 DG 2025-06-08 0612 JQ3ICB PM75 JA1KPF QM06 0
QSO: 21092 DG 2025-06-08 0617 JQ3ICB PM75 JR1QKF PM95 0
QSO: 21092 DG 2025-06-08 0619 JQ3ICB PM75 JE1JAC PM95 0
QSO: 14091 DG 2025-06-08 0624 JQ3ICB PM75 JH7RTQ QM07 0
QSO: 14091 DG 2025-06-08 0629 JQ3ICB PM75 NA7SS CN87 0
QSO: 14091 DG 2025-06-08 0637 JQ3ICB PM75 JH1CTV QM05 0
QSO: 14091 DG 2025-06-08 0646 JQ3ICB PM75 CB4T FF33 0
QSO: 14091 DG 2025-06-08 0648 JQ3ICB PM75 YB8MJG OI94 0
QSO: 14091 DG 2025-06-08 0653 JQ3ICB PM75 PY5AL GG54 0
QSO: 14091 DG 2025-06-08 0656 JQ3ICB PM75 BI1THA OM89 0
QSO: 14091 DG 2025-06-08 0702 JQ3ICB PM75 JH5HDA PM63 0
QSO: 14091 DG 2025-06-08 0705 JQ3ICB PM75 HC4ER EI98 0
QSO: 14091 DG 2025-06-08 0710 JQ3ICB PM75 YB8MJG OI94 0
QSO: 14091 DG 2025-06-08 0724 JQ3ICB PM75 PY5ZHP GG54 0
QSO: 14091 DG 2025-06-08 0727 JQ3ICB PM75 RC0JD PO33 0
QSO: 21092 DG 2025-06-08 0738 JQ3ICB PM75 VK4FH QG64 0
QSO: 14091 DG 2025-06-08 0750 JQ3ICB PM75 K6PO DM12 0
QSO: 14091 DG 2025-06-08 0756 JQ3ICB PM75 ZL4YL RF80 0
QSO: 14091 DG 2025-06-08 0805 JQ3ICB PM75 N5AGM DM72 0
QSO: 14091 DG 2025-06-08 0807 JQ3ICB PM75 BG7LZL OL63 0
QSO: 14091 DG 2025-06-08 0812 JQ3ICB PM75 JG8JBX QN03 0
QSO: 14091 DG 2025-06-08 0821 JQ3ICB PM75 KH6RDO BK29 0
QSO: 14091 DG 2025-06-08 0824 JQ3ICB PM75 VK2WW QF55 0
QSO: 14091 DG 2025-06-08 0829 JQ3ICB PM75 DU3GKT PK04 0
QSO: 21092 DG 2025-06-08 0855 JQ3ICB PM75 RZ1OA LP04 0
QSO: 21092 DG 2025-06-08 0857 JQ3ICB PM75 HS0ZOY OK14 0
QSO: 14091 DG 2025-06-08 0908 JQ3ICB PM75 XV9DL OK41 0
QSO: 14091 DG 2025-06-08 0911 JQ3ICB PM75 HK3J FJ24 0
QSO: 14091 DG 2025-06-08 0913 JQ3ICB PM75 WB5N EL29 0
