START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: CE2EH
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: QRP
CATEGORY-BAND: 10M
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: CE2EH
CREATED-BY: N1MM LOGGER+ 1.0.10715.0
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: FF46HW
QSO: 28090 DG 2025-06-08 1732 CE2EH FF46 SV1GSL KM17
QSO: 28091 DG 2025-06-08 1746 CE2EH FF46 NN9DD EM73
QSO: 28091 DG 2025-06-08 1752 CE2EH FF46 W3ICM FM18
QSO: 28091 DG 2025-06-08 1805 CE2EH FF46 K5VIP FM16
QSO: 28091 DG 2025-06-08 1810 CE2EH FF46 AZ1D FF94
QSO: 28092 DG 2025-06-08 1812 CE2EH FF46 N4ML FN31
QSO: 28092 DG 2025-06-08 1824 CE2EH FF46 W4MLB EL98
QSO: 28092 DG 2025-06-08 1849 CE2EH FF46 PY4NF GG77
QSO: 28091 DG 2025-06-08 1853 CE2EH FF46 5B4AMM KM65
QSO: 28092 DG 2025-06-08 2050 CE2EH FF46 K3ISH FN21
QSO: 28092 DG 2025-06-08 2054 CE2EH FF46 DF8QB JO31
QSO: 28092 DG 2025-06-08 2108 CE2EH FF46 W4EE EL98
QSO: 28092 DG 2025-06-08 2114 CE2EH FF46 PA4O JO33
QSO: 28091 DG 2025-06-08 2123 CE2EH FF46 NY6DX FN30
QSO: 28092 DG 2025-06-08 2128 CE2EH FF46 OA4DOS FH17
QSO: 28092 DG 2025-06-08 2209 CE2EH FF46 KT9L EM69
QSO: 28091 DG 2025-06-08 2217 CE2EH FF46 K1HTV FM18
END-OF-LOG:
