START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE-ADRIA VHF - Official results - VHFManager
CALLSIGN: 9A3MR/P
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2010-08-08 0826 9A3MR/P       59  1 JN73TT   IW3INQ/3      59  42 JN66DB 
QSO: 144300 PH 2010-08-08 0831 9A3MR/P       59  2 JN73TT   IK0RWW/6      59  28 JN62PV 
QSO: 144300 PH 2010-08-08 0834 9A3MR/P       59  3 JN73TT   I2XDI         59  15 JN45PJ 
QSO: 144300 PH 2010-08-08 0835 9A3MR/P       59  4 JN73TT   IQ6MC/6       59  20 JN63OI 
QSO: 144300 PH 2010-08-08 0836 9A3MR/P       59  5 JN73TT   IZ6SAC        59  20 JN63MP 
QSO: 144300 PH 2010-08-08 0839 9A3MR/P       59  6 JN73TT   9A1WW         59  33 JN74GM 
QSO: 144300 PH 2010-08-08 0843 9A3MR/P       59  7 JN73TT   IK6LZA        59  69 JN63MS 
QSO: 144300 PH 2010-08-08 0846 9A3MR/P       59  8 JN73TT   IK3XTT        59  22 JN55LK 
QSO: 144300 PH 2010-08-08 0849 9A3MR/P       59  9 JN73TT   I7CSB         59  23 JN71QQ 
QSO: 144300 PH 2010-08-08 0851 9A3MR/P       59  10 JN73TT  9A1CVG/P      59  10 JN73RX 
QSO: 144300 PH 2010-08-08 0855 9A3MR/P       59  11 JN73TT  IK4ADE        59  94 JN54OE 
QSO: 144300 PH 2010-08-08 0856 9A3MR/P       59  12 JN73TT  IK2ECM/6      59  71 JN63ET 
QSO: 144300 PH 2010-08-08 0859 9A3MR/P       59  13 JN73TT  S59DGO        59  64 JN75FO 
QSO: 144300 PH 2010-08-08 0900 9A3MR/P       59  14 JN73TT  9A5ST         59  43 JN83EN 
QSO: 144300 PH 2010-08-08 0902 9A3MR/P       59  15 JN73TT  S51KM         59  94 JN76GH 
QSO: 144300 PH 2010-08-08 0904 9A3MR/P       59  16 JN73TT  S53GO         59  58 JN65XM 
QSO: 144300 PH 2010-08-08 0905 9A3MR/P       59  17 JN73TT  S58M          59  103 JN76JC
QSO: 144300 PH 2010-08-08 0906 9A3MR/P       59  18 JN73TT  S53DKR        59  81 JN66XE 
