START-OF-LOG: 3.0
CONTEST: EA-PSK63
CALLSIGN: EA8/HB9FIH
CATEGORY: SINGLE-OP ALL
CATEGORY-BAND: ALL
CATEGORY-MODE: PSK
CATEGORY-POWER: 
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 33120
CREATED-BY: UcxLog 7.82
OPERATORS: HB9FIH
NAME: Erich Rieder
SOAPBOX: Abt 10 hrs worked. 40m/20m vy ok, 15m a bit.
QSO: 14069 PM 2018-03-10 1724 EA8/HB9FIH    599 TF     EE2W          599 BI
QSO: 14069 PM 2018-03-10 1727 EA8/HB9FIH    599 TF     UT8NT         599 046
QSO: 14069 PM 2018-03-10 1728 EA8/HB9FIH    599 TF     UR5LP         599 039
QSO: 14069 PM 2018-03-10 1730 EA8/HB9FIH    599 TF     EA4AAZ        599 M
QSO: 14070 PM 2018-03-10 1735 EA8/HB9FIH    599 TF     YO9AGN        599 024
QSO: 14070 PM 2018-03-10 1736 EA8/HB9FIH    599 TF     YO9AGN        599 025
QSO: 14070 PM 2018-03-10 1737 EA8/HB9FIH    599 TF     EA4GOY        599 TO
QSO: 14070 PM 2018-03-10 1738 EA8/HB9FIH    599 TF     EA5HEW        599 MU
QSO: 14070 PM 2018-03-10 1738 EA8/HB9FIH    599 TF     DL1NHW        599 005
QSO: 14070 PM 2018-03-10 1739 EA8/HB9FIH    599 TF     IW4BNN        599 003
QSO: 14070 PM 2018-03-10 1741 EA8/HB9FIH    599 TF     IK2AUK        599 009
QSO: 14070 PM 2018-03-10 1743 EA8/HB9FIH    599 TF     Z36N          599 019
QSO: 21071 PM 2018-03-10 1746 EA8/HB9FIH    599 TF     EA2RCF        599 VI
QSO: 21070 PM 2018-03-10 1752 EA8/HB9FIH    599 TF     EA4GJJ        599 GU
QSO: 21070 PM 2018-03-10 1753 EA8/HB9FIH    599 TF     EA4EQD        599 M
QSO: 14070 PM 2018-03-10 1758 EA8/HB9FIH    599 TF     SV1JFL        599 053
QSO: 14070 PM 2018-03-10 1759 EA8/HB9FIH    599 TF     EA3FHP        599 B
QSO: 14070 PM 2018-03-10 1819 EA8/HB9FIH    599 TF     EA4BAS        599 M
QSO: 14070 PM 2018-03-10 1821 EA8/HB9FIH    599 TF     EC1RCB        599 PO
QSO: 14071 PM 2018-03-10 1831 EA8/HB9FIH    599 TF     UX4FC         599 011
QSO: 14072 PM 2018-03-10 1833 EA8/HB9FIH    599 TF     YL2CI         599 031
QSO: 14072 PM 2018-03-10 1834 EA8/HB9FIH    599 TF     EA5FIV        599 A
QSO: 14072 PM 2018-03-10 1835 EA8/HB9FIH    599 TF     EA5IFY        599 CS
QSO: 14072 PM 2018-03-10 1841 EA8/HB9FIH    599 TF     OK2WMC        599 026
QSO: 14072 PM 2018-03-10 1842 EA8/HB9FIH    599 TF     RM6LD         599 025
QSO: 14072 PM 2018-03-10 1843 EA8/HB9FIH    599 TF     UR8QR         599 032
QSO: 14072 PM 2018-03-10 1844 EA8/HB9FIH    599 TF     YO3RU         599 101
QSO: 14072 PM 2018-03-10 1844 EA8/HB9FIH    599 TF     VA3TTB        599 001
QSO: 14072 PM 2018-03-10 1845 EA8/HB9FIH    599 TF     SP1DMD        599 024
QSO: 14072 PM 2018-03-10 1846 EA8/HB9FIH    599 TF     N5RMS         599 018
QSO: 14072 PM 2018-03-10 1849 EA8/HB9FIH    599 TF     EA4CWN        599 TO
QSO: 14072 PM 2018-03-10 1850 EA8/HB9FIH    599 TF     N5RM          599 018
QSO: 14072 PM 2018-03-10 1851 EA8/HB9FIH    599 TF     EA7JOY        599 SE
QSO: 14072 PM 2018-03-10 1852 EA8/HB9FIH    599 TF     HB9GKW        599 014
QSO: 14072 PM 2018-03-10 1853 EA8/HB9FIH    599 TF     OM8JP         599 048
QSO: 14072 PM 2018-03-10 1854 EA8/HB9FIH    599 TF     PA2PKZ        599 076
QSO: 14072 PM 2018-03-10 1856 EA8/HB9FIH    599 TF     OK7N          599 014
QSO: 14072 PM 2018-03-10 1856 EA8/HB9FIH    599 TF     F6EQZ         599 080
QSO: 14072 PM 2018-03-10 1858 EA8/HB9FIH    599 TF     PE1BNF        599 015
QSO: 14071 PM 2018-03-10 1902 EA8/HB9FIH    599 TF     IQ2LS         599 037
QSO: 14071 PM 2018-03-10 1904 EA8/HB9FIH    599 TF     LZ2JA         599 043
QSO: 14071 PM 2018-03-10 1908 EA8/HB9FIH    599 TF     EA1EXE        599 O
QSO: 14071 PM 2018-03-10 1910 EA8/HB9FIH    599 TF     PD7RB         599 013
QSO: 14070 PM 2018-03-10 1917 EA8/HB9FIH    599 TF     EA7IEZ        599 MA
QSO: 14070 PM 2018-03-10 1923 EA8/HB9FIH    599 TF     N5RMS         599 023
QSO: 14070 PM 2018-03-10 1924 EA8/HB9FIH    599 TF     EA4URL        599 M
QSO: 14070 PM 2018-03-10 1925 EA8/HB9FIH    599 TF     F6GCI         599 066
QSO: 14070 PM 2018-03-10 1926 EA8/HB9FIH    599 TF     WB2NFL        599 005
QSO: 14070 PM 2018-03-10 1927 EA8/HB9FIH    599 TF     AC2OC         599 009
QSO: 14070 PM 2018-03-10 1928 EA8/HB9FIH    599 TF     EB3EFU        599 GI
QSO: 14070 PM 2018-03-10 1929 EA8/HB9FIH    599 TF     YV5AAX        599 046
QSO: 14070 PM 2018-03-10 1929 EA8/HB9FIH    599 TF     N3ATE         599 001
QSO:  7040 PM 2018-03-10 1944 EA8/HB9FIH    599 TF     EA7IEZ        599 MA
QSO:  7038 PM 2018-03-10 1955 EA8/HB9FIH    599 TF     UR5FBM        599 129
QSO: 14069 PM 2018-03-10 1958 EA8/HB9FIH    599 TF     EA2RCF        599 VI
QSO: 14069 PM 2018-03-10 2001 EA8/HB9FIH    599 TF     EA3CFV        599 GI
QSO: 14069 PM 2018-03-10 2002 EA8/HB9FIH    599 TF     EA1URO        599 OU
QSO: 14069 PM 2018-03-10 2002 EA8/HB9FIH    599 TF     KA2AEY        599 009
QSO:  7038 PM 2018-03-10 2012 EA8/HB9FIH    599 TF     EA4URE        599 HQ
QSO:  7040 PM 2018-03-10 2015 EA8/HB9FIH    599 TF     EA4GJJ        599 GU
QSO:  7040 PM 2018-03-10 2017 EA8/HB9FIH    599 TF     EA7HS         599 CO
QSO:  7040 PM 2018-03-10 2019 EA8/HB9FIH    599 TF     LZ5K          599 236
QSO:  7040 PM 2018-03-10 2019 EA8/HB9FIH    599 TF     EA3FF         599 L
QSO:  7040 PM 2018-03-10 2021 EA8/HB9FIH    599 TF     LZ4T          599 188
QSO:  7040 PM 2018-03-10 2024 EA8/HB9FIH    599 TF     EA1URO        599 OU
QSO:  7040 PM 2018-03-10 2025 EA8/HB9FIH    599 TF     EA3HKA        599 B
QSO:  7040 PM 2018-03-10 2027 EA8/HB9FIH    599 TF     S57AM         599 134
QSO:  7042 PM 2018-03-10 2037 EA8/HB9FIH    599 TF     IQ2CU         599 161
QSO:  7042 PM 2018-03-10 2239 EA8/HB9FIH    599 TF     PB7Z          599 061
QSO:  7042 PM 2018-03-10 2242 EA8/HB9FIH    599 TF     DG7EKJ        599 089
QSO:  7042 PM 2018-03-10 2244 EA8/HB9FIH    599 TF     RZ6D          599 117
QSO:  7042 PM 2018-03-10 2245 EA8/HB9FIH    599 TF     EA5GIE        599 V
QSO:  7042 PM 2018-03-10 2245 EA8/HB9FIH    599 TF     EA2XR         599 BI
QSO:  7042 PM 2018-03-10 2247 EA8/HB9FIH    599 TF     CT7AJL        599 164
QSO:  7042 PM 2018-03-10 2248 EA8/HB9FIH    599 TF     UR2Y          599 214
QSO:  7042 PM 2018-03-10 2255 EA8/HB9FIH    599 TF     EA7JOY        599 SE
QSO:  7042 PM 2018-03-10 2256 EA8/HB9FIH    599 TF     UA6C          599 267
QSO:  7042 PM 2018-03-10 2257 EA8/HB9FIH    599 TF     EA4AAZ        599 M
QSO:  7042 PM 2018-03-10 2258 EA8/HB9FIH    599 TF     EA3NP         599 B
QSO:  7042 PM 2018-03-10 2300 EA8/HB9FIH    599 TF     YO4NF         599 292
QSO:  7042 PM 2018-03-10 2302 EA8/HB9FIH    599 TF     SO4M          599 101
QSO:  7042 PM 2018-03-10 2303 EA8/HB9FIH    599 TF     EA7KR         599 MA
QSO:  7044 PM 2018-03-10 2311 EA8/HB9FIH    599 TF     S57ZT         599 050
QSO:  7044 PM 2018-03-10 2315 EA8/HB9FIH    599 TF     S58K          599 293
QSO:  7044 PM 2018-03-10 2316 EA8/HB9FIH    599 TF     EA2RCF        599 VI
QSO:  7045 PM 2018-03-10 2317 EA8/HB9FIH    599 TF     EA4AGI        599 M
QSO:  7045 PM 2018-03-10 2319 EA8/HB9FIH    599 TF     HG1G          599 229
QSO:  7046 PM 2018-03-10 2322 EA8/HB9FIH    599 TF     RX6BH         599 137
QSO:  7046 PM 2018-03-10 2323 EA8/HB9FIH    599 TF     EA5FIV        599 A
QSO:  7046 PM 2018-03-10 2324 EA8/HB9FIH    599 TF     HA7ME         599 096
QSO:  7045 PM 2018-03-10 2331 EA8/HB9FIH    599 TF     RA3GZ         599 233
QSO:  7045 PM 2018-03-10 2332 EA8/HB9FIH    599 TF     LB1AH         599 033
QSO:  7045 PM 2018-03-10 2333 EA8/HB9FIH    599 TF     AC2OC         599 023
QSO:  7045 PM 2018-03-10 2333 EA8/HB9FIH    599 TF     YO3GNF        599 038
QSO:  7045 PM 2018-03-10 2334 EA8/HB9FIH    599 TF     EA1EXE        599 O
QSO:  7045 PM 2018-03-10 2334 EA8/HB9FIH    599 TF     EA1BAF        599 OU
QSO:  7045 PM 2018-03-10 2336 EA8/HB9FIH    599 TF     DL0ESA        599 102
QSO:  7045 PM 2018-03-10 2337 EA8/HB9FIH    599 TF     UR5VKX        599 155
QSO:  7045 PM 2018-03-10 2339 EA8/HB9FIH    599 TF     OM8CD         599 184
QSO:  7039 PM 2018-03-10 2347 EA8/HB9FIH    599 TF     OK2HBR        599 116
QSO:  7040 PM 2018-03-10 2356 EA8/HB9FIH    599 TF     SQ6PLE        599 173
QSO:  7042 PM 2018-03-11 0000 EA8/HB9FIH    599 TF     RA3Y          599 292
QSO:  7042 PM 2018-03-11 0002 EA8/HB9FIH    599 TF     OK1DWQ        599 091
QSO:  7042 PM 2018-03-11 0003 EA8/HB9FIH    599 TF     DL3VZL        599 084
QSO:  7043 PM 2018-03-11 0006 EA8/HB9FIH    599 TF     UX7QV         599 222
QSO:  7044 PM 2018-03-11 0008 EA8/HB9FIH    599 TF     UA6CE         599 304
QSO:  7044 PM 2018-03-11 0009 EA8/HB9FIH    599 TF     Z36N          599 115
QSO:  7044 PM 2018-03-11 0018 EA8/HB9FIH    599 TF     EE1I          599 LE
QSO:  7045 PM 2018-03-11 0027 EA8/HB9FIH    599 TF     KO9V          599 008
QSO:  7045 PM 2018-03-11 0029 EA8/HB9FIH    599 TF     CT1BXE        599 125
QSO:  7045 PM 2018-03-11 0030 EA8/HB9FIH    599 TF     YU7RIM        599 138
QSO:  7045 PM 2018-03-11 0031 EA8/HB9FIH    599 TF     VA3FF         599 019
QSO:  7045 PM 2018-03-11 0031 EA8/HB9FIH    599 TF     OZ1AOO        599 035
QSO:  7045 PM 2018-03-11 0032 EA8/HB9FIH    599 TF     IK2SBB        599 201
QSO:  7045 PM 2018-03-11 0032 EA8/HB9FIH    599 TF     WA3YZD        599 006
QSO:  7046 PM 2018-03-11 0046 EA8/HB9FIH    599 TF     9A1AA         599 158
QSO:  7042 PM 2018-03-11 0049 EA8/HB9FIH    599 TF     CO6RD         599 095
QSO:  7041 PM 2018-03-11 0051 EA8/HB9FIH    599 TF     EA5HRT        599 V
QSO:  7042 PM 2018-03-11 0058 EA8/HB9FIH    599 TF     CT1BWU        599 005
QSO:  7043 PM 2018-03-11 0105 EA8/HB9FIH    599 TF     AI4WW         599 021
QSO:  7043 PM 2018-03-11 0106 EA8/HB9FIH    599 TF     EA1CH         599 OU
QSO:  7045 PM 2018-03-11 0116 EA8/HB9FIH    599 TF     EA4GRZ        599 M
QSO:  7045 PM 2018-03-11 0117 EA8/HB9FIH    599 TF     LZ7A          599 264
QSO:  7046 PM 2018-03-11 0118 EA8/HB9FIH    599 TF     IQ2LS         599 291
QSO:  7042 PM 2018-03-11 0126 EA8/HB9FIH    599 TF     SV2IHE        599 043
QSO:  7040 PM 2018-03-11 0128 EA8/HB9FIH    599 TF     W8TOM         599 020
QSO:  7041 PM 2018-03-11 0132 EA8/HB9FIH    599 TF     EA1GY         599 AV
QSO:  7043 PM 2018-03-11 0143 EA8/HB9FIH    599 TF     EB4ERS        599 M
QSO:  7038 PM 2018-03-11 0612 EA8/HB9FIH    599 TF     SE4E          599 151
QSO:  7041 PM 2018-03-11 0616 EA8/HB9FIH    599 TF     EE2W          599 BI
QSO:  7041 PM 2018-03-11 0617 EA8/HB9FIH    599 TF     SM6UQL        599 099
QSO:  7044 PM 2018-03-11 0636 EA8/HB9FIH    599 TF     EA5WU         599 CS
QSO:  7044 PM 2018-03-11 0641 EA8/HB9FIH    599 TF     YO3RU         599 267
QSO:  7044 PM 2018-03-11 0645 EA8/HB9FIH    599 TF     EC7AT         599 AL
QSO:  7045 PM 2018-03-11 0648 EA8/HB9FIH    599 TF     OZ11A         599 121
QSO:  7046 PM 2018-03-11 0701 EA8/HB9FIH    599 TF     LZ2ZY         599 213
QSO:  7040 PM 2018-03-11 0707 EA8/HB9FIH    599 TF     PA3JQD        599 129
QSO:  7040 PM 2018-03-11 0709 EA8/HB9FIH    599 TF     F5GFA         599 100
QSO:  7041 PM 2018-03-11 0711 EA8/HB9FIH    599 TF     EA5GX         599 CS
QSO:  7043 PM 2018-03-11 0713 EA8/HB9FIH    599 TF     ED3D          599 GI
QSO:  7043 PM 2018-03-11 0718 EA8/HB9FIH    599 TF     SP4TKR        599 192
QSO: 14070 PM 2018-03-11 0719 EA8/HB9FIH    599 TF     EA5WU         599 CS
QSO: 14070 PM 2018-03-11 0720 EA8/HB9FIH    599 TF     SV1JG         599 050
QSO: 14073 PM 2018-03-11 0729 EA8/HB9FIH    599 TF     LZ4T          599 375
QSO: 14073 PM 2018-03-11 0734 EA8/HB9FIH    599 TF     UR5ZGY        599 250
QSO: 14070 PM 2018-03-11 0823 EA8/HB9FIH    599 TF     EA3HKA        599 B
QSO: 14073 PM 2018-03-11 0917 EA8/HB9FIH    599 TF     EA7GV         599 GR
QSO: 14073 PM 2018-03-11 0919 EA8/HB9FIH    599 TF     EA7KI         599 MA
QSO: 14069 PM 2018-03-11 0928 EA8/HB9FIH    599 TF     UA6CE         599 398
QSO: 14068 PM 2018-03-11 1117 EA8/HB9FIH    599 TF     LZ2ZY         599 287
QSO: 14068 PM 2018-03-11 1119 EA8/HB9FIH    599 TF     G1P           599 171
QSO: 14068 PM 2018-03-11 1128 EA8/HB9FIH    599 TF     PA3DUU        599 266
QSO: 14071 PM 2018-03-11 1133 EA8/HB9FIH    599 TF     CT7AJL        599 301
QSO: 14072 PM 2018-03-11 1136 EA8/HB9FIH    599 TF     EF5T          599 MU
QSO: 21072 PM 2018-03-11 1246 EA8/HB9FIH    599 TF     EA2DDE        599 NA
QSO: 21071 PM 2018-03-11 1250 EA8/HB9FIH    599 TF     EA4URE        599 HQ
QSO: 21071 PM 2018-03-11 1253 EA8/HB9FIH    599 TF     ON7MV         599 459
QSO: 21072 PM 2018-03-11 1302 EA8/HB9FIH    599 TF     EA3CV         599 B
QSO: 21072 PM 2018-03-11 1307 EA8/HB9FIH    599 TF     IQ2LS         599 484
QSO: 21071 PM 2018-03-11 1309 EA8/HB9FIH    599 TF     DL0ESA        599 190
QSO: 21071 PM 2018-03-11 1310 EA8/HB9FIH    599 TF     F6EQZ         599 209
QSO: 14074 PM 2018-03-11 1341 EA8/HB9FIH    599 TF     UT5EPP        599 368
QSO: 14071 PM 2018-03-11 1344 EA8/HB9FIH    599 TF     EA4AOC        599 M
QSO: 14072 PM 2018-03-11 1350 EA8/HB9FIH    599 TF     LB1AH         599 774
QSO: 14073 PM 2018-03-11 1403 EA8/HB9FIH    599 TF     IQ2CU         599 391
QSO: 14073 PM 2018-03-11 1407 EA8/HB9FIH    599 TF     RW4NN         599 221
QSO: 14073 PM 2018-03-11 1414 EA8/HB9FIH    599 TF     HG3FMZ        599 371
QSO: 14072 PM 2018-03-11 1424 EA8/HB9FIH    599 TF     EA1EI         599 LU
END-OF-LOG:
