START-OF-LOG: 3.0
CREATED-BY: okomdx-downloader
CONTEST: OK-OM DX CW Contest 2020
CALLSIGN: OK1NS
OPERATORS: OK1NS
CATEGORY: SINGLE-OP 10M HIGHSINGLE-OP 15M HIGHSINGLE-OP 160M HIGHSINGLE-OP 20M HIGHSINGLE-OP 40M HIGHSINGLE-OP 80M HIGHSINGLE-OP ALL HIGH
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: 160M
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 28023 CW 2020-11-14 1237 OK1NS         599 BME        LZ4TX         599 005       
QSO: 21025 CW 2020-11-14 1246 OK1NS         599 BME        RT9A          599 074       
QSO: 21025 CW 2020-11-14 1247 OK1NS         599 BME        LY3B          599 063       
QSO: 21025 CW 2020-11-14 1248 OK1NS         599 BME        N3RD          599 001       
QSO: 21025 CW 2020-11-14 1250 OK1NS         599 BME        4X1ST         599 005       
QSO: 21025 CW 2020-11-14 1251 OK1NS         599 BME        CT7AGZ        599 035       
QSO: 21025 CW 2020-11-14 1251 OK1NS         599 BME        EA7A          599 035       
QSO: 21025 CW 2020-11-14 1252 OK1NS         599 BME        K1ZZ          599 061       
QSO: 21025 CW 2020-11-14 1253 OK1NS         599 BME        N4BP          599 048       
QSO: 21025 CW 2020-11-14 1254 OK1NS         599 BME        K2LE          599 022       
QSO: 21025 CW 2020-11-14 1254 OK1NS         599 BME        F5PAL         599 005       
QSO: 21025 CW 2020-11-14 1255 OK1NS         599 BME        LY9A          599 077       
QSO: 21025 CW 2020-11-14 1257 OK1NS         599 BME        RM4F          599 073       
QSO: 21025 CW 2020-11-14 1300 OK1NS         599 BME        PY1CC         599 007       
QSO: 21025 CW 2020-11-14 1305 OK1NS         599 BME        PY1VOY        599 016       
QSO: 14044 CW 2020-11-14 1312 OK1NS         599 BME        R7MM          599 112       
QSO: 14044 CW 2020-11-14 1312 OK1NS         599 BME        RM4F          599 100       
QSO: 14044 CW 2020-11-14 1313 OK1NS         599 BME        RW7F          599 110       
QSO: 14044 CW 2020-11-14 1314 OK1NS         599 BME        IQ0AK         599 010       
QSO: 14044 CW 2020-11-14 1315 OK1NS         599 BME        R3OR          599 067       
QSO: 14044 CW 2020-11-14 1315 OK1NS         599 BME        RN6A          599 119       
QSO: 14044 CW 2020-11-14 1316 OK1NS         599 BME        R2ZA          599 040       
QSO: 14044 CW 2020-11-14 1317 OK1NS         599 BME        N8II          599 078       
QSO: 14044 CW 2020-11-14 1318 OK1NS         599 BME        IK2UEX        599 028       
QSO: 14042 CW 2020-11-14 1321 OK1NS         599 BME        DF6JC         599 034       
QSO: 14042 CW 2020-11-14 1321 OK1NS         599 BME        NR4M          599 073       
QSO: 14042 CW 2020-11-14 1323 OK1NS         599 BME        RQ4D          599 029       
QSO: 14042 CW 2020-11-14 1323 OK1NS         599 BME        PA2TA         599 055       
QSO: 14042 CW 2020-11-14 1323 OK1NS         599 BME        EA1WH         599 069       
QSO: 14042 CW 2020-11-14 1324 OK1NS         599 BME        UA6CC         599 120       
QSO: 14042 CW 2020-11-14 1324 OK1NS         599 BME        UA3RBR        599 104       
QSO: 14042 CW 2020-11-14 1325 OK1NS         599 BME        RA3DGH        599 021       
QSO: 14042 CW 2020-11-14 1325 OK1NS         599 BME        UA3AP         599 111       
QSO: 14042 CW 2020-11-14 1326 OK1NS         599 BME        YL7X          599 138       
QSO: 14042 CW 2020-11-14 1326 OK1NS         599 BME        UA4QK         599 039       
QSO: 14042 CW 2020-11-14 1327 OK1NS         599 BME        N8DE          599 044       
QSO: 14042 CW 2020-11-14 1327 OK1NS         599 BME        R3VL          599 081       
QSO: 14042 CW 2020-11-14 1328 OK1NS         599 BME        RD3FT         599 047       
QSO: 14042 CW 2020-11-14 1329 OK1NS         599 BME        YL2TD         599 051       
QSO: 14042 CW 2020-11-14 1329 OK1NS         599 BME        RN5AA         599 064       
QSO: 14042 CW 2020-11-14 1329 OK1NS         599 BME        UF5A          599 105       
QSO: 14042 CW 2020-11-14 1330 OK1NS         599 BME        RA5BF         599 032       
QSO: 14042 CW 2020-11-14 1330 OK1NS         599 BME        RX3N          599 100       
QSO: 14042 CW 2020-11-14 1331 OK1NS         599 BME        R4BZ          599 108       
QSO: 14042 CW 2020-11-14 1331 OK1NS         599 BME        N4RV          599 084       
QSO: 14042 CW 2020-11-14 1332 OK1NS         599 BME        SV1ENG        599 070       
QSO: 14042 CW 2020-11-14 1332 OK1NS         599 BME        EA5CP         599 022       
QSO: 14042 CW 2020-11-14 1333 OK1NS         599 BME        R7AC          599 048       
QSO: 14042 CW 2020-11-14 1333 OK1NS         599 BME        R7DA          599 096       
QSO: 14042 CW 2020-11-14 1333 OK1NS         599 BME        R1ZM          599 010       
QSO: 14042 CW 2020-11-14 1334 OK1NS         599 BME        N3RD          599 059       
QSO: 14042 CW 2020-11-14 1334 OK1NS         599 BME        RM5F          599 089       
QSO: 14042 CW 2020-11-14 1335 OK1NS         599 BME        R4ACY         599 038       
QSO: 14042 CW 2020-11-14 1338 OK1NS         599 BME        G3RLE         599 031       
QSO: 14042 CW 2020-11-14 1339 OK1NS         599 BME        K4BAI         599 042       
QSO: 14042 CW 2020-11-14 1339 OK1NS         599 BME        LY3B          599 109       
QSO: 14042 CW 2020-11-14 1340 OK1NS         599 BME        RY3PAE        599 055       
QSO: 14042 CW 2020-11-14 1341 OK1NS         599 BME        RO7C          599 089       
QSO: 14042 CW 2020-11-14 1341 OK1NS         599 BME        K3IE          599 061       
QSO: 14042 CW 2020-11-14 1341 OK1NS         599 BME        LY2PX         599 052       
QSO: 14042 CW 2020-11-14 1342 OK1NS         599 BME        R7CT          599 109       
QSO: 14042 CW 2020-11-14 1343 OK1NS         599 BME        TA2DA/3       599 039       
QSO: 14042 CW 2020-11-14 1343 OK1NS         599 BME        RA1QX         599 078       
QSO: 14042 CW 2020-11-14 1344 OK1NS         599 BME        TM1W          599 060       
QSO: 14042 CW 2020-11-14 1344 OK1NS         599 BME        RT2C          599 117       
QSO: 14042 CW 2020-11-14 1344 OK1NS         599 BME        RK3P          599 080       
QSO: 14042 CW 2020-11-14 1345 OK1NS         599 BME        K5FP          599 031       
QSO: 14042 CW 2020-11-14 1345 OK1NS         599 BME        LY9A          599 127       
