START-OF-LOG: 3.0
CREATED-BY: okomdx-downloader
CONTEST: OK-OM DX CW Contest 2020
CALLSIGN: LY3B
OPERATORS: LY3B
CATEGORY: SINGLE-OP ALL HIGH
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 14049 CW 2020-11-14 1200 LY3B          599 001        OK2PYA        599 GJI       
QSO: 14040 CW 2020-11-14 1218 LY3B          599 030        OK1HEH        599 FCR       
QSO: 14056 CW 2020-11-14 1219 LY3B          599 031        OK3EE         599 CJH       
QSO: 14036 CW 2020-11-14 1220 LY3B          599 032        OK1DKR        599 APH       
QSO: 14035 CW 2020-11-14 1221 LY3B          599 033        OK7AW         599 GPR       
QSO: 14059 CW 2020-11-14 1221 LY3B          599 034        OK1ES         599 BRA       
QSO: 14035 CW 2020-11-14 1223 LY3B          599 035        OM8FR         599 KEZ       
QSO: 14037 CW 2020-11-14 1224 LY3B          599 036        OK2MBP        599 HNJ       
QSO: 14047 CW 2020-11-14 1225 LY3B          599 037        OM3IAG        599 ZIL       
QSO: 14042 CW 2020-11-14 1226 LY3B          599 038        OK2GG         599 GUH       
QSO: 14043 CW 2020-11-14 1226 LY3B          599 039        OK2FB         599 GUH       
QSO: 14047 CW 2020-11-14 1227 LY3B          599 040        OL6A          599 APD       
QSO: 14042 CW 2020-11-14 1228 LY3B          599 041        OM8LA         599 KEZ       
QSO: 14034 CW 2020-11-14 1229 LY3B          599 042        OK1FMX        599 EMO       
QSO: 14032 CW 2020-11-14 1230 LY3B          599 043        OK1DCS        599 CCK       
QSO: 14033 CW 2020-11-14 1231 LY3B          599 044        OL2A          599 GZS       
QSO: 14032 CW 2020-11-14 1231 LY3B          599 045        OK1DOR        599 APD       
QSO: 14032 CW 2020-11-14 1235 LY3B          599 047        OL5A          599 HKA       
QSO: 14033 CW 2020-11-14 1236 LY3B          599 048        OK1HCG        599 BMB       
QSO: 14034 CW 2020-11-14 1237 LY3B          599 049        OK1AUC        599 CPR       
QSO: 14036 CW 2020-11-14 1237 LY3B          599 050        OM3PA         599 PAR       
QSO: 14038 CW 2020-11-14 1237 LY3B          599 051        OK2ABU        599 GZS       
QSO: 14041 CW 2020-11-14 1238 LY3B          599 052        OM7JG         599 VKR       
QSO: 14047 CW 2020-11-14 1238 LY3B          599 053        OM8ON         599 KEB       
QSO: 14047 CW 2020-11-14 1238 LY3B          599 054        OK1PI         599 FCR       
QSO: 14053 CW 2020-11-14 1239 LY3B          599 055        OM3CM         599 MAL       
QSO: 14057 CW 2020-11-14 1240 LY3B          599 056        OM3DX         599 KED       
QSO: 14063 CW 2020-11-14 1241 LY3B          599 057        OK1KUO        599 FUO       
QSO: 14043 CW 2020-11-14 1242 LY3B          599 058        OK1FRO        599 APJ       
QSO: 14039 CW 2020-11-14 1242 LY3B          599 059        OK6Y          599 GVY       
QSO: 14029 CW 2020-11-14 1243 LY3B          599 060        OK1TN         599 FJI       
QSO: 21014 CW 2020-11-14 1245 LY3B          599 061        OK1IPS        599 ETE       
QSO: 21018 CW 2020-11-14 1246 LY3B          599 062        OK7WW         599 GHO       
QSO: 21026 CW 2020-11-14 1247 LY3B          599 063        OK1NS         599 BME       
QSO: 21030 CW 2020-11-14 1248 LY3B          599 064        OK1DMP        599 BPV       
QSO: 21031 CW 2020-11-14 1248 LY3B          599 065        OL5Y          599 BKO       
QSO: 21020 CW 2020-11-14 1249 LY3B          599 066        OL2U          599 EMO       
QSO: 21022 CW 2020-11-14 1250 LY3B          599 067        OK2LW         599 GBR       
QSO: 21023 CW 2020-11-14 1250 LY3B          599 068        OL3Z          599 APD       
QSO: 21029 CW 2020-11-14 1251 LY3B          599 069        OK2BRJ        599 HVS       
QSO: 21031 CW 2020-11-14 1252 LY3B          599 070        OK2MBP        599 HNJ       
QSO: 21033 CW 2020-11-14 1252 LY3B          599 071        OM7AG         599 ZVO       
QSO: 21032 CW 2020-11-14 1255 LY3B          599 072        OK3DM         599 BBE       
QSO: 21024 CW 2020-11-14 1255 LY3B          599 073        OL6D          599 DPJ       
QSO: 14007 CW 2020-11-14 1258 LY3B          599 074        OK2AF         599 GZS       
QSO: 14008 CW 2020-11-14 1259 LY3B          599 075        OM2VL         599 DST       
QSO: 14012 CW 2020-11-14 1300 LY3B          599 076        OL1C          599 ETE       
QSO: 14014 CW 2020-11-14 1300 LY3B          599 077        OM5ZW         599 BAN       
QSO: 14016 CW 2020-11-14 1301 LY3B          599 078        OL6D          599 DPJ       
QSO: 14016 CW 2020-11-14 1301 LY3B          599 079        OK2BFN        599 GZL       
QSO: 14014 CW 2020-11-14 1302 LY3B          599 080        OK1HFM        599 DRO       
QSO: 14015 CW 2020-11-14 1303 LY3B          599 081        OK1CO         599 FRK       
QSO: 14016 CW 2020-11-14 1303 LY3B          599 082        OK1DOL        599 DPS       
QSO: 14011 CW 2020-11-14 1305 LY3B          599 083        OM7M          599 PAR       
QSO: 14017 CW 2020-11-14 1306 LY3B          599 084        OK2QX         599 HPR       
QSO: 14018 CW 2020-11-14 1306 LY3B          599 085        OK1DPU        599 ETE       
QSO: 14018 CW 2020-11-14 1306 LY3B          599 086        OK1OA         599 ELI       
QSO: 14015 CW 2020-11-14 1307 LY3B          599 087        OK2HBY        599 GZS       
QSO: 14019 CW 2020-11-14 1307 LY3B          599 088        OK2EA         599 HVS       
QSO: 14020 CW 2020-11-14 1308 LY3B          599 089        OK5Z          599 GTR       
QSO: 14027 CW 2020-11-14 1310 LY3B          599 090        OL8M          599 DPM       
QSO: 14030 CW 2020-11-14 1311 LY3B          599 091        OM7DX         599 BAN       
QSO: 14030 CW 2020-11-14 1312 LY3B          599 092        OL4W          599 ELI       
QSO: 14034 CW 2020-11-14 1313 LY3B          599 093        OM3YAD        599 ILA       
QSO: 14036 CW 2020-11-14 1315 LY3B          599 094        OK5OK         599 EUL       
QSO: 14036 CW 2020-11-14 1315 LY3B          599 095        OK1HRA        599 BRA       
QSO: 14041 CW 2020-11-14 1316 LY3B          599 096        OK1MR         599 DDO       
QSO: 14041 CW 2020-11-14 1317 LY3B          599 097        OM5CD         599 BAB       
QSO: 14043 CW 2020-11-14 1318 LY3B          599 098        OK7Y          599 EUL       
QSO: 14047 CW 2020-11-14 1319 LY3B          599 099        OK1DVA        599 BBE       
QSO: 14049 CW 2020-11-14 1320 LY3B          599 100        OL9A          599 FRK       
QSO: 14056 CW 2020-11-14 1328 LY3B          599 102        OK2PXJ        599 GKR       
QSO: 14059 CW 2020-11-14 1329 LY3B          599 103        OK2NAJ        599 HOL       
QSO: 14060 CW 2020-11-14 1331 LY3B          599 104        OK1DMP        599 BPV       
QSO: 14053 CW 2020-11-14 1331 LY3B          599 105        OK2KG         599 GBL       
QSO: 14048 CW 2020-11-14 1332 LY3B          599 106        OK2RZ         599 HNJ       
QSO: 14045 CW 2020-11-14 1333 LY3B          599 107        OK2EQ         599 HOP       
QSO: 14043 CW 2020-11-14 1335 LY3B          599 108        OK2PIM        599 GKR       
QSO: 14042 CW 2020-11-14 1339 LY3B          599 109        OK1NS         599 BME       
QSO: 14045 CW 2020-11-14 1340 LY3B          599 110        OK2PDN        599 GBM       
QSO: 14048 CW 2020-11-14 1340 LY3B          599 111        OM3KFY        599 BAB       
QSO: 14031 CW 2020-11-14 1343 LY3B          599 112        OM4Q          599 PBY       
QSO: 14025 CW 2020-11-14 1345 LY3B          599 113        OK1RR         599 APB       
QSO: 14022 CW 2020-11-14 1346 LY3B          599 114        OK7K          599 BME       
QSO: 14021 CW 2020-11-14 1347 LY3B          599 115        OK2CSU        599 GPR       
QSO: 14016 CW 2020-11-14 1349 LY3B          599 116        OK2TJ         599 GVY       
QSO: 14019 CW 2020-11-14 1349 LY3B          599 117        OK1DWF        599 BKO       
QSO: 14020 CW 2020-11-14 1350 LY3B          599 118        OM5WW         599 LVC       
QSO: 14070 CW 2020-11-14 1350 LY3B          599 119        OK2BJK        599 HOL       
QSO: 14041 CW 2020-11-14 1352 LY3B          599 120        OK1CZ         599 BKO       
QSO: 14035 CW 2020-11-14 1353 LY3B          599 121        OK2ZV         599 GUH       
QSO: 14028 CW 2020-11-14 1354 LY3B          599 122        OM3CW         599 DST       
QSO: 14035 CW 2020-11-14 1356 LY3B          599 123        OK1DKE        599 CBU       
QSO: 14039 CW 2020-11-14 1356 LY3B          599 124        OK1AOU        599 CBU       
QSO: 14036 CW 2020-11-14 1358 LY3B          599 125        OK1PC         599 APC       
QSO: 14054 CW 2020-11-14 1359 LY3B          599 126        OK2OHA        599 HOL       
QSO: 14029 CW 2020-11-14 1400 LY3B          599 127        OL3Z          599 APD       
QSO: 14028 CW 2020-11-14 1401 LY3B          599 128        OK1SI         599 ELT       
QSO: 14026 CW 2020-11-14 1404 LY3B          599 129        OK2QA         599 HPR       
QSO: 14059 CW 2020-11-14 1406 LY3B          599 130        OK6K          599 FHK       
QSO: 14028 CW 2020-11-14 1409 LY3B          599 131        OK4RQ         599 DPM       
QSO: 14027 CW 2020-11-14 1410 LY3B          599 132        OM0AS         599 SNI       
QSO: 14005 CW 2020-11-14 1412 LY3B          599 133        OK2FD         599 CJH       
QSO: 14023 CW 2020-11-14 1413 LY3B          599 134        OK1TE         599 FSV       
QSO: 14057 CW 2020-11-14 1415 LY3B          599 135        OK1LL         599 BKO       
QSO: 14062 CW 2020-11-14 1419 LY3B          599 136        OL3E          599 DPS       
QSO: 14059 CW 2020-11-14 1428 LY3B          599 137        OK1KRI        599 BPV       
QSO: 14011 CW 2020-11-14 1433 LY3B          599 138        OK2NO         599 HBR       
QSO: 14015 CW 2020-11-14 1433 LY3B          599 139        OM5CM         599 NIT       
QSO: 14026 CW 2020-11-14 1434 LY3B          599 140        OK8AU         599 BPZ       
QSO: 14028 CW 2020-11-14 1435 LY3B          599 141        OM3RM         599 DST       
QSO: 14047 CW 2020-11-14 1437 LY3B          599 142        OM7LM         599 ZVO       
QSO: 14009 CW 2020-11-14 1438 LY3B          599 143        OM3CGN        599 KEO       
QSO:  7006 CW 2020-11-14 1440 LY3B          599 144        OL1ADZ        599 CTA       
QSO:  7009 CW 2020-11-14 1440 LY3B          599 145        OL4W          599 ELI       
QSO:  7010 CW 2020-11-14 1440 LY3B          599 146        OM5DX         599 LVC       
QSO:  7011 CW 2020-11-14 1441 LY3B          599 147        OL5J          599 FHB       
QSO:  7009 CW 2020-11-14 1441 LY3B          599 148        OK1FKD        599 ECH       
QSO:  7008 CW 2020-11-14 1442 LY3B          599 149        OK2OP         599 GBM       
QSO:  7012 CW 2020-11-14 1443 LY3B          599 150        OK1KKI        599 CJH       
QSO:  7012 CW 2020-11-14 1443 LY3B          599 151        OL6P          599 GVY       
QSO:  7016 CW 2020-11-14 1443 LY3B          599 152        OM3PA         599 PAR       
QSO:  7017 CW 2020-11-14 1444 LY3B          599 153        OM7LW         599 LUC       
QSO:  7019 CW 2020-11-14 1445 LY3B          599 154        OK6OK         599 HNJ       
QSO:  7019 CW 2020-11-14 1446 LY3B          599 155        OL2U          599 EMO       
QSO:  7020 CW 2020-11-14 1446 LY3B          599 156        OK2CQR        599 BME       
QSO:  7020 CW 2020-11-14 1447 LY3B          599 157        OK1DKR        599 APH       
QSO:  7021 CW 2020-11-14 1447 LY3B          599 158        OL6D          599 DPJ       
QSO:  7021 CW 2020-11-14 1448 LY3B          599 159        OK2BFN        599 GZL       
QSO:  7022 CW 2020-11-14 1448 LY3B          599 160        OK2VWB        599 HKA       
QSO:  7023 CW 2020-11-14 1449 LY3B          599 161        OK1HEH        599 FCR       
QSO:  7023 CW 2020-11-14 1449 LY3B          599 162        OK2EA         599 HVS       
QSO:  7025 CW 2020-11-14 1450 LY3B          599 163        OK2DN         599 HOL       
QSO:  7025 CW 2020-11-14 1452 LY3B          599 164        OK2ABU        599 GZS       
QSO:  7026 CW 2020-11-14 1452 LY3B          599 165        OK2GG         599 GUH       
QSO:  7026 CW 2020-11-14 1453 LY3B          599 166        OK2QX         599 HPR       
QSO:  7027 CW 2020-11-14 1453 LY3B          599 167        OK7AW         599 GPR       
QSO:  7027 CW 2020-11-14 1454 LY3B          599 168        OK1FRO        599 APJ       
QSO:  7028 CW 2020-11-14 1454 LY3B          599 169        OK2HIJ        599 HKA       
QSO:  7029 CW 2020-11-14 1455 LY3B          599 170        OM5VS         599 LVC       
QSO:  7030 CW 2020-11-14 1455 LY3B          599 171        OM8VL         599 SNV       
QSO:  7030 CW 2020-11-14 1456 LY3B          599 172        OK2CMZ        599 HSU       
QSO:  7031 CW 2020-11-14 1456 LY3B          599 173        OK1AUC        599 CPR       
QSO:  7033 CW 2020-11-14 1456 LY3B          599 174        OL5Y          599 BKO       
QSO:  7033 CW 2020-11-14 1458 LY3B          599 175        OK1HCG        599 BMB       
QSO:  7034 CW 2020-11-14 1458 LY3B          599 176        OM6MS         599 LMI       
QSO:  7034 CW 2020-11-14 1458 LY3B          599 177        OL3E          599 DPS       
QSO:  7035 CW 2020-11-14 1458 LY3B          599 178        OK1OFM        599 DPM       
QSO:  7037 CW 2020-11-14 1459 LY3B          599 179        OM8LA         599 KEZ       
QSO:  7039 CW 2020-11-14 1500 LY3B          599 180        OK6Y          599 GVY       
QSO:  7039 CW 2020-11-14 1500 LY3B          599 181        OK1VK         599 CPE       
QSO:  7032 CW 2020-11-14 1501 LY3B          599 182        OK1DOR        599 APD       
QSO:  7032 CW 2020-11-14 1501 LY3B          599 183        OM3RM         599 DST       
QSO:  7038 CW 2020-11-14 1502 LY3B          599 184        OK1DVA        599 BBE       
QSO:  7025 CW 2020-11-14 1502 LY3B          599 185        OM7JG         599 VKR       
QSO:  7023 CW 2020-11-14 1503 LY3B          599 186        OK1OA         599 ELI       
QSO:  7021 CW 2020-11-14 1504 LY3B          599 187        OK1YM         599 BKH       
QSO:  7024 CW 2020-11-14 1505 LY3B          599 188        OK2MPB        599 GUH       
QSO:  7028 CW 2020-11-14 1506 LY3B          599 189        OM2MP         599 SAL       
QSO:  7030 CW 2020-11-14 1507 LY3B          599 190        OK2NAJ        599 HOL       
QSO:  7026 CW 2020-11-14 1509 LY3B          599 191        OK2BLD        599 HOS       
QSO:  7030 CW 2020-11-14 1510 LY3B          599 192        OK2BRS        599 HVS       
QSO:  7018 CW 2020-11-14 1511 LY3B          599 193        OK2HBR        599 HOL       
QSO:  7019 CW 2020-11-14 1512 LY3B          599 194        OM3CW         599 DST       
QSO:  7019 CW 2020-11-14 1512 LY3B          599 195        OK1HAS        599 CPI       
QSO:  7009 CW 2020-11-14 1514 LY3B          599 196        OK7T          599 EDE       
QSO:  7008 CW 2020-11-14 1514 LY3B          599 197        OM3TBG        599 NIT       
QSO:  7007 CW 2020-11-14 1515 LY3B          599 198        OM1MJ         599 SEN       
QSO:  7005 CW 2020-11-14 1516 LY3B          599 199        OK1AR         599 ELO       
QSO:  7013 CW 2020-11-14 1517 LY3B          599 200        OM8ON         599 KEB       
QSO:  7038 CW 2020-11-14 1517 LY3B          599 201        OM6TU         599 MAR       
QSO:  7036 CW 2020-11-14 1519 LY3B          599 202        OK2HBY        599 GZS       
QSO:  7033 CW 2020-11-14 1520 LY3B          599 203        OK2MBP        599 HNJ       
QSO:  7018 CW 2020-11-14 1520 LY3B          599 204        OM4Q          599 PBY       
QSO:  7017 CW 2020-11-14 1521 LY3B          599 205        OK2FD         599 CJH       
QSO:  7015 CW 2020-11-14 1521 LY3B          599 206        OK2BND        599 HPR       
QSO:  7011 CW 2020-11-14 1523 LY3B          599 207        OM8FR         599 KEZ       
QSO:  7026 CW 2020-11-14 1524 LY3B          599 208        OK2NO         599 HBR       
QSO:  7031 CW 2020-11-14 1526 LY3B          599 209        OK1PI         599 FCR       
QSO:  7014 CW 2020-11-14 1528 LY3B          599 210        OK2TJ         599 GVY       
QSO:  7012 CW 2020-11-14 1528 LY3B          599 211        OL3Z          599 APD       
QSO:  7015 CW 2020-11-14 1529 LY3B          599 212        OK1WSL        599 FUO       
QSO:  7037 CW 2020-11-14 1530 LY3B          599 213        OK1LL         599 BKO       
QSO:  7031 CW 2020-11-14 1531 LY3B          599 214        OK2SLS        599 HSU       
QSO:  7021 CW 2020-11-14 1532 LY3B          599 215        OK1MNV        599 FJI       
QSO:  7019 CW 2020-11-14 1533 LY3B          599 216        OK1SI         599 ELT       
QSO:  7017 CW 2020-11-14 1534 LY3B          599 217        OK1FZM        599 CTA       
QSO:  7009 CW 2020-11-14 1534 LY3B          599 218        OM3IAG        599 ZIL       
QSO:  7014 CW 2020-11-14 1535 LY3B          599 219        OM5CM         599 NIT       
QSO:  7024 CW 2020-11-14 1536 LY3B          599 220        OM3ZU         599 PRE       
QSO:  7027 CW 2020-11-14 1537 LY3B          599 221        OK1MAW        599 FSV       
QSO:  7029 CW 2020-11-14 1538 LY3B          599 222        OK6K          599 FHK       
QSO:  7028 CW 2020-11-14 1538 LY3B          599 223        OK1JFP        599 EUL       
QSO:  7022 CW 2020-11-14 1540 LY3B          599 224        OK1CO         599 FRK       
QSO:  7020 CW 2020-11-14 1541 LY3B          599 225        OK2LW         599 GBR       
QSO:  7018 CW 2020-11-14 1547 LY3B          599 226        OM6AL         599 MAR       
QSO:  7011 CW 2020-11-14 1548 LY3B          599 227        OM3CDN        599 BAC       
QSO:  7010 CW 2020-11-14 1548 LY3B          599 228        OK1FIM        599 BKH       
QSO:  7030 CW 2020-11-14 1549 LY3B          599 229        OK1FFU        599 CJH       
QSO:  7025 CW 2020-11-14 1550 LY3B          599 230        OK1RR         599 APB       
QSO:  7030 CW 2020-11-14 1551 LY3B          599 231        OK2SGY        599 GKR       
QSO:  7033 CW 2020-11-14 1552 LY3B          599 232        OK2BRQ        599 GZL       
QSO:  3521 CW 2020-11-14 1553 LY3B          599 233        OK1HMP        599 APF       
QSO:  3520 CW 2020-11-14 1554 LY3B          599 234        OK1IBP        599 DDO       
QSO:  3520 CW 2020-11-14 1555 LY3B          599 235        OM5WW         599 LVC       
QSO:  3520 CW 2020-11-14 1556 LY3B          599 236        OK2PKS        599 HJE       
QSO:  3517 CW 2020-11-14 1557 LY3B          599 237        OM3ZWA        599 PRE       
QSO:  3516 CW 2020-11-14 1558 LY3B          599 238        OK2BH         599 GZL       
QSO:  3514 CW 2020-11-14 1559 LY3B          599 239        OK1AY         599 DDO       
QSO:  3519 CW 2020-11-14 1600 LY3B          599 240        OL4W          599 ELI       
QSO:  3525 CW 2020-11-14 1600 LY3B          599 241        OK7W          599 FRK       
QSO:  3530 CW 2020-11-14 1601 LY3B          599 242        OK2QX         599 HPR       
QSO:  3529 CW 2020-11-14 1602 LY3B          599 244        OK1FKD        599 ECH       
QSO:  3536 CW 2020-11-14 1604 LY3B          599 245        OK1DJS        599 DKL       
QSO:  3537 CW 2020-11-14 1604 LY3B          599 246        OK2PBR        599 HBR       
QSO:  3540 CW 2020-11-14 1605 LY3B          599 247        OM5CD         599 BAB       
QSO:  3542 CW 2020-11-14 1605 LY3B          599 248        OK2PYA        599 GJI       
QSO:  3543 CW 2020-11-14 1606 LY3B          599 249        OK1DEP        599 EJA       
QSO:  3544 CW 2020-11-14 1607 LY3B          599 250        OK1LL         599 BKO       
QSO:  3544 CW 2020-11-14 1609 LY3B          599 251        OK1HCG        599 BMB       
QSO:  3546 CW 2020-11-14 1609 LY3B          599 252        OK2NAJ        599 HOL       
QSO:  3559 CW 2020-11-14 1611 LY3B          599 253        OK2HBR        599 HOL       
QSO:  3535 CW 2020-11-14 1613 LY3B          599 254        OM0AS         599 SNI       
QSO:  3550 CW 2020-11-14 1614 LY3B          599 255        OM3ZU         599 PRE       
QSO:  3548 CW 2020-11-14 1615 LY3B          599 256        OM6MS         599 LMI       
QSO:  3522 CW 2020-11-14 1617 LY3B          599 257        OL6D          599 DPJ       
QSO:  3524 CW 2020-11-14 1617 LY3B          599 258        OM7PY         599 LUC       
QSO:  3525 CW 2020-11-14 1618 LY3B          599 259        OM3IAG        599 ZIL       
QSO:  3550 CW 2020-11-14 1619 LY3B          599 260        OK5FF         599 ELI       
QSO:  3547 CW 2020-11-14 1620 LY3B          599 261        OK2UNC        599 HOL       
QSO:  3513 CW 2020-11-14 1620 LY3B          599 262        OK2WA         599 HFM       
QSO:  3517 CW 2020-11-14 1627 LY3B          599 263        OK2BFN        599 GZL       
QSO:  3519 CW 2020-11-14 1628 LY3B          599 264        OK1MDK        599 FHB       
QSO:  3523 CW 2020-11-14 1628 LY3B          599 265        OL7P          599 DDO       
QSO:  3523 CW 2020-11-14 1629 LY3B          599 266        OM5VS         599 LVC       
QSO:  3526 CW 2020-11-14 1630 LY3B          599 267        OM5CM         599 NIT       
QSO:  3532 CW 2020-11-14 1632 LY3B          599 268        OM0WR         599 SNI       
QSO:  3533 CW 2020-11-14 1633 LY3B          599 269        OM6TU         599 MAR       
QSO:  3543 CW 2020-11-14 1635 LY3B          599 270        OK1AUC        599 CPR       
QSO:  7007 CW 2020-11-14 1637 LY3B          599 271        OM2VL         599 DST       
QSO:  7010 CW 2020-11-14 1638 LY3B          599 272        OK4MM         599 GHO       
QSO:  7015 CW 2020-11-14 1640 LY3B          599 273        OK1KRI        599 BPV       
QSO:  7014 CW 2020-11-14 1640 LY3B          599 274        OL2A          599 GZS       
QSO:  7020 CW 2020-11-14 1641 LY3B          599 275        OK4RM         599 API       
QSO:  7022 CW 2020-11-14 1641 LY3B          599 276        OK1USP        599 ELI       
QSO:  7025 CW 2020-11-14 1642 LY3B          599 277        OK2AF         599 GZS       
QSO:  7027 CW 2020-11-14 1642 LY3B          599 278        OK1DM         599 ELT       
QSO:  7028 CW 2020-11-14 1643 LY3B          599 279        OK2PIM        599 GKR       
QSO:  7028 CW 2020-11-14 1643 LY3B          599 280        OK1DPU        599 ETE       
QSO:  7030 CW 2020-11-14 1644 LY3B          599 281        OK1NS         599 BME       
QSO:  7033 CW 2020-11-14 1644 LY3B          599 282        OL1C          599 ETE       
QSO:  7035 CW 2020-11-14 1645 LY3B          599 283        OK1FMX        599 EMO       
QSO:  7035 CW 2020-11-14 1646 LY3B          599 284        OK2PDN        599 GBM       
QSO:  7037 CW 2020-11-14 1646 LY3B          599 285        OK2EC         599 GUH       
QSO:  7037 CW 2020-11-14 1647 LY3B          599 286        OK2BRJ        599 HVS       
QSO:  7039 CW 2020-11-14 1647 LY3B          599 287        OK1KUO        599 FUO       
QSO:  7027 CW 2020-11-14 1649 LY3B          599 288        OK1FFA        599 BMB       
QSO:  7024 CW 2020-11-14 1650 LY3B          599 289        OK1TE         599 FSV       
QSO:  7030 CW 2020-11-14 1650 LY3B          599 290        OK5D          599 ETE       
QSO:  7036 CW 2020-11-14 1652 LY3B          599 291        OK7CM         599 BMB       
QSO:  7032 CW 2020-11-14 1653 LY3B          599 292        OK2EQ         599 HOP       
QSO:  7025 CW 2020-11-14 1654 LY3B          599 293        OK2RZ         599 HNJ       
QSO:  7023 CW 2020-11-14 1656 LY3B          599 295        OM5WW         599 LVC       
QSO:  7019 CW 2020-11-14 1657 LY3B          599 296        OM7PY         599 LUC       
QSO:  7034 CW 2020-11-14 1659 LY3B          599 297        OK1HRA        599 BRA       
QSO:  7008 CW 2020-11-14 1700 LY3B          599 298        OM6RM         599 SEN       
QSO:  7008 CW 2020-11-14 1701 LY3B          599 299        OM3CGN        599 KEO       
QSO:  7007 CW 2020-11-14 1701 LY3B          599 300        OM5ZW         599 BAN       
QSO:  7014 CW 2020-11-14 1705 LY3B          599 302        OM8AQ         599 KEB       
QSO:  7012 CW 2020-11-14 1705 LY3B          599 303        OM0R          599 LEV       
QSO:  7024 CW 2020-11-14 1705 LY3B          599 304        OK1CZ         599 BKO       
QSO:  7033 CW 2020-11-14 1706 LY3B          599 305        OK3DM         599 BBE       
QSO:  7036 CW 2020-11-14 1708 LY3B          599 306        OL6A          599 APD       
QSO:  7038 CW 2020-11-14 1710 LY3B          599 307        OK2KG         599 GBL       
QSO:  7027 CW 2020-11-14 1710 LY3B          599 308        OK1DMP        599 BPV       
QSO:  7019 CW 2020-11-14 1713 LY3B          599 309        OK1IPS        599 ETE       
QSO:  7028 CW 2020-11-14 1713 LY3B          599 310        OK1MDK        599 FHB       
QSO:  7031 CW 2020-11-14 1714 LY3B          599 311        OK1HFP        599 DTA       
QSO:  7035 CW 2020-11-14 1714 LY3B          599 312        OL725PLZ      599 DPM       
QSO:  7023 CW 2020-11-14 1715 LY3B          599 313        OL7O          599 DKV       
QSO:  7029 CW 2020-11-14 1716 LY3B          599 314        OK1GS         599 EJA       
QSO:  7031 CW 2020-11-14 1717 LY3B          599 315        OK1VD         599 FHK       
QSO:  3508 CW 2020-11-14 1720 LY3B          599 316        OK1AR         599 ELO       
