START-OF-LOG: 3.0
CREATED-BY: okomdx-downloader
CONTEST: OK-OM DX CW Contest 2020
CALLSIGN: UA6CC
OPERATORS: UA6CC
CATEGORY: SINGLE-OP ALL LOW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 14020 CW 2020-11-14 1201 UA6CC         599 001        OM5WW         599 LVC       
QSO: 14021 CW 2020-11-14 1202 UA6CC         599 002        OL3Z          599 APD       
QSO: 14015 CW 2020-11-14 1202 UA6CC         599 003        OK1CO         599 FRK       
QSO: 14012 CW 2020-11-14 1203 UA6CC         599 004        OK1PI         599 FCR       
QSO: 14005 CW 2020-11-14 1203 UA6CC         599 005        OM0R          599 LEV       
QSO: 14003 CW 2020-11-14 1203 UA6CC         599 006        OL3R          599 APC       
QSO: 14010 CW 2020-11-14 1205 UA6CC         599 007        OM7M          599 PAR       
QSO: 14013 CW 2020-11-14 1205 UA6CC         599 008        OM5ZW         599 BAN       
QSO: 14020 CW 2020-11-14 1205 UA6CC         599 009        OK5Z          599 GTR       
QSO: 14018 CW 2020-11-14 1206 UA6CC         599 010        OK2TJ         599 GVY       
QSO: 14024 CW 2020-11-14 1207 UA6CC         599 011        OL2U          599 EMO       
QSO: 14024 CW 2020-11-14 1207 UA6CC         599 012        OM3CPF        599 SEA       
QSO: 14019 CW 2020-11-14 1208 UA6CC         599 013        OK2EA         599 HVS       
QSO: 14016 CW 2020-11-14 1208 UA6CC         599 014        OL6D          599 DPJ       
QSO: 14025 CW 2020-11-14 1209 UA6CC         599 015        OK2CSU        599 GPR       
QSO: 14022 CW 2020-11-14 1210 UA6CC         599 016        OK7K          599 BME       
QSO: 14023 CW 2020-11-14 1210 UA6CC         599 017        OK1TE         599 FSV       
QSO: 14025 CW 2020-11-14 1211 UA6CC         599 018        OK2QA         599 HPR       
QSO: 14026 CW 2020-11-14 1211 UA6CC         599 019        OM7LW         599 LUC       
QSO: 14021 CW 2020-11-14 1211 UA6CC         599 020        OK2NO         599 HBR       
QSO: 14027 CW 2020-11-14 1212 UA6CC         599 021        OL725PLZ      599 DPM       
QSO: 14028 CW 2020-11-14 1214 UA6CC         599 023        OK2GG         599 GUH       
QSO: 14029 CW 2020-11-14 1215 UA6CC         599 024        OK1TN         599 FJI       
QSO: 14030 CW 2020-11-14 1216 UA6CC         599 025        OM6RM         599 SEN       
QSO: 14030 CW 2020-11-14 1216 UA6CC         599 026        OL4W          599 ELI       
QSO: 14030 CW 2020-11-14 1216 UA6CC         599 027        OM4Q          599 PBY       
QSO: 14031 CW 2020-11-14 1217 UA6CC         599 028        OL5A          599 HKA       
QSO: 14028 CW 2020-11-14 1218 UA6CC         599 029        OK1SI         599 ELT       
QSO: 14033 CW 2020-11-14 1219 UA6CC         599 030        OM6AL         599 MAR       
QSO: 14032 CW 2020-11-14 1219 UA6CC         599 031        OL2A          599 GZS       
QSO: 14032 CW 2020-11-14 1220 UA6CC         599 032        OK1DCS        599 CCK       
QSO: 14034 CW 2020-11-14 1220 UA6CC         599 033        OK1FMX        599 EMO       
QSO: 14035 CW 2020-11-14 1221 UA6CC         599 034        OK7AW         599 GPR       
QSO: 14036 CW 2020-11-14 1221 UA6CC         599 035        OK2MBP        599 HNJ       
QSO: 14032 CW 2020-11-14 1221 UA6CC         599 036        OK1DOR        599 APD       
QSO: 14030 CW 2020-11-14 1222 UA6CC         599 037        OK2LW         599 GBR       
QSO: 14026 CW 2020-11-14 1223 UA6CC         599 038        OM0AS         599 SNI       
QSO: 14023 CW 2020-11-14 1223 UA6CC         599 039        OK1HFM        599 DRO       
QSO: 14018 CW 2020-11-14 1224 UA6CC         599 040        OK1DWF        599 BKO       
QSO: 14014 CW 2020-11-14 1225 UA6CC         599 041        OK1XV         599 BPB       
QSO: 14001 CW 2020-11-14 1226 UA6CC         599 042        OK1RP         599 ELO       
QSO: 14002 CW 2020-11-14 1226 UA6CC         599 043        OK2FD         599 CJH       
QSO: 14006 CW 2020-11-14 1227 UA6CC         599 044        OK2AF         599 GZS       
QSO: 14008 CW 2020-11-14 1227 UA6CC         599 045        OM2VL         599 DST       
QSO: 14009 CW 2020-11-14 1228 UA6CC         599 046        OM3CGN        599 KEO       
QSO: 14010 CW 2020-11-14 1228 UA6CC         599 047        OL1ADZ        599 CTA       
QSO: 14003 CW 2020-11-14 1229 UA6CC         599 048        OK1AR         599 ELO       
QSO: 14012 CW 2020-11-14 1229 UA6CC         599 049        OL2C          599 GBR       
QSO: 14011 CW 2020-11-14 1230 UA6CC         599 050        OK1WSL        599 FUO       
QSO: 14010 CW 2020-11-14 1231 UA6CC         599 051        OM3TBG        599 NIT       
QSO: 14015 CW 2020-11-14 1231 UA6CC         599 052        OK2BFN        599 GZL       
QSO: 14016 CW 2020-11-14 1231 UA6CC         599 053        OK1DOL        599 DPS       
QSO: 14026 CW 2020-11-14 1232 UA6CC         599 054        OK2SGY        599 GKR       
QSO: 14020 CW 2020-11-14 1234 UA6CC         599 055        OM3ZAH        599 TRE       
QSO: 14033 CW 2020-11-14 1236 UA6CC         599 056        OK1AUC        599 CPR       
QSO: 14028 CW 2020-11-14 1237 UA6CC         599 057        OM3RM         599 DST       
QSO: 14015 CW 2020-11-14 1237 UA6CC         599 058        OM8FR         599 KEZ       
QSO: 14020 CW 2020-11-14 1237 UA6CC         599 059        OK5OK         599 EUL       
QSO: 14043 CW 2020-11-14 1238 UA6CC         599 060        OK2FB         599 GUH       
QSO: 14043 CW 2020-11-14 1238 UA6CC         599 061        OK1FRO        599 APJ       
QSO: 14042 CW 2020-11-14 1239 UA6CC         599 062        OK1YM         599 BKH       
QSO: 14035 CW 2020-11-14 1239 UA6CC         599 063        OM3PA         599 PAR       
QSO: 14044 CW 2020-11-14 1240 UA6CC         599 064        OK2OP         599 GBM       
QSO: 14036 CW 2020-11-14 1242 UA6CC         599 065        OK1HRA        599 BRA       
QSO: 14037 CW 2020-11-14 1242 UA6CC         599 066        OK1MAW        599 FSV       
QSO: 14037 CW 2020-11-14 1243 UA6CC         599 067        OL5Y          599 BKO       
QSO: 14032 CW 2020-11-14 1243 UA6CC         599 068        OK1HCG        599 BMB       
QSO: 14038 CW 2020-11-14 1244 UA6CC         599 069        OK6Y          599 GVY       
QSO: 14038 CW 2020-11-14 1244 UA6CC         599 070        OK7T          599 EDE       
QSO: 14039 CW 2020-11-14 1245 UA6CC         599 071        OK6OK         599 HNJ       
QSO: 14051 CW 2020-11-14 1245 UA6CC         599 072        OK1AXB        599 BPV       
QSO: 14045 CW 2020-11-14 1246 UA6CC         599 073        OK5D          599 ETE       
QSO: 14043 CW 2020-11-14 1247 UA6CC         599 074        OK7Y          599 EUL       
QSO: 14017 CW 2020-11-14 1247 UA6CC         599 075        OK1OA         599 ELI       
QSO: 14012 CW 2020-11-14 1248 UA6CC         599 076        OL1C          599 ETE       
QSO: 14038 CW 2020-11-14 1249 UA6CC         599 077        OK3DM         599 BBE       
QSO: 14035 CW 2020-11-14 1249 UA6CC         599 078        OK2NAJ        599 HOL       
QSO: 14054 CW 2020-11-14 1251 UA6CC         599 079        OL6A          599 APD       
