START-OF-LOG: 2.0
ARRL-SECTION: MAR
CALLSIGN: VY2LI
CATEGORY: SINGLE-OP ALL HIGH 
CLAIMED-SCORE: 715250
CLUB: Maritime Contest Club
CONTEST: CQ-WW-SSB
CREATED-BY: WriteLog V10.55D
NAME: Bill Blydon
OPERATORS: VY2LI
SOAPBOX: Too many distractions,too many interruptions and tri-bander failure on Sunday
QSO:  3500 PH 2005-10-29 0405 VY2LI          59      5 K4KZZ          59      5 
QSO:  3500 PH 2005-10-29 0406 VY2LI          59      5 N1IK           59      5 
QSO:  3500 PH 2005-10-29 0406 VY2LI          59      5 KT0R           59      4 
QSO:  3500 PH 2005-10-29 0406 VY2LI          59      5 W4HJ           59      5 
QSO:  3500 PH 2005-10-29 0407 VY2LI          59      5 K9DX           59      4 
QSO:  3500 PH 2005-10-29 0407 VY2LI          59      5 NR3X           59      5 
QSO:  3500 PH 2005-10-29 0409 VY2LI          59      5 N6AR           59      5 
QSO:  3500 PH 2005-10-29 0410 VY2LI          59      5 K3ZO           59      5 
QSO:  3500 PH 2005-10-29 0415 VY2LI          59      5 G3PPG          59     14 
QSO:  3500 PH 2005-10-29 0418 VY2LI          59      5 UT2II          59     16 
QSO:  3500 PH 2005-10-29 0422 VY2LI          59      5 GM7V           59     14 
QSO:  3500 PH 2005-10-29 0426 VY2LI          59      5 F6KHM          59     14 
QSO:  3500 PH 2005-10-29 0429 VY2LI          59      5 EA8/OH4NL      59     33 
QSO:  3500 PH 2005-10-29 0433 VY2LI          59      5 SP8BRQ         59     15 
QSO:  1800 PH 2005-10-29 1032 VY2LI          59      5 VE3SY          59      4 
QSO:  3500 PH 2005-10-29 1044 VY2LI          59      5 TI8M           59      7 
QSO:  3500 PH 2005-10-29 1046 VY2LI          59      5 KH7U           59     31 
QSO:  3500 PH 2005-10-29 1053 VY2LI          59      5 K1TTT          59      5 
QSO:  3500 PH 2005-10-29 1054 VY2LI          59      5 W3LPL          59      5 
QSO:  3500 PH 2005-10-29 1055 VY2LI          59      5 NA2NA          59      5 
QSO:  3500 PH 2005-10-29 1059 VY2LI          59      5 N1JW           59      5 
QSO:  3500 PH 2005-10-29 1059 VY2LI          59      5 VA3IX          59      4 
QSO:  3500 PH 2005-10-29 1059 VY2LI          59      5 KO1H           59      5 
QSO:  3500 PH 2005-10-29 1059 VY2LI          59      5 K1EEE          59      5 
QSO:  3500 PH 2005-10-29 1059 VY2LI          59      5 K7SV           59      5 
QSO:  3500 PH 2005-10-29 1100 VY2LI          59      5 K4JPD          59      5 
QSO:  3500 PH 2005-10-29 1100 VY2LI          59      5 KC4LLV         59      5 
QSO:  3500 PH 2005-10-29 1100 VY2LI          59      5 W8IQ           59      4 
QSO:  3500 PH 2005-10-29 1100 VY2LI          59      5 AA4ZZ          59      5 
QSO:  3500 PH 2005-10-29 1101 VY2LI          59      5 K5BTV          59      5 
QSO:  3500 PH 2005-10-29 1101 VY2LI          59      5 K1PT           59      5 
QSO:  3500 PH 2005-10-29 1101 VY2LI          59      5 K1RX           59      5 
QSO:  3500 PH 2005-10-29 1101 VY2LI          59      5 W3MF           59      5 
QSO:  3500 PH 2005-10-29 1102 VY2LI          59      5 K2YEH          59      5 
QSO:  3500 PH 2005-10-29 1102 VY2LI          59      5 K1TN           59      4 
QSO:  3500 PH 2005-10-29 1102 VY2LI          59      5 N5FPW          59      5 
QSO:  3500 PH 2005-10-29 1103 VY2LI          59      5 N2USM          59      5 
QSO:  3500 PH 2005-10-29 1103 VY2LI          59      5 N2ED           59      5 
QSO:  3500 PH 2005-10-29 1104 VY2LI          59      5 K4MQG          59      5 
QSO:  3500 PH 2005-10-29 1104 VY2LI          59      5 KB1LQC         59      5 
QSO:  3500 PH 2005-10-29 1104 VY2LI          59      5 K4JNY          59      4 
QSO:  3500 PH 2005-10-29 1105 VY2LI          59      5 WV4V           59      5 
QSO:  3500 PH 2005-10-29 1106 VY2LI          59      5 K1GU           59      4 
QSO:  3500 PH 2005-10-29 1106 VY2LI          59      5 N0STL          59      4 
QSO:  3500 PH 2005-10-29 1106 VY2LI          59      5 VE3SY          59      4 
QSO:  3500 PH 2005-10-29 1107 VY2LI          59      5 KC8IVC         59      4 
QSO:  3500 PH 2005-10-29 1108 VY2LI          59      5 NW7E           59      3 
QSO:  3500 PH 2005-10-29 1108 VY2LI          59      5 W6UC           59      3 
QSO:  3500 PH 2005-10-29 1108 VY2LI          59      5 W8AEF          59      3 
QSO:  3500 PH 2005-10-29 1109 VY2LI          59      5 K0JJ           59      3 
QSO:  3500 PH 2005-10-29 1110 VY2LI          59      5 K4ZW           59      5 
QSO:  3500 PH 2005-10-29 1110 VY2LI          59      5 N4MM           59      5 
QSO:  3500 PH 2005-10-29 1111 VY2LI          59      5 W9IND          59      4 
QSO:  3500 PH 2005-10-29 1111 VY2LI          59      5 N8TR           59      4 
QSO:  3500 PH 2005-10-29 1112 VY2LI          59      5 N8BJQ          59      4 
QSO:  3500 PH 2005-10-29 1112 VY2LI          59      5 NO8R           59      4 
QSO:  3500 PH 2005-10-29 1113 VY2LI          59      5 AB4GG          59      4 
QSO:  3500 PH 2005-10-29 1113 VY2LI          59      5 WE3C           59      5 
QSO:  3500 PH 2005-10-29 1113 VY2LI          59      5 K3LR           59      5 
QSO:  3500 PH 2005-10-29 1114 VY2LI          59      5 W4DP           59      4 
QSO:  3500 PH 2005-10-29 1114 VY2LI          59      5 K5PTC          59      4 
QSO:  3500 PH 2005-10-29 1114 VY2LI          59      5 KC1XX          59      5 
QSO:  3500 PH 2005-10-29 1114 VY2LI          59      5 N1UR           59      5 
QSO:  3500 PH 2005-10-29 1115 VY2LI          59      5 WD5K           59      4 
QSO:  3500 PH 2005-10-29 1115 VY2LI          59      5 WF4W           59      5 
QSO:  3500 PH 2005-10-29 1116 VY2LI          59      5 N5AW           59      4 
QSO:  3500 PH 2005-10-29 1119 VY2LI          59      5 W1GD           59      5 
QSO:  3500 PH 2005-10-29 1119 VY2LI          59      5 W9RE           59      4 
QSO:  3500 PH 2005-10-29 1119 VY2LI          59      5 N3CA           59      5 
QSO:  3500 PH 2005-10-29 1120 VY2LI          59      5 KN2B           59      5 
QSO:  3500 PH 2005-10-29 1120 VY2LI          59      5 WA4TII         59      5 
QSO:  3500 PH 2005-10-29 1120 VY2LI          59      5 K3OOO          59      5 
QSO:  3500 PH 2005-10-29 1120 VY2LI          59      5 W2RD           59      5 
QSO:  3500 PH 2005-10-29 1121 VY2LI          59      5 KI3O           59      5 
QSO:  3500 PH 2005-10-29 1121 VY2LI          59      5 K0XB           59      4 
QSO:  7000 PH 2005-10-29 1126 VY2LI          59      5 6Y2Z           59      8 
QSO:  7000 PH 2005-10-29 1128 VY2LI          59      5 VE3TA          59      4 
QSO:  7000 PH 2005-10-29 1130 VY2LI          59      5 VE3EWJ         59      4 
QSO:  7000 PH 2005-10-29 1130 VY2LI          59      5 W9JDJ          59      4 
QSO:  7000 PH 2005-10-29 1131 VY2LI          59      5 WS4H           59      5 
QSO:  7000 PH 2005-10-29 1132 VY2LI          59      5 K1JU           59      5 
QSO:  7000 PH 2005-10-29 1132 VY2LI          59      5 VA3OBR         59      4 
QSO:  7000 PH 2005-10-29 1133 VY2LI          59      5 K4LTA          59      4 
QSO:  7000 PH 2005-10-29 1134 VY2LI          59      5 N5FPW          59      5 
QSO:  7000 PH 2005-10-29 1134 VY2LI          59      5 K9KJS          59      5 
QSO:  7000 PH 2005-10-29 1134 VY2LI          59      5 WB1EDI         59      5 
QSO:  7000 PH 2005-10-29 1134 VY2LI          59      5 K9TTT          59      4 
QSO:  7000 PH 2005-10-29 1135 VY2LI          59      5 W2XL           59      5 
QSO:  7000 PH 2005-10-29 1135 VY2LI          59      5 WB8TLI         59      4 
QSO:  7000 PH 2005-10-29 1136 VY2LI          59      5 WG8R           59      4 
QSO:  7000 PH 2005-10-29 1137 VY2LI          59      5 AG4W           59      4 
QSO:  7000 PH 2005-10-29 1137 VY2LI          59      5 N8BJQ          59      4 
QSO:  7000 PH 2005-10-29 1138 VY2LI          59      5 N5JB           59      4 
QSO:  7000 PH 2005-10-29 1138 VY2LI          59      5 W8ZA           59      5 
QSO:  7000 PH 2005-10-29 1139 VY2LI          59      5 KA9F           59      4 
QSO:  7000 PH 2005-10-29 1139 VY2LI          59      5 N3AD           59      5 
QSO:  7000 PH 2005-10-29 1139 VY2LI          59      5 K1GU           59      4 
QSO:  7000 PH 2005-10-29 1139 VY2LI          59      5 WB8JUI         59      4 
QSO:  7000 PH 2005-10-29 1139 VY2LI          59      5 W3BP           59      5 
QSO:  7000 PH 2005-10-29 1140 VY2LI          59      5 NQ4I           59      5 
QSO:  7000 PH 2005-10-29 1140 VY2LI          59      5 K2UOP          59      5 
QSO:  7000 PH 2005-10-29 1140 VY2LI          59      5 W0AIH          59      4 
QSO:  7000 PH 2005-10-29 1140 VY2LI          59      5 W1RZ           59      5 
QSO:  7000 PH 2005-10-29 1141 VY2LI          59      5 W4RM           59      5 
QSO:  7000 PH 2005-10-29 1141 VY2LI          59      5 W8MKR          59      4 
QSO:  7000 PH 2005-10-29 1141 VY2LI          59      5 K1KW           59      5 
QSO:  7000 PH 2005-10-29 1141 VY2LI          59      5 K2PT           59      5 
QSO:  7000 PH 2005-10-29 1142 VY2LI          59      5 K5BZH          59      4 
QSO:  7000 PH 2005-10-29 1142 VY2LI          59      5 K1DX           59      5 
QSO:  7000 PH 2005-10-29 1143 VY2LI          59      5 K2NG           59      5 
QSO:  7000 PH 2005-10-29 1144 VY2LI          59      5 N1DD           59      5 
QSO:  7000 PH 2005-10-29 1144 VY2LI          59      5 W6NRJ          59      5 
QSO:  7000 PH 2005-10-29 1144 VY2LI          59      5 K9UQN          59      4 
QSO:  7000 PH 2005-10-29 1145 VY2LI          59      5 KZ4ZZ          59      5 
QSO:  7000 PH 2005-10-29 1145 VY2LI          59      5 W4DF           59      5 
QSO:  7000 PH 2005-10-29 1146 VY2LI          59      5 WF4W           59      5 
QSO:  7000 PH 2005-10-29 1146 VY2LI          59      5 W7SE           59      4 
QSO:  7000 PH 2005-10-29 1146 VY2LI          59      5 W9GXR          59      4 
QSO:  7000 PH 2005-10-29 1147 VY2LI          59      5 KD9ST          59      4 
QSO:  7000 PH 2005-10-29 1147 VY2LI          59      5 KD5LNO         59      4 
QSO:  7000 PH 2005-10-29 1148 VY2LI          59      5 W3LPL          59      5 
QSO:  7000 PH 2005-10-29 1148 VY2LI          59      5 W2LU           59      5 
QSO:  7000 PH 2005-10-29 1148 VY2LI          59      5 KY5R           59      4 
QSO:  7000 PH 2005-10-29 1148 VY2LI          59      5 K4SX           59      5 
QSO:  7000 PH 2005-10-29 1148 VY2LI          59      5 W2YE           59      5 
QSO:  7000 PH 2005-10-29 1149 VY2LI          59      5 KD1XX          59      5 
QSO:  7000 PH 2005-10-29 1149 VY2LI          59      5 W1AA           59      5 
QSO:  7000 PH 2005-10-29 1151 VY2LI          59      5 KB0ENE         59      4 
QSO:  7000 PH 2005-10-29 1151 VY2LI          59      5 W8MJ           59      4 
QSO: 21000 PH 2005-10-29 1258 VY2LI          59      5 9A4X           59     15 
QSO: 21000 PH 2005-10-29 1304 VY2LI          59      5 RK4FD          59     16 
QSO: 21000 PH 2005-10-29 1305 VY2LI          59      5 PI4CC          59     14 
QSO: 21000 PH 2005-10-29 1307 VY2LI          59      5 SQ9IDE         59     15 
QSO: 21000 PH 2005-10-29 1308 VY2LI          59      5 TF3ZA          59     40 
QSO: 21000 PH 2005-10-29 1310 VY2LI          59      5 DC7LOS         59     14 
QSO: 21000 PH 2005-10-29 1311 VY2LI          59      5 S58N           59     15 
QSO: 21000 PH 2005-10-29 1312 VY2LI          59      5 HI3NR          59      8 
QSO: 21000 PH 2005-10-29 1314 VY2LI          59      5 HG7T           59     15 
QSO: 21000 PH 2005-10-29 1314 VY2LI          59      5 ON4KML         59     14 
QSO: 21000 PH 2005-10-29 1314 VY2LI          59      5 LZ6A           59     20 
QSO: 21000 PH 2005-10-29 1315 VY2LI          59      5 OK1EP          59     15 
QSO: 21000 PH 2005-10-29 1315 VY2LI          59      5 G3YGG          59     14 
QSO: 21000 PH 2005-10-29 1315 VY2LI          59      5 PA4T           59     14 
QSO: 21000 PH 2005-10-29 1315 VY2LI          59      5 OE1DWC         59     15 
QSO: 21000 PH 2005-10-29 1316 VY2LI          59      5 SK2T           59     14 
QSO: 21000 PH 2005-10-29 1316 VY2LI          59      5 RZ6HX          59     16 
QSO: 21000 PH 2005-10-29 1316 VY2LI          59      5 GU6RWD         59     14 
QSO: 21000 PH 2005-10-29 1317 VY2LI          59      5 DF9VJ          59     14 
QSO: 21000 PH 2005-10-29 1317 VY2LI          59      5 OO4EKO         59     14 
QSO: 21000 PH 2005-10-29 1317 VY2LI          59      5 OO4CHK         59     14 
QSO: 21000 PH 2005-10-29 1318 VY2LI          59      5 ON5ABK         59     14 
QSO: 21000 PH 2005-10-29 1318 VY2LI          59      5 OH3GZ          59     15 
QSO: 21000 PH 2005-10-29 1319 VY2LI          59      5 IZ4DIG         59     15 
QSO: 21000 PH 2005-10-29 1319 VY2LI          59      5 G4PLY          59     14 
QSO: 21000 PH 2005-10-29 1319 VY2LI          59      5 OH6MSZ         59     15 
QSO: 21000 PH 2005-10-29 1320 VY2LI          59      5 I0LYO          59     15 
QSO: 21000 PH 2005-10-29 1320 VY2LI          59      5 F4EIZ          59     14 
QSO: 21000 PH 2005-10-29 1320 VY2LI          59      5 F5BBD          59     14 
QSO: 21000 PH 2005-10-29 1320 VY2LI          59      5 SP9HQC         59     15 
QSO: 21000 PH 2005-10-29 1321 VY2LI          59      5 RV6LFE         59     16 
QSO: 21000 PH 2005-10-29 1321 VY2LI          59      5 DK7FP          59     14 
QSO: 21000 PH 2005-10-29 1322 VY2LI          59      5 G1T            59     14 
QSO: 21000 PH 2005-10-29 1322 VY2LI          59      5 UA1AKJ         59     16 
QSO: 21000 PH 2005-10-29 1322 VY2LI          59      5 DQ4Q           59     14 
QSO: 21000 PH 2005-10-29 1323 VY2LI          59      5 ON4LCX         59     14 
QSO: 21000 PH 2005-10-29 1323 VY2LI          59      5 DJ9HX          59     14 
QSO: 21000 PH 2005-10-29 1323 VY2LI          59      5 F6CWA          59     14 
QSO: 21000 PH 2005-10-29 1324 VY2LI          59      5 OK1WCF         59     15 
QSO: 21000 PH 2005-10-29 1324 VY2LI          59      5 OK1TC          59     15 
QSO: 21000 PH 2005-10-29 1324 VY2LI          59      5 DJ6CI          59     14 
QSO: 21000 PH 2005-10-29 1325 VY2LI          59      5 DB6ZU          59     14 
QSO: 21000 PH 2005-10-29 1325 VY2LI          59      5 DM5TI          59     14 
QSO: 21000 PH 2005-10-29 1325 VY2LI          59      5 ON3SMS         59     14 
QSO: 21000 PH 2005-10-29 1326 VY2LI          59      5 EA1WS          59     14 
QSO: 21000 PH 2005-10-29 1326 VY2LI          59      5 G4FKA          59     14 
QSO: 21000 PH 2005-10-29 1327 VY2LI          59      5 4Z5LA          59     20 
QSO: 21000 PH 2005-10-29 1327 VY2LI          59      5 DL5JSP         59     14 
QSO: 21000 PH 2005-10-29 1331 VY2LI          59      5 DL0KC          59     14 
QSO: 21000 PH 2005-10-29 1332 VY2LI          59      5 YU1EL          59     15 
QSO: 21000 PH 2005-10-29 1339 VY2LI          59      5 EA3AKY         59     14 
QSO: 21000 PH 2005-10-29 1340 VY2LI          59      5 OZ4O           59     14 
QSO: 21000 PH 2005-10-29 1340 VY2LI          59      5 PI9SRS         59     14 
QSO: 21000 PH 2005-10-29 1341 VY2LI          59      5 OK1FDY         59     15 
QSO: 21000 PH 2005-10-29 1342 VY2LI          59      5 OZ6PI          59     15 
QSO: 21000 PH 2005-10-29 1342 VY2LI          59      5 F5DRD          59     14 
QSO: 21000 PH 2005-10-29 1343 VY2LI          59      5 YO3FRI         59     20 
QSO: 21000 PH 2005-10-29 1343 VY2LI          59      5 G0FWX          59     14 
QSO: 21000 PH 2005-10-29 1344 VY2LI          59      5 SQ6Z           59     15 
QSO: 21000 PH 2005-10-29 1344 VY2LI          59      5 SP2EXN         59     15 
QSO: 21000 PH 2005-10-29 1344 VY2LI          59      5 SV1FH          59     20 
QSO: 21000 PH 2005-10-29 1344 VY2LI          59      5 LY7A           59     15 
QSO: 21000 PH 2005-10-29 1345 VY2LI          59      5 RW4NH          59     16 
QSO: 21000 PH 2005-10-29 1345 VY2LI          59      5 EK3SA          59     21 
QSO: 21000 PH 2005-10-29 1345 VY2LI          59      5 ON3POL         59     14 
QSO: 21000 PH 2005-10-29 1345 VY2LI          59      5 SQ9FMU         59     15 
QSO: 21000 PH 2005-10-29 1346 VY2LI          59      5 G3NIC          59     14 
QSO: 21000 PH 2005-10-29 1346 VY2LI          59      5 G3TKF          59     14 
QSO: 21000 PH 2005-10-29 1346 VY2LI          59      5 RA9LT          59     17 
QSO: 21000 PH 2005-10-29 1346 VY2LI          59      5 EI9E           59     14 
QSO: 21000 PH 2005-10-29 1347 VY2LI          59      5 G3YEC          59     14 
QSO: 21000 PH 2005-10-29 1347 VY2LI          59      5 G0AOJ          59     14 
QSO: 21000 PH 2005-10-29 1347 VY2LI          59      5 DF3IS          59     14 
QSO: 21000 PH 2005-10-29 1348 VY2LI          59      5 YU55HFG        59     15 
QSO: 21000 PH 2005-10-29 1348 VY2LI          59      5 EI6HB          59     14 
QSO: 21000 PH 2005-10-29 1349 VY2LI          59      5 LY8O           59     15 
QSO: 21000 PH 2005-10-29 1350 VY2LI          59      5 DL8ZAJ         59     14 
QSO: 21000 PH 2005-10-29 1350 VY2LI          59      5 ON5LGS         59     14 
QSO: 21000 PH 2005-10-29 1351 VY2LI          59      5 OH7JHA         59     15 
QSO: 21000 PH 2005-10-29 1351 VY2LI          59      5 UA3AGW         59     16 
QSO: 21000 PH 2005-10-29 1352 VY2LI          59      5 DG8FBV         59     14 
QSO: 21000 PH 2005-10-29 1353 VY2LI          59      5 EC8ADS         59     33 
QSO: 21000 PH 2005-10-29 1353 VY2LI          59      5 DL0CS          59     14 
QSO: 21000 PH 2005-10-29 1354 VY2LI          59      5 DJ5FS          59     14 
QSO: 21000 PH 2005-10-29 1354 VY2LI          59      5 OK2EQ          59     15 
QSO: 21000 PH 2005-10-29 1354 VY2LI          59      5 DL0GL          59     14 
QSO: 21000 PH 2005-10-29 1355 VY2LI          59      5 SP1MWF         59     15 
QSO: 21000 PH 2005-10-29 1355 VY2LI          59      5 LX1NO          59     14 
QSO: 21000 PH 2005-10-29 1355 VY2LI          59      5 OL3Z           59     15 
