START-OF-LOG: 2.1
ARRL-SECTION: DX
CREATED-BY: TR Log POST Version 6.71
CALLSIGN: RA3RK
CONTEST: CQ-WW-SSB
CATEGORY: SINGLE-OP ALL HIGH SSB
CLAIMED-SCORE: 511070
NAME: Anatoly Bojtsov
OPERATORS: RA3RK
SOAPBOX: 73!
QSO: 28000 PH 2005-10-29 1009 RA3RK         59  16     IS0/DL3EW     59  15
QSO: 28000 PH 2005-10-29 1011 RA3RK         59  16     IR4X          59  15
QSO: 28000 PH 2005-10-29 1012 RA3RK         59  16     F8KGM         59  14
QSO: 28000 PH 2005-10-29 1015 RA3RK         59  16     EA3AKY        59  14
QSO: 28000 PH 2005-10-29 1016 RA3RK         59  16     IQ1SM         59  15
QSO: 28000 PH 2005-10-29 1017 RA3RK         59  16     IK6JNH        59  15
QSO: 28000 PH 2005-10-29 1019 RA3RK         59  16     IR9Z          59  15
QSO: 28000 PH 2005-10-29 1020 RA3RK         59  16     UA3R          59  16
QSO: 28000 PH 2005-10-29 1029 RA3RK         59  16     F8AAN         59  14
QSO: 21000 PH 2005-10-29 1033 RA3RK         59  16     EC5KB         59  14
QSO: 21000 PH 2005-10-29 1034 RA3RK         59  16     SQ6Z          59  15
QSO: 21000 PH 2005-10-29 1034 RA3RK         59  16     OH4R          59  15
QSO: 21000 PH 2005-10-29 1035 RA3RK         59  16     IR2C          59  15
QSO: 21000 PH 2005-10-29 1036 RA3RK         59  16     PI4D          59  14
QSO: 21000 PH 2005-10-29 1036 RA3RK         59  16     LY8O          59  15
QSO: 21000 PH 2005-10-29 1037 RA3RK         59  16     PA3BWD        59  14
QSO: 21000 PH 2005-10-29 1038 RA3RK         59  16     DJ0A          59  14
QSO: 21000 PH 2005-10-29 1038 RA3RK         59  16     9A5D          59  15
QSO: 21000 PH 2005-10-29 1039 RA3RK         59  16     S52ZW         59  15
QSO: 21000 PH 2005-10-29 1039 RA3RK         59  16     DL2ARD        59  14
QSO: 21000 PH 2005-10-29 1039 RA3RK         59  16     PI4CC         59  14
QSO: 21000 PH 2005-10-29 1040 RA3RK         59  16     EA2RK         59  14
QSO: 21000 PH 2005-10-29 1041 RA3RK         59  16     EA1BVP        59  14
QSO: 21000 PH 2005-10-29 1043 RA3RK         59  16     UA9CBN        59  17
QSO: 21000 PH 2005-10-29 1044 RA3RK         59  16     EA3RKG        59  14
QSO: 21000 PH 2005-10-29 1045 RA3RK         59  16     9A4X          59  15
QSO: 21000 PH 2005-10-29 1045 RA3RK         59  16     EA5DY         59  14
QSO: 21000 PH 2005-10-29 1046 RA3RK         59  16     UA9UR         59  18
QSO: 21000 PH 2005-10-29 1047 RA3RK         59  16     LB8IB         59  14
QSO: 21000 PH 2005-10-29 1049 RA3RK         59  16     TM2Y          59  14
QSO: 21000 PH 2005-10-29 1050 RA3RK         59  16     T96Q          59  15
QSO: 21000 PH 2005-10-29 1050 RA3RK         59  16     UW8M          59  16
QSO: 21000 PH 2005-10-29 1052 RA3RK         59  16     IT9ZMX        59  15
QSO: 21000 PH 2005-10-29 1052 RA3RK         59  16     HB9H          59  14
QSO: 21000 PH 2005-10-29 1053 RA3RK         59  16     M6T           59  14
QSO: 21000 PH 2005-10-29 1054 RA3RK         59  16     ES5TW         59  15
QSO: 21000 PH 2005-10-29 1055 RA3RK         59  16     PA1T          59  14
QSO: 21000 PH 2005-10-29 1055 RA3RK         59  16     OM8A          59  15
QSO: 21000 PH 2005-10-29 1056 RA3RK         59  16     IK2EGL        59  15
QSO: 21000 PH 2005-10-29 1057 RA3RK         59  16     LY7A          59  15
QSO: 21000 PH 2005-10-29 1057 RA3RK         59  16     OE4A          59  15
QSO: 21000 PH 2005-10-29 1058 RA3RK         59  16     HB9OK         59  14
QSO: 21000 PH 2005-10-29 1058 RA3RK         59  16     G6PZ          59  14
QSO: 21000 PH 2005-10-29 1100 RA3RK         59  16     EX0M          59  17
QSO: 21000 PH 2005-10-29 1101 RA3RK         59  16     9A2VR         59  15
QSO: 21000 PH 2005-10-29 1102 RA3RK         59  16     5U7B          59  35
