START-OF-LOG:  2.0
CREATED-BY:    CT Version 10.00.003
CALLSIGN:      DL1RYD 
NAME:          WILLY ECKERT
CLUB:          rrdxa
CLAIMED-SCORE: 786357
CONTEST:       CQ-WW-SSB
OPERATORS:   DL1RYD  
OPERATORS:   DL2HYH  
SOAPBOX:       
SOAPBOX:       
SOAPBOX:       
SOAPBOX:       
CATEGORY:      MULTI-ONE ALL HIGH SSB
QSO:  3500 PH 2005-10-29 0203 DL1RYD         59 14     OT5L          59  14     1 
QSO:  3500 PH 2005-10-29 0204 DL1RYD         59 14     DR0W          59  14     1 
QSO:  3500 PH 2005-10-29 0205 DL1RYD         59 14     S53F          59  15     1 
QSO:  3500 PH 2005-10-29 0207 DL1RYD         59 14     HB9/HB9AON    59  14     1 
QSO:  3500 PH 2005-10-29 0208 DL1RYD         59 14     LB8IB         59  14     1 
QSO:  3500 PH 2005-10-29 0210 DL1RYD         59 14     UT3UA         59  16     1 
QSO:  3500 PH 2005-10-29 0211 DL1RYD         59 14     GM7V          59  14     1 
QSO:  3500 PH 2005-10-29 0212 DL1RYD         59 14     M3C           59  14     1 
QSO:  3500 PH 2005-10-29 0214 DL1RYD         59 14     YU7AV         59  15     1 
QSO:  3500 PH 2005-10-29 0215 DL1RYD         59 14     OK2RZ         59  15     1 
QSO:  3500 PH 2005-10-29 0219 DL1RYD         59 14     W3LPL         59  05     1 
QSO:  3500 PH 2005-10-29 0220 DL1RYD         59 14     N3RS          59  05     1 
QSO:  3500 PH 2005-10-29 0222 DL1RYD         59 14     K0TV          59  05     1 
QSO:  3500 PH 2005-10-29 0228 DL1RYD         59 14     KI1G          59  05     1 
QSO:  3500 PH 2005-10-29 0229 DL1RYD         59 14     K1TTT         59  05     1 
QSO:  3500 PH 2005-10-29 0233 DL1RYD         59 14     K5ZD          59  05     1 
QSO:  3500 PH 2005-10-29 0234 DL1RYD         59 14     KC1XX         59  05     1 
QSO:  3500 PH 2005-10-29 0235 DL1RYD         59 14     K3LR          59  05     1 
QSO:  3500 PH 2005-10-29 0238 DL1RYD         59 14     SM0W          59  14     1 
QSO:  3500 PH 2005-10-29 0239 DL1RYD         59 14     HG6N          59  15     1 
QSO:  3500 PH 2005-10-29 0240 DL1RYD         59 14     MD4K          59  14     1 
QSO:  3500 PH 2005-10-29 0240 DL1RYD         59 14     RK4FD         59  16     1 
QSO:  3500 PH 2005-10-29 0243 DL1RYD         59 14     G6PZ          59  14     1 
QSO:  3500 PH 2005-10-29 0244 DL1RYD         59 14     S54NA         59  15     1 
QSO:  3500 PH 2005-10-29 0246 DL1RYD         59 14     LY60FW        59  15     1 
QSO:  3500 PH 2005-10-29 0247 DL1RYD         59 14     F5BBD         59  14     1 
QSO:  3500 PH 2005-10-29 0249 DL1RYD         59 14     OK1WCF        59  15     1 
QSO:  3500 PH 2005-10-29 0249 DL1RYD         59 14     US5D          59  16     1 
QSO:  3500 PH 2005-10-29 0250 DL1RYD         59 14     PA0AGA        59  14     1 
QSO:  3500 PH 2005-10-29 0251 DL1RYD         59 14     9A3AG         59  15     1 
QSO:  3500 PH 2005-10-29 0252 DL1RYD         59 14     9A6A          59  15     1 
QSO:  3500 PH 2005-10-29 0254 DL1RYD         59 14     IR4X          59  15     1 
QSO:  3500 PH 2005-10-29 0255 DL1RYD         59 14     IR4M          59  15     1 
QSO:  3500 PH 2005-10-29 0257 DL1RYD         59 14     IG7R          59  33     1 
QSO:  3500 PH 2005-10-29 0257 DL1RYD         59 14     OH6XX         59  15     1 
QSO:  3500 PH 2005-10-29 0259 DL1RYD         59 14     YO5FBW        59  20     1 
QSO:  7000 PH 2005-10-29 0302 DL1RYD         59 14     YP3A          59  20     1 
QSO:  7000 PH 2005-10-29 0303 DL1RYD         59 14     CN2R          59  33     1 
QSO:  7000 PH 2005-10-29 0305 DL1RYD         59 14     5B/M0XAA      59  20     1 
QSO:  7000 PH 2005-10-29 0306 DL1RYD         59 14     UU7J          59  16     1 
QSO:  7000 PH 2005-10-29 0307 DL1RYD         59 14     YR9P          59  20     1 
QSO:  7000 PH 2005-10-29 0309 DL1RYD         59 14     9Y4W          59  09     1 
QSO:  7000 PH 2005-10-29 0310 DL1RYD         59 14     ED3SSB        59  14     1 
