START-OF-LOG:  2.0
CREATED-BY:    CT Version 9.91.002
CALLSIGN:      DJ2YA
NAME:          Ulrich Weiss
CLUB:          RRDXA
CLAIMED-SCORE: 2761939
CONTEST:       CQ-WW-SSB
OPERATORS:     
OPERATORS:     
SOAPBOX:       
SOAPBOX:       
SOAPBOX:       
SOAPBOX:       
CATEGORY:      SINGLE-OP-ASSISTED ALL HIGH SSB
QSO:  3815 PH 2005-10-29 0000 DJ2YA          59 14     K1RX          59  05     1 
QSO:  3815 PH 2005-10-29 0001 DJ2YA          59 14     K3NA          59  05     1 
QSO:  3827 PH 2005-10-29 0002 DJ2YA          59 14     K1TTT         59  05     1 
QSO:  3809 PH 2005-10-29 0003 DJ2YA          59 14     VY2PA         59  05     1 
QSO:  3798 PH 2005-10-29 0004 DJ2YA          59 14     SM0W          59  14     1 
QSO:  3792 PH 2005-10-29 0005 DJ2YA          59 14     SP8BRQ        59  15     1 
QSO:  3790 PH 2005-10-29 0006 DJ2YA          59 14     YT0T          59  15     1 
QSO:  3788 PH 2005-10-29 0008 DJ2YA          59 14     HG6N          59  15     1 
QSO:  3784 PH 2005-10-29 0008 DJ2YA          59 14     9A7A          59  15     1 
QSO:  3782 PH 2005-10-29 0009 DJ2YA          59 14     UX2IO         59  16     1 
QSO:  3775 PH 2005-10-29 0010 DJ2YA          59 14     SN3A          59  15     1 
QSO:  3772 PH 2005-10-29 0010 DJ2YA          59 14     UU7J          59  16     1 
QSO:  3770 PH 2005-10-29 0011 DJ2YA          59 14     S58F          59  15     1 
QSO:  3799 PH 2005-10-29 0013 DJ2YA          59 14     ER1Q          59  16     1 
QSO:  3775 PH 2005-10-29 0014 DJ2YA          59 14     OT5A          59  14     1 
QSO:  3767 PH 2005-10-29 0017 DJ2YA          59 14     RK4FD         59  16     1 
QSO:  3763 PH 2005-10-29 0018 DJ2YA          59 14     OE4A          59  15     1 
QSO:  3760 PH 2005-10-29 0018 DJ2YA          59 14     LZ9W          59  20     1 
QSO:  3758 PH 2005-10-29 0019 DJ2YA          59 14     T94TT         59  15     1 
QSO:  3752 PH 2005-10-29 0021 DJ2YA          59 14     LY7A          59  15     1 
QSO:  3733 PH 2005-10-29 0021 DJ2YA          59 14     GJ2A          59  14     1 
QSO:  3721 PH 2005-10-29 0022 DJ2YA          59 14     LB8IB         59  14     1 
QSO:  3717 PH 2005-10-29 0023 DJ2YA          59 14     IS0/DL3EW     59  15     1 
QSO:  3715 PH 2005-10-29 0025 DJ2YA          59 14     HB0/HB9AON    59  14     1 
QSO:  3707 PH 2005-10-29 0026 DJ2YA          59 14     OH6XX         59  15     1 
QSO:  3702 PH 2005-10-29 0027 DJ2YA          59 14     F5BBD         59  14     1 
QSO:  3691 PH 2005-10-29 0028 DJ2YA          59 14     EI7M          59  14     1 
QSO:  3672 PH 2005-10-29 0028 DJ2YA          59 14     PI4D          59  14     1 
QSO:  3661 PH 2005-10-29 0029 DJ2YA          59 14     GM5A          59  14     1 
QSO:  3698 PH 2005-10-29 0035 DJ2YA          59 14     J48NL         59  20     1 
QSO:  3706 PH 2005-10-29 0037 DJ2YA          59 14     3V5A          59  33     1 
QSO:  3745 PH 2005-10-29 0038 DJ2YA          59 14     RW2F          59  15     1 
QSO:  3751 PH 2005-10-29 0039 DJ2YA          59 14     TA3D          59  20     1 
QSO:  3791 PH 2005-10-29 0041 DJ2YA          59 14     MD4K          59  14     1 
