START-OF-LOG: 3.0
CATEGORY: Single-OP low
CONTEST: WAE CW
CALLSIGN: SQ5EF
LOCATION: DX
CLUB:
CLAIMED-SCORE:
OPERATORS: sq5ef
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO: 14000 CW 2017-08-12 0849 SQ5EF         599         001 4Z5LY           599         435
QSO: 14000 CW 2017-08-12 0903 SQ5EF         599         002 UP0L            599         472
QSO: 21000 CW 2017-08-12 0909 SQ5EF         599         003 TA7I            599         283
QSO: 21000 CW 2017-08-12 0913 SQ5EF         599         004 RM0I            599         361
QSO: 21000 CW 2017-08-12 0925 SQ5EF         599         005 4X4DZ           599         170
QSO: 21000 CW 2017-08-12 0928 SQ5EF         599         006 P33W            599         435
QSO: 21000 CW 2017-08-12 0952 SQ5EF         599         007 RA9DZ           599         321
QSO: 14000 CW 2017-08-12 0958 SQ5EF         599         008 R0QA            599         170
QSO: 14000 CW 2017-08-12 1002 SQ5EF         599         009 RA9DZ           599         326
QSO: 14000 CW 2017-08-12 1529 SQ5EF         599         010 4Z4AK           599         799
QSO: 14000 CW 2017-08-12 1538 SQ5EF         599         011 R8CT            599         474
QSO: 14000 CW 2017-08-12 1555 SQ5EF         599         012 JA3MQY          599         070
QSO: 14000 CW 2017-08-12 1608 SQ5EF         599         013 W3LL            599         549
QSO: 14000 CW 2017-08-12 1616 SQ5EF         599         014 N3RS            599         760
QSO: 14000 CW 2017-08-12 1620 SQ5EF         599         015 RM0I            599         697
QSO: 14000 CW 2017-08-12 1622 SQ5EF         599         016 KU2C            599         302
QSO: 14000 CW 2017-08-12 1623 SQ5EF         599         017 K9EA            599         073
QSO:  7000 CW 2017-08-12 1657 SQ5EF         599         018 4Z5LY           599         759
QSO: 14000 CW 2017-08-12 1705 SQ5EF         599         019 K2LE            599         472
QSO: 14000 CW 2017-08-12 1706 SQ5EF         599         020 JA0CGJ          599         376
QSO: 14000 CW 2017-08-12 1709 SQ5EF         599         021 UN7LZ           599         122
QSO: 14000 CW 2017-08-12 1836 SQ5EF         599         022 K1MK            599         659
QSO: 14000 CW 2017-08-13 1558 SQ5EF         599         023 9K2NO           599         912
QSO: 14000 CW 2017-08-13 1754 SQ5EF         599         024 RA0LQ/MM        599         801
QSO: 14000 CW 2017-08-13 1758 SQ5EF         599         025 KB1QU           599         190
QSO: 14000 CW 2017-08-13 1800 SQ5EF         599         026 K2QMF           599         445
QSO: 14000 CW 2017-08-13 1803 SQ5EF         599         027 K1VR            599        1100
QSO: 14000 CW 2017-08-13 1955 SQ5EF         599         028 KD4D            599        1351
QSO: 14000 CW 2017-08-13 1956 SQ5EF         599         029 AA3B            599        1587
QSO: 14000 CW 2017-08-13 1959 SQ5EF         599         030 N9NB            599         711
QSO: 14000 CW 2017-08-13 2001 SQ5EF         599         031 NR4M            599        1575
QSO: 14000 CW 2017-08-13 2002 SQ5EF         599         032 AA3S            599         269
QSO: 14000 CW 2017-08-13 2003 SQ5EF         599         033 NR3X            599        1633
QSO: 14000 CW 2017-08-13 2008 SQ5EF         599         034 N2QE            599         598
QSO: 14000 CW 2017-08-13 2009 SQ5EF         599         035 K1ZZ            599        1639
QSO: 14000 CW 2017-08-13 2015 SQ5EF         599         036 KE4S            599         116
QSO: 14000 CW 2017-08-13 2016 SQ5EF         599         037 W3YY            599         392
END-OF-LOG:
